seconds_elapsed,microphone_dBFS,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,gyroscope_z,gyroscope_y,gyroscope_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,magnetometer_z,magnetometer_y,magnetometer_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,accelerometer_z,accelerometer_y,accelerometer_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,class
323,-21.11111111,-0.390947509,-0.090395227,0.036002277604584555,0.914850999,-0.138890619,-0.137476324,0.798086883,10.112707369535872,1.1450324330515074,3.108659929442174,-0.197115368,-0.033642561,0.013437157217074114,-52.91591297,15.067243690490722,-65.28854286,0.46464404463768005,0.7789736986160278,2.5,9.986000061035156,17.83557891845703,34.945220947265625,135.20281982421875,-86.9197014,40.407791,-11.93599174,17.28715564727783,-17.04852365,-0.218647737,-0.01928765,0.014048004,0.21516477714464502,-0.238045118,1.7248149693590924,10.112707369535872,1.1450324330515074,3.108659929442174,Drive
324,-16.88888889,-0.469870763,-0.120307221,0.023263224531688446,0.873715503,-0.191937813,-0.154975841,0.9719369995941236,9.912096468,1.1484561377358669,2.903272109124267,-0.192797924,-0.038707256,0.003153573,-52.26540894,12.186213750839233,-67.56006104,0.5367603302001953,0.8134494423866272,2.5,9.998999596,17.458425521850586,46.926551818847656,134.84210205078125,-86.9195565,40.4079091,-11.28499976,14.406247720718383,-19.31943161,-0.214330291,-0.024352345,0.00376442,0.036602918,-0.423707979,0.9825280974212202,9.912096468,1.1484561377358669,2.903272109124267,Drive
325,-16,-0.545539001,-0.150634837,-0.001033682,0.8239884914703739,-0.255458564,-0.163724759,1.1485611628560186,9.901383965,1.1970530904612495,2.772813925465334,-0.180320036,-0.054126701,-2.74E-04,-51.50949688,8.294291853904724,-69.99432732,0.5170686841011047,0.612209141,2.5,10.008999824523926,16.867015838623047,57.96803665161133,134.5327148,-86.9193956,40.4079975,-10.52945378,10.514325761795044,-21.75357563,-0.201852402,-0.039771791,3.365591265604768E-4,0.041455871,-0.486569469,0.19787943247452522,9.901383965,1.1970530904612495,2.772813925465334,Drive
326,-18.77777778,-0.619757255,-0.163944426,-0.011204195,0.7669324915385941,-0.273510648,-0.187289768,1.333485574398226,9.825246283151571,1.5676647216370962,2.634483210091452,-0.167652367,-0.043819395,0.002275851,-51.759841,4.624043910503388,-72.40736488,0.541918933,0.8065977692604065,2.5,10.017999649047852,16.621810913085938,67.96849060058594,133.78216552734375,-86.9192187,40.4080598,-10.78004177,6.844443845748901,-24.1677116,-0.189184734,-0.029464484,0.002886698,0.042331714074588515,-0.357877905,-0.110001483,9.825246283151571,1.5676647216370962,2.634483210091452,Drive
327,-18.125,-0.674170421,-0.17284825,-0.010878538,0.7178035627291041,-0.272556267,-0.219165105,1.4779736301273976,9.845035801,1.847661717579915,1.644731952737157,-0.100933613,-0.028898116,0.005596962,-51.32918106,0.4651859915629029,-73.72057259,0.6011375784873962,0.4252058267593384,2.5,10.031000137329102,16.27923583984375,75.99371337890625,133.2175293,-86.9190377,40.4081026,-10.34901581,2.6848539543151855,-25.48091946,-0.122465979,-0.014543206,0.006207809,0.1512985970210103,-0.395949082,-1.06088267,9.845035801,1.847661717579915,1.644731952737157,Drive
328,-17.11111111,-0.697592286,-0.155935462,-0.002437326,0.6992706199294155,-0.228769708,-0.215779924,1.5434713375221178,9.836806801916326,1.387895211143401,0.13445688588363888,-0.008179719,-0.006089198,6.627398141822551E-4,-51.74922718,-0.806663983,-74.19637283,0.6007549166679382,0.17691805958747864,2.5,10.015000343322754,15.700303077697754,77.99901580810547,133.46820068359375,-86.9188582,40.4081261,-10.76930577,1.4133699645847082,-25.95647556,-0.029712085,0.008265712,0.001273587,0.12741283768589057,-0.789899104,-2.113902637,9.836806801916326,1.387895211143401,0.13445688588363888,Drive
329,-20.75,-0.70055636,-0.135492412,0.006826226,0.7005484190959375,-0.185034411,-0.200765209,1.5520989420344529,9.738126051078723,1.703736176189867,-0.101944698,0.017143754424183692,-0.002412254,-0.00211276,-51.56964268,-0.456035993,-74.67961433,0.5348004698753357,0.1345362365245819,2.5,10.003999710083008,15.48006820678711,77.00036621,133.37957763671875,-86.9186837,40.408152,-10.58947775,1.7641199663840235,-26.43996145,-0.004388611,0.011942657136846587,-0.001501913,0.033742173,-0.315298452,-1.918841143,9.738126051078723,1.703736176189867,-0.101944698,Drive
330,-10.55555556,-0.696184032,-0.122393763,0.021610417,0.7069959571060626,-0.146490204,-0.202382962,1.540505957834929,9.689874630529903,2.370601902887659,0.0670484,0.014759670922677348,-0.017143754,0.002892629,-51.63357105,0.19580999299883842,-75.40368446,0.5177989602088928,0.23021729290485382,2.5,9.987000465393066,15.829723358154297,76.00026703,133.0418701171875,-86.9185077,40.4081825,-10.65377175,2.415965942516923,-27.16390951,-0.006772695,-0.002788844,0.003503476,-0.010513463,0.3589120107947044,-1.371106656,9.689874630529903,2.370601902887659,0.0670484,Drive
331,-11.375,-0.690316338,-0.119617744,0.033766342236579046,0.7127368536967675,-0.127158987,-0.214948273,1.5251138580655588,9.585421006656388,2.518079937,0.29141617846195994,0.006705976,-0.001925948,-6.89E-04,-53.51529884,-0.229603995,-74.15696686,0.4938286542892456,0.191049725,2.5,9.963000297546387,16.609519958496094,75.99983978271484,132.8530273,-86.918324,40.4082161,-12.53549982,1.9903079628013074,-25.91706955,-0.01482639,0.012428962726155025,-7.86E-05,-0.062856137,0.38906760817592584,-0.934301077,9.585421006656388,2.518079937,0.29141617846195994,Drive
332,-12.88888889,-0.685718466,-0.115385075,0.045611547,0.717200504,-0.105835888,-0.225593188,1.5139336322362607,9.687717076644157,2.498095241565149,0.13352763284793467,0.015588352096808823,-0.003512372,0.002502124,-52.65617496,-0.874007981,-70.43194069,0.5025932788848877,0.7170076966285706,2.5,9.975999832,17.285099029541016,74.99720001220703,132.7084961,-86.9181267,40.4082538,-11.67637581,1.3456599728763103,-22.1914337,-0.005944014,0.010842538950293181,0.003112972,0.022380865537203275,0.2693797109218744,-0.896728031,9.687717076644157,2.498095241565149,0.13352763284793467,Drive
333,-15.875,-0.67023039,-0.101796062,0.065597916,0.7319542563077316,-0.062885704,-0.234934204,1.4754414002872207,9.731551568485001,2.4765017483998273,-0.869724243,0.072333507,0.009425136,0.005857907,-50.66037708,0.6672179853543639,-70.96715492,0.45933374762535095,0.19798989593982697,2.5,9.968999862670898,17.959625244140625,72.00105285644531,132.56427001953125,-86.9179284,40.4082966,-9.680577817,2.8872519290447234,-22.72701353,0.050801141657730906,0.023780046776841278,0.006468754,0.079450968,0.16056499550643477,-1.478490141,9.731551568485001,2.4765017483998273,-0.869724243,Drive
334,-14.11111111,-0.64247824,-0.052365003,0.11782753930508512,0.7551096978696804,0.074677102,-0.248151202,1.4193160614921052,9.69241271,2.4770128194568226,-1.324497024,0.094193537,0.020135719988617178,0.003568712,-49.75989502,3.200181944966316,-71.59484451,0.4567881226539612,0.2121320366859436,2.5,9.973999977111816,18.689603805541992,67.00215148925781,132.0831298828125,-86.9177239,40.4083532,-8.779851818,5.420215874910355,-23.35494753,0.072661172,0.034490631,0.004179559,0.032246979,0.021278480881626167,-0.600848993,9.69241271,2.4770128194568226,-1.324497024,Drive
335,-16.375,-0.607201764,-0.033906781,0.1356064444317401,0.7820515013435512,0.11567340993765489,-0.256099269,1.335303982484688,9.651731819782443,2.4550737825412194,-1.213190119,0.085534925,0.016518080775463247,9.948508305366612E-4,-49.56188908,5.8384319067001345,-71.83152458,0.4958765506744385,0.47423622012138367,2.5,9.982999801635742,19.169784545898438,62.006900787353516,131.87725830078125,-86.9175165,40.4084286,-8.581479836,8.058343868255616,-23.5912615,0.064002559,0.030872991814920047,0.001605698,-0.003093206,-0.090050918,-0.091357835,9.651731819782443,2.4550737825412194,-1.213190119,Drive
336,-14.77777778,-0.578312338,-0.03344908,0.1318481075532228,0.8043518911287623,0.10214385021369433,-0.253488915,1.259733475527717,9.780938662015474,2.175400760311347,-0.614083994,0.048682451,0.016838331,0.00237074,-48.64615685,8.758379797935486,-72.61317841,0.48246899247169495,0.5315073132514954,2.5,9.98900032,19.97846031188965,58.006736755371094,131.4135742,-86.9173123,40.408519,-7.666113818,10.978413791656495,-24.37328156,0.027150085042185575,0.031193241848298393,0.002981587,0.136067992,-0.338676153,0.3671533236804518,9.780938662015474,2.175400760311347,-0.614083994,Drive
337,-10.125,-0.563070738,-0.035196177,0.12841048677569455,0.8156021254733928,0.090155792,-0.251742863,1.2198886315799453,9.63199971,2.499210319472748,-0.019827903,0.014190337557381796,0.016506219741061003,0.002121656,-47.59598114,11.34355975151062,-70.17000687,0.46795642375946045,0.5020955801010132,2.5,9.989999771118164,20.548648834228516,57.00093078613281,131.1994629,-86.9171097,40.4086199,-6.61605988,13.56334976196289,-21.9299877,-0.007342028,0.030861130739263828,0.002732504,-0.010608571,0.008300896,0.8530620336532593,9.63199971,2.499210319472748,-0.019827903,Drive
338,-11.11111111,-0.554353896,-0.038975298,0.1266450449390319,0.8216597391563711,0.078975103,-0.254046337,1.1971423544930022,9.696010622006018,2.4428367059207656,0.1011838738453909,0.002851115,0.007906914,0.003367073,-49.30556698,10.726849784851074,-68.94768837,0.4113486409187317,0.43931764364242554,2.5,9.996999740600586,21.22873306274414,56.00069046020508,131.00823974609375,-86.916907,40.4087225,-8.325523825,12.946883745193482,-20.70791361,-0.018681251,0.022261824535694228,0.00397792,0.067719913,-0.059141882,0.8666253361887145,9.696010622006018,2.4428367059207656,0.1011838738453909,Drive
339,-9.375,-0.550099603,-0.046181636,0.12225717899290103,0.824804425,0.060317316,-0.255241597,1.1841356499681195,9.659659552342683,2.4452179022205685,0.20650582058915815,-0.002177997,9.918854005625743E-4,5.204063061471052E-4,-48.93554096,10.503223791122437,-68.39014915,0.39265573024749756,0.18027757108211517,2.5,9.991000175476074,21.83969497680664,55.99995040893555,131.06829833984375,-86.9166966,40.4088293,-7.955741868,12.723623733520508,-20.14964165,-0.023710363,0.015346796229793645,0.001131254,0.015310333770455665,-0.084043777,0.7782860893068961,9.659659552342683,2.4452179022205685,0.20650582058915815,Drive
340,-10.22222222,-0.545793923,-0.053142339,0.11768656780997526,0.8279031792890679,0.041841031,-0.255640914,1.1710742029171546,9.757988837158795,2.4175639708065293,0.012576838824174647,0.007488809,-0.006860171,0.00535974,-49.41146309,10.004487795829773,-68.56570686,0.4173472821712494,0.15620499849319458,2.5,9.989999771118164,22.41973876953125,56.00001144,131.2554931640625,-86.9164743,40.4089418,-8.431297812,12.224521789550781,-20.32495554,-0.014043557,0.00749474,0.005970587,0.1051003909805446,-0.106438449,0.4272861231877966,9.757988837158795,2.4175639708065293,0.012576838824174647,Drive
341,-11,-0.538590006,-0.059458074,0.1120926420419262,0.8329510178703529,0.022419206171224896,-0.253480923,1.1508304419425817,9.558225890965138,2.3675499054992084,-0.140325689,0.020357659552246332,-0.003947013,-0.003770807,-50.11296307,10.02632580280304,-68.56424248,0.3697555363178253,0.20518285036087036,2.5,9.982999801635742,22.909730911254883,55.000465393066406,131.5168457,-86.9162549,40.4090541,-9.133163848,12.246115779876709,-20.32434551,-0.001174706,0.010407897649341837,-0.00315996,-0.089822962,-0.130822717,0.0742145,9.558225890965138,2.3675499054992084,-0.140325689,Drive
342,-11.11111111,-0.525833309,-0.055533485,0.1107788701514596,0.841486931,0.023775892,-0.247380664,1.1199911173107555,9.587134308,2.3237240835300925,-0.595981266,0.037509283,0.004229969,-0.001590872,-51.49363701,10.825791759490967,-70.43462502,0.3657483458518982,0.43829214572906494,2.5,9.977000237,23.449066162109375,54.00113296508789,131.5992431640625,-86.9160326,40.4091742,-10.5134718,13.04570372581482,-22.19399555,0.015976917694856242,0.01858488,-9.80E-04,-0.051278369,-0.111306472,-0.366763155,9.587134308,2.3237240835300925,-0.595981266,Drive
343,-14.75,-0.508426437,-0.049633202,0.11316170955745919,0.8521715472045454,0.031441550647604816,-0.245827761,1.0797497809511944,9.798756817012157,2.2137674845538093,-0.675824296,0.041459033862479684,0.010765441578080497,0.00194374,-53.45283485,11.40260775566101,-70.68021072,0.39637717604637146,0.4560701847076416,2.5,9.973999977111816,23.859447479248047,51.00558853149414,131.53497314453125,-86.9158063,40.4093065,-12.47266973,13.62276375770569,-22.44019159,0.019926667783083846,0.025120352,0.002554587,0.13985931989058709,-0.210911553,-0.37204712,9.798756817012157,2.2137674845538093,-0.675824296,Drive
344,-13.22222222,-0.499132919,-0.033749945,0.11340666236807999,0.8583912195511234,0.056805117,-0.230444234,1.059935644992347,9.730349411084815,2.1954786603890577,-0.712038968,0.040640616590536915,0.010219830485033684,0.002382601,-53.16235298,12.45595579147339,-69.9172226,0.3976190686225891,0.5360037088394165,2.5,9.979999542236328,24.199256896972656,49.00516128540039,131.4486083984375,-86.9155887,40.4094475,-12.1824318,14.67598970413208,-21.67695963,0.019108251297792183,0.024574741205761155,0.002993448,0.045793672,-0.080338396,-0.161114248,9.730349411084815,2.1954786603890577,-0.712038968,Drive
345,-13.5,-0.485524305,-0.026964539,0.11476261190419058,0.8662216142543311,0.066476309,-0.226952001,1.0293285430056378,9.687682272161094,2.1956209546153986,-0.709692611,0.040711784,0.005961691,1.7643407681161195E-4,-51.95369896,13.826259727478027,-69.4304425,0.3570336103439331,0.44045430421829224,2.5,9.986000061035156,24.579267501831055,46.00562668,131.31011962890625,-86.9153802,40.4095933,-10.97365573,16.046415576934816,-21.18981365,0.019179417950652755,0.020316602,7.872812809350277E-4,-0.052827252,-0.058732456,-0.061219033,9.687682272161094,2.1956209546153986,-0.709692611,Drive
346,-13.33333333,-0.471330872,-0.026487273,0.11538241376865258,0.8739591657536702,0.064177906,-0.228641954,0.9965612107110255,9.762926271,2.20282045,-0.556423295,0.033808616650046655,0.014133997381895382,5.322675293004049E-4,-53.65681896,14.147241716384888,-67.38901669,0.35430026054382324,0.5307542085647583,2.5,9.994000434875488,24.938915252685547,44.005401611328125,131.34906005859375,-86.9151754,40.4097502,-12.67701979,16.366909732818602,-19.14924171,0.012276250878077688,0.028488908145007073,0.001143115,0.040208256,-0.065209341,0.075673496,9.762926271,2.20282045,-0.556423295,Drive
347,-16.44444444,-0.455487623,-0.025031093,0.11944059904628587,0.8818234297835711,0.06654628,-0.23562493,0.9614453992797333,9.888020163600885,2.211043624623308,-0.483733489,0.027166394001433572,0.007468052,0.008835046,-53.40501095,13.877377729415894,-65.22766464,0.3506756126880646,0.16970562934875488,2.5,9.987999916,25.149890899658203,42.00092697143555,131.19989013671875,-86.9149745,40.4099147,-12.42472376,16.097045707702637,-16.98776769,0.005634028,0.021822963,0.009445893,0.16690891691781942,-0.126784348,0.15837204832475163,9.888020163600885,2.211043624623308,-0.483733489,Drive
348,-17.375,-0.443719106,-0.0306935,0.1141775345194687,0.8883046125902713,0.048124906,-0.232125661,0.9321496446155807,9.816856912038858,2.2016291352151667,-0.155928404,0.010252448532377703,0.012461580601136554,0.007044018,-52.03934288,14.321213731765747,-63.53223057,0.3772428333759308,0.2973213791847229,2.5,9.984000205993652,25.469629287719727,41.00106430053711,131.3637695,-86.9147704,40.41009,-11.05905581,16.541369724273682,-15.29160165,-0.011279917,0.026816491552999297,0.007654865,0.020503766,-0.113189737,0.30914344399878124,9.816856912038858,2.2016291352151667,-0.155928404,Drive
349,-12.88888889,-0.435974189,-0.043879266,0.10382096331964419,0.892868599,0.012487564272093542,-0.225558622,0.9098788910699123,9.728993277,2.2040742369531428,0.13518286219716652,-0.003969024,0.009389553,9.236841889785476E-4,-51.84023895,14.245207738876342,-62.51828869,0.34292009472846985,0.30016660690307617,2.5,9.980999946594238,25.709753036499023,41.00004577636719,131.4584961,-86.9145735,40.4102621,-10.86019579,16.46463171005249,-14.27839175,-0.02550139,0.023744464,0.001534531,-0.048696046,-0.045605341,0.26222545639114475,9.728993277,2.2040742369531428,0.13518286219716652,Drive
350,-17.5,-0.432568307,-0.044292306,0.102773689,0.8946277314019435,0.009910924,-0.224079038,0.9018649777162422,9.644692726505612,2.158093716189699,0.001237065,-0.002130552,0.008393219,-0.001318066,-54.41480507,13.633133726119995,-62.85757088,0.34305354952812195,0.252388597,2.5,9.973999977111816,25.959802627563477,41.00002670288086,131.5361328,-86.9143731,40.4104363,-13.43476169,15.852679691314698,-14.61645374,-0.023662918,0.022748130112004838,-7.07E-04,-0.078809752,-0.052602745,0.09072705,9.644692726505612,2.158093716189699,0.001237065,Drive
351,-17.22222222,-0.430348091,-0.040411956,0.1031991602279819,0.8958310702672372,0.016830771158520993,-0.221489313,0.8975444092200353,9.725284918998051,2.119021588158839,-0.065340902,-0.003911772,0.010960009529438909,6.578355784698103E-4,-52.79659702,13.315811729431152,-62.16827091,0.3718256652355194,0.29698485136032104,2.5,9.967000007629395,26.13981056213379,41.000030517578125,131.9182129,-86.914166,40.4106156,-11.81643179,15.5359677,-13.92812975,-0.025444138,0.02531492,0.001268683,0.020256170859703652,-0.070025005,0.10045007702249747,9.725284918998051,2.119021588158839,-0.065340902,Drive
352,-16,-0.427932858,-0.035631605,0.10385962756513392,0.8971139383547514,0.025570081167140053,-0.218582895,0.8929799910887931,9.772171497,2.114346297041884,-0.362991776,0.003823726,0.006459858,0.001801406,-52.11949711,13.132079763412476,-61.06368294,0.3720071613788605,0.3301514685153961,2.5,9.968999862670898,26.24986457824707,41.000022888183594,132.2808837890625,-86.91396,40.4107934,-11.13920976,15.352235717773437,-12.82354172,-0.01770864,0.020814768772219643,0.002412254,0.004705508,-0.056024794,-0.113115808,9.772171497,2.114346297041884,-0.362991776,Drive
353,-13.77777778,-0.425674826,-0.025895538,0.10626414353118359,0.8982283698702321,0.044992511,-0.21459017,0.8899450493090361,9.714682866068719,2.0786601397597675,-0.609580279,0.013004226406620256,0.005072108,0.001611629,-50.37123707,13.986689710617066,-62.54512871,0.2580200135707855,0.15556348860263824,2.5,9.967000007629395,26.28997802734375,40.000335693359375,132.75006103515625,-86.9137568,40.4109714,-9.391193876,16.20696771621704,-14.30486562,-0.008528139,0.019427018752095553,0.002222476,-0.022146993,-0.045713095,-0.171253844,9.714682866068719,2.0786601397597675,-0.609580279,Drive
354,-14.375,-0.421810572,-0.016516106,0.10733661388309257,0.9001528661227921,0.062208328,-0.208688466,0.8829415498427975,9.657281199705254,1.9975335650073671,-0.618835044,0.012079059677560207,0.003565747,-0.003785177,-50.2522871,14.934141721725464,-65.81802277,0.234211728,0.2617250382900238,2.5,9.960000038146973,26.290000915527344,40,133.1506348,-86.9135602,40.4111496,-9.272365793,17.154297704696656,-17.57824766,-0.009453306,0.017920657,-0.00317433,-0.043897745,-0.060890866,-0.014562032,9.657281199705254,1.9975335650073671,-0.618835044,Drive
355,-17.33333333,-0.41936767,-0.014852051,0.10747609598544038,0.9013039191949714,0.064809877,-0.207687776,0.877752243,9.788574415903826,1.9943831603114421,-0.164368509,-0.008559275,0.002842219,0.002441906,-50.33671085,14.733451652526856,-68.83776672,0.2402917444705963,0.2545584440231323,2.5,9.956000328063965,26.27001381,39.999996185302734,133.53326416015625,-86.9133622,40.4113297,-9.35654582,16.95348568916321,-20.5976256,-0.030091641,0.01719713,0.003052754,0.0756764,-0.056901685,0.46714822268023076,9.788574415903826,1.9943831603114421,-0.164368509,Drive
356,-16.375,-0.421094716,-0.021953112,0.10309331972622177,0.9008682057695482,0.048307481,-0.205684998,0.8794997884231863,9.699053954152228,1.943526633734842,-0.099833556,-0.007290136,-0.001273587,-0.001116427,-51.78533897,14.303767709732055,-67.67937653,0.275146484,0.2617250382900238,2.5,9.954999923706055,26.230030059814453,39.99999237060547,134.00726318359375,-86.9131589,40.411513,-10.8050518,16.523557720184325,-19.43874771,-0.028822502,0.013081323753282862,-5.06E-04,-0.012342893,-0.080670584,0.3758631083861138,9.699053954152228,1.943526633734842,-0.099833556,Drive
357,-17.33333333,-0.422028723,-0.026270595,0.099274679,0.9007460029379836,0.037236153500751386,-0.202395552,0.8800988023720898,9.762667017075621,1.9183061632137854,-0.154467738,-0.003779247,-0.005069143,4.136563664148516E-4,-53.11099098,13.984493732452393,-68.1224807,0.22142831981182098,0.14212670922279358,2.5,9.942999839782715,26.120031356811523,39.999996185302734,134.18731689453125,-86.9129625,40.4116893,-12.13094773,16.204283666610717,-19.88294968,-0.025311613,0.009285768,0.001024503,0.05408225,-0.081404585,0.20330176162488253,9.762667017075621,1.9183061632137854,-0.154467738,Drive
358,-17.22222222,-0.422770238,-0.029155278,0.096441403,0.900617138,0.029623122849655383,-0.199690509,0.8807458703957715,9.732475096,1.8984318011015364,-0.115764411,-0.005902386,-8.75E-05,4.136563048164532E-4,-52.46634312,14.062085752487183,-68.03671471,0.2182806432247162,0.15620499849319458,2.5,9.942000389099121,25.98004913330078,40.999691009521484,134.5631103515625,-86.9127642,40.4118654,-11.48642176,16.282363605499267,-19.79645161,-0.027434752,0.014267435045325134,0.001024504,0.015472097304260846,-0.066389342,0.17076695355975513,9.732475096,1.8984318011015364,-0.115764411,Drive
359,-17.75,-0.423125785,-0.032463013,0.092510093,0.9007506850853707,0.020189958000646054,-0.195369345,0.8802871680954127,9.747546371904392,1.9047042386045734,-0.166937129,-0.00317433,-0.002495281,-2.74E-04,-53.37219296,14.273511743545532,-67.43391235,0.24957804381847382,0.20000000298023224,2.5,9.942000389099121,25.870052337646484,40.99999237060547,134.9720458984375,-86.9125582,40.4120432,-12.39239376,16.493423681259156,-19.19340559,-0.024706696,0.011859629282872508,3.3655908869724107E-4,0.043273389,-0.015837954,0.022076320156310367,9.747546371904392,1.9047042386045734,-0.166937129,Drive
360,-17.55555556,-0.423065439,-0.030321002,0.09242321,0.9008619263768196,0.024021810923631374,-0.193379962,0.8804326659211745,9.66806921,1.8929405015649148,-0.264796027,8.22294756429843E-5,0.003312672,-0.002337665,-52.92872284,14.329631719589234,-66.98922279,0.2542667090892792,0.2332380712032318,2.5,9.942999839782715,25.78005599975586,40.99998856,135.0373535,-86.9123552,40.4122192,-11.94855779,16.549665765762327,-18.74944777,-0.021450136,0.017667582,-0.001726818,-0.00578575,-0.002379438,-0.026543944,9.66806921,1.8929405015649148,-0.264796027,Drive
361,-16.375,-0.42189854,-0.027818533,0.091636207,0.9015702535805193,0.027662626494771067,-0.189843168,0.8780111253840251,9.564083062329338,1.8660735262250436,-0.262124428,1.630903214885338E-5,-0.003112059,-0.007770511,-52.90981304,14.934263696670532,-66.74217278,0.23383544385433197,0.4036087095737457,2.5,9.942000389099121,25.740062713623047,40.99998474121094,135.0117188,-86.912158,40.4123904,-11.92989172,17.15417570114136,-18.50288563,-0.021516057,0.011242852,-0.007159664,-0.029255802,0.021903062329708952,0.003331394,9.564083062329338,1.8660735262250436,-0.262124428,Drive
362,-18,-0.420052713,-0.0277359,0.090149469,0.9025844214031997,0.026126268,-0.187126698,0.8736058595111069,9.589277443,1.8387709531969236,-0.259885512,8.747568896528586E-5,8.969966003454282E-4,-0.005327122,-52.62018505,14.690385675430297,-67.26860245,0.2229827642440796,0.4534313678741455,2.5,9.944000244140625,25.749980926513672,41.00000762939453,134.9174805,-86.9119586,40.4125635,-11.64026375,16.910663690567016,-19.02858356,-0.02144489,0.015251907314291423,-0.004716275,0.020980455343005727,0.026477964179029742,-0.009848851,9.589277443,1.8387709531969236,-0.259885512,Drive
363,-19,-0.418936926,-0.027234827,0.088696887,0.9032617379160761,0.025551816593240767,-0.184089737,0.8709080896331268,9.518590390103535,1.8051262364804166,-0.230669264,-0.001063052,-0.001178698,-0.009537816,-52.831367,15.64906171798706,-67.72720024,0.22192281484603882,0.27586227655410767,2.5,9.944999694824219,25.76998519897461,41.000003814697266,134.5931396484375,-86.911757,40.4127386,-11.85120175,17.86909568786621,-19.48779165,-0.022595418,0.013176212763160612,-0.008926969,-0.064943397,0.020052242047578387,0.014315010997855548,9.518590390103535,1.8051262364804166,-0.230669264,Drive
364,-17.33333333,-0.417176424,-0.027943047,0.087262347,0.9041940540943331,0.022653104104463338,-0.182123673,0.8666223519056746,9.6975352,1.8101442033804735,-0.223548874,-9.04E-05,-0.003598365,-0.004461261,-53.62583099,15.767889699935914,-67.42354225,0.2299957126379013,0.6226556301116943,2.5,9.946000099182129,25.770000457763672,41,134.1540527,-86.9115555,40.4129127,-12.64590976,17.98816764831543,-19.18364557,-0.021622807,0.010756545962349883,-0.003850413,0.16872695811743876,0.054825623,-0.007656677,9.6975352,1.8101442033804735,-0.223548874,Drive
365,-18,-0.415693138,-0.026523452,0.085694148,0.9050690392846042,0.023609498208298267,-0.178110608,0.8632196124317577,9.715383373774015,1.7777895755492723,-0.247634134,-4.58E-04,0.004846747,-2.15E-04,-53.02193119,16.16121765136719,-67.34985443,0.2302478402853012,0.20248456299304962,2.5,9.944999694824219,25.849964141845703,41.00000762939453,133.7564697265625,-86.911354,40.4130869,-12.04188774,18.381251602172853,-19.10971361,-0.021990501,0.019201657,3.9586460882418074E-4,0.1771529206951845,0.065237227,-0.018489981,9.715383373774015,1.7777895755492723,-0.247634134,Drive
366,-16.77777778,-0.413846343,-0.024372942,0.087058068,0.9058458307414379,0.028357216672411242,-0.178848623,0.8596335122886213,9.665748994327286,1.7687576534678635,-0.297189152,0.001238004,0.003043858,-0.003974955,-53.38512505,16.076549739837645,-66.93590836,0.2302427440881729,0.17804494500160217,2.5,9.944000244140625,25.889984130859375,41.000003814697266,133.0938720703125,-86.9111519,40.413262,-12.40532575,18.296583671569824,-18.69503571,-0.020294362,0.017398768643740094,-0.003364108,0.013114021819772071,0.017891388494991563,-0.023460322,9.665748994327286,1.7687576534678635,-0.297189152,Drive
367,-18.44444444,-0.412039305,-0.024762237,0.088521221,0.9065128888898683,0.028529041,-0.181898641,0.8558365118156359,9.953215867570304,1.8045193124743342,-0.248307619,1.5864238703569163E-4,-0.005935004,0.007791268,-53.24885086,16.03323966026306,-66.81488503,0.2607102692127228,0.17804494500160217,2.5,9.942999839782715,25.91998863220215,41,132.78546142578125,-86.9109459,40.4134402,-12.26868578,18.253151607513427,-18.57425554,-0.021373723,0.008419907,0.008402115,0.2430302471790499,0.017376571025663208,0.027132200239931497,9.953215867570304,1.8045193124743342,-0.248307619,Drive
368,-18.375,-0.410511247,-0.027093407,0.086603784,0.9073280454839318,0.022302433197359438,-0.180377506,0.8517796055784503,9.672416399983527,1.7307019036950417,-0.191907862,-6.72E-04,6.716354050474621E-4,-0.003998677,-53.11879898,16.203795738220215,-66.74424667,0.27127572894096375,0.5408326983451843,2.5,9.944999694824219,25.94991683959961,41.000022888183594,132.26361083984375,-86.9107416,40.4136161,-12.13826782,18.42370771408081,-18.50349569,-0.022204001,0.015026546256318326,-0.00338783,-0.102861543,-0.053536954,0.020196965018522393,9.672416399983527,1.7307019036950417,-0.191907862,Drive
369,-19.44444444,-0.409305338,-0.027466855,0.087254083,0.9077993226282804,0.021921557,-0.181904809,0.8491650466780061,9.944582531753095,1.7721726605035726,-0.215104302,-2.56E-04,6.123298600551139E-4,0.006130712,-53.22359684,15.918559646606445,-66.9305407,0.24540984630584717,0.23853720724582672,2.5,9.944000244140625,25.989974975585938,41.000003814697266,131.6750488,-86.9105419,40.4137883,-12.24367574,18.138349533081055,-18.69064365,-0.021788862,0.014967240683634956,0.006741559,0.13698508438554782,-0.026623463,0.007448405,9.944582531753095,1.7721726605035726,-0.215104302,Drive
