seconds_elapsed,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,accelerometer_z,accelerometer_y,accelerometer_x,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,magnetometer_z,magnetometer_y,magnetometer_x,microphone_dBFS,gyroscope_z,gyroscope_y,gyroscope_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,class
263,-0.881899532,-0.017598498,0.003344273,0.47109687357272917,-0.010689052,-0.034197847,2.160170673166664,-0.021539778,0.011990102,6.568090553910842E-4,-141.5675771,-25.5965753,-31.47965942,-4.76E-04,0.001866328,0.002358493,9.944986204,0.34154348871082935,0.10859175116384348,9.944986204,0.34154348871082935,0.10859175116384348,-92.48746658,-67.47661263,-4.601107907,-29.5,-7.41E-06,2.3129168509062632E-4,-2.59E-04,45,1.5,6.474109172821045,54.83000183105469,15.469304084777832,79.42820739746094,156.09999084472656,-86.9094842,40.4251721,Garage
264,-0.882158192,-0.017507892,0.003220922,0.4706165354985457,-0.010802758,-0.033927621,2.1612614599558024,-0.021555859,0.012064233525262143,7.048237457638606E-4,-141.569895,-25.59218355,-31.50491346,-0.018396313,-0.001610767,5.050393967674329E-4,9.893157172,0.33471349011925816,0.10847269069602333,9.893157172,0.33471349011925816,0.10847269069602333,-92.48990608,-67.47331947,-4.62428791,-30.66666667,-2.35E-05,3.054236429027067E-4,-2.11E-04,45,1.5,6.474109172821045,54.83000183105469,15.469304084777832,79.42820739746094,156.09999084472656,-86.9094842,40.4251721,Garage
265,-0.882358457,-0.017492343,0.003095473,0.4702424027966064,-0.010995174,-0.033786729,2.1621078079186598,-0.021433028,0.011563101566387611,7.754201753272955E-4,-141.5851445,-25.63207748,-31.48624739,-9.88E-04,0.001517658,6.020087567926611E-4,9.899630065,0.3361886774451987,0.10948034814639171,9.899630065,0.3361886774451987,0.10948034814639171,-92.50540009,-67.51223648,-4.606353879,-30.25,9.933680983133686E-5,-1.96E-04,-1.41E-04,45,1.5,6.474109172821045,54.83000183105469,15.469304084777832,79.42820739746094,156.09999084472656,-86.9094842,40.4251721,Garage
266,-0.882332024,-0.017526923,0.003094271,0.470290734,-0.011031717,-0.033846024,2.1619966909723374,-0.021634667,0.011907073791202122,6.568090508701008E-4,-141.5175577,-25.58510752,-31.53102135,-0.001960875,-1.72E-04,-4.81E-06,9.891359625510798,0.3348412633810228,0.10914639834748599,9.891359625510798,0.3348412633810228,0.10914639834748599,-92.43744606,-67.46453461,-4.652103934,-32.88888889,-1.02E-04,1.4826390006154487E-4,-2.59E-04,45,1.5,6.474109172821045,54.83000183105469,15.469304084777832,79.42820739746094,156.09999084472656,-86.9094842,40.4251721,Garage
267,-0.882035815,-0.017590751,0.003257427,0.47084252174618174,-0.010825162,-0.034105446,2.160746048955084,-0.021634667,0.012037546021267049,7.398368189454947E-4,-141.5230479,-25.57071144,-31.49283541,0.026271403414531817,0.004584448,0.001763881,9.951499642677678,0.3432567965926476,0.10921318804391986,9.951499642677678,0.3432567965926476,0.10921318804391986,-92.44293579,-67.45099297,-4.612819901,-37,-1.02E-04,2.7873612786598E-4,-1.76E-04,45,1.5,6.474109172821045,54.83000183105469,15.469304084777832,79.42820739746094,156.09999084472656,-86.9094842,40.4251721,Garage
268,-0.881934783,-0.017690469,0.003270377,0.4710279532427927,-0.010903539,-0.0342913,2.160321312043273,-0.021361862,0.011551240468126478,9.058923946548868E-4,-141.5523279,-25.58364351,-31.4929575,-0.011494822,-0.001611532,-8.59E-04,9.931318374780508,0.3394356971749893,0.10684585813270622,9.931318374780508,0.3394356971749893,0.10684585813270622,-92.47258186,-67.46307076,-4.61196589,-35.625,1.705034813409653E-4,-2.08E-04,-1.04E-05,45,1.5,6.283700466156006,52.400001525878906,10.085075378417969,261.5499267578125,155.6999969482422,-86.9104353,40.4250584,Garage
269,-0.88216101,-0.017571429,0.003184316,0.4706091785315171,-0.010926957,-0.034005361,2.161274578964826,-0.021492334,0.011646129353677185,7.991423893683743E-4,-141.5747745,-25.62231752,-31.46636148,-0.008928632,-0.001108665,-8.22E-04,9.904601448947943,0.33686238483896536,0.10744180196661104,9.904601448947943,0.33686238483896536,0.10744180196661104,-92.49490837,-67.50259842,-4.586711888,-36,4.0031251841161433E-5,-1.13E-04,-1.17E-04,45,1.5,6.283700466156006,52.400001525878906,10.085075378417969,261.5499267578125,155.6999969482422,-86.9104353,40.4250584,Garage
270,-0.882287226,-0.017528242,0.003123511,0.4703745147556935,-0.010984561,-0.033874822,2.1618072824570738,-0.021456751,0.011812184946340265,8.110034949761065E-4,-141.5236568,-25.61682756,-31.48539343,-0.012867159,-0.001722182,9.622616530622094E-5,9.886695954406147,0.33459733325300867,0.10914349418079246,9.886695954406147,0.33459733325300867,0.10914349418079246,-92.44354599,-67.49710915,-4.604889894,-36.625,7.561458787853712E-5,5.337500320837914E-5,-1.05E-04,45,1.5,6.283700466156006,52.400001525878906,10.085075378417969,261.5499267578125,155.6999969482422,-86.9104353,40.4250584,Garage
271,-0.882331247,-0.017484279,0.00311809,0.47029363183141915,-0.010949604,-0.033793133,2.161992524434062,-0.021563501,0.01187149,7.516979381161769E-4,-141.6207689,-25.60560343,-31.49100529,0.011547070105098983,0.002496775,-7.41E-04,9.901198091,0.3358547283897122,0.10842332444848828,9.901198091,0.3358547283897122,0.10842332444848828,-92.54090233,-67.48588493,-4.610135908,-35.22222222,-3.11E-05,1.1268056006830873E-4,-1.65E-04,45,1.5,6.283700466156006,52.400001525878906,10.085075378417969,261.5499267578125,155.6999969482422,-86.9104353,40.4250584,Garage
272,-0.882069247,-0.017550967,0.003256857,0.4707814036653592,-0.010786277,-0.034035463,2.160886436700821,-0.021579353,0.012052486480500262,6.225942953068835E-4,-141.4934016,-25.62744139,-31.48307543,0.014640028660113994,0.003612967,0.001399339,9.941202385911664,0.3412153479254362,0.10809808564163265,9.941202385911664,0.3412153479254362,0.10809808564163265,-92.41329018,-67.50833313,-4.603547902,-36.375,-4.70E-05,2.9367656679823995E-4,-2.94E-04,45,1.5,6.283700466156006,52.400001525878906,10.085075378417969,261.5499267578125,155.6999969482422,-86.9104353,40.4250584,Garage
273,-0.882068883,-0.017616545,0.003221233,0.47077989115298374,-0.010910916,-0.034117637,2.160886188155239,-0.021302556,0.011539379342739443,8.347257197545209E-4,-141.5343927,-25.6080435,-31.43781343,8.760748557674075E-4,-5.64E-04,0.00103081,9.936535816748165,0.3385727900324516,0.10943678903926923,9.936535816748165,0.3385727900324516,0.10943678903926923,-92.45452614,-67.48783699,-4.557919903,-33.88888889,2.2980903876601783E-4,-2.19E-04,-8.15E-05,45,1.5,3.5013208389282227,32.29399871826172,4.787724494934082,290.8551330566406,155.6999969482422,-86.9106315,40.4251693,Garage
274,-0.882208573,-0.017622806,0.003124415,0.47051845071385207,-0.011077628,-0.034040769,2.161476704680804,-0.021421167,0.011776601561137195,7.754201595038537E-4,-141.5633066,-25.65525743,-31.47758537,-0.015330722,-8.69E-05,-8.41E-04,9.908231402,0.33788165710504775,0.10909993536499085,9.908231402,0.33788165710504775,0.10909993536499085,-92.48344009,-67.53395241,-4.596837878,-34.25,1.1119792052517528E-4,1.779166773612638E-5,-1.41E-04,45,1.5,3.5013208389282227,32.29399871826172,4.787724494934082,290.8551330566406,155.6999969482422,-86.9106315,40.4251693,Garage
275,-0.882354233,-0.017529903,0.003077789,0.4702490643390174,-0.011062016,-0.033836297,2.162090683446347,-0.021421167,0.011776601624430961,8.46586832143728E-4,-141.5707492,-25.63036951,-31.49088341,-0.009944592,-0.0021902,-8.32E-04,9.882633366631072,0.33270688933654896,0.1086091745429496,9.882633366631072,0.33270688933654896,0.1086091745429496,-92.49063843,-67.51089455,-4.610867896,-36.88888889,1.1119792109029819E-4,1.779166773612638E-5,-6.97E-05,45,1.5,3.5013208389282227,32.29399871826172,4.787724494934082,290.8551330566406,155.6999969482422,-86.9106315,40.4251693,Garage
276,-0.88231985,-0.017460009,0.003138971,0.4703157633832357,-0.010890729,-0.033769677,2.1619438546375163,-0.021575362,0.011918934903026205,6.686701519568496E-4,-141.5564751,-25.64000751,-31.49283541,0.011822719018436173,0.003202039,0.001349383,9.908275916026188,0.3367150126454922,0.10943999998450565,9.908275916026188,0.3367150126454922,0.10943999998450565,-92.47636398,-67.52016663,-4.613185911,-33.88888889,-4.30E-05,1.6012500962513744E-4,-2.48E-04,45,1.5,3.5013208389282227,32.29399871826172,4.787724494934082,290.8551330566406,155.6999969482422,-86.9106315,40.4251693,Garage
277,-0.882124708,-0.017523357,0.00323488,0.4706786549785762,-0.010795068,-0.033967305,2.1611201948332557,-0.021587223,0.012108712701253521,6.805312666065484E-4,-141.5046248,-25.60426157,-31.59080139,0.012430718801553968,0.001987095,-1.11E-06,9.930071682605929,0.3403441752623586,0.10674486348368183,9.930071682605929,0.3403441752623586,0.10674486348368183,-92.42463638,-67.48454239,-4.711395917,-31.5,-5.49E-05,3.4990279202901044E-4,-2.36E-04,45,1.5,3.5013208389282227,32.29399871826172,4.787724494934082,290.8551330566406,155.6999969482422,-86.9106315,40.4251693,Garage
278,-0.881986872,-0.017584187,0.003293745,0.4709342237815116,-0.010758407,-0.03412696,2.1605391479232936,-0.021504195,0.012108712710295488,7.279757161633771E-4,-141.5077974,-25.56229349,-31.46526337,0.00758522,0.003259101,0.00279437,9.951912028118244,0.341656743,0.11054608296801888,9.951912028118244,0.341656743,0.11054608296801888,-92.42780823,-67.44208664,-4.585491896,-33.375,2.817013888683134E-5,3.499028010709772E-4,-1.88E-04,45,1.5,11.98151969909668,87.59999847,2.1508712768554688,241.80593872070312,155.59999084472656,-86.9107301,40.4251073,Garage
279,-0.882102587,-0.017649231,0.003180824,0.47071576176337826,-0.01101058,-0.034138059,2.1610292948565437,-0.021421167,0.011776601588263096,8.703090444894381E-4,-141.6079602,-25.62573341,-31.44000933,-0.025465039,-0.003881321,0.001928702,9.898421907887876,0.3354017197796442,0.11037475218797482,9.898421907887876,0.3354017197796442,0.11037475218797482,-92.52772591,-67.50516052,-4.560115862,-35,1.1119791882980651E-4,1.7791669996618068E-5,-4.60E-05,45,1.5,11.98151969909668,87.59999847,2.1508712768554688,241.80593872070312,155.59999084472656,-86.9107301,40.4251073,Garage
280,-0.882323604,-0.017553399,0.003085442,0.4703056029975414,-0.011072812,-0.033884261,2.161961610500629,-0.021602848,0.011958509925394677,8.927767306046847E-4,-141.5362231,-25.6223176,-31.44964743,-0.002448797,1.7554972034234268E-4,8.764420635998249E-4,9.894614923347547,0.33602605832433236,0.11057802558920654,9.894614923347547,0.33602605832433236,0.11057802558920654,-92.45611244,-67.50223274,-4.569997859,-34.22222222,-7.05E-05,1.9970006542280316E-4,-2.35E-05,45,1.5,11.98151969909668,87.59999847,2.1508712768554688,241.80593872070312,155.59999084472656,-86.9107301,40.4251073,Garage
281,-0.882393886,-0.0175019,0.003066468,0.47017557991361153,-0.011052919,-0.03377715,2.162258189858742,-0.021646528,0.011978240457625643,5.975034911845567E-4,-141.5550119,-25.63549349,-31.44537745,-0.005284337,8.153079204188967E-4,9.17180034431439E-4,9.888597969869965,0.33516940488977337,0.11028182741850208,9.888597969869965,0.33516940488977337,0.11028182741850208,-92.47502182,-67.51577499,-4.564873886,-34.25,-1.14E-04,2.19430566485067E-4,-3.19E-04,45,1.5,11.98151969909668,87.59999847,2.1508712768554688,241.80593872070312,155.59999084472656,-86.9107301,40.4251073,Garage
282,-0.882203273,-0.017523417,0.003182265,0.47053166413770137,-0.010882384,-0.033919666,2.161452379041505,-0.021599084,0.011942657171884209,5.975034844030817E-4,-141.5101158,-25.61938948,-31.53211937,0.025124448017009252,0.003306876,-2.25E-04,9.933469253836327,0.33956011753637816,0.10761022899137104,9.933469253836327,0.33956011753637816,0.10761022899137104,-92.42988213,-67.49869423,-4.653201909,-34.55555556,-6.67E-05,1.8384723101281424E-4,-3.19E-04,45,1.5,11.98151969909668,87.59999847,2.1508712768554688,241.80593872070312,155.59999084472656,-86.9107301,40.4251073,Garage
283,-0.882031699,-0.01766006,0.003222265,0.4708478922404132,-0.010952773,-0.034194549,2.1607300286154145,-0.021397445,0.011717296006537757,8.347257169289062E-4,-141.5762392,-25.64769344,-31.48636934,0.002117407,7.385973212788406E-4,0.001221543,9.943920524374953,0.3408813972785635,0.11012211201929496,9.943920524374953,0.3408813972785635,0.11012211201929496,-92.49625008,-67.52773109,-4.606475883,-34.375,1.3492014643383548E-4,-4.15E-05,-8.15E-05,45,1.5,20.815664291381836,92.90000153,14.764897346496582,86.60933685302734,159.79998779296875,-86.9094379,40.4251825,Garage
284,-0.882167669,-0.017660716,0.00313105,0.4705937093901403,-0.011104528,-0.03411297,2.161304525,-0.021563501,0.011776601633472928,7.635590476797694E-4,-141.5990526,-25.62988157,-31.52833748,-0.017050493,-9.95E-04,1.4415148247792883E-4,9.901016959777245,0.33789704138269794,0.10862897119771403,9.901016959777245,0.33789704138269794,0.10862897119771403,-92.51894241,-67.509431,-4.648565879,-35,-3.11E-05,1.7791669996618068E-5,-1.53E-04,45,1.5,20.815664291381836,92.90000153,14.764897346496582,86.60933685302734,159.79998779296875,-86.9094379,40.4251825,Garage
285,-0.882293946,-0.017627018,0.003065055,0.47035862,-0.011180189,-0.033994342,2.161837677353794,-0.021361862,0.011669852,9.058923901339034E-4,-141.58356,-25.61548546,-31.45782141,-0.006432533,-0.001045605,-2.20E-04,9.894748521,0.3359970192886093,0.11100199692927808,9.894748521,0.3359970192886093,0.11100199692927808,-92.50369232,-67.49527847,-4.578171859,-34.375,1.7050348190608824E-4,-8.90E-05,-1.04E-05,45,1.5,20.815664291381836,92.90000153,14.764897346496582,86.60933685302734,159.79998779296875,-86.9094379,40.4251825,Garage
286,-0.882427938,-0.017496292,0.00304683,0.47011219529272286,-0.01107978,-0.033749563,2.1624018150625877,-0.021480473,0.011776601579221129,7.516979398115457E-4,-141.5908786,-25.62243944,-31.50515738,-0.002021604,-6.69E-04,-8.25E-05,9.884840363,0.3327068887578631,0.10903024118285155,9.884840363,0.3327068887578631,0.10903024118285155,-92.51064629,-67.50259857,-4.624287934,-34.55555556,5.189236253499985E-5,1.7791676778093124E-5,-1.65E-04,45,1.5,20.815664291381836,92.90000153,14.764897346496582,86.60933685302734,159.79998779296875,-86.9094379,40.4251825,Garage
287,-0.882174062,-0.017504925,0.003211928,0.4705869396334713,-0.010814704,-0.033914289,2.161328500914342,-0.021468612,0.012025684932047882,8.584479422724435E-4,-141.5707495,-25.62768547,-31.57091536,0.026425009792290843,0.004208006,5.002185991666849E-5,9.941234357148698,0.3399347231804746,0.10950357915615455,9.941234357148698,0.3399347231804746,0.10950357915615455,-92.49100494,-67.50894302,-4.692119913,-33.55555556,6.375347379396117E-5,2.6687502508386247E-4,-5.78E-05,45,1.5,20.815664291381836,92.90000153,14.764897346496582,86.60933685302734,159.79998779296875,-86.9094379,40.4251825,Garage
288,-0.881938925,-0.01768735,0.003269316,0.4710203168483881,-0.010902174,-0.034284891,2.160338745667384,-0.021555859,0.011876280553853856,8.340414239613053E-4,-141.5777031,-25.61755949,-31.44330341,-0.002946881,-1.61E-04,0.002354121,9.932333872156235,0.3412472908068629,0.11007855338828855,9.932333872156235,0.3412472908068629,0.11007855338828855,-92.49747025,-67.49637703,-4.563409891,-32.875,-2.35E-05,1.1747063567432073E-4,-7.49E-05,45,1.5,22.270483016967773,110.89900207519531,9.603939056396484,86.87002563476562,154.29998779296875,-86.909035,40.4251979,Garage
289,-0.882036424,-0.017671829,0.003212668,0.4708386755105361,-0.010980452,-0.034206381,2.160750227067077,-0.021622806,0.012108712710295488,6.923923789957557E-4,-141.5371991,-25.64269146,-31.49429941,-0.010184112,7.086607437689328E-4,2.321191493747304E-4,9.914053750269622,0.340370308,0.10922189945698653,9.914053750269622,0.340370308,0.10922189945698653,-92.45708847,-67.52260696,-4.61440589,-33.55555556,-9.04E-05,3.499028010709772E-4,-7.12E-05,45,1.5,22.270483016967773,110.89900207519531,9.603939056396484,86.87002563476562,154.29998779296875,-86.909035,40.4251979,Garage
290,-0.88234744,-0.017540898,0.003076321,0.47026137761699344,-0.011075449,-0.033854181,2.1620622421931293,-0.021599084,0.011978240475709577,6.330868210055802E-4,-141.5648929,-25.63317547,-31.42353947,-0.016322756,-0.002612435,0.001520677,9.882781519473177,0.33270979216955243,0.11117042401224574,9.882781519473177,0.33270979216955243,0.11117042401224574,-92.48527,-67.51345688,-4.542913885,-33.25,-6.67E-05,2.194305687455587E-4,-1.30E-04,45,1.5,22.270483016967773,110.89900207519531,9.603939056396484,86.87002563476562,154.29998779296875,-86.909035,40.4251979,Garage
291,-0.882375152,-0.017502464,0.003078786,0.4702108311421663,-0.011032943,-0.03378929,2.162178623,-0.021658389,0.012156157193759691,6.923923869074766E-4,-141.4979161,-25.63244354,-31.4646534,0.007039237,-1.06E-04,0.001273755,9.898603962,0.33517635670992046,0.10957804732382871,9.898603962,0.33517635670992046,0.10957804732382871,-92.41780426,-67.51309067,-4.585125899,-30.77777778,-1.26E-04,3.973472438463308E-4,-7.12E-05,45,1.5,22.270483016967773,110.89900207519531,9.603939056396484,86.87002563476562,154.29998779296875,-86.909035,40.4251979,Garage
292,-0.88221532,-0.017510732,0.00318117,0.47050961186584916,-0.010871478,-0.033896524,2.1615029561866836,-0.021610945,0.012084990468563385,8.110034994970899E-4,-141.5374442,-25.61975561,-31.48161148,0.013898145805284815,0.004038821,0.001323725,9.927304277142275,0.33887189265015055,0.11027311556294415,9.927304277142275,0.33887189265015055,0.11027311556294415,-92.45745476,-67.50064705,-4.602937889,-32.125,-7.86E-05,3.2618057968330036E-4,4.7444447296337016E-5,45,1.5,22.270483016967773,110.89900207519531,9.603939056396484,86.87002563476562,154.29998779296875,-86.909035,40.4251979,Garage
293,-0.882061869,-0.017645158,0.003210231,0.4707919639869801,-0.010957826,-0.034157608,2.1608572608058894,-0.021658389,0.012025684941089848,7.279757127726396E-4,-141.5445181,-25.64086143,-31.50442543,0.011046085542845495,0.001038611,8.820489193629293E-4,9.944716129488159,0.34107886341590327,0.10965748641439894,9.944716129488159,0.34107886341590327,0.10965748641439894,-92.46453011,-67.5196785,-4.624165897,-32,-1.26E-04,2.6687502282337077E-4,-3.56E-05,45,1.5,5.232104778289795,61.856998443603516,12.679959297180176,261.02056884765625,155.6999969482422,-86.9105746,40.4250399,Garage
294,-0.882148754,-0.017641221,0.003154325,0.47062967037691655,-0.011046494,-0.034100038,2.161224293477327,-0.021634667,0.011788462704608163,6.568090503049779E-4,-141.5491563,-25.57705547,-31.5030835,-0.018882798,-0.002124163,0.001808243,9.913077965523433,0.33710921823399737,0.10980268182160641,9.913077965523433,0.33710921823399737,0.10980268182160641,-92.46904434,-67.45697044,-4.624043913,-32.5,-1.02E-04,2.9652779560210635E-5,-1.07E-04,45,1.5,5.232104778289795,61.856998443603516,12.679959297180176,261.02056884765625,155.6999969482422,-86.9105746,40.4250399,Garage
295,-0.882348743,-0.017560951,0.003064482,0.47025824108949077,-0.011115131,-0.033878473,2.162068199652892,-0.021497124,0.011864533486704413,8.692826130964721E-4,-141.6003955,-25.64903547,-31.46221348,-0.009200169,-0.001830855,6.906732272070188E-4,9.886309744084922,0.33323249669329635,0.11212871425069679,9.886309744084922,0.33323249669329635,0.11212871425069679,-92.52052856,-67.5279744,-4.582929873,-32.44444444,3.52411868964107E-5,1.0572356628612257E-4,1.0572356404736638E-4,45,1.5,5.232104778289795,61.856998443603516,12.679959297180176,261.02056884765625,155.6999969482422,-86.9105746,40.4250399,Garage
296,-0.882347921,-0.017573715,0.003058077,0.47025939851131254,-0.011138481,-0.033894949,2.1620648786859604,-0.021634667,0.012025684932047882,7.872812792396589E-4,-141.5613564,-25.59803949,-31.52089533,0.002781692,0.001214045,8.334571730743334E-4,9.89919731,0.33685076887746457,0.11106878715664492,9.89919731,0.33685076887746457,0.11106878715664492,-92.48136612,-67.47819855,-4.640879936,-32.625,-1.02E-04,2.668750183023874E-4,2.3722223648168508E-5,45,1.5,5.232104778289795,61.856998443603516,12.679959297180176,261.02056884765625,155.6999969482422,-86.9105746,40.4250399,Garage
297,-0.882276281,-0.017556132,0.003115602,0.4703940671045803,-0.011025541,-0.033916366,2.161761552384756,-0.021753278,0.012179879435491793,7.042534908198399E-4,-141.4588756,-25.59889343,-31.48588144,0.015955999059584534,0.002042828,0.00155773,9.922823572621763,0.33825335991614075,0.11078420392626408,9.922823572621763,0.33825335991614075,0.11078420392626408,-92.37937386,-67.47905312,-4.605499921,-30.77777778,-2.21E-04,4.210694765364661E-4,-5.93E-05,45,1.5,5.232104778289795,61.856998443603516,12.679959297180176,261.02056884765625,155.6999969482422,-86.9105746,40.4250399,Garage
298,-0.882081282,-0.017672354,0.003182424,0.47075484562846065,-0.011031056,-0.034179869,2.1609396749329797,-0.021658389,0.011954518252061409,8.110034978017211E-4,-141.5752643,-25.62121948,-31.45342937,0.014413,0.001028487,0.001397659,9.956096510285313,0.3410643457787708,0.11106588366414302,9.956096510285313,0.3410643457787708,0.11106588366414302,-92.4952739,-67.5000367,-4.573169861,-31.22222222,-1.26E-04,1.957083428368985E-4,4.7444447296337016E-5,45,1.5,5.598841190338135,62.68299865722656,5.271856307983398,262.78387451171875,155.6999969482422,-86.9107829,40.4250244,Garage
299,-0.882235748,-0.017662649,0.003084475,0.47046626134983544,-0.011183654,-0.034074152,2.161592393245512,-0.02155164,0.011657990442896352,6.686701598685705E-4,-141.5531818,-25.62622149,-31.50613337,-0.024994276,-0.002030612,8.017590034355238E-4,9.901160762860226,0.33653094791449034,0.11067667528018668,9.901160762860226,0.33653094791449034,0.11067667528018668,-92.47331352,-67.50638062,-4.625263906,-33.125,-1.93E-05,-1.01E-04,-9.49E-05,45,1.5,5.598841190338135,62.68299865722656,5.271856307983398,262.78387451171875,155.6999969482422,-86.9107829,40.4250244,Garage
300,-0.882421483,-0.017586,0.003002172,0.47012126445770264,-0.011243436,-0.033865797,2.1623763158483413,-0.021682112,0.011847768232081701,8.22864611886297E-4,-141.5551332,-25.65306158,-31.49039541,-0.00433207,-9.30E-04,-6.83E-04,9.897080366,0.33479189699135936,0.1116728006853062,9.897080366,0.33479189699135936,0.1116728006853062,-92.4756321,-67.53358681,-4.610257916,-34.11111111,-1.50E-04,8.895833642014022E-5,5.930555912042127E-5,45,1.5,5.598841190338135,62.68299865722656,5.271856307983398,262.78387451171875,155.6999969482422,-86.9107829,40.4250244,Garage
301,-0.882447184,-0.017574473,0.002991269,0.4700735107208919,-0.011250005,-0.033835803,2.162484849540933,-0.021468612,0.011918934912068172,8.703090642687404E-4,-141.5419569,-25.61865751,-31.52784945,-0.006980618,-3.30E-04,-2.37E-04,9.885946765,0.3345508717217492,0.1098113933671944,9.885946765,0.3345508717217492,0.1098113933671944,-92.46209023,-67.49832817,-4.64844389,-32.25,6.375347605445287E-5,1.601250141461208E-4,1.0675000641675828E-4,45,1.5,5.598841190338135,62.68299865722656,5.271856307983398,262.78387451171875,155.6999969482422,-86.9107829,40.4250244,Garage
302,-0.882269158,-0.017613878,0.003088781,0.4704053824387708,-0.011127765,-0.033992899,2.1617327222546328,-0.021682112,0.012049407146654083,7.279757122075167E-4,-141.5123111,-25.64549751,-31.51662546,0.025879332162801503,0.004689713,0.001053234,9.933065655162034,0.3418571122931045,0.11301731158192586,9.933065655162034,0.3418571122931045,0.11301731158192586,-92.43232185,-67.52443733,-4.636487904,-32,-1.50E-04,2.905972464715393E-4,-3.56E-05,45,1.5,5.598841190338135,62.68299865722656,5.271856307983398,262.78387451171875,155.6999969482422,-86.9107829,40.4250244,Garage
303,-0.882071352,-0.017661832,0.003194774,0.47077366824333483,-0.011000119,-0.034172704,2.160897679,-0.021696824,0.012252186568310628,5.521119248721964E-4,-141.5601366,-25.62768549,-31.47185146,0.00147914,8.012010500981257E-5,0.002994945,9.943368689527789,0.33972273607855863,0.11201546218859945,9.943368689527789,0.33972273607855863,0.11201546218859945,-92.48002403,-67.50711235,-4.592323904,-30.75,-1.64E-04,4.93376629982287E-4,-2.11E-04,45,1.5,59.90760040283203,149.60000610351562,2.465056896209717,292.1358642578125,158.59999084472656,-86.9108719,40.425087,Garage
304,-0.882185999,-0.017631885,0.003134518,0.47056030069740074,-0.011069995,-0.034065782,2.1613815849267164,-0.021622806,0.011954518252061409,7.516979460278978E-4,-141.5176799,-25.67672941,-31.48819941,-0.01112612,-0.002038539,0.001457617,9.915401116158199,0.33633097008015345,0.11134175436788248,9.915401116158199,0.33633097008015345,0.11134175436788248,-92.4376902,-67.55603477,-4.608427901,-30.77777778,-9.04E-05,1.9570834057640682E-4,-1.19E-05,45,1.5,59.90760040283203,149.60000610351562,2.465056896209717,292.1358642578125,158.59999084472656,-86.9108719,40.425087,Garage
305,-0.88232706,-0.017584139,0.003066289,0.47029798644260296,-0.011135344,-0.033920595,2.1619770480591116,-0.021587223,0.012025684927526897,7.63559058417105E-4,-141.5158485,-25.6270755,-31.50564547,-0.011517784,0.001493704,6.723374996370483E-4,9.895907152046277,0.33775678971438733,0.11100199734266548,9.895907152046277,0.33775678971438733,0.11100199734266548,-92.43598221,-67.50674706,-4.626239915,-28.55555556,-5.49E-05,2.6687503186533754E-4,0,45,1.5,59.90760040283203,149.60000610351562,2.465056896209717,292.1358642578125,158.59999084472656,-86.9108719,40.425087,Garage
306,-0.882554621,-0.017533705,0.002941582,0.46987351225417795,-0.01129176,-0.03371966,2.1629389188822032,-0.021575362,0.011586824,6.923923812562473E-4,-141.5724576,-25.63744541,-31.55054138,-0.003117747,-0.002865751,1.0531627148100473E-4,9.885177278981626,0.3307612675775602,0.11177443734650473,9.885177278981626,0.3307612675775602,0.11177443734650473,-92.4922242,-67.5176046,-4.670769944,-32.125,-4.30E-05,-1.72E-04,-7.12E-05,45,1.5,59.90760040283203,149.60000610351562,2.465056896209717,292.1358642578125,158.59999084472656,-86.9108719,40.425087,Garage
307,-0.882320852,-0.017616198,0.003052954,0.47030857089653755,-0.011189458,-0.033964503,2.1619513590358994,-0.021563501,0.012001962672231846,7.279757161633771E-4,-141.5318311,-25.61755951,-31.51076944,0.021403321942079414,0.004065571,-0.001595157,9.930763336,0.340542953,0.10950327181825951,9.930763336,0.340542953,0.10950327181825951,-92.45172012,-67.49784058,-4.631363897,-30.22222222,-3.11E-05,2.431527946542189E-4,-3.56E-05,45,1.5,59.90760040283203,149.60000610351562,2.465056896209717,292.1358642578125,158.59999084472656,-86.9108719,40.425087,Garage
308,-0.882165858,-0.017647107,0.003139684,0.47059752206200534,-0.011076632,-0.034097036,2.161296636155508,-0.021575362,0.011918934948236039,6.923923818213702E-4,-141.5217056,-25.64452147,-31.49698339,0.005647807,0.002840563,0.002239419,9.938887966489329,0.34161899086919806,0.11310442885382833,9.938887966489329,0.34161899086919806,0.11310442885382833,-92.44159401,-67.52504684,-4.616723914,-30.75,-4.30E-05,1.601250141461208E-4,-7.12E-05,45,1.5,4.548792839050293,72.76799774169922,0.13564445078372955,168.03245544433594,155.6999969482422,-86.9107814,40.4250501,Garage
