seconds_elapsed,microphone_dBFS,gyroscope_z,gyroscope_y,gyroscope_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,magnetometer_z,magnetometer_y,magnetometer_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,accelerometer_z,accelerometer_y,accelerometer_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,class
63,-69.88888889,0.057139421,-0.004219592,0.010667586129484246,-104.3756339,23.88198751449585,-30.21598343,-45.51636906,-29.87816551,-1.476321963,10.010057065093402,-0.284051855,-0.22222179,-0.99755733,0.010011647409264343,0.012339836960766935,0.062115189,0.025568738,0.018418688399974906,3.016986555266149,0.075939794,-0.10100387,0.031826828,45,0.3171243965625763,3.625760555267334,6.743999958,1.484533429145813,168.94378662109375,161,-86.9106157,40.4269867,10.010057065093402,-0.284051855,-0.22222179,0.035607057,0.012122056311340008,0.010713546663450384,Campus
64,-65.75,0.050698839,-0.001100117,-0.017526274,-104.0356197,23.895651550292968,-31.48844347,-45.17513519,-29.86498945,-2.748659956,9.946615728048178,-0.254300681,0.097349344,-0.997234778,0.003727726,0.002035916,0.066806776,0.004809033,0.007682958,3.0077587840626543,0.017269042,-0.167549404,0.1566868707609987,45,0.40636011958122253,3.6457221508026123,6.5370001792907715,1.472535252571106,161.32212829589844,161,-86.9106081,40.4269678,9.946615728048178,-0.254300681,0.097349344,0.029166474,0.015253390742746155,-0.017484761,Campus
65,-60.22222222,-0.116839366,-0.036446232,-0.025947666,-105.0108884,24.541153602600097,-29.43432945,-46.15125713,-29.21863348,-0.693935985,10.112004618042882,-0.320031317,-0.080455757,-0.570528019,0.007413773,0.007796877,0.052197337927335184,0.036937421,0.021034204,1.7035168907017384,0.1979967691365955,-0.101616124,0.2834007870225073,45,0.3972605764865875,3.6557788848876953,6.474999904632568,1.5219776630401611,163.31777954101562,161,-86.9106004,40.4269551,10.112004618042882,-0.320031317,-0.080455757,-0.138371731,-0.020091241,-0.025906151,Campus
66,-65.625,0.03480495,0.026370216,0.055051868,-105.0806717,22.711153507232666,-28.88337746,-46.22116322,-31.05009731,-0.143228002,9.842753993654714,0.27232876926371197,-0.273170903,-0.76644322,-7.59E-04,0.004055671,0.019533041,0.017701211163335596,-0.008512992,2.3722507745316883,-0.079436381,0.18034421612770812,-0.088373601,45,0.4071688652038574,3.6656761169433594,6.461999893188477,1.561948537826538,169.44247436523438,161,-86.910595,40.4269401,9.842753993654714,0.27232876926371197,-0.273170903,0.013272584800255819,0.042732621,0.055103760908891276,Campus
67,-57.22222222,0.036145256,0.01648991,-0.037690165,-105.5224343,21.909003467559813,-29.20423742,-46.66243713,-31.85005138,-0.46396599,9.911265993581235,-0.135502298,-0.245511157,-0.68855363,0.001332188,0.006101056,0.028832833,0.020357375554808245,0.00185169,2.109841823577881,-0.035015134,-0.104369003,-0.05066569,45,0.4193876087665558,3.6757171154022217,6.361000061035156,1.6302729845046997,170.16526794433594,161,-86.9105919,40.4269235,9.911265993581235,-0.135502298,-0.245511157,0.014612890888475677,0.032850832,-0.037656065,Campus
68,-59.875,0.090374258,-0.046255371,0.012683976242698512,-104.4520064,23.733635578155518,-30.47242746,-45.59188709,-30.0260293,-1.732399964,9.877635733595172,-0.183001565,-0.433995301,-0.997345293,0.011041494464593288,0.013028168908331104,0.066793471,0.027471248486567543,0.020494627825083954,3.007451152338565,0.033506157,0.006953839,-0.160971981,45,0.4151335656642914,3.6857070922851562,6.366000175476074,1.5496081113815308,166.6657257080078,161,-86.9105849,40.4269082,9.877635733595172,-0.183001565,-0.433995301,0.068841893,-0.029898897,0.012731420237896512,Campus
69,-60.77777778,-0.163025735,-0.035793299,0.010184703555961069,-103.246036,22.789233589172362,-31.65363138,-44.38628319,-30.97055323,-2.913725948,9.881753445,0.12322746385431406,0.34845770466185483,-0.535457851,-0.003373928,-0.001283807,0.056958469,-0.00529119,-0.016534492,1.5853380537950075,-0.089006456,-0.053661387,0.28195763314859223,45,0.4121510088443756,3.6957530975341797,6.2820000648498535,1.4881538152694702,163.0284423828125,161,-86.9105806,40.4268914,9.881753445,0.12322746385431406,0.34845770466185483,-0.184558101,-0.019444325,0.010236096371395083,Campus
70,-74.75,0.060875675,0.024851995,-0.017490691,-103.1897942,21.942919597625732,-29.72005341,-44.33113918,-31.81747728,-0.979415979,9.958579331925772,0.1553534267614912,0.083240609,-0.320287112,4.0558373608662595E-4,-0.006598559,0.018598312056409782,-0.00420609,-0.01654233,0.9960440084772203,0.025148155619797198,-0.008474728,0.041430964631941715,45,0.3859325647354126,3.705770731,6.270999908447266,1.5435866117477417,163.1828155517578,161,-86.910576,40.4268774,9.958579331925772,0.1553534267614912,0.083240609,0.039343308860852015,0.04120402,-0.017452143,Campus
71,-64.77777778,0.044151506513284824,-0.059397484,0.016550699,-100.3775723,20.623489665985108,-29.8021595,-41.5170871,-33.13617531,-1.062131976,10.062350666638716,0.12517308362407012,0.013352183,-0.998879193,-0.007976403,-0.006781237,0.039598291,-0.013946272,-0.015140074,3.0622129764371704,0.12769329663619255,-0.02485499,-0.125447765,45,0.4309732913970947,3.7156596183776855,6.263999938964844,1.5182101726531982,169.39048767089844,161,-86.9105721,40.4268648,10.062350666638716,0.12517308362407012,0.013352183,0.022619140262091622,-0.043041007,0.016604073549105414,Campus
72,-38.25,-0.146741226,-0.022782231,-0.108572169,-101.1499541,27.209049491882325,-30.75400331,-42.28983521,-26.55134752,-2.014097964,9.786145140823809,-0.416955154,0.4488894635612525,0.06818843,-0.010858815,-4.48E-04,0.060782343,-0.07304365,0.031218725360604455,-0.27976027,-0.101963733,-0.107076808,-0.274875493,45,0.4248650074005127,3.7257142066955566,6.331999778747559,1.5423781871795654,173.61549377441406,161,-86.9105724,40.4268506,9.786145140823809,-0.416955154,0.4488894635612525,-0.168273593,-0.006430205,-0.108557344,Campus
73,-49,0.5574767060794876,0.02504622,0.036465506,-102.264302,28.44405550003052,-38.37229332,-43.40381718,-25.3165855,-9.632265837,9.874061033563706,-0.224440375,0.23623896707572695,-0.983311416,0.008775542,-0.019051085,0.16456833713262983,-0.036922819,0.021734255173885563,2.8109568531073412,-0.033011807,-0.008181606,-0.129718719,45,0.44310280680656433,3.735786199569702,6.303999900817871,1.5166715383529663,175.26205444335938,161,-86.910574,40.4268382,9.874061033563706,-0.224440375,0.23623896707572695,0.5359443363019274,0.041401211,0.036533708,Campus
74,-55.625,0.21934012815274878,0.016667827343324074,0.071989535,-103.194186,34.23197948,-42.66205711,-44.33370113,-19.52792973,-13.92202971,10.087260191257183,-0.020807776,-0.223035804,-0.93534056,0.008269285,-5.38E-04,0.35194519625126736,0.004091101,0.015696410009483762,2.422034749706972,0.13770356224578562,0.1563516075822335,-0.172593686,45,0.39568808674812317,3.7458651065826416,6.301000118255615,1.3593568801879883,156.31488037109375,161,-86.9105704,40.4268274,10.087260191257183,-0.020807776,-0.223035804,0.1978077636534366,0.033022818,0.07204291,Campus
75,-58.66666667,0.19292543354914388,-0.020160926,0.056593811,-103.7463578,35.037911109924316,-44.07213326,-44.88672714,-18.72211967,-15.33283769,9.836841624917335,0.4069366568102709,-0.069865194,-0.898484801,-0.018454789,0.012453928466058943,0.4376092576286168,0.005984954,-0.043928784,2.2352803077512573,-0.104324452,-0.036273972,-0.018675885,45,0.4315001964569092,3.755856990814209,6.4120001792907715,1.4221665859222412,130.9877471923828,161,-86.9105566,40.4268191,9.836841624917335,0.4069366568102709,-0.069865194,0.17139306558675846,-0.003810383,0.056647185,Campus
76,-51.875,-0.044367971,0.002410771,-0.090306058,-103.8152879,36.691133422851564,-44.63504116,-44.95529114,-17.06853165,-15.8951357,9.970110796030285,0.1781433259580031,0.20503063340788907,-0.882399018,-0.015436376,0.013190829126967216,0.4679523249274319,0.008323784,-0.038493348,2.166336466965166,0.093178059,-0.204697778,0.2933255312512222,45,0.4156532287597656,3.765709877,6.540999889373779,1.4756921529769897,123.7061767578125,161,-86.9105358,40.426814,9.970110796030285,0.1781433259580031,0.20503063340788907,-0.065900336,0.018764277965336747,-0.090258613,Campus
77,-42.88888889,-0.036278694,0.038266912142257886,-0.043336055,-104.7434641,38.51149536132812,-43.94171524,-45.88395504,-15.24694966,-15.20180967,9.959621901651031,-0.116525238,-0.049122558,-0.898754855,0.010062606,0.003573804,0.4368680012457579,0.015017938274238597,0.015551822664367613,2.236314884667258,0.005525381,0.049767718153092465,0.097968473,45,0.3990243971347809,3.7757554054260254,6.589000225067139,1.4059661626815796,120.84524536132812,161,-86.9105132,40.4268072,9.959621901651031,-0.116525238,-0.049122558,-0.057811059,0.054623386,-0.043301955,Campus
78,-32,0.035741978985013315,-0.055329121,0.033595116,-104.6226839,41.42936912536621,-45.05350124,-45.76366291,-12.33017381,-16.31322972,10.061206488933378,-0.439077145,0.1302258864958382,-0.896071392,0.018634367709504995,-0.014081911,0.4422362501760131,-0.008841064,0.045763636,2.2246981083768085,0.14930670006761274,0.024959145819099204,0.041848789,45,0.4065749943256378,3.7856955528259277,6.622000217437744,1.3805662393569946,118.55854034423828,161,-86.9104943,40.4268035,10.061206488933378,-0.439077145,0.1302258864958382,0.014209611323273297,-0.038980061,0.033636631,Campus
79,-37.44444444,0.003559358,0.027088726185656224,-0.038107472,-105.4862001,44.02101493835449,-45.40754517,-46.62656876,-9.739869843,-16.66800572,9.885650606988703,-0.591817055,0.27247396366217497,-0.884464047,0.021103361,-0.014270373,0.4642560997834572,-0.005987821,0.051477496368953816,2.174879007614576,-0.04209634,-0.107579227,0.2043216865724669,45,0.24036669731140137,3.7958474159240723,6.531000137329102,1.3270725011825562,110.79320526123047,161,-86.9104746,40.4268013,9.885650606988703,-0.591817055,0.27247396366217497,-0.017973006,0.043431828,-0.038083977,Campus
80,-31.875,-0.267095928,0.05872733,0.020856280630291664,-108.5326619,37.95041725158691,-40.98126347,-49.67290913,-15.80900361,-12.24099173,9.567788462037022,-0.2251315,0.14784101063602614,-0.913610727,0.012261196,0.019605920515283128,0.3994394095198622,0.046886448364126164,0.008734843,2.317383534699968,-0.34817897,-0.138048351,0.6127534991365324,45,0.19209718704223633,3.805738687515259,5.892000198364258,1.3073652982711792,104.91568756103516,161,-86.9104579,40.4267996,9.567788462037022,-0.2251315,0.14784101063602614,-0.288628293,0.075079356,0.020912621920765602,Campus
81,-42.88888889,-0.641397036,-0.046433286,0.073377286,-108.0854098,30.57783540725708,-34.66654348,-49.22504707,-23.18207361,-5.925295853,9.912151623698113,-0.662681197,0.25777436937267656,-0.685198977,0.023107037,0.011267687252822142,0.17670030110075988,0.042340184,0.045082615512124835,1.8722751534100874,-0.004100596,-0.214586448,0.677933938,45,0.22139997780323029,1.0190377235412598,5.085999965667725,1.273845911026001,111.20033264160156,155,-86.9104419,40.4267955,9.912151623698113,-0.662681197,0.25777436937267656,-0.662929402,-0.030084227,0.07342473,Campus
