seconds_elapsed,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,accelerometer_z,accelerometer_y,accelerometer_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,gyroscope_z,gyroscope_y,gyroscope_x,magnetometer_z,magnetometer_y,magnetometer_x,microphone_dBFS,class
587,-0.168800651,0.004828736,-0.012985652,0.9855527935676205,0.005135901,0.027229706,0.33918843570264795,9.959787507659023,-0.269416149,-0.052226839,9.959787507659023,-0.269416149,-0.052226839,0,1.5,1,1025.2860107421875,2.7078058337792754E-4,0,149.39999389648438,-86.9109865,40.42799,-0.002195627,0.001962476,-0.00100683,-0.021634668,0.013176212751858154,6.805312654763026E-4,-111.5842479,31.511257419586183,-58.96967484,-1.02E-04,1.9570833379493178E-4,6.968398393104667E-5,-70.60420525,33.73141326904297,-10.7295338,-123.5,Classroom
588,-0.16866197,0.004800545,-0.012959827,0.9855770324040385,0.005092863,0.027168534985445077,0.3389075855606968,9.955939737338465,-0.270508017,-0.049253234,9.955939737338465,-0.270508017,-0.049253234,0,1.5,1,1025.2860107421875,2.7078058337792754E-4,0,149.39999389648438,-86.9109865,40.42799,-0.002516635,1.8782002254597193E-4,0.001521589,-0.021492334,0.012891546045475214,5.500590472789572E-4,-111.5880299,31.522237396240236,-58.90306274,4.003123036649042E-5,-8.90E-05,-6.08E-05,-70.60810867,33.742271194458006,-10.66328783,-131.8888889,Classroom
589,-0.16878805,0.004901845,-0.013005925,0.985554328,0.00527354,0.027294258252509588,0.33916102682502525,9.95081146,-0.27445153,-0.05134405,9.95081146,-0.27445153,-0.05134405,0,1.5,1,1025.2860107421875,2.7078058337792754E-4,0,149.39999389648438,-86.9109865,40.42799,-0.003063804,-0.00263535,0.001204782,-0.02165839,0.013389712760170687,9.296146324311283E-4,-111.6026695,31.492713432312012,-58.927463,-1.26E-04,4.0920834436795667E-4,3.187673384531681E-4,-70.62262642,33.71213729858398,-10.68793179,-134.8888889,Classroom
590,-0.168769226,0.004923107,-0.012953471,0.9855581550922209,0.005333719,0.027197909857896926,0.33912205609303075,9.944421438070444,-0.268542575,-0.054045581,9.944421438070444,-0.268542575,-0.054045581,0,1.5,1,1025.2860107421875,2.7078058337792754E-4,0,149.39999389648438,-86.9109865,40.42799,-0.002710713,0.00217263,-0.001230312,-0.021504195,0.012891546108768982,4.0772570821556074E-4,-111.6034021,31.497227554321288,-58.96894295,2.8170119107529086E-5,-8.90E-05,-2.03E-04,-70.62335892,33.717261428833005,-10.72843578,-134.625,Classroom
591,-0.168734253,0.004916149,-0.013001584,0.9855635571248323,0.00530473,0.027290223,0.33905143124385945,9.946902876918756,-0.270420903,-0.051390513,9.946902876918756,-0.270420903,-0.051390513,0,1.5,1,1025.2860107421875,2.7078058337792754E-4,0,149.39999389648438,-86.9109865,40.42799,4.4389372890435376E-4,0.001146686,0.001592863,-0.02176514,0.013377851679993486,5.856423861419475E-4,-111.614016,31.535779418945314,-59.03238277,-2.33E-04,3.973472483673142E-4,-2.52E-05,-70.63409416,33.75532527923584,-10.79297379,-136.1111111,Classroom
592,-0.16856721,0.004874592,-0.012873262,0.9855940394031192,0.005270666,0.027022304628225205,0.338712991,9.947806071309211,-0.267133672,-0.050414798,9.947806071309211,-0.267133672,-0.050414798,0,1.5,1,1025.2860107421875,2.7078058337792754E-4,0,149.39999389648438,-86.9109865,40.42799,-1.94E-04,0.001795717,0.002191289,-0.021705834,0.013330407250781082,4.788923814205579E-4,-111.5394742,31.52248146057129,-58.97906895,-1.73E-04,3.499027988104855E-4,-1.32E-04,-70.55943008,33.742759208679196,-10.73941574,-125.375,Classroom
593,-0.168638649,0.004927679,-0.01294836,0.9855805699107716,0.005348061,0.027188652348749846,0.3388568874701713,9.946571868600197,-0.269912715,-0.051762213,9.946571868600197,-0.269912715,-0.051762213,0,1.5,1,15.82699966430664,0.047127236,0,149.39999389648438,-86.9109904,40.4279937,-1.40E-04,8.588849919513591E-4,0.001396786,-0.021800723,0.013484602,6.330868328731615E-4,-111.5942523,31.506987438201904,-58.87585686,-2.68E-04,5.040972525235808E-4,2.2239556979134823E-5,-70.6142086,33.72738742828369,-10.63571573,-112.5555556,Classroom
594,-0.168396487,0.004847936,-0.012939631,0.9856224823923945,0.005200434,0.027143269723046173,0.33836744161485466,9.924818557,-0.271660871,-0.048974459,9.924818557,-0.271660871,-0.048974459,0,1.5,1,15.82699966430664,0.047127236,0,149.39999389648438,-86.9109904,40.4279937,-0.013067644,-0.001746482,0.002837793,-0.021563501,0.013116907192737733,6.093646086598702E-4,-111.5859557,31.50466936,-58.92575497,-3.11E-05,1.3640278597696893E-4,-1.48E-06,-70.60603455,33.72482555389404,-10.68610173,-129.875,Classroom
595,-0.168354738,0.004816081,-0.013141551,0.9856271015910002,0.005070776,0.027530436708520237,0.33828434863915813,9.894278072616428,-0.274230834,-0.050693574,9.894278072616428,-0.274230834,-0.050693574,0,1.5,1,15.82699966430664,0.047127236,0,149.39999389648438,-86.9109904,40.4279937,-0.014336558,-0.001201548,-3.84E-04,-0.02167333,0.012992251,6.695825627852733E-4,-111.6282899,31.458675441741942,-58.95845074,-1.41E-04,1.1747062671929598E-5,5.873529153177515E-5,-70.64824684,33.67870933532715,-10.71843176,-128.3333333,Classroom
596,-0.168581221,0.004928658,-0.013241289,0.9855864892885523,0.005252813,0.027766211,0.338741439,9.893465051373232,-0.274860982,-0.051622825,9.893465051373232,-0.274860982,-0.051622825,0,1.5,1,15.82699966430664,0.047127236,0,149.39999389648438,-86.9109904,40.4279937,-0.001825972,9.438279763008784E-5,4.125657735519039E-4,-0.021824445,0.013116907174653799,6.09364609790116E-4,-111.6462241,31.507353382110594,-58.98724293,-2.92E-04,1.3640278597696893E-4,-1.48E-06,-70.66605896,33.72702133178711,-10.74588177,-137.2222222,Classroom
597,-0.16841831,0.00485462,-0.013264686,0.9856143969933964,0.005103523,0.027786530970225057,0.3384128632476029,9.898814006916528,-0.275235585,-0.048927996,9.898814006916528,-0.275235585,-0.048927996,0,1.5,1,15.82699966430664,0.047127236,0,149.39999389648438,-86.9109904,40.4279937,0.002140999,-8.45E-05,0.001638638,-0.021599084,0.013425296154415723,6.568090565213301E-4,-111.6073059,31.494299430847168,-59.00237099,-6.67E-05,4.4479169340315953E-4,4.596176875972198E-5,-70.62726265,33.714699592590335,-10.76271777,-134.875,Classroom
598,-0.168254366,0.004804534,-0.013197075,0.9856434904255913,0.005032107,0.027635592189662665,0.3380812041967818,9.903500918045784,-0.275842504,-0.047807087,9.903500918045784,-0.275842504,-0.047807087,0,1.5,1,15.82699966430664,0.047127236,0,149.39999389648438,-86.9109904,40.4279937,0.002887411,-0.002121745,0.002067404,-0.02155164,0.013033879428053076,6.09364617136714E-4,-111.5844918,31.46709342956543,-58.95759686,-1.93E-05,5.337499642690408E-5,-1.48E-06,-70.60432678,33.68663948059082,-10.71733382,-138.1111111,Classroom
599,-0.168258178,0.004819403,-0.013186882,0.9856429493543014,0.005064763,0.027620462266710197,0.3380884797249025,9.928476920494667,-0.269413999,-0.05130764,9.928476920494667,-0.269413999,-0.05130764,0,1.5,1,15.82699966430664,0.047127236,0,149.39999389648438,-86.9109904,40.4279937,0.014892041,0.00467707,-6.38E-04,-0.021599084,0.012962712734503654,5.144757163276877E-4,-111.6149921,31.525775337219237,-58.99700283,-6.67E-05,-1.78E-05,-9.64E-05,-70.63482681,33.74617530822754,-10.75734979,-140.75,Classroom
600,-0.168100365,0.00479711,-0.012992801,0.9856725774922417,0.005090475,0.027229456032074772,0.33776800059577794,9.960301538115566,-0.267920634,-0.049810785,9.960301538115566,-0.267920634,-0.049810785,0,1.5,1,15.82699966430664,0.047127236,0,149.39999389648438,-86.9109904,40.4279937,0.014758841505328428,0.002946317,6.176612692550548E-4,-0.021717695,0.013318546,5.263368281517721E-4,-111.5779044,31.52931339263916,-58.91989883,-1.85E-04,3.380416869864012E-4,-8.45E-05,-70.59798264,33.74922538757324,-10.68012372,-142,Classroom
601,-0.168097126,0.004847638,-0.01285058,0.9856747516150614,0.005238026,0.026966002435215467,0.33775955699022536,9.958919293672135,-0.268074539,-0.051553132,9.958919293672135,-0.268074539,-0.051553132,0,1.5,1,15.82699966430664,0.047127236,0,149.39999389648438,-86.9109904,40.4279937,0.00140217,6.537845412504326E-4,6.37757365854041E-4,-0.021610945,0.013259241,5.97503503617261E-4,-111.6276801,31.500033493041993,-58.94466484,-7.86E-05,2.7873612786598E-4,-1.33E-05,-70.64788017,33.719701309204105,-10.70488978,-143,Classroom
602,-0.168161747,0.004893669,-0.012829418,0.9856637687359041,0.005334146,0.026940115537602925,0.33788943898330615,9.955373597376555,-0.267322428,-0.052226839,9.955373597376555,-0.267322428,-0.052226839,0,1.5,1,15.82699966430664,0.047127236,0,149.39999389648438,-86.9109904,40.4279937,-0.00107818,0.001025294,0.001009467,-0.021741417,0.013484601663805327,4.4330903747146134E-4,-111.5846146,31.51113536834717,-59.04433857,-2.09E-04,5.040972525235808E-4,-1.68E-04,-70.60444801,33.73129150390625,-10.80468577,-141.2222222,Classroom
603,-0.168191319,0.004896127,-0.012899064,0.9856578024845679,0.00531476,0.027078421044986225,0.3379496463294168,9.949937459334587,-0.269015407,-0.050205717,9.949937459334587,-0.269015407,-0.050205717,0,1.5,1,16.95599937438965,0.021698448807001114,0,149.39999389648438,-86.9109889,40.427992,-0.003755069,7.027867928291987E-4,0.002243308,-0.021539778,0.013128768327166734,6.805312773438839E-4,-111.5993764,31.52406734466553,-59.0002969,-7.41E-06,1.482638978010532E-4,6.968400088473431E-5,-70.61908875,33.743735275268556,-10.76003376,-142,Classroom
604,-0.168112446,0.004863784,-0.012981339,0.9856703338714746,0.005225471,0.027229343863347404,0.3377907333465723,9.923613437171122,-0.271820587,-0.050786499,9.923613437171122,-0.271820587,-0.050786499,0,1.5,1,16.95599937438965,0.021698448807001114,0,149.39999389648438,-86.9109889,40.427992,-0.015019151,-0.001025876,0.001511923,-0.021779054,0.013297675114769775,4.698824878477563E-4,-111.62402,31.51308748245239,-58.94344471,-2.47E-04,3.1717069214209914E-4,-1.41E-04,-70.64397644,33.73348728179931,-10.70330379,-139.1111111,Classroom
605,-0.168387795,0.004970531,-0.013219839,0.9856196294710474,0.005348058,0.027736983940149975,0.33834766733993604,9.896368897076949,-0.277224765,-0.052412689,9.896368897076949,-0.277224765,-0.052412689,0,1.5,1,16.95599937438965,0.021698448807001114,0,149.39999389648438,-86.9109889,40.427992,-0.012968026,-0.002199983,6.397276827432576E-4,-0.021705834,0.013235518347146442,5.975034940101713E-4,-111.5826625,31.522603397369384,-59.01884109,-1.73E-04,2.5501390421781147E-4,-1.33E-05,-70.60286263,33.74275932312012,-10.77882174,-141.625,Classroom
606,-0.168426048,0.004982298,-0.013357519,0.9856111748704632,0.005323826,0.028012628205916257,0.3384255471738797,9.895207368054436,-0.278789973,-0.052203608,9.895207368054436,-0.278789973,-0.052203608,0,1.5,1,16.95599937438965,0.021698448807001114,0,149.39999389648438,-86.9109889,40.427992,-0.002079353,-0.001337389,5.450241123009654E-4,-0.02155164,0.012855962691919028,7.398368325084448E-4,-111.6191398,31.49625141143799,-58.93185478,-1.93E-05,-1.25E-04,1.2898956170052434E-4,-70.63934082,33.71616317749024,-10.69232378,-138.6666667,Classroom
607,-0.168345812,0.004942351,-0.013454414,0.985623778,0.005214703,0.028189768472198142,0.33826417193829433,9.900364672,-0.279553703,-0.05278439,9.900364672,-0.279553703,-0.05278439,0,1.5,1,16.95599937438965,0.021698448807001114,0,149.39999389648438,-86.9109889,40.427992,0.002093102,-3.22E-04,-0.001111055,-0.021717695,0.013057601647180261,6.449479413065083E-4,-111.5618002,31.518821430206298,-58.98785282,-1.85E-04,7.709722685654765E-5,3.410066767297323E-5,-70.58175667,33.738489379882814,-10.74722374,-141.4444444,Classroom
608,-0.168357135,0.00496591,-0.013445361,0.9856218458379357,0.005263888,0.028179912,0.3382864733344143,9.905112413259653,-0.27728558,-0.051422679,9.905112413259653,-0.27728558,-0.051422679,0,1.5,1,17.409000396728516,0.089433067,0,149.39999389648438,-86.9109898,40.4279962,0.002580967,0.001908466,7.462651260848184E-4,-0.021646528,0.013235518320020541,3.246979271423397E-4,-111.6336577,31.51772346496582,-58.92831676,-1.14E-04,2.5501390421781147E-4,-2.86E-04,-70.6538588,33.73775733947754,-10.68817576,-140.875,Classroom
609,-0.168210871,0.004923188,-0.013385785,0.9856478334630577,0.005203855,0.028047311472371945,0.33799053771981913,9.913507794870913,-0.276835642,-0.051506669,9.913507794870913,-0.276835642,-0.051506669,0,1.5,1,17.409000396728516,0.089433067,0,149.39999389648438,-86.9109898,40.4279962,0.004221879,0.001540611,-5.82E-04,-0.021729556,0.012927129430678284,5.975034917496796E-4,-111.6231658,31.507109451293946,-58.94381084,-1.97E-04,-5.34E-05,-1.33E-05,-70.64312279,33.72726566314697,-10.70379176,-140.2222222,Classroom
610,-0.168049443,0.004869781,-0.013343992,0.985676209,0.005117177,0.02794609,0.3376641707512939,9.909517797451574,-0.275787331,-0.048974459,9.909517797451574,-0.275787331,-0.048974459,0,1.5,1,17.409000396728516,0.089433067,0,149.39999389648438,-86.9109898,40.4279962,-0.001094976,0.001109169,0.002219532,-0.021682112,0.012974573859890688,5.500590489743259E-4,-111.6375615,31.52479944229126,-58.95893883,-1.50E-04,-5.93E-06,-6.08E-05,-70.65764061,33.74519916534424,-10.71952977,-139.875,Classroom
611,-0.167912267,0.004807827,-0.013362329,0.9856996362649121,0.00499272,0.027960735689667823,0.33738752505154285,9.910023078177739,-0.27881611,-0.049973404,9.910023078177739,-0.27881611,-0.049973404,0,1.5,1,17.409000396728516,0.089433067,0,149.39999389648438,-86.9109898,40.4279962,4.482084107630461E-4,-0.001604587,-2.18E-05,-0.021777001,0.012974573877974621,7.754201628945912E-4,-111.5987662,31.51991949081421,-58.96711288,-2.45E-04,-5.93E-06,1.6457288982617914E-4,-70.61884506,33.73995338439941,-10.72636174,-141,Classroom
612,-0.167917633,0.004829102,-0.013382097,0.9856983533183348,0.005027878,0.028006876,0.33739792693008497,9.910266996587364,-0.276739812,-0.050554186,9.910266996587364,-0.276739812,-0.050554186,0,1.5,1,17.409000396728516,0.089433067,0,149.39999389648438,-86.9109898,40.4279962,7.720502834875607E-4,0.001071104,-9.96E-04,-0.021646528,0.012962712761629554,3.8400347722079424E-4,-111.5671679,31.497593326568605,-58.92941494,-1.14E-04,-1.78E-05,-2.27E-04,-70.58724678,33.717627449035646,-10.68927376,-138.5,Classroom
613,-0.167798159,0.004799733,-0.013301842,0.9857199048766723,0.005000284,0.027838197375576083,0.3371559183758039,9.910998835147005,-0.273205753,-0.048138132,9.910998835147005,-0.273205753,-0.048138132,0,1.5,1,17.409000396728516,0.089433067,0,149.39999389648438,-86.9109898,40.4279962,-8.63E-04,0.002803183,0.001647995,-0.021732066,0.01303924,6.108472337543319E-4,-111.5986442,31.515161304473878,-58.91538486,-9.10E-05,5.873530664337942E-5,-3.64E-11,-70.61872246,33.73507339477539,-10.67536578,-141.5555556,Classroom
614,-0.16775965,0.004804129,-0.013260049,0.9857270214164141,0.005024077,0.027757046310213005,0.33707746950168055,9.930719283020611,-0.27563923,-0.051855138,9.930719283020611,-0.27563923,-0.051855138,0,1.5,1,17.409000396728516,0.089433067,0,149.39999389648438,-86.9109898,40.4279962,0.011904596125037924,-1.35E-04,-0.001964912,-0.021646529,0.013199935007153206,6.568090582166989E-4,-111.5869319,31.544929428100588,-59.00298088,3.854863829368237E-5,2.19430566485067E-4,4.5961788539024234E-5,-70.60688896,33.765085220336914,-10.76344979,-134.5,Classroom
615,-0.167732139,0.004834496,-0.013084117,0.9857338973619405,0.005143753,0.027420188906123338,0.33702012202114734,9.950547209,-0.271332728,-0.049160309,9.950547209,-0.271332728,-0.049160309,0,1.5,1,17.409000396728516,0.089433067,0,149.39999389648438,-86.9109898,40.4279962,0.008730805,0.001426349,0.00203584,-0.021622807,0.013282962749232945,6.805312688670401E-4,-111.5554559,31.507841358184816,-58.92233864,6.227087663504683E-5,3.024583673375903E-4,6.968399410325925E-5,-70.57553429,33.727997283935544,-10.68292976,-131.4444444,Classroom
616,-0.167776986,0.004874967,-0.013048427,0.9857264884467264,0.005234307,0.027363702311243826,0.337109955,9.956625068071977,-0.272110979,-0.053850125,9.956625068071977,-0.272110979,-0.053850125,0,1.5,1,17.409000396728516,0.089433067,0,149.39999389648438,-86.9109898,40.4279962,0.005141314,3.1536441404842635E-4,-0.001708157,-0.021824446,0.013460879413031259,5.619201602332873E-4,-111.6018153,31.498935317993165,-59.01359482,-1.39E-04,4.803750333963957E-4,-4.89E-05,-70.62165062,33.71896968841553,-10.77381978,-119.2222222,Classroom
617,-0.167897884,0.004940353,-0.012979784,0.9857065185759831,0.005382947,0.027250893,0.3373533128534706,9.962105842737051,-0.271269012,-0.050502363,9.962105842737051,-0.271269012,-0.050502363,0,1.5,1,17.409000396728516,0.089433067,0,149.39999389648438,-86.9109898,40.4279962,0.003069026,3.826221794758028E-4,0.002532532,-0.021682112,0.012879685,5.737812534083152E-4,-111.6047443,31.555055408477784,-59.03457867,2.9653288170839978E-6,-1.01E-04,-3.71E-05,-70.62494423,33.77508942,-10.79504776,-125.75,Classroom
618,-0.167818163,0.004923224,-0.012891607,0.9857213508735583,0.005380956,0.027070817148801194,0.3371916476962636,9.959491248269684,-0.269648461,-0.053341941,9.959491248269684,-0.269648461,-0.053341941,0,1.5,1,17.409000396728516,0.089433067,0,149.39999389648438,-86.9109898,40.4279962,-8.52E-04,-7.16E-05,5.866072131592093E-4,-0.02155164,0.013093185023341364,5.263368123283302E-4,-111.5399619,31.53858528137207,-58.96113487,1.3343753175611056E-4,1.1268055328683367E-4,-8.45E-05,-70.55979652,33.75837543487549,-10.72123775,-119.8888889,Classroom
619,-0.16771743,0.004896593,-0.012912275,0.9857383607660682,0.005324272,0.027102085951607204,0.3369879901987835,9.939834687316303,-0.270879719,-0.051971295,9.939834687316303,-0.270879719,-0.051971295,0,1.5,1,17.18199920654297,0.017155048,0,149.39999389648438,-86.9109918,40.4279956,-0.012663582,-9.70E-04,0.001054859,-0.021622807,0.012938990592233185,8.465868400554489E-4,-111.6107217,31.498935451507567,-58.83913483,6.227086307209673E-5,-4.15E-05,2.3573956246605342E-4,-70.63043472,33.71884727478027,-10.59899377,-116,Classroom
620,-0.167550306,0.00480937,-0.01307099,0.985765125,0.005103654,0.027384917043800493,0.33665173869688536,9.902687859766692,-0.274306334,-0.050600649,9.902687859766692,-0.274306334,-0.050600649,0,1.5,1,17.18199920654297,0.017155048,0,149.39999389648438,-86.9109918,40.4279956,-0.01752434,-0.001908281,2.7228772495556803E-4,-0.021563501,0.012998296092580823,4.433090363412155E-4,-111.6229223,31.493445415496826,-58.93295288,1.2157641202030541E-4,1.779166773612638E-5,-1.68E-04,-70.64251274,33.71335735321045,-10.6935438,-97.55555556,Classroom
621,-0.167689336,0.004860374,-0.013276904,0.9857384869195882,0.005131326,0.027808771730916015,0.3369333524148441,9.899574863100515,-0.277378673,-0.050925887,9.899574863100515,-0.277378673,-0.050925887,0,1.5,1,17.18199920654297,0.017155048,0,149.39999389648438,-86.9109918,40.4279956,-0.003319638,-0.002361537,6.345937986975734E-5,-0.021646529,0.013140629407343934,7.042534919500858E-4,-111.5962042,31.536145362854004,-58.96040295,3.854861681901135E-5,1.6012500962513744E-4,9.3406216056059E-5,-70.61616013,33.75605743408203,-10.72050575,-131.625,Classroom
622,-0.167652658,0.004847143,-0.013267879,0.9857449170488578,0.005109295,0.027786345,0.33685923682955593,9.900550610810807,-0.274300527,-0.051204662,9.900550610810807,-0.274300527,-0.051204662,0,1.5,1,17.18199920654297,0.017155048,0,149.39999389648438,-86.9109918,40.4279956,-1.11E-04,9.781216772703023E-4,-4.80E-04,-0.021579354,0.012874780831715235,7.048237373685249E-4,-111.6007178,31.507109451293946,-59.009081,1.0572357859928161E-4,-1.06E-04,9.397646499564871E-5,-70.62079681,33.72653324127197,-10.76954984,-132.7777778,Classroom
623,-0.167405919,0.00473495,-0.013202859,0.9857882180260223,0.004916739,0.027619340990498228,0.33636127484654915,9.907151138898238,-0.276295513,-0.04913127,9.907151138898238,-0.276295513,-0.04913127,0,1.5,1,17.18199920654297,0.017155048,0,149.39999389648438,-86.9109918,40.4279956,0.003698682,-0.002646677,-3.86E-04,-0.021527918,0.012630601616992244,6.56809071214526E-4,-111.6046216,31.527727432250977,-58.94417664,1.5715976557649166E-4,-3.50E-04,4.596176875972198E-5,-70.62445633,33.747639198303226,-10.70452375,-111.2222222,Classroom
624,-0.167329835,0.004699857,-0.013185531,0.9858015769893683,0.004855445,0.027572996317616946,0.33620771273825933,9.922884478152376,-0.271521485,-0.051134968,9.922884478152376,-0.271521485,-0.051134968,0,1.5,1,17.18199920654297,0.017155048,0,149.39999389648438,-86.9109918,40.4279956,0.011298105554673279,0.001906352,-0.002952391,-0.022927529,0.013128768318124767,2.06086817378341E-4,-111.6132841,31.506377391815185,-58.97528702,-0.001242451,1.4826389101957812E-4,-4.05E-04,-70.63336296,33.72641139984131,-10.73502375,-122.5,Classroom
625,-0.167908558,0.00497349,-0.013277232,0.9857004064958073,0.005347948,0.027848757297089955,0.33737524967749144,9.959090436546548,-0.273952058,-0.053249016,9.959090436546548,-0.273952058,-0.053249016,0,1.5,1,17.18199920654297,0.017155048,0,149.39999389648438,-86.9109918,40.4279956,0.016046293,0.003077437,-1.63E-05,-0.025703029,0.013828573884663976,-1.97E-04,-111.6469554,31.442449417114258,-58.94015106,-0.004017952,8.480695044639909E-4,-8.08E-04,-70.66703491,33.66248341,-10.7003758,-108.6666667,Classroom
626,-0.169887867,0.005579466,-0.013773954,0.9853504572099853,0.00631734,0.029044884989417874,0.3413779067183004,9.962485469304598,-0.290854494,-0.059889589,9.962485469304598,-0.290854494,-0.059889589,0,1.5,1,17.18199920654297,0.017155048,0,149.39999389648438,-86.9109918,40.4279956,0.003584954,-0.001791383,0.001449987,-0.020923001,0.012144295964955162,0.001902226,-111.69661,31.487833461761475,-58.87610085,7.620765025121639E-4,-8.36E-04,0.001291379,-70.71656647,33.70750141143799,-10.63583777,-110.125,Classroom
627,-0.169229949,0.004725278,-0.013008912,0.9854793785845192,0.00491217,0.027242739151403742,0.34006259771226677,9.957040434902154,-0.271042338,-0.051274356,9.957040434902154,-0.271042338,-0.051274356,0,1.5,1,17.18199920654297,0.017155048,0,149.39999389648438,-86.9109918,40.4279956,-0.002721027,5.332329898204618E-4,-7.85E-04,-0.021527918,0.012998296065454922,2.772534883228465E-4,-111.5894939,31.376447410583495,-58.90330673,1.571597587950166E-4,1.7791672257109754E-5,-3.34E-04,-70.60957268,33.596481475830075,-10.66353177,-124.2222222,Classroom
628,-0.169217356,0.004756232,-0.013058746,0.9854807552782078,0.004956688,0.027351377766977235,0.3400364208568647,9.948775911794126,-0.27277307,-0.048486602,9.948775911794126,-0.27277307,-0.048486602,0,1.5,1,17.18199920654297,0.017155048,0,149.39999389648438,-86.9109918,40.4279956,-0.003837104,1.0155069017873228E-5,9.260521930398293E-4,-0.021587223,0.013045741,7.279757167285001E-4,-111.5339841,31.364979438781738,-58.87768681,9.785417819992431E-5,6.52361150324634E-5,1.1712844366008795E-4,-70.55406296,33.5853796,-10.63778975,-121.625,Classroom
629,-0.169067579,0.004731041,-0.013049133,0.9855067029740047,0.004914434,0.027323168,0.33973302482401285,9.936361599894402,-0.274306336,-0.049834016,9.936361599894402,-0.274306336,-0.049834016,0,1.5,1,15.74899959564209,0.044613533,0,149.39999389648438,-86.9109888,40.4279922,-0.00921991,-0.002653921,-8.50E-04,-0.021670251,0.012737351605325069,7.516979505488812E-4,-111.4848178,31.38974552154541,-58.88647079,1.4826393170842847E-5,-2.43E-04,1.4085068030608366E-4,-70.50489655,33.610023498535156,-10.64681776,-121.5555556,Classroom
630,-0.169362479,0.004883619,-0.013231035,0.9854528903961182,0.005145458,0.027734906222779774,0.340328367,9.898067724357531,-0.277285747,-0.05259854,9.898067724357531,-0.277285747,-0.05259854,0,1.5,1,15.74899959564209,0.044613533,0,149.39999389648438,-86.9109888,40.4279922,-0.017902643,-0.002075961,-0.001612018,-0.02144489,0.013211796123498274,6.212257165280939E-4,-111.4888441,31.37071355819702,-58.94625088,2.4018752460991873E-4,2.3129168056964296E-4,1.0378442894558884E-5,-70.50904503,33.59099163,-10.70623177,-128.625,Classroom
631,-0.169429743,0.004920609,-0.013362063,0.9854393498255656,0.005172119,0.028006123289322622,0.34046449254338557,9.893302417495876,-0.277898473,-0.052546269,9.893302417495876,-0.277898473,-0.052546269,0,1.5,1,15.74899959564209,0.044613533,0,149.39999389648438,-86.9109888,40.4279922,-0.004377888,-5.91E-04,-0.001255165,-0.021438389,0.012827792572072493,0.001127718,-111.4609056,31.39560152053833,-58.93649105,2.466883608856453E-4,-1.53E-04,5.168707234238704E-4,-70.48086296,33.61575752258301,-10.69634971,-127,Classroom
632,-0.169230802,0.004848975,-0.013391407,0.9854734910344615,0.005026593,0.028038679341812735,0.3400627125814123,9.896580918321332,-0.280000904,-0.049993732,9.896580918321332,-0.280000904,-0.049993732,0,1.5,1,15.74899959564209,0.044613533,0,149.39999389648438,-86.9109888,40.4279922,0.001263878,-0.002389927,-1.99E-04,-0.021350001,0.012915268,3.484201558766145E-4,-111.5020199,31.341189403533935,-58.92148487,3.3507644858898466E-4,-6.52E-05,-2.62E-04,-70.52197685,33.56097942352295,-10.68183181,-104,Classroom
633,-0.169252316,0.004749195,-0.014336317,0.9854566460674249,0.004509287,0.029867821,0.3401141560193404,9.900562119715422,-0.296422521,-0.044784115,9.900562119715422,-0.296422521,-0.044784115,0,1.5,1,15.74899959564209,0.044613533,0,149.39999389648438,-86.9109888,40.4279922,0.001810694,-6.52E-04,-9.62E-05,-0.021824446,0.012274768244185783,1.3492023798374874E-4,-111.512878,31.477829418182374,-58.96882092,-1.39E-04,-7.06E-04,-4.76E-04,-70.53271294,33.69798526763916,-10.72855781,-77.22222222,Classroom
634,-0.169183322,0.004667726,-0.013335105,0.9854832227947643,0.004689573,0.027866167640223087,0.33997094746932244,9.919237155358768,-0.27098426,-0.050972349,9.919237155358768,-0.27098426,-0.050972349,0,1.5,1,15.74899959564209,0.044613533,0,149.39999389648438,-86.9109888,40.4279922,0.011071261,0.005228697,-0.004450467,-0.021361862,0.012440824,-5.49E-05,-111.4661519,31.391087493896485,-58.98443687,3.232153548488339E-4,-5.40E-04,-6.66E-04,-70.48610916,33.61136547088623,-10.74429579,-91.77777778,Classroom
635,-0.16861217,0.004557688,-0.013617132,0.9855775497492077,0.004393626,0.028382514051876022,0.3388162579351259,9.951700522,-0.28487819,-0.038664793,9.951700522,-0.28487819,-0.038664793,0,1.5,1,15.74899959564209,0.044613533,0,149.39999389648438,-86.9109888,40.4279922,0.015371628177976146,-0.002962705,0.004482062,-0.021516057,0.013757407204677505,0.002044559,-111.4310159,31.407313442230226,-58.88366474,1.6902091469868873E-4,7.76902822217027E-4,0.001433712,-70.45109451,33.6272253,-10.6434018,-81.5,Classroom
