seconds_elapsed,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,accelerometer_z,accelerometer_y,accelerometer_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,microphone_dBFS,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,magnetometer_z,magnetometer_y,magnetometer_x,gyroscope_z,gyroscope_y,gyroscope_x,class
355,0,0.1345362365245819,1.135258436203003,9.93500042,0.003776058,0,160.6999969482422,-86.9155343,40.3848528,-0.001125558,-4.50E-04,-3.29E-04,-0.996942005,0.012434072,0.009428648,0.076571101,0.020710936648029726,0.023350293431611893,2.9880398731787228,9.936785531275481,-0.232484208,-0.206134121,-99.28859993,-11.68393975,-34.88858318,-0.021326278,0.012986434958151822,6.330868390895137E-4,-155.6666667,9.936785531275481,-0.232484208,-0.206134121,-51.10811691,-61.48372875,-8.668343849,5.337500320837914E-5,-1.47E-04,2.2239569411839096E-5,Home
356,0,0.14212670922279358,1.1452388763427734,9.93500042,0.002511136,0,160.6999969482422,-86.9155342,40.3848528,-3.11E-04,8.192283029739673E-4,4.1747909898941335E-4,-0.996941077,0.012406112160533667,0.009440349,0.07658628,0.020730327,0.023292428760144573,2.988009837957529,9.936239649948565,-0.230672169,-0.205599802,-99.31531822,-11.65892969,-34.84344311,-0.02127393,0.013062733870286208,6.578355057102342E-4,-143,9.936239649948565,-0.230672169,-0.205599802,-51.13471272,-61.45908489,-8.622837801,1.0572356404736638E-4,-7.05E-05,4.6988237814870306E-5,Home
357,0,0.14866068959236145,1.1553372144699097,9.93500042,0.00192925,0,160.6999969482422,-86.9155342,40.3848528,-0.014121833,-0.001523588,-4.56E-04,-0.996945271,0.012411305373444141,0.009384263,0.076537712,0.020618121474257952,0.023312395655559103,2.9881084405102776,9.913870755908558,-0.232925604,-0.205158408,-99.37729439,-11.71358579,-34.85356922,-0.021243251,0.012974573841806754,6.923924010355496E-4,-148.4444444,9.913870755908558,-0.232925604,-0.205158408,-51.19754288,-61.51374084,-8.633451824,1.3640278597696893E-4,-1.59E-04,8.15451370091042E-5,Home
358,0,0.1414213627576828,1.1651571989059448,9.93500042,0.004556513,0,160.6999969482422,-86.9155341,40.3848528,-0.015522929,-0.001952064,-0.001168984,-0.996941936,0.012638328741621045,0.009395101,0.076542666,0.020674794622995322,0.023763344,2.988092734975722,9.880013975124914,-0.237060773,-0.20576242,-99.32507828,-11.72944581,-34.98850136,-0.021350001,0.012903407179904215,6.212257278305523E-4,-144.375,9.880013975124914,-0.237060773,-0.20576242,-51.14471691,-61.52984474,-8.768627882,2.9652779560210635E-5,-2.30E-04,1.0378458152877764E-5,Home
359,0,0.1345362365245819,1.1752443313598633,9.93500042,0.00610781,0,160.6999969482422,-86.9155341,40.3848527,-0.002819996,-3.26E-04,5.066264601587092E-5,-0.996940326,0.012657803,0.009393529,0.076560468,0.020675083,0.023802046,2.9880565647940034,9.878480763,-0.235547836,-0.204252386,-99.37558617,-11.69967782,-34.88931549,-0.020958584,0.012678046050725632,0.001261726,-149,9.878480763,-0.235547836,-0.204252386,-51.19510303,-61.49934464,-8.669563847,4.21069469754991E-4,-4.55E-04,6.508784819602315E-4,Home
360,0,0.1414213627576828,1.185150146484375,9.93500042,0.003902813,0,160.6999969482422,-86.9155341,40.3848527,0.003040453,4.940241285898153E-6,-0.003347305,-0.996941412,0.012528007072441786,0.0093715,0.076570252,0.020611392,0.023546388788709363,2.988040611581895,9.885302534470192,-0.232730762,-0.207002166,-99.25626968,-11.74018186,-34.9603194,-0.021468612,0.013057601611012394,2.535312482861133E-4,-106,9.885302534470192,-0.232730762,-0.207002166,-51.07664112,-61.53997086,-8.740445871,-8.90E-05,-7.56E-05,-3.57E-04,Home
361,0,0.1414213627576828,1.1952179670333862,9.93500042,0.001782801,0,160.6999969482422,-86.9155341,40.3848527,0.001953088,-6.25E-04,-2.29E-04,-0.996935424,0.012678085,0.009426767,0.076616899,0.020745851,0.023836217,2.987942091469626,9.888865212,-0.236651321,-0.205274564,-99.28286568,-11.74628182,-34.90798111,-0.021433029,0.013057601683348128,6.805312733880235E-4,-122.8888889,9.888865212,-0.236651321,-0.205274564,-51.10274895,-61.54619286,-8.688595886,-5.34E-05,-7.56E-05,6.968400088473431E-5,Home
362,0,0.14866068959236145,1.2053236961364746,11.32699966430664,0.004280229,0,160.6999969482422,-86.915534,40.3848527,0.015419543,5.14460130802636E-4,-7.01E-04,-0.996934871,0.012667630708695036,0.009424407,0.07662622,0.020739754,0.023815542350984313,2.987923705462113,9.914097313742035,-0.234821858,-0.206064427,-99.31922234,-11.65953979,-34.91273926,-0.021409306,0.012891546090685048,7.27975731986819E-4,-151.75,9.914097313742035,-0.234821858,-0.206064427,-51.13849495,-61.45969475,-8.692743826,-2.97E-05,-2.42E-04,1.1712846513475898E-4,Home
363,0,0.14866068959236145,1.2154091596603394,11.559000015258789,0.005855756,0,160.6999969482422,-86.915534,40.3848526,0.015605361716261187,0.002117975,-9.27E-04,-0.996933687,0.012445856753772902,0.009455251,0.076674084,0.020768226042968557,0.023367569,2.987832381887343,9.947898929558912,-0.229859074,-0.207318917,-99.39144623,-11.62208574,-34.90737133,-0.021314417,0.013081323879870396,7.398368432457803E-4,-143.7777778,9.947898929558912,-0.229859074,-0.207318917,-51.21120674,-61.42211864,-8.687375803,6.52361150324634E-5,-5.19E-05,1.289895763937203E-4,Home
364,0,0.18439088761806488,1.2252039909362793,11.32699966430664,0.006403342,0,160.6999969482422,-86.9155339,40.3848526,0.003599204,4.4028790524372686E-4,-1.33E-04,-0.99693639,0.012328181,0.009425531,0.076661631,0.020690519344778016,0.023137735184998467,2.987860906582612,9.950602494,-0.22978938,-0.205855346,-99.38107559,-11.62513576,-34.82294731,-0.021332665,0.013133216237362761,7.048237563979526E-4,-145.6666667,9.950602494,-0.22978938,-0.205855346,-51.20083698,-61.4254129,-8.603805847,4.698825068771839E-5,7.275957614183426E-12,9.397649074134488E-5,Home
365,0,0.1345362365245819,1.2353198528289795,11.559000015258789,0.003685561,0,160.6999969482422,-86.9155339,40.3848526,-0.001477714,-5.99E-04,3.6030877562402523E-4,-0.996930751,0.012302094175326593,0.009497359,0.076730297,0.020831355,0.023073248221602255,2.9877221352845718,9.946705438558338,-0.230091387,-0.206877523,-99.35411377,-11.64221579,-34.95141331,-0.021373723,0.013176212783505037,7.042535100340192E-4,-148,9.946705438558338,-0.230091387,-0.206877523,-51.17387508,-61.44212677,-8.732271862,5.930555912042127E-6,4.2996537708903404E-5,9.340624374708215E-5,Home
366,0,0.18439088761806488,1.2451714277267456,11.32699966430664,0.005371965,0,160.6999969482422,-86.9155338,40.3848526,-0.002452776,-0.001299981,8.732987549698468E-4,-0.996928496,0.012360864355075128,0.009506979,0.076748951,0.020860042947443945,0.023188571599357336,2.9876830508408037,9.942105534007249,-0.231856965,-0.206575515,-99.40425591,-11.67674177,-34.94567944,-0.021255112,0.013460879431115192,8.347257338825938E-4,-158.8888889,9.942105534007249,-0.231856965,-0.206575515,-51.22426086,-61.4766526,-8.725927877,1.2454167415288468E-4,3.2766323165913806E-4,2.2387846703053388E-4,Home
367,0,0.17804494500160217,1.1047793626785278,9.93500042,0.035819862,0,160.6999969482422,-86.915534,40.384852,-0.005305883,-3.63E-04,-4.62E-04,-0.996920605,0.012298367827118021,0.009614237,0.076848061,0.021066624635052912,0.023045361259029905,2.9874832954221557,9.932720026923615,-0.229347985,-0.209827895,-99.34850174,-11.67478983,-34.8705275,-0.021278834,0.013045740567003061,6.805312835602361E-4,-149.625,9.932720026923615,-0.229347985,-0.209827895,-51.16777485,-61.47482273,-8.650775795,1.0081945050471616E-4,-8.75E-05,6.968401501280735E-5,Home
368,0,0.17804494500160217,1.1149314641952515,9.93500042,0.024768896400928497,0,160.6999969482422,-86.9155339,40.3848519,-0.001754381,-6.78E-04,2.882826386146175E-4,-0.996927419,0.012420418726515423,0.009500862,0.076754084,0.020857151850913334,0.023308160832350693,2.9876714331432455,9.928496984335093,-0.231988758,-0.206749081,-99.33971786,-11.67661977,-34.88565521,-0.021314417,0.012879685019549815,6.093646143110993E-4,-146.5555556,9.928496984335093,-0.231988758,-0.206749081,-51.15923489,-61.47677471,-8.664927855,6.52361150324634E-5,-2.54E-04,-1.48E-06,Home
369,0,0.12727922201156616,1.1249258518218994,9.93500042,0.016874250024557114,0,160.6999969482422,-86.9155339,40.3848518,0.003420108,-5.22E-04,-4.93E-04,-0.996929618,0.012444589603511453,0.009476474,0.076724578,0.020811546069470423,0.023360727,2.9877306211341934,9.936512632277406,-0.232670059,-0.207179529,-99.40120575,-11.65404976,-34.83173126,-0.021219528,0.013022018325270958,6.92392398209935E-4,-103.5,9.936512632277406,-0.232670059,-0.207179529,-51.2209671,-61.4540826,-8.61271184,1.6012500962513744E-4,-1.11E-04,8.154513135787497E-5,Home
370,0,0.092195444,1.1348209381103516,9.93500042,0.009081341,0,160.6999969482422,-86.9155338,40.3848518,5.935094888927867E-4,0.001123251,4.91520588837781E-4,-0.99693136,0.012451492955239073,0.009442438,0.076704996,0.020744266350147793,0.023380132120789834,2.9877705226824123,9.937380837,-0.231043869,-0.205692726,-99.38327202,-11.69284582,-34.9476313,-0.021338139,0.012986434985277722,5.619201704054999E-4,-130.5555556,9.937380837,-0.231043869,-0.205692726,-51.20303291,-61.49275654,-8.727635908,4.151389138429489E-5,-1.47E-04,-4.89E-05,Home
371,0,0.1063014566898346,1.144897699356079,9.93500042,0.004140235,0,160.6999969482422,-86.9155338,40.3848518,-7.23E-04,-1.00E-04,-5.07E-05,-0.996933423,0.012426998873141784,0.009415557,0.076685476,0.020686414,0.023335825,2.9878108871793283,9.935621094935149,-0.232019583,-0.205692726,-99.39339821,-11.70040978,-34.85552135,-0.021397445,0.013247379481575443,6.330868379592679E-4,-138.25,9.935621094935149,-0.232019583,-0.205692726,-51.21364693,-61.50056484,-8.635281878,-1.78E-05,1.1416321373951522E-4,2.223956715134741E-5,Home
372,0,0.092195444,1.154800295829773,9.93500042,0.001603784,0,160.6999969482422,-86.9155338,40.3848518,-0.012708884,-0.001200147,-4.73E-05,-0.996930625,0.012453996424133388,0.009447036,0.076713612,0.020754025478918966,0.023384238933571257,2.987753056562864,9.915343044,-0.233329247,-0.206087659,-99.39742409,-11.65221972,-34.90932312,-0.021238689,0.013086227973242505,6.695825644643404E-4,-159.4444444,9.915343044,-0.233329247,-0.206087659,-51.21767277,-61.45225258,-8.689937859,1.4096475206315517E-4,-4.70E-05,5.873529656897657E-5,Home
373,0,0.12727922201156616,1.1650804281234741,9.93500042,0.006686515,0,160.6999969482422,-86.9155337,40.3848517,-0.015550289,-0.002399452,1.7617859886687935E-4,-0.996925672,0.012713454935012513,0.009487624,0.076730342,0.020875400366279686,0.023895036,2.987712161054889,9.881570501234926,-0.238852485,-0.206436128,-99.37875793,-11.6999218,-34.84673729,-0.021409306,0.013140629452553768,4.670312752477029E-4,-159.3333333,9.881570501234926,-0.238852485,-0.206436128,-51.19900677,-61.4998328,-8.627229824,-2.97E-05,7.413203366896481E-6,-1.44E-04,Home
374,0,0.1345362365245819,1.1748322248458862,9.93500042,0.004512192,0,160.6999969482422,-86.9155337,40.3848517,-0.002939771,4.814581095593647E-4,-7.01E-04,-0.996923631,0.012920081877665034,0.009494653,0.076721553,0.020921089731663175,0.024306174,2.9877245541915154,9.879526166082586,-0.239685909,-0.207458305,-99.41413803,-11.68064572,-34.90480923,-0.021338139,0.013057601674306162,5.61920169275254E-4,-140.5,9.879526166082586,-0.239685909,-0.207458305,-51.23377705,-61.48092297,-8.68469183,4.151389138429489E-5,-7.56E-05,-4.89E-05,Home
375,0,0.18439088761806488,1.1848608255386353,9.93500042,0.005413667,0,160.6999969482422,-86.9155336,40.3848517,0.001630089,4.963708444706444E-4,1.7668552769040599E-4,-0.996916461,0.012828632194585013,0.009598265,0.076817038,0.021115948,0.024105859,2.9875327638052043,9.88394591,-0.237743191,-0.208503712,-99.33654633,-11.68772181,-34.86625717,-0.021302556,0.013401574,9.770590757716049E-4,-147.3333333,9.88394591,-0.237743191,-0.208503712,-51.15618484,-61.48775467,-8.646017904,7.709722685654765E-5,2.6835766914797926E-4,3.662117993124553E-4,Home
376,0,0.1063014566898346,1.1948376893997192,9.93500042,0.006491682,0,160.6999969482422,-86.9155336,40.3848516,0.003748672,6.915168854796771E-4,2.989358114964754E-4,-0.996915548,0.012640793,0.009631825,0.076855878,0.021154802,0.023725307,2.9874587151610736,9.891257980494823,-0.23386647,-0.208875413,-99.35289375,-11.63587174,-34.83404957,-0.021373723,0.013093185023341364,7.398368387247969E-4,-146.875,9.891257980494823,-0.23386647,-0.208875413,-51.17277706,-61.43566071,-8.613931818,5.930555912042127E-6,-4.00E-05,1.2898956904712234E-4,Home
377,0,0.1063014566898346,1.2048810720443726,11.765000343322754,0.006462134,0,160.6999969482422,-86.9155335,40.3848516,0.010292405063666186,0.002267098,1.0639559296728338E-4,-0.996916669,0.012558341315649087,0.00963199,0.076854765,0.021142362191983798,0.023560890457728533,2.987462999751267,9.905802598366371,-0.230826857,-0.209072879,-99.39815559,-11.62049978,-34.87064919,-0.021207667,0.013105046148728398,5.97503503052138E-4,-142.2222222,9.905802598366371,-0.230826857,-0.209072879,-51.21803898,-61.42041061,-8.651019802,1.719861214492217E-4,-2.82E-05,-1.33E-05,Home
378,0,0.1063014566898346,1.214867353439331,11.503999710083008,0.007443802,0,160.6999969482422,-86.9155335,40.3848515,0.018538975,0.001335606,1.025127554402768E-4,-0.99691801,0.012304487656259421,0.009625598,0.076879276,0.021090952426339817,0.023055154468538692,2.987420258,9.945593232090033,-0.227512714,-0.209363269,-99.37241417,-11.61147176,-34.88089752,-0.021456751,0.013116907,7.279757314216961E-4,-156.625,9.945593232090033,-0.227512714,-0.209363269,-51.19254089,-61.41101669,-8.660535879,-7.71E-05,-1.63E-05,1.1712846400451312E-4,Home
379,0,0.1345362365245819,1.2248581647872925,11.765000343322754,0.006836743,0,160.6999969482422,-86.9155334,40.3848515,0.005088593,1.849741901008828E-4,-2.70E-04,-0.996921238,0.012196550118619377,0.009597936,0.076858075,0.021018611339544788,0.022844627282573183,2.987466110766513,9.951993516,-0.226792544,-0.209223883,-99.35362617,-11.65600176,-34.86259705,-0.021539778,0.013116907237947565,6.21225723309569E-4,-161.2222222,9.951993516,-0.226792544,-0.209223883,-51.17424091,-61.45627869,-8.641747904,-1.60E-04,-1.63E-05,1.0378450806279784E-5,Home
380,0,0.1345362365245819,1.2348973751068115,11.765000343322754,0.003774096,0,160.6999969482422,-86.9155334,40.3848515,-0.001412929,2.8278758224931734E-4,1.8160725102841276E-4,-0.996918389,0.012189440610049998,0.009639447,0.076890981,0.021101061363243363,0.022823362367101085,2.987399309584238,9.947689861927218,-0.226839006,-0.209944052,-99.34459824,-11.67393578,-34.89029114,-0.021290695,0.013140629479679668,7.042535060781587E-4,-161.5,9.947689861927218,-0.226839006,-0.209944052,-51.16545692,-61.4734808,-8.670539885,8.89583386806319E-5,7.413198280790188E-6,5.0409711124285046E-5,Home
381,0,0.12727922201156616,1.244935393333435,11.765000343322754,0.007766809,0,160.6999969482422,-86.9155333,40.3848514,-0.001796842,-6.83E-05,-0.00121895,-0.996915123,0.012218686877391659,0.009684865,0.076922933,0.021196904198194925,0.022874005,2.9873334559110494,9.943795778218982,-0.227605639,-0.211941943,-99.2960421,-11.68113375,-34.87260132,-0.021367906,0.013097975071734535,5.991001934699642E-4,-156.8888889,9.943795778218982,-0.227605639,-0.211941943,-51.11629082,-61.48092274,-8.65260581,1.1747062671929598E-5,-3.52E-05,-1.64E-04,Home
382,0,0.1345362365245819,1.1042388677597046,9.93500042,0.001490333,0,160.6999969482422,-86.9155334,40.3848515,-0.006027425,6.348357617276387E-5,-6.16E-04,-0.996914788,0.012271679530951004,0.009679256,0.076919555,0.021193831869699423,0.022980611,2.9873390382933387,9.933045257642432,-0.228302577,-0.211268235,-99.31617188,-11.67198379,-34.84698151,-0.021409306,0.013033879,6.449479497833521E-4,-159,9.933045257642432,-0.228302577,-0.211268235,-51.13483509,-61.47165051,-8.627107849,-2.97E-05,-9.93E-05,-1.19E-04,Home
383,0,0.1345362365245819,1.1142573356628418,9.93500042,0.004092142,0,160.6999969482422,-86.9155333,40.3848514,0.001060264,9.771255613530723E-6,4.0748787736429753E-4,-0.996911544,0.012284579713946408,0.009733095,0.076952786,0.02130398,0.022997327564844808,2.9872708320617676,9.934575701222837,-0.228395502,-0.211221773,-99.30177589,-11.65429376,-34.85637516,-0.021290695,0.013306685027132914,7.042535083386504E-4,-158.875,9.934575701222837,-0.228395502,-0.211221773,-51.1221468,-61.45420456,-8.636623859,8.89583386806319E-5,1.7346876890407604E-4,-5.93E-05,Home
384,0,0.12727922201156616,1.1241074800491333,9.93500042,0.003137393,0,160.6999969482422,-86.9155333,40.3848514,5.818709586430522E-4,1.806040990699842E-4,-5.24E-04,-0.996912297,0.012290381066935155,0.009731474,0.076942305,0.021301402303489668,0.023009369,2.9872917457691672,9.936315175,-0.228395503,-0.212174255,-99.32398003,-11.66576178,-34.86955151,-0.021278834,0.013152490577940802,6.212257295259211E-4,-162.3333333,9.936315175,-0.228395503,-0.212174255,-51.14374084,-61.46579445,-8.649433775,1.0081945050471616E-4,1.9274311235120286E-5,-1.42E-04,Home
385,0,0.1345362365245819,1.1342799663543701,9.93500042,0.004915,0,160.6999969482422,-86.9155332,40.3848514,3.638776760656857E-6,8.188742167741349E-4,8.915351721846942E-4,-0.996913161,0.012275967855476638,0.009725227,0.07693421,0.021286526,0.022981764206174506,2.987308504512009,9.935957385943485,-0.227456198,-0.210614409,-99.32629776,-11.64843777,-34.84258923,-0.02123139,0.013164351676201936,5.856423906629309E-4,-162.75,9.935957385943485,-0.227456198,-0.210614409,-51.14630306,-61.44871471,-8.622837782,1.482638978010532E-4,3.113542758018791E-5,-1.78E-04,Home
