seconds_elapsed,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,microphone_dBFS,magnetometer_z,magnetometer_y,magnetometer_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,accelerometer_z,accelerometer_y,accelerometer_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,gyroscope_z,gyroscope_y,gyroscope_x,class
72,-0.021314418,0.011669851536636503,0.001676865,-28.22222222,13.945453720092774,-38.45940144,-29.18740147,-46.71440899,-2.57920198,-64.04694878,-0.018432617,-0.00337717,-0.001400716,9.730764666807305,1.8490449826694229,-0.295774947,45,1.5,2.8193013668060303,25.149999618530273,1.5171128511428833,196.59217834472656,155.59999084472656,-86.9091278,40.4251201,9.730764666807305,1.8490449826694229,-0.295774947,-0.79784313,-0.066205333,0.067981071,0.5953213954434812,0.030186994525703413,-0.187689402,1.8623519152113535,2.179479173348439E-4,-3.94E-04,9.133056240174377E-4,Garage
73,-0.021077195,0.011432629377011535,7.161146133812596E-4,-38.25,13.934961748123168,-38.27896343,-29.00696344,-46.72453522,-2.398885982,-63.86712051,-0.007182019,3.0093980066984603E-4,-0.003952928,9.716698128,1.853421183465754,-0.300522843,45,1.5,2.8193013668060303,25.149999618530273,1.5171128511428833,196.59217834472656,155.59999084472656,-86.9091278,40.4251201,9.716698128,1.853421183465754,-0.300522843,-0.809363829,-0.067661154,0.066950297,0.579516928,0.030497465174175002,-0.188237834,1.9016841106044435,4.551701645538645E-4,-6.32E-04,-4.74E-05,Garage
74,-0.021041612,0.011385184920673232,7.161146139463826E-4,-32.44444444,13.97985779762268,-38.26847141,-29.06552347,-46.68085888,-2.388393974,-63.92568047,0.002360057,-1.92E-04,-0.005233197,9.722343315198584,1.8536999561254262,-0.301870257,45,1.5,2.8193013668060303,25.149999618530273,1.5171128511428833,196.59217834472656,155.59999084472656,-86.9091278,40.4251201,9.722343315198584,1.8536999561254262,-0.301870257,-0.8198496,-0.068933831,0.065748651,0.5645757954097489,0.030516641268741738,-0.18838796,1.9383628055887314,4.907534988958714E-4,-6.79E-04,-4.74E-05,Garage
75,-0.021183945,0.011990101592054644,0.001071948,-27.875,13.905925741195679,-38.2865271,-28.96475147,-46.7533271,-2.406571984,-63.82515247,0.020013605506674758,0.002509575,-0.002795391,9.763026961913475,1.8606439324525685,-0.305018739,45,1.5,2.8193013668060303,25.149999618530273,1.5171128511428833,196.59217834472656,155.59999084472656,-86.9091278,40.4251201,9.763026961913475,1.8606439324525685,-0.305018739,-0.829367604,-0.06998495,0.064690006,0.5504945360341118,0.030801934958661643,-0.188426292,1.972539177218687,3.4842014626952487E-4,-7.41E-05,3.0838891194717396E-4,Garage
76,-0.021065334,0.011622407139070983,7.398368375945511E-4,-38.33333333,13.909097747802734,-38.29616535,-29.03416939,-46.75027683,-2.416087997,-63.89457066,0.001450965,0.001786557,-0.00473983,9.766389846801758,1.866244849649448,-0.30499777,45,1.5,7.289900302886963,27.229999542236328,0.6705966591835022,324.8401794433594,156.09999084472656,-86.9091502,40.425153,9.766389846801758,1.866244849649448,-0.30499777,-0.837988711,-0.071002258,0.063652078,0.5372731853457331,0.030937942,-0.188513584,2.004266015534262,4.670312752477029E-4,-4.42E-04,-2.37E-05,Garage
77,-0.021207667,0.011598684915422815,7.754201753272955E-4,-39.44444444,13.97351375579834,-38.34740517,-28.99866741,-46.68695915,-2.467571976,-63.85858074,-0.017204572,-0.002800384,-0.002581631,9.729730856071399,1.8586714487631344,-0.304913557,45,1.5,7.289900302886963,27.229999542236328,0.6705966591835022,324.8401794433594,156.09999084472656,-86.9091502,40.425153,9.729730856071399,1.8586714487631344,-0.304913557,-0.845817976,-0.071972638,0.062684025,0.5248482267833451,0.031045721,-0.188671311,2.033785695011176,3.2469793618430644E-4,-4.66E-04,1.1861111824084254E-5,Garage
78,-0.021015495,0.011559109902009368,7.753061234745054E-4,-36,13.948625659942627,-38.3506992,-29.05039543,-46.71160297,-2.470621986,-63.91079731,-0.007724313,-2.39E-04,-0.004179537,9.714630543606953,1.8602744074701105,-0.306795289,45,1.5,7.289900302886963,27.229999542236328,0.6705966591835022,324.8401794433594,156.09999084472656,-86.9091502,40.425153,9.714630543606953,1.8602744074701105,-0.306795289,-0.852956327,-0.072936037,0.061784875,0.5131409649665539,0.031106129915525135,-0.188956389,2.0613460701245527,5.168707525277009E-4,-5.05E-04,1.1747062671929598E-5,Garage
79,-0.020887417,0.011764740453834095,8.465868417508177E-4,-37.44444444,13.994497680664063,-38.38010124,-28.98951754,-46.66597511,-2.50002398,-63.8500407,0.004310136,8.986528637339768E-4,-0.004800392,9.723040256685424,1.8627136992019357,-0.309629508,45,1.5,7.289900302886963,27.229999542236328,0.6705966591835022,324.8401794433594,156.09999084472656,-86.9091502,40.425153,9.723040256685424,1.8627136992019357,-0.309629508,-0.859459855,-0.073761399,0.061012834,0.5021482089769493,0.031363088004652734,-0.189193417,2.0870371906502734,6.449479514787209E-4,-2.99E-04,8.302778276858978E-5,Garage
80,-0.021077195,0.011657990442896352,8.465868417508177E-4,-34.25,13.982785720825195,-38.33081329,-29.05625156,-46.67756519,-2.450735993,-63.91665249,0.017880292,0.002329472,2.430907441574393E-4,9.759722524476283,1.868707370989531,-0.307794235,45,1.5,7.289900302886963,27.229999542236328,0.6705966591835022,324.8401794433594,156.09999084472656,-86.9091502,40.425153,9.759722524476283,1.868707370989531,-0.307794235,-0.865380281,-0.074426241,0.060241829,0.4918715895958317,0.031617537683364255,-0.18920529,2.110891277350268,5.040972525235808E-5,-1.48E-06,8.302778276858978E-5,Garage
81,-0.021053473,0.014125101675179977,0.003301837,-33.77777778,13.993521718978881,-38.3365472,-29.00171745,-46.66634113,-2.456347985,-63.86236305,0.00275111,0.001139635,-9.84E-04,9.764856551457378,1.8766582718173277,-0.314447097,45,1.5,9.448445320129395,87.59999847,0.3232944905757904,329.6931457519531,156.09999084472656,-86.9091584,40.4251643,9.764856551457378,1.8766582718173277,-0.314447097,-0.870750615,-0.075199103,0.059748069934763955,0.4822436542186922,0.03210686,-0.189721357,2.1330978199116233,2.0756937780426544E-5,0.002519004,0.002538278,Garage
82,-0.021373723,0.009748351,0.002305504,-36.625,14.030121784210206,-38.33166729,-29.05490946,-46.62998524,-2.451467979,-63.91384697,-0.017538358,-0.003054926,-0.002710742,9.721118083366981,1.9020984379144816,-0.323407812,45,1.5,9.448445320129395,87.59999847,0.3232944905757904,329.6931457519531,156.09999084472656,-86.9091584,40.4251643,9.721118083366981,1.9020984379144816,-0.323407812,-0.875504758,-0.077081095,0.060122675,0.4732087824529814,0.032943595309280656,-0.193071329,2.153745135,-2.99E-04,-0.001857747,0.001541945,Garage
83,-0.020768806,0.011242851560700286,9.889201768583536E-4,-35.55555556,14.022313766479492,-38.33044727,-29.0134296,-46.637061,-2.450613987,-63.87322033,-0.00601812,0.002427428,-0.003618643,9.708869156,1.9063130177340462,-0.323428893,45,1.5,9.448445320129395,87.59999847,0.3232944905757904,329.6931457519531,156.09999084472656,-86.9091584,40.4251643,9.708869156,1.9063130177340462,-0.323428893,-0.880023852,-0.077808982,0.059437971887657946,0.46471883284235466,0.032914949490607366,-0.193396215,2.173076236132279,3.0542362947016954E-4,-3.63E-04,2.2536112465760082E-4,Garage
84,-0.020780667,0.010934462653274097,9.296146211286699E-4,-34,14.062451763153076,-38.34362316,-29.06015556,-46.59716702,-2.463545988,-63.92141045,-4.98E-04,-0.003373063,-0.003104344,9.710030731645602,1.9004325947715242,-0.323759937,45,1.5,9.448445320129395,87.59999847,0.3232944905757904,329.6931457519531,156.09999084472656,-86.9091584,40.4251643,9.710030731645602,1.9004325947715242,-0.323759937,-0.88417396,-0.078439915,0.058775976155568094,0.4567521807638187,0.032901901,-0.193609681,2.191131054776386,2.9356251764608526E-4,-6.72E-04,1.6605556553717955E-4,Garage
85,-0.021015495,0.011476880440918298,7.048237463235497E-4,-33,14.118205823898315,-38.3272752,-29.10126949,-46.54153484,-2.447197978,-63.96167084,0.019260067206162673,0.002999097,-0.001605135,9.749105768296324,1.9098819228051935,-0.321401962,45,1.5,9.448445320129395,87.59999847,0.3232944905757904,329.6931457519531,156.09999084472656,-86.9091584,40.4251643,9.749105768296324,1.9098819228051935,-0.321401962,-0.888040365,-0.078824639,0.058083008,0.4492122439237741,0.032962354114995554,-0.193386278,2.208162144972728,5.873531335964799E-5,-1.29E-04,-5.87E-05,Garage
86,-0.020970445,0.011468212680836904,7.161146156417513E-4,-35.75,14.15273178100586,-38.38119919,-28.99293343,-46.50725327,-2.50124398,-63.85418873,0.002531635,2.0518464949524518E-4,-0.001990986,9.754727743204358,1.9090717313359085,-0.323835441,45,1.5,5.491072177886963,82.5,1.1210196018218994,108.96562194824219,156.09999084472656,-86.9090652,40.4251357,9.754727743204358,1.9090717313359085,-0.323835441,-0.891608622,-0.079194755,0.057426229,0.4421080588137062,0.032998051,-0.193199279,2.2241392158767552,1.0378472846073723E-4,-1.38E-04,-4.74E-05,Garage
87,-0.021207667,0.011539379,8.110035034529504E-4,-36,14.141263799667358,-38.3049493,-29.0256295,-46.51884327,-2.424993982,-63.88456711,-0.0175557,-0.001464083,-3.73E-04,9.717557721925013,1.905084666696567,-0.321735915,45,1.5,5.491072177886963,82.5,1.1210196018218994,108.96562194824219,156.09999084472656,-86.9090652,40.4251357,9.717557721925013,1.905084666696567,-0.321735915,-0.894867215,-0.07966292,0.056861539,0.4354640980368679,0.033007371,-0.19330008,2.239013347810912,-1.33E-04,-6.67E-05,4.7444447296337016E-5,Garage
88,-0.020875556,0.011420768233540567,6.568090587818217E-4,-32.75,14.193967790603638,-38.36338707,-29.03368141,-46.46601727,-2.483675988,-63.8929845,-0.009186106,-0.001677712,-0.00188277,9.701133116935063,1.90261634,-0.322987499,45,1.5,5.491072177886963,82.5,1.1210196018218994,108.96562194824219,156.09999084472656,-86.9090652,40.4251357,9.701133116935063,1.90261634,-0.322987499,-0.897861319,-0.080160017,0.056387116,0.42922731568512407,0.033065376351180585,-0.193558069,2.2529266204648803,1.9867362305341126E-4,-1.85E-04,-1.07E-04,Garage
89,-0.020982307,0.013567629263474091,0.003633948,-25.22222222,13.860297775268554,-38.16403934,-29.20143143,-46.79919918,-2.28420596,-64.06110077,0.00274885,5.726085125821308E-4,-0.002252309,9.703013722713177,1.919296838916265,-0.352935587,45,1.5,5.491072177886963,82.5,1.1210196018218994,108.96562194824219,156.09999084472656,-86.9090652,40.4251357,9.703013722713177,1.919296838916265,-0.352935587,-0.900349195,-0.080516922,0.057626199158071316,0.4237486112464979,0.036226436206438006,-0.195058777,2.265353563919808,9.192370253533704E-5,0.001961531,0.002870389,Garage
90,-0.021729556,0.009155296,0.001332892,-35.55555556,14.70465968132019,-38.52589119,-28.82018148,-45.95532509,-2.645691943,-63.68107075,0.018399071924894757,0.00347538,5.950350495218073E-4,9.737211357042627,1.9382560311011898,-0.332613963,45,1.5,5.491072177886963,82.5,1.1210196018218994,108.96562194824219,156.09999084472656,-86.9090652,40.4251357,9.737211357042627,1.9382560311011898,-0.332613963,-0.902976729,-0.081927575,0.056484013615013325,0.41800293789326565,0.034179917,-0.196441692,2.277874249856449,-6.55E-04,-0.002450802,5.693333630350609E-4,Garage
91,-0.021290695,0.011124240438503585,0.001178698,-30.125,15.779357776641845,-38.96362724,-28.33218142,-44.8814809,-3.083549933,-63.19233883,0.005436258,0.002095385,7.129292754293646E-4,9.748365254078097,1.9444326521123496,-0.315141131,45,1.5,9.054790496826172,77.59999847,0.7336760759353638,318.3022461,158,-86.9091313,40.4251776,9.748365254078097,1.9444326521123496,-0.315141131,-0.905620834,-0.082768195,0.055262298,0.41224163973215716,0.032485091425840135,-0.196743847,2.2904537001859793,-2.16E-04,-4.82E-04,4.151389138429489E-4,Garage
92,-0.021172084,0.011432629331801702,7.042535032525442E-4,-35.88888889,15.939665641784668,-39.31218128,-28.26776552,-44.71995316,-3.432103949,-63.12889874,-0.016436521,-0.002517285,-5.79E-04,9.714374977408104,1.9429661718387048,-0.315832261,45,1.5,9.054790496826172,77.59999847,0.7336760759353638,318.3022461,158,-86.9091313,40.4251776,9.714374977408104,1.9429661718387048,-0.315832261,-0.908075363,-0.083315126,0.054800176,0.40675753991580704,0.032380329,-0.197169211,2.3025270225932295,-9.79E-05,-1.73E-04,-5.93E-05,Garage
93,-0.023247436,0.014777804962180268,0.010340352,-31.5,14.867163734436035,-40.03100506,-28.77723749,-45.79221123,-4.151049914,-63.63690662,-0.008485336,-0.001703415,-0.001119057,9.687426705962245,1.984073943304784,-0.332613963,45,1.5,9.054790496826172,77.59999847,0.7336760759353638,318.3022461,158,-86.9091313,40.4251776,9.687426705962245,1.984073943304784,-0.332613963,-0.910433815,-0.085474548,0.05599669,0.4008225666788908,0.034152877,-0.201894473,2.315617682842108,-0.002173207,0.003171707,0.009573856,Garage
94,-0.021077195,0.011480073761014105,5.856423725789973E-4,-39.11111111,14.731255750656128,-39.67269108,-29.21594925,-45.92885094,-3.792979889,-64.07696083,-7.19E-04,3.780693683809447E-4,-7.77E-04,9.676960963647343,2.0304000308212724,-0.350557228,45,1.5,9.054790496826172,77.59999847,0.7336760759353638,318.3022461,158,-86.9091313,40.4251776,9.676960963647343,2.0304000308212724,-0.350557228,-0.912459798,-0.087568133,0.057335345,0.39554954472097376,0.036133702,-0.206630539,2.3272465594763894,-2.97E-06,-1.26E-04,-1.78E-04,Garage
95,-0.021041612,0.011859629389115618,6.330868249614407E-4,-51,14.830929727554322,-39.74515919,-29.26792141,-45.82905506,-3.865081902,-64.12661499,0.017919152,0.00348877,0.00138,9.711476853750284,2.0350172577552423,-0.347313561,45,1.5,9.054790496826172,77.59999847,0.7336760759353638,318.3022461,158,-86.9091313,40.4251776,9.711476853750284,2.0350172577552423,-0.347313561,-0.914412023,-0.087800182,0.056790447,0.3910431040143504,0.035963698932268084,-0.206449718,2.3371020821691717,3.2618052995248325E-5,2.535312511117279E-4,-1.30E-04,Garage
96,-0.020946723,0.012025684950131815,5.500590461487114E-4,-49.22222222,14.752849712371827,-39.72100304,-29.2662134,-45.9068911,-3.841047888,-64.12600422,0.008181266,0.002202264,0.001874505,9.730344240482037,2.0358836765472708,-0.349372237,45,1.5,2.4111788272857666,24.03700065612793,0.7868099212646484,180.9912109,155.59999084472656,-86.9091219,40.425121,9.730344240482037,2.0358836765472708,-0.349372237,-0.916242414,-0.087843328,0.056384602,0.3867847687989763,0.036143199,-0.206044069,2.346434327005183,1.2750695097865988E-4,4.195868121279241E-4,-2.14E-04,Garage
97,-0.020899279,0.011657990433854385,6.686701683454143E-4,-52.66666667,14.76870964050293,-39.75235733,-29.26901945,-45.89212894,-3.872401917,-64.12881077,-0.016661237,-0.002836394,4.112125889768878E-4,9.697207080507741,2.029964448178856,-0.350040333,45,1.5,2.4111788272857666,24.03700065612793,0.7868099212646484,180.9912109,155.59999084472656,-86.9091219,40.425121,9.697207080507741,2.029964448178856,-0.350040333,-0.917921201,-0.088169731,0.056001092876913475,0.3827650995509138,0.036084749,-0.206194527,2.3551912377181563,1.7495139940524275E-4,5.189234671155805E-5,-9.49E-05,Garage
98,-0.020923001,0.011539379,8.228646141467887E-4,-47.625,15.052969675064087,-39.01864925,-29.61781744,-45.60689297,-3.138571937,-64.47773033,-0.009287593,4.0244477466472143E-4,-0.00328829,9.676574762585094,2.0301967743531013,-0.354744669,45,1.5,2.4111788272857666,24.03700065612793,0.7868099212646484,180.9912109,155.59999084472656,-86.9091219,40.425121,9.676574762585094,2.0301967743531013,-0.354744669,-0.919443497,-0.088465268,0.055766501,0.3790600178311172,0.036258613,-0.20641823,2.3632686786281254,1.5122916897559918E-4,-6.67E-05,5.930555912042127E-5,Garage
99,-0.020733223,0.011574962682732679,8.110035079739337E-4,-39.55555556,14.127599744796752,-39.77346333,-30.28515743,-46.53336113,-3.893507915,-65.14543694,0.002242662,-0.010989947,0.001897156,9.683297305,2.0139580930320964,-0.351071221,45,1.5,2.4111788272857666,24.03700065612793,0.7868099212646484,180.9912109,155.59999084472656,-86.9091219,40.425121,9.683297305,2.0139580930320964,-0.351071221,-0.920806297,-0.088443879,0.055425779,0.37579274929842904,0.036376051,-0.20599053,2.3703919683845296,3.4100695024922635E-4,-3.11E-05,4.7444447296337016E-5,Garage
100,-0.020804048,0.01155911,-1.29E-04,-22.875,12.661647787094116,-40.36016106,-30.28881735,-47.99784924,-4.480327907,-65.14787621,0.048338193,-0.12600458,-0.00308374,9.768994664682925,1.8080620892996926,-0.35523543,45,1.5,2.4111788272857666,24.03700065612793,0.7868099212646484,180.9912109,155.59999084472656,-86.9091219,40.425121,9.768994664682925,1.8080620892996926,-0.35523543,-0.922554881,-0.084302318,0.053333569,0.37271998593440425,0.03626238,-0.196571641,2.377253832725378,2.701824168280627E-4,-4.70E-05,-8.93E-04,Garage
101,-0.021112779,0.014136962782483078,9.651979871175604E-4,-35.66666667,11.652219829559327,-45.2095393,-28.85446339,-49.00825306,-9.329461827,-63.71486469,-0.008291541,0.073150322,-0.001812455,9.770289791,1.839900571165733,-0.366290619,45,1.5,2.0392415523529053,23.06800079345703,1.1330056190490723,225.5978546142578,155.59999084472656,-86.9091746,40.4250844,9.770289791,1.839900571165733,-0.366290619,-0.924901191,-0.076031615,0.050160996,0.3691238167795163,0.037264924,-0.178623578,2.385479152,-3.85E-05,0.002530865,2.0163890100943232E-4,Garage
102,-0.021468612,0.012974573841806754,9.533368498629447E-4,-27.625,5.534285912513733,-49.09462887,-26.18205349,-55.1249667,-13.21455173,-61.04282074,-0.033872623,0.09009135,0.00462965,9.686918509,2.103822521793032,-0.377093166,45,1.5,2.0392415523529053,23.06800079345703,1.1330056190490723,225.5978546142578,155.59999084472656,-86.9091746,40.4250844,9.686918509,2.103822521793032,-0.377093166,-0.925838564,-0.087796253,0.055209438,0.36339997869093443,0.039251741,-0.204110976,2.3975508791729085,-3.94E-04,0.001368476,1.8977778918534806E-4,Garage
103,-0.020306223,0.012120573808556622,-0.001727274,-32.11111111,1.8284139490127564,-44.73227493,-27.42450144,-58.83218094,-8.85231986,-62.28392666,0.010263970754678968,-0.104522239,-0.002743524,9.707725015658777,1.8939481568567962,-0.395082896,45,1.5,2.0392415523529053,23.06800079345703,1.1330056190490723,225.5978546142578,155.59999084472656,-86.9091746,40.4250844,9.707725015658777,1.8939481568567962,-0.395082896,-0.927738719,-0.087382042,0.055123907,0.3586223573939314,0.040440936,-0.203068694,2.407987166376947,7.680069544415885E-4,5.144757372372359E-4,-0.002490833,Garage
104,-0.020543446,0.012618740482563243,6.093646080947472E-4,-33.625,5.640425875,-39.49347328,-31.88396744,-55.019925,-3.613395939,-66.74400253,-0.009558946,0.039235721514062974,1.7957591894760872E-4,9.707270227945768,1.8687714728025289,-0.394694943,45,1.5,2.0392415523529053,23.06800079345703,1.1330056190490723,225.5978546142578,155.59999084472656,-86.9091746,40.4250844,9.707270227945768,1.8687714728025289,-0.394694943,-0.929436302,-0.079361517,0.051949303,0.3565767737268244,0.040681096,-0.185635853,2.4127180367997547,5.307847100481825E-4,0.001012642,-1.54E-04,Garage
105,-0.021670251,0.013733684939775363,-1.85E-04,-26.77777778,7.415403850078583,-43.68283089,-34.38386948,-53.2449469,-7.80263186,-69.24353867,0.006867992,0.060315312,-0.002280195,9.703348807918216,2.0636236760222797,-0.408141783,45,1.5,2.0392415523529053,23.06800079345703,1.1330056190490723,225.5978546142578,155.59999084472656,-86.9091746,40.4250844,9.703348807918216,2.0636236760222797,-0.408141783,-0.929093069,-0.087656791,0.055515549642947117,0.35499051849818924,0.041801243,-0.203703422,2.415934745547841,-5.96E-04,0.002127587,-9.49E-04,Garage
106,-0.018930335,0.011456351505719053,7.279757325519419E-4,-32.88888889,2.2972599482536316,-40.63258717,-35.85396927,-58.36357887,-4.752509885,-70.71327286,0.012273964372653406,-0.027936477,0.002550425,9.741128671516492,2.009857772623451,-0.424177179,45,1.5,2.0392415523529053,23.06800079345703,1.1330056190490723,225.5978546142578,155.59999084472656,-86.9091746,40.4250844,9.741128671516492,2.009857772623451,-0.424177179,-0.929240439,-0.088455869,0.056719128078627355,0.35421707705386635,0.043683858787261165,-0.20602999,2.4177368566827866,0.002143896,-1.50E-04,-3.56E-05,Garage
107,-0.011688328,0.013544363412970247,0.002408148,-29.875,3.3820839524269104,-39.78249119,-33.2082773,-57.27753471,-3.902413907,-68.0690451,0.020081400871276855,-0.054563962,-0.004822848,9.770150416105697,1.8559621028529787,-0.424548882,45,1.5,2.0392415523529053,23.06800079345703,1.1330056190490723,225.5978546142578,155.59999084472656,-86.9091746,40.4250844,9.770150416105697,1.8559621028529787,-0.424548882,-0.929932019,-0.082855741,0.054294316814495966,0.35413331194565845,0.04311544,-0.193766055,2.4180630560104666,0.009385903,0.001938265,0.001644589,Garage
108,0.020092723,0.021894129960644014,9.058924263017704E-4,-27.88888889,4.4687378883361815,-42.81187344,-30.64761948,-56.19112503,-6.931795888,-65.50741058,-0.02826974,0.11227389562477186,-0.017536198,9.707318463371795,2.138663640300047,-0.476142667,45,1.5,2.0392415523529053,23.06800079345703,1.1330056190490723,225.5978546142578,155.59999084472656,-86.9091746,40.4250844,9.707318463371795,2.138663640300047,-0.476142667,-0.928992039,-0.087334448,0.058164407725183706,0.3548856047750677,0.047072823,-0.204988202,2.4166306824360078,0.041166954,0.010288031844679918,1.4233334188901105E-4,Garage
109,0.062187809497117996,0.026448797,-5.53E-04,-28.375,3.2406859362125395,-43.51691124,-30.10093742,-57.42003098,-7.636955838,-64.96072899,-0.005182655,-0.002431572,0.019086829,9.703052678,2.1281282600847264,-0.422818154,45,1.5,4.347030162811279,61.516998291015625,13.265641212463379,204.54559326171875,154,-86.9097376,40.4241426,9.703052678,2.1281282600847264,-0.422818154,-0.918585021,-0.091037663,0.061777836,0.37943554879392233,0.045486199,-0.215812197,2.363084077835083,0.08326204,0.014842698703185447,-0.001316583,Garage
110,0.093002977,0.030576464,0.002210615,-33,0.32793598875403407,-39.80859932,-28.83957945,-60.33180473,-3.928765913,-63.70010239,-0.00282507,-0.034495017,0.012016046539093684,9.697093796961516,2.0892536026760213,-0.355008925,45,1.5,4.347030162811279,61.516998291015625,13.265641212463379,204.54559326171875,154,-86.9097376,40.4241426,9.697093796961516,2.0892536026760213,-0.355008925,-0.899996878,-0.089464688,0.062439582952596606,0.4217404292046445,0.037824327,-0.215385109,2.2692528118207616,0.11407720753290121,0.018970366,0.001447056,Garage
111,0.11685567320261186,0.034715992,9.889202265891707E-4,-26,-1.121911983,-35.62729336,-26.4299575,-61.78165257,0.25253999130800364,-61.29072483,0.005732499,-0.077724546,0.010699293567138968,9.683413899861849,2.008814865579972,-0.274369327,45,1.5,4.347030162811279,61.516998291015625,13.265641212463379,204.54559326171875,154,-86.9097376,40.4241426,9.683413899861849,2.008814865579972,-0.274369327,-0.873790257,-0.086102385,0.063331153,0.4740526117746112,0.029787698525537566,-0.212148799,2.150602417084777,0.1379299045911113,0.023109894,2.2536112013661746E-4,Garage
112,0.10594345108397955,0.033980603,0.004737032,-30.11111111,-0.101016019,-32.38038534,-22.4533675,-60.76136703,3.4995699405670164,-57.31425671,-0.043866787,0.17212130028067282,0.067026365,9.58945454,2.420859901650438,-0.060241633,45,1.5,4.347030162811279,61.516998291015625,13.265641212463379,204.54559326171875,154,-86.9097376,40.4241426,9.58945454,2.420859901650438,-0.060241633,-0.840099203,-0.093116816,0.066461891,0.5299363871222561,0.013126586093702942,-0.22886698,2.017526955280489,0.12701768109810005,0.022374504734083867,0.003973472,Garage
113,0.023271501412416257,0.020541963203656442,0.00216317,-26.22222222,1.7973039454221726,-30.54221136,-19.92296568,-58.8634127,5.337865905761719,-54.78324493,-0.014976076,0.10751648319577709,0.009850355,9.559001237,2.6431862428350357,-0.005328676,45,1.5,4.347030162811279,61.516998291015625,13.265641212463379,204.54559326171875,154,-86.9097376,40.4241426,9.559001237,2.6431862428350357,-0.005328676,-0.81824021,-0.106398889,0.073414036,0.5601204159190354,9.440986749794019E-4,-0.259256112,1.9411477533358972,0.044345732,0.008935865,0.001399611,Garage
114,-0.018630842,0.013591351703955578,5.991001727614695E-4,-29.125,2.163059946298599,-30.20000145,-19.18340164,-58.49680271,5.6800758838653564,-54.0440469,0.05223995,-0.147872829,-0.075209927,9.686137356804412,2.2692292917121963,-0.187543282,45,1.5,4.347030162811279,61.516998291015625,13.265641212463379,204.54559326171875,154,-86.9097376,40.4241426,9.686137356804412,2.2692292917121963,-0.187543282,-0.821627887,-0.098151987,0.073650728,0.5566379410716203,0.012095442767111728,-0.245743254,1.9521640539169312,0.002443389,0.001985254,-1.64E-04,Garage
115,-0.019428501,0.012630601662202078,4.0031229236244573E-5,-27.55555556,1.9485839712619781,-29.76775543,-19.59917761,-58.71054707,6.111955867,-54.45872501,0.022592350117211203,-0.090711374,-0.01304732,9.703749517792637,2.1776283203976825,-0.194922119,45,1.5,4.347030162811279,61.516998291015625,13.265641212463379,204.54559326171875,154,-86.9097376,40.4241426,9.703749517792637,2.1776283203976825,-0.194922119,-0.827293313,-0.09051793,0.071219514,0.549824487,0.018784539792144183,-0.230112783,1.970610414893882,0.001645729,0.001024504,-7.24E-04,Garage
116,-0.007092945,0.015572157331281205,0.002364809,-22.875,1.0234579890966415,-29.51497143,-20.22076761,-59.63616077,6.364983882904053,-55.0803149,-0.07211513,0.35717415578156997,-0.03863092,9.556559071957487,2.8998106590752464,-0.25102568,45,1.5,4.347030162811279,61.516998291015625,13.265641212463379,204.54559326171875,154,-86.9097376,40.4241426,9.556559071957487,2.8998106590752464,-0.25102568,-0.829608918,-0.10179073,0.079462873,0.5430813125036296,0.02206748,-0.258088354,1.9852505343631632,0.013981285570551035,0.003966059,0.00160125,Garage
117,0.091662672,0.031252547,-0.003826691,-18.11111111,0.1256599986925721,-29.73688948,-18.7223637,-60.53481281,6.143065896034241,-53.58276508,-0.031708421,0.16398350937852582,-0.143294217,9.507523629,3.143631726792715,-0.482153763,45,1.5,4.347030162811279,61.516998291015625,13.265641212463379,204.54559326171875,154,-86.9097376,40.4241426,9.507523629,3.143631726792715,-0.482153763,-0.818058839,-0.115075671,0.098794339,0.5545575971742278,0.035514624644685716,-0.302558438,1.9555351525834463,0.11273690287783308,0.019646449,-0.00459025,Garage
118,0.21178015126186667,0.06478391,-0.006886858,-23.875,3.8739879294857382,-26.46094555,-14.89863974,-56.78526482,9.419131779670716,-49.75867508,-0.018131025,0.029472580233823906,-0.230128683,9.478833299416761,3.1804092893233666,-0.676429679,45,1.5,5.712456703186035,71.88800048828125,1.826451301574707,170.02049255371094,154.1999969482422,-86.9096553,40.4240735,9.478833299416761,3.1804092893233666,-0.676429679,-0.76902904,-0.110036938,0.11718861375329565,0.6178179730489416,0.046630752,-0.319910875,1.7955162930257111,0.23285438192700877,0.053177812,-0.007650417,Garage
119,0.16421709419454186,0.038606437,0.009232393,-25,1.914301952123642,-27.48733137,-14.81628975,-58.74507282,8.392745814323426,-49.67632492,0.016079671174577138,-0.072383647,0.041825355,9.489885246869429,3.1552677108246145,-0.252396327,45,1.5,5.712456703186035,71.88800048828125,1.826451301574707,170.02049255371094,154.1999969482422,-86.9096553,40.4240735,9.489885246869429,3.1552677108246145,-0.252396327,-0.698210237,-0.105287134,0.12646896355939144,0.6963004232610314,0.031678007,-0.328924774,1.578790459818053,0.18529132384698369,0.027000338424593935,0.008468834,Garage
