seconds_elapsed,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,magnetometer_z,magnetometer_y,magnetometer_x,microphone_dBFS,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,accelerometer_z,accelerometer_y,accelerometer_x,gyroscope_z,gyroscope_y,gyroscope_x,class
275,9.351717462906471,2.9985979187947054,-1.347314449,-0.735215153,-0.128972786,0.010576763180368784,0.036228804,0.00801628,-0.35068541,2.2783989211887987,2.151957937479019,-64.05536663,3.4855399334430697,-16.22222222,9.351717462906471,2.9985979187947054,-1.347314449,-58.50766106,-28.17541155,-31.37412945,1.4458130598068237,0.9340770840644836,2.5,9.93500042,6.115781784057617,250.97378540039062,138.2949219,-86.9197509,40.4080967,0.1649999264085177,0.073667883,-0.024144776,-0.053118326,-0.440488593,-1.271023129,0.18592144541659403,0.06160365,-0.024908335,Drive
276,9.392499664454784,2.953306496722027,-2.140138833,-0.97413304,-0.153837796,0.054084649562691024,0.15005122653199632,0.062697076,-0.323260911,2.846044482536686,2.912139950543642,-69.01832649,3.3623199248313904,-12.77777778,9.392499664454784,2.953306496722027,-2.140138833,-57.74711296,-33.13861528,-31.49734919,1.4210326671600342,0.9847334623336792,2.5,9.93500042,6.943814754486084,241.02891540527344,138.37884521484375,-86.9198309,40.4080703,0.23285734740275782,0.065080438,-0.006886858,-0.039247152,-0.21637261,-1.542064694,0.2537788670618557,0.053016205,-0.007650417,Drive
277,9.736386632456362,2.9728730511896817,-2.462455519,-0.94392517,-0.142658616,0.10815465037973182,0.27496786545781254,0.13323854329516588,-0.335182157,2.5971352220738977,3.2012799319624903,-74.10462875,0.596213982,-22.625,9.736386632456362,2.9728730511896817,-2.462455519,-57.45992481,-38.22479534,-34.26394329,1.4054527282714844,1.0429285764694214,2.5,9.93500042,7.721345901489258,227.11721801757812,138.38385009765625,-86.9199111,40.408028,0.25646096048424544,0.048830714578586586,0.013182143193615365,0.29617971586949615,-0.345620174,-1.190662222,0.27738247913064307,0.036766481,0.012418584025564413,Drive
278,9.512193096494212,3.0469256743644046,-2.346113237,-0.903003726,-0.120409623,0.14618821651900857,0.38430683213530237,0.1829735468892218,-0.336858747,2.3680004934662753,5.516229877471924,-79.4944664,-3.537755911,-21.33333333,9.512193096494212,3.0469256743644046,-2.346113237,-55.14363293,-43.61463314,-38.39791328,1.3874213695526123,1.0955363512039185,2.5,9.93500042,8.330402374267578,216.24781799316406,138.3331298828125,-86.9199781,40.407965,0.2231905419849655,0.053017687197159796,0.001439642,0.063981343,-0.313035449,-0.608865672,0.24411206005267727,0.040953454,6.760834146616528E-4,Drive
279,9.540779197100298,2.6648116557343493,-0.884516765,-0.874453376,-0.106700584,0.14074834593786642,0.4515872093347403,0.15858043271761674,-0.318952905,2.2138603581832004,5.489755899906158,-78.95498238,-6.460875864,-16,9.540779197100298,2.6648116557343493,-0.884516765,-55.16998501,-43.07527119,-41.32127701,1.354607105255127,0.9847334623336792,2.5,9.93500042,9.240097045898438,201.1186523,138.29962158203125,-86.9200332,40.4078829,0.091568354,0.022965507641716752,-9.40E-04,0.048465949,-0.511735775,0.6280622740204518,0.11248987218221793,0.010901274085671712,-0.001703324,Drive
280,9.436764027308492,3.3817466150209743,0.18399760798433595,-0.87052513,-0.116039746,0.12261921485650887,0.46221255677417644,0.11216864778289518,-0.320892456,2.1835369670275346,6.5294398498535156,-78.23908653,-8.075789843,-9.222222222,9.436764027308492,3.3817466150209743,0.18399760798433595,-54.13078892,-42.35888714,-42.93558117,1.3149703741073608,0.9761659502983093,2.5,9.93500042,10.189714431762695,191.88363647460938,138.1074219,-86.920069,40.4077851,-0.006559195,0.010210934756843608,0.002175031,-0.057736503,0.20580558985182382,1.2536751720511798,0.014362323909966293,-0.001853299,0.001411472,Drive
281,9.428621375445024,3.4005175053494647,0.3257229808283952,-0.876888516,-0.127865384,0.10794071773591551,0.45058341599205165,0.078317672,-0.327376223,2.2052060122628814,6.193329885005951,-78.53908424,-7.609627862,-13.75,9.428621375445024,3.4005175053494647,0.3257229808283952,-54.46677696,-42.65912926,-42.47002922,0.8682666420936584,0.896437407,2.5,9.93500042,11.705646514892578,189.84059143066406,138.04229736328125,-86.9200954,40.4076733,-0.021777001,0.012986434921983954,-2.92E-04,-0.048594549,0.17209296087616854,1.069560972521606,-8.55E-04,9.222014872718927E-4,-0.001055639,Drive
282,9.442992867775335,3.3544440524091996,0.3239109411663873,-0.88310998,-0.145893914,0.081141934,0.4382694580601257,0.016339186,-0.335136005,2.2229951099284646,6.713781876564026,-78.20931847,-8.295267835,-16.77777778,9.442992867775335,3.3544440524091996,0.3239109411663873,-53.9468129,-42.32924126,-43.15530312,0.43397676944732666,0.888650656,2.5,9.93500042,13.252636909484863,190.66177368164062,138.10235595703125,-86.9201252,40.4075464,-0.021195807,0.011325879363248179,-0.001205385,-0.019982398,0.057327932524449614,0.4788401050909052,-2.74E-04,-7.38E-04,-0.001968945,Drive
283,9.692772351778471,2.5287476227833676,0.3081564439388995,-0.891330871,-0.148402731,0.060904364,0.42398344313056724,-0.018223423,-0.321734304,2.250637489615135,4.494967908859253,-80.5514743,-8.626741786,-13.44444444,9.692772351778471,2.5287476227833676,0.3081564439388995,-56.16477283,-44.67188534,-43.48580124,0.8363808989524841,0.48270073533058167,2.5,9.951999664,15.756348609924316,191.1486358642578,138.1131591796875,-86.9201558,40.4074012,-0.021516057,0.01197824,0.002542726,0.18747467670625853,-0.640579815,0.13310332003149014,-5.95E-04,-8.60E-05,0.001779167,Drive
284,9.591133025086041,2.698392486109317,0.38792185016084935,-0.899692482,-0.145127766,0.053309412,0.40818695072988864,-0.023697279,-0.30960168,2.2860482340877497,4.466907908916474,-81.10608643,-8.522187829,-11.25,9.591133025086041,2.698392486109317,0.38792185016084935,-56.1929549,-45.22588711,-43.38246727,0.7816343903541565,0.21931712329387665,2.5,9.960000038146973,16.99812126159668,190.06297302246094,138.1329345703125,-86.9201912,40.4072461,-0.024706696,0.010068601440950252,-4.70E-04,0.044715613,-0.352664182,0.15828112635797667,-0.003785177,-0.001995632,-0.001233556,Drive
285,9.612404175175046,2.7129556021644072,0.34022220777510437,-0.907308156,-0.143138613,0.047880020643611555,0.39241164228291187,-0.026674066,-0.301891081,2.3211202019626653,4.804603881835938,-80.62052612,-8.725195856,-14.66666667,9.612404175175046,2.7129556021644072,0.34022220777510437,-55.85538109,-44.74057117,-43.58645126,0.7569695711135864,0.2617250382900238,2.5,9.968999862670898,17.864761352539062,190.01210021972656,137.77398681640625,-86.9202275,40.4070846,-0.022808918,0.013852296158608085,0.001463365,0.079624546,-0.266193603,0.0906804,-0.001887399,0.001788063,6.998056066629377E-4,Drive
286,9.617834443027533,2.702321478464071,0.21957341869315358,-0.913077381,-0.141804639,0.043825642563975774,0.379796249,-0.028954747,-0.296586358,2.3489038210648756,5.0183478713035585,-80.81645844,-8.994327836,-12.75,9.617834443027533,2.702321478464071,0.21957341869315358,-55.64200294,-44.93625916,-43.8536311,0.6847319006919861,0.2126029133796692,2.5,9.977000237,18.780567169189453,189.9970245361328,137.6025391,-86.9202655,40.4069169,-0.014542864,0.005803049,9.045238402904943E-4,0.049458027,-0.218575732,-0.056378925,0.006378655,-0.006261184,1.4096467594544476E-4,Drive
287,9.612549318850618,2.663258073399368,0.301908009,-0.918156096,-0.140012299,0.036472944,0.36882866094413314,-0.037887748,-0.287989895,2.372149754496454,5.308951878547669,-80.39214218,-9.707539797,-14.88888889,9.612549318850618,2.663258073399368,0.301908009,-55.35078876,-44.51206509,-44.56757496,0.6628745794296265,0.22671568393707275,2.5,9.975999832,19.579851150512695,189.99986267089844,137.50189208984375,-86.9203058,40.4067414,-0.01279814,4.611007594593882E-4,0.001510809,0.033572956196312766,-0.176287984,-0.061240725,0.008123379,-0.011603133,7.472500177914078E-4,Drive
288,9.637250039183979,2.649136348835473,0.3049164606225496,-0.923540053,-0.134212626,0.031771953,0.35782391295849697,-0.038832385,-0.274052082,2.3969544901431186,5.362143902778626,-80.73508453,-9.938851805,-15,9.637250039183979,2.649136348835473,0.3049164606225496,-55.2983289,-44.85525116,-44.79852116,0.6121881604194641,0.22627416253089905,2.5,9.973999977111816,20.417449951171875,189.06414794921875,137.1147461,-86.9203455,40.4065602,-0.010093806,0.010614212572425423,0.002210615,-0.016331913,-0.066808307,-0.070140255,0.010827713,-0.001450021,0.001447056,Drive
289,9.669550229044793,2.628521489,0.17453376100894777,-0.927132046,-0.129750072,0.034371376507779924,0.34986226361932105,-0.028061433,-0.26782667,2.416135031042747,5.6689738941192624,-80.6100341,-11.21009171,-14.33333333,9.669550229044793,2.628521489,0.17453376100894777,-54.99076714,-44.72995705,-46.07061512,0.5580539107322693,0.47201696038246155,2.5,9.982000350952148,21.104501724243164,188.1289520263672,137.28338623046875,-86.9203851,40.4063722,-0.003321111,0.012488268132127134,0.004025365,0.045419943,-0.013572424,-0.095542132,0.017600407,4.2403473301781615E-4,0.003261806,Drive
290,9.689421800466684,2.2241401563470182,-0.176873309,-0.928206532,-0.122742695,0.041489832,0.34876092082088433,-0.008892318,-0.259715733,2.4215913119825343,7.410035843849182,-78.51993027,-11.47910181,-11.25,9.689421800466684,2.2241401563470182,-0.176873309,-53.24958286,-42.63997513,-46.3392593,0.5559073686599731,0.22022715210914612,2.5,9.980999946594238,22.043052673339844,188.00550842285156,137.31195068359375,-86.9204235,40.4061788,0.008670473,0.022653241126427373,-2.68E-04,-0.074084143,-0.374280724,-0.260266986,0.029591992,0.010589007618249331,-0.001031917,Drive
291,9.693283858808499,2.428561076377202,-0.130356564,-0.927626356,-0.11968682,0.0434283,0.3511378287690357,-0.003598972,-0.255312916,2.417400526768953,8.257447814941406,-77.93994255,-11.72956778,-9.555555556,9.693283858808499,2.428561076377202,-0.130356564,-52.40241489,-42.05998714,-46.58923721,0.5555181503295898,0.398246169,2.5,9.984999656677246,22.346403121948242,186.14634704589844,137.32366943359375,-86.9204602,40.405978,0.007330167,0.016497324,0.003788143,-0.032662517,-0.106437599,-0.169333841,0.028251686232905943,0.004433091,0.003024584,Drive
292,9.648613004,2.409020658835624,-0.090146107,-0.928427943,-0.118790722,0.043549122,0.3493031891225611,-0.002194319,-0.253714,2.421613994153958,7.975505867004395,-78.31326256,-12.39739575,-12.33333333,9.648613004,2.409020658835624,-0.090146107,-52.68472298,-42.4336731,-47.25706505,0.521904707,0.20518285036087036,2.5,9.984999656677246,22.851917266845703,184.12464904785156,137.5339355,-86.9204883,40.405774,0.004661417,0.018252768721069814,6.449479639114252E-4,-0.068342033,-0.115248066,-0.106041387,0.025582935787665035,0.006188535,-1.19E-04,Drive
293,9.680108820350425,2.3995684223267637,-0.140351826,-0.929147925,-0.11785758,0.044472102473661734,0.34758535866598483,7.345672698488891E-4,-0.25260778,2.4257399434024847,8.314909825325012,-78.44429039,-12.82500572,-12.875,9.680108820350425,2.3995684223267637,-0.140351826,-52.34495293,-42.56433521,-47.68626118,0.5055088400840759,0.3111269772052765,2.5,9.987999916,23.303701400756836,183.0695037841797,137.5665283203125,-86.9205078,40.4055643,0.005752639,0.018122296446360178,0.002447837,-0.028871286,-0.109480056,-0.13822401,0.026674158165900453,0.006058063,0.001684278,Drive
294,9.621676324640664,2.353224903634451,0.051971295,-0.930278529,-0.11610559,0.045104797,0.3450550247843449,0.003914689,-0.249736066,2.4317130079636207,8.300269837379455,-78.41976845,-12.74863373,-11.77777778,9.621676324640664,2.353224903634451,0.051971295,-52.3594709,-42.53981319,-47.60805908,0.49040481448173523,0.16970562934875488,2.5,9.986000061035156,23.86755943,181.11544799804688,137.565918,-86.9205211,40.4053486,-0.004910272,0.020604348137567285,1.6445890818991198E-4,-0.073903735,-0.113341265,0.087838807,0.016011247,0.008540115,-5.99E-04,Drive
295,9.717270175230157,2.335569135193686,0.2698923895037756,-0.933471804,-0.114948887,0.045359937492215514,0.33667535486730554,0.007509594,-0.247668972,2.450229061460032,8.196813850402831,-78.43782402,-12.03273779,-12.125,9.717270175230157,2.335569135193686,0.2698923895037756,-52.46353718,-42.55799107,-46.89338326,0.4913957118988037,0.18384777009487152,2.5,9.979000091552734,24.33599853515625,180.0662841796875,137.46600341796875,-86.9205261,40.4051292,-0.019298029,0.027456991410660513,0.002198754,0.032273755,-0.113454522,0.34262097912650663,0.00162349,0.015392757909263945,0.001435195,Drive
296,9.687534147095912,2.3137985166994115,0.3231414069502967,-0.937545918,-0.114788487,0.037515824136224764,0.3261569217570777,-0.004674023,-0.242108782,2.4714624742859774,8.183637848,-78.74697235,-11.64941379,-13.55555556,9.687534147095912,2.3137985166994115,0.3231414069502967,-52.47610294,-42.86701698,-46.50932705,0.46133914589881897,0.18384777009487152,2.5,9.970999717712402,24.825345993041992,180.00364685058594,137.6219482421875,-86.9205288,40.4049064,-0.023591751,0.015417962891696184,0.001546392,0.004221463,-0.077706045,0.27787942569522023,-0.002670233,0.003353729,7.82833407515461E-4,Drive
297,9.677026327,2.2810243299374213,0.30344269745910424,-0.941649878,-0.114815718,0.025935287921897417,0.3153226005220876,-0.02423366,-0.234743407,2.492484372796364,7.963549847602844,-78.62887619,-11.70687577,-14.625,9.677026327,2.2810243299374213,0.30344269745910424,-52.69680088,-42.74904327,-46.56654507,0.43242695927619934,0.17691805958747864,2.5,9.968999862670898,25.297945022583008,180.00021362304688,137.5184326171875,-86.920532,40.4046806,-0.022631001,0.011444490361117839,0.001226142,-0.038244247,-0.043805615,0.066579459,-0.001709483,-6.20E-04,4.6258336113928593E-4,Drive
298,9.676740340816165,2.250266741,0.25264896721623215,-0.945070183,-0.114145361,0.022531275682657666,0.305444463,-0.027896875,-0.231579965,2.5131449028126243,8.219749827384948,-78.64522438,-12.33907976,-13.66666667,9.676740340816165,2.250266741,0.25264896721623215,-52.44084496,-42.76539116,-47.19948101,0.43901291489601135,0.191049725,2.5,9.963999748,25.698362350463867,180.0000457763672,137.77789306640625,-86.9205356,40.4044473,-0.019808057,0.009902546,3.8400353881919266E-4,-0.002847968,-0.032553926,-0.016925155,0.001113462,-0.002161688,-3.80E-04,Drive
299,9.656985023646678,2.1926763948884984,0.2651241680590811,-0.948207535,-0.111327346,0.021300428,0.2967270832617306,-0.026348405,-0.225676872,2.532044712,7.951837830543518,-78.60337822,-11.91842378,-15.22222222,9.656985023646678,2.1926763948884984,0.2651241680590811,-52.70863495,-42.72342323,-46.77943516,0.43044620752334595,0.18384777009487152,2.5,9.963999748,26.06178855895996,180.00003051757812,137.83001708984375,-86.9205395,40.4042127,-0.019120112,0.009890685,-0.00114608,-0.00480562,-0.024927822,0.013300511154156286,0.001801406,-0.002173549,-0.001909639,Drive
300,9.727422306838545,2.161346084863237,0.3832988241162983,-0.951221223,-0.110040053,0.016949585304387563,0.28769866297545943,-0.031854491,-0.220898768,2.5506518257474435,8.158261847496032,-78.66877052,-11.83717176,-16.625,9.727422306838545,2.161346084863237,0.3832988241162983,-52.50147915,-42.78881527,-46.69586514,0.4231283962726593,0.17691805958747864,2.5,9.963999748,26.41360855102539,180.0000457763672,137.8503418,-86.9205449,40.4039754,-0.023425696,0.010222795886751627,0.001226142,-0.017131935,-0.024511895,0.071733803,-0.002504177,-0.001841438,4.6258338826518614E-4,Drive
301,9.675799443883804,2.136273724361531,0.49028180962772044,-0.954130384,-0.110473758,0.010617020316063784,0.2780356713785575,-0.042187446,-0.218463323,2.5698655316462884,7.937807889,-78.58080833,-11.96661379,-15.33333333,9.675799443883804,2.136273724361531,0.49028180962772044,-52.72278687,-42.70060917,-46.82640514,0.41764259338378906,0.191049725,2.5,9.963999748,26.685157775878906,180.0000457763672,137.83709716796875,-86.9205499,40.4037351,-0.027206197,0.009726568,1.9970006486311412E-4,-0.053665831,-0.029051445,0.076820997,-0.006284678,-0.002337665,-5.64E-04,Drive
302,9.639224654262506,2.0930606242522454,0.5320313398011969,-0.95707524,-0.109912485,0.005618422,0.2681112217092977,-0.049343557,-0.215062191,2.589996109,7.803973846435547,-78.38841415,-11.63843372,-13.875,9.639224654262506,2.0930606242522454,0.5320313398011969,-52.85576675,-42.50833721,-46.49822517,0.41122081875801086,0.1702938675880432,2.5,9.963999748,26.986812591552734,180.947998,137.60540771484375,-86.9205557,40.4034916,-0.028632724,0.01101749,-9.21E-04,-0.071353746,-0.030730076,0.05251645,-0.007711205,-0.001046743,-0.001684278,Drive
303,9.637505596123853,2.054795791801897,0.514349426,-0.959932613,-0.108127486,0.003060147,0.2584939289440229,-0.051184603,-0.210732276,2.6100907973872807,8.182905840873719,-77.86113068,-12.07580379,-14.11111111,9.637505596123853,2.054795791801897,0.514349426,-52.47732296,-41.98129696,-46.93547306,0.4205193817615509,0.4360045790672302,2.5,9.972000122070312,27.18392562866211,180.99868774414062,137.5187988,-86.920566,40.4032448,-0.028004085,0.011812185,-0.002486386,-0.038471102,-0.01773786,0.018670769,-0.007082566,-2.52E-04,-0.003249945,Drive
304,9.679661621167822,1.988496612576605,0.5103449261161268,-0.962635137,-0.105811783,5.32244388894257E-4,0.24925260925755918,-0.052864493,-0.205429022,2.629417174070784,8.160701870918274,-77.63518631,-12.06274978,-14.25,9.679661621167822,1.988496612576605,0.5103449261161268,-52.49964897,-41.75510937,-46.92254112,0.41122061014175415,0.4244997203350067,2.5,9.979999542236328,27.418298721313477,181.94825744628906,137.33587646484375,-86.9205764,40.4029978,-0.02719753,0.005490212,-0.001169802,0.004183649,-0.030421667,-0.001597267,-0.006276011,-0.006574021,-0.001933361,Drive
305,9.715492624502916,1.867819525874578,0.6091459237683851,-0.965474967,-0.103730017,-0.003019575,0.2389056380223302,-0.056563775,-0.200190396,2.6507565697419992,7.165303874015808,-76.66418884,-11.13323175,-17.44444444,9.715492624502916,1.867819525874578,0.6091459237683851,-53.49394894,-40.78411133,-45.99314507,0.3852362036705017,0.20518285036087036,2.5,9.980999946594238,27.64778709411621,181.99758911132812,137.30755615234375,-86.9205922,40.4027492,-0.031514974,0.014089518422215671,-1.02E-04,0.068299738,-0.093212208,0.065946435,-0.010593455,0.002025285,-8.66E-04,Drive
306,9.800237799153745,1.7996523643581612,0.4671173132051831,-0.968158269,-0.098644284,-0.004578076,0.2300205928029366,-0.055267244,-0.190039919,2.6698037189187356,1.9591979116201401,-78.64973862,-12.90808768,-12.55555556,9.800237799153745,1.7996523643581612,0.4671173132051831,-58.70151907,-42.76966128,-47.76824501,0.39774084091186523,0.3252691328525543,2.5,9.986000061035156,27.659914016723633,182.94754028320312,137.0690918,-86.9206094,40.4024993,-0.028217585,0.019794713086968525,2.2980912014371852E-4,0.12157929059371207,-0.066712084,-0.066769701,-0.007296066,0.00773048,-5.34E-04,Drive
307,9.716256706460008,1.7893783241799734,0.19192818885904203,-0.969770348,-0.095629002,8.900681389348798E-4,0.2244753779716862,-0.041953711,-0.186953391,2.6827218995510953,0.3690499762445688,-80.68848106,-0.153231999,-19.75,9.716256706460008,1.7893783241799734,0.19192818885904203,-60.29081287,-44.80876915,-35.01338926,0.3981698751449585,0.191049725,2.5,9.986000061035156,27.698108673095703,182.99729919433594,136.9908447265625,-86.9206309,40.4022485,-0.01866939,0.010246518196863601,-2.80E-04,0.049562380151841244,-0.043245473,-0.20694103,0.002252129,-0.001817715,-0.001043778,Drive
308,9.828170581928735,1.804016937908617,0.2520681833622308,-0.971490606,-0.094275368,0.00377398,0.21748836,-0.034271669,-0.185884345,2.6979192747519565,-8.565131814,-77.92444862,-5.885889903,-17.33333333,9.828170581928735,1.804016937908617,0.2520681833622308,-69.22475048,-42.04449303,-40.74641317,0.3977469503879547,0.20518285036087036,2.5,9.987000465393066,27.690006256103516,183,136.79840087890625,-86.920652,40.402,-0.020945013,0.014190451825225655,0.002607848,0.147181355,-0.012495309,-0.088035087,-2.35E-05,0.002126218,0.001844289,Drive
309,9.727974058354942,1.7882312854516853,0.22598235145464396,-0.972555226,-0.09348991,0.005244059,0.21298853619006072,-0.030144912,-0.185138462,2.7076034407013827,1.0622539746202528,-84.37934631,-6.860059875,-16.625,9.727974058354942,1.7882312854516853,0.22598235145464396,-59.59773083,-48.49926929,-41.7211932,0.39813295006752014,0.18439088761806488,2.5,9.972999572753906,27.68000602722168,183,136.4919434,-86.9206727,40.4017503,-0.02112464,0.010317685,-3.51E-04,0.033171158,-0.02827637,-0.066348813,-2.03E-04,-0.001746549,-0.001114945,Drive
310,9.732428624792007,1.8051843168666062,0.25829997743271943,-0.973680915,-0.093057981,0.004412181,0.20800159770308188,-0.030641999,-0.184090817,2.7178431807212458,-5.169749935,-77.99118256,-15.64418175,-18.66666667,9.732428624792007,1.8051843168666062,0.25829997743271943,-65.82985672,-42.11110516,-50.50543705,0.39850348234176636,0.19209372997283936,2.5,9.972999572753906,27.670005798339844,183,136.39105224609375,-86.9206935,40.4015017,-0.021563501,0.011503795994269364,0.001392198,0.022618673380138805,-0.003647363,-0.039319283,-6.42E-04,-5.60E-04,6.286389628443324E-4,Drive
311,9.769189195725524,1.8137450472822467,0.2319150430475841,-0.974507747,-0.092795448,0.004910516,0.2042010197940382,-0.028817304,-0.183899179,2.7258266638783577,-2.214909963,-80.90686035,-16.66349169,-17,9.769189195725524,1.8137450472822467,0.2319150430475841,-62.87538284,-45.02678326,-51.52352718,0.4001696705818176,0.19209372997283936,2.5,9.968000411987305,27.640018463134766,183,136.244873,-86.9207142,40.4012525,-0.020780668,0.011824046,-1.02E-04,0.053197666,0.005787849,-0.048162418,1.4085065600579803E-4,-2.40E-04,-8.66E-04,Drive
312,9.86841475,1.8540722931233735,0.1700111995316827,-0.975098198,-0.092188814,0.007263634,0.2015688879397309,-0.023395204,-0.183746559,2.7317469814448683,-5.548681897,-81.8805423,-12.73179782,-16.66666667,9.86841475,1.8540722931233735,0.1700111995316827,-66.20891056,-46.00034321,-47.59097923,0.39952486753463745,0.2280350923538208,2.5,9.970000267028809,27.669973373413086,183,136.2421875,-86.9207347,40.4010036,-0.01770864,0.01219174,0.003788143,0.099319893,0.038937378855584896,-0.050884588,0.003212879,1.2750698601628102E-4,0.003024583,Drive
313,9.70779475,1.8641627517718713,0.2500296394042309,-0.975646109,-0.092285537,0.007164526,0.19885957226591203,-0.023115127,-0.183962271,2.7373219161357696,27.46134559631348,-73.50573044,-19.74252764,-24.77777778,9.70779475,1.8641627517718713,0.2500296394042309,-33.19863953,-37.62577524,-54.60256302,0.386491597,0.22022715210914612,2.5,9.970000267028809,27.699974060058594,183,136.1280517578125,-86.9207548,40.4007563,-0.020543446,0.01091074,-3.40E-04,-0.065612052,0.042480435,0.017665182864203037,3.780728987038353E-4,-0.001153493,-0.001103083,Drive
314,9.712606499496015,1.883215303559905,0.26842591317694914,-0.97597371,-0.093430444,0.006834907,0.19671451929703498,-0.023830114,-0.186133853,2.7415838033250233,14.102711722329259,-73.00797035,-16.23819973,-18.875,9.712606499496015,1.883215303559905,0.26842591317694914,-46.55788311,-37.12825932,-51.0981131,0.39945653080940247,0.4252058267593384,2.5,9.979000091552734,27.729904174804688,183.00001525878906,136.0179443359375,-86.9207749,40.4005061,-0.021800724,0.012369657063617109,-3.11E-05,-0.067349221,0.040373686,0.038110352,-8.79E-04,3.054235548739439E-4,-7.95E-04,Drive
315,9.765329935018299,1.9048639547477648,0.28326489888493295,-0.976946506,-0.093940661,0.005980653,0.1916089091196801,-0.024747711,-0.186929081,2.7519286026075047,10.687321789562702,-74.73658875,-19.68482165,-17.77777778,9.765329935018299,1.9048639547477648,0.28326489888493295,-49.97278526,-38.85663328,-54.5454669,0.4124812185764313,0.1984943300485611,2.5,9.977999687194824,27.829931259155273,183,135.91314697265625,-86.9207951,40.4002537,-0.021800723,0.011717295966979152,1.7050346721289228E-4,0.001434002,0.059830853082601304,0.040431007164195905,-8.79E-04,-3.47E-04,-5.93E-04,Drive
316,9.751283747478595,1.8732955374764007,0.2551492329921971,-0.977094379,-0.094590748,0.005767725,0.19053820234078628,-0.025222015,-0.188153925,2.754037178479708,-1.724835979,-77.66068489,-16.64079966,-14.875,9.751283747478595,1.8732955374764007,0.2551492329921971,-62.38457664,-41.78072927,-51.50168896,0.39333856105804443,0.28999999165534973,2.5,9.984000205993652,27.939838409423828,183.00001525878906,135.6743164,-86.9208153,40.4000041,-0.021097725,0.012910021998462841,0.002090977,-0.020086325,0.011940318804520827,0.004987606,-1.76E-04,8.45788547079652E-4,0.001327418,Drive
317,9.705802602675355,1.8535634776920948,0.29678551023752536,-0.977792808,-0.094272298,0.005047734,0.18710153426938844,-0.025861239,-0.1873414,2.7610321230101356,11.351367806941271,-77.59968452,-16.04556167,-13.55555556,9.705802602675355,1.8535634776920948,0.29678551023752536,-49.30825096,-41.71960707,-50.90584091,0.39607664942741394,0.4252058267593384,2.5,9.991000175476074,27.96990203857422,183.00001525878906,135.62139892578125,-86.9208353,40.3997545,-0.022595418,0.009214601,-5.06E-04,-0.051930863,0.003228381,0.044383449172510685,-0.001673899,-0.002849632,-0.001269139,Drive
318,9.851207284,1.8622897119776716,0.2527680250056522,-0.978437022,-0.0948981,0.003439252,0.18341446443668846,-0.02858881,-0.188073138,2.7682848046126876,-8.090063842,-82.50774464,0.116021968,-18.125,9.851207284,1.8622897119776716,0.2527680250056522,-68.75017048,-46.62766718,-34.74389142,0.39280685782432556,0.33941125869750977,2.5,9.991999626159668,28.049837112426758,183.00001525878906,135.4678955078125,-86.9208558,40.3995012,-0.019985973,0.010673518071077692,0.00259017,0.089129369,0.003548478,-0.026387787,9.355451736499746E-4,-0.001390715,0.001826611,Drive
319,9.697756464664753,1.8661399403443704,0.23698147260942137,-0.97928073,-0.094903715,0.003494159,0.17885034683259945,-0.027594836,-0.188233594,2.777700377899466,1.803769969921559,-78.46405418,-0.688323988,-22.77777778,9.697756464664753,1.8661399403443704,0.23698147260942137,-58.85609261,-42.58397717,-35.54774908,0.3924688696861267,0.17691805958747864,2.5,9.991000175476074,28.059993743896484,183,135.5572509765625,-86.9208765,40.3992484,-0.019677584,0.01165799,-3.11E-05,-0.063232496,0.004662413,-0.030545512,0.001243934,-4.06E-04,-7.95E-04,Drive
320,9.798904965224775,1.8936722926723146,0.23945940362325716,-0.979891732,-0.095155494,0.002983406,0.17535032331943512,-0.028024313,-0.188647067,2.784793032025828,-14.90937561,-82.97329643,-8.284165819,-19.375,9.798904965224775,1.8936722926723146,0.23945940362325716,-75.56972656,-47.09370695,-43.1439571,0.3912873864173889,0.191049725,2.5,9.986000061035156,28.109968185424805,183,135.4460449,-86.920898,40.3989949,-0.019665723,0.014919796201300997,0.002341087,0.036346426,0.025803836803991818,-0.026919286,0.001255795,0.002855563,0.001577528,Drive
321,9.734266707040732,1.8776804567540732,0.2647815065693508,-0.980447334,-0.095576933,0.003313774,0.17197293896698257,-0.026860321,-0.189692992,2.7917647685819458,-6.611911891,-75.95695442,-6.257257879,-15.88888889,9.734266707040732,1.8776804567540732,0.2647815065693508,-67.27092052,-40.07699917,-41.1174152,0.37541431188583374,0.16278821229934692,2.5,9.982000350952148,28.17996597290039,183,135.28204345703125,-86.9209192,40.3987462,-0.020104585,0.009606018,5.02614608459464E-4,-0.024331056,0.009779363,-0.011913556,8.169340395856901E-4,-0.002458215,-2.61E-04,Drive
