seconds_elapsed,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,gyroscope_z,gyroscope_y,gyroscope_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,magnetometer_z,magnetometer_y,magnetometer_x,microphone_dBFS,accelerometer_z,accelerometer_y,accelerometer_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,class
154,9.88647816,-0.530056682,0.368442417,0.121677213,0.040680649,0.016279378,0.100428032,0.056435169,0.016469155,26.8015728,0.832165837,1.783217072,3.900000095,1.650244951,5.864152431,155,-86.9104394,40.4247558,-65.79655075,14.93048171,-1.987623942,-53,-0.016433193,-0.187219064,-0.523850106,0.002293475,-0.04502531,-0.017490414,0.998147497,-0.090148893,0.03541214,-0.003145919,-100.7760241,73.91089226,-37.56758129,9.88647816,-0.530056682,0.368442417,Campus
155,10.05088309,-0.103463442,0.335361062,0.174110557,0.037003249,0.074770054,0.152876273,0.052747248,0.074971223,25.84578323,0.832165837,1.793275476,3.900000095,1.709725261,5.118942261,155,-86.9104372,40.4247717,-66.30529083,15.24658367,4.941487902,-49.77777778,0.092216634,-0.017464251,0.176336938,0.135967064,-0.008643434,-0.003057106,0.989804775,-0.016773408,0.008365502,-0.272943278,-101.2856179,74.22675064,-30.63932341,10.05088309,-0.103463442,0.335361062,Campus
156,9.885885771,0.203218592,0.257867294,0.116572492,-0.02948969,0.002342569,0.095339619,-0.013745545,0.002532347,27.04214478,0.832165837,1.690980911,3.900000095,1.641612887,1.580556273,155,-86.910436,40.4247868,-66.20549469,13.87188776,5.323591902,-55.375,-0.03954205,-0.139581946,0.076321346,0.200463683,-0.005502127,0.018854126,0.978913044,-0.018287689,-0.03450761,-0.404400234,-102.4728,73.21512672,-29.62965139,9.885885771,0.203218592,0.257867294,Campus
157,9.936948128,0.137468241,-0.064824004,-0.02902414,0.066122732,-0.008700126,-0.05025553,0.081877255,-0.008498487,27.78935814,0.876584291,1.700980544,3.900000095,1.631828427,0.220229,155,-86.9104363,40.4248015,-64.10733875,12.33529775,5.24917192,-57.33333333,0.01057016,-0.00764639,-0.097568347,0.220888423,-1.94E-04,0.007721142,0.974843741,-0.003297561,-0.014697483,-0.445647722,-101.4272601,71.9748745,-29.19106142,9.936948128,0.137468241,-0.064824004,Campus
158,10.04211034,0.319189187,-0.112843078,-0.212092989,-0.035718256,-0.014417182,-0.233319931,-0.019965217,-0.014228886,27.89592171,0.896270037,1.710883856,3.900000095,1.637872219,5.171798706,155,-86.9104349,40.4248162,-62.06371689,11.92647579,5.564297888,-57.5,0.111181055,-0.047629318,0.071903435,0.165446906,0.01215721,0.016624959,0.98548108,0.018579259,-0.036903466,-0.33233435,-99.383638,71.56495476,-28.87544739,10.04211034,0.319189187,-0.112843078,Campus
159,9.928883997,0.386464088,-0.019958579,0.189943845,0.002404841,0.001061569,0.168700594,0.018148984,0.001255796,34.44605255,1.092931867,1.720898986,3.900000095,1.623901844,6.647329807,155,-86.9104317,40.4248303,-63.21539692,15.92709976,3.508231939,-54.88888889,0.001788477,-0.002861377,-0.073279041,0.158702959,5.45E-04,0.019850977,0.9859636,-0.005408176,-0.039232365,-0.31935301,-100.5353175,75.56692039,-30.93212345,9.928883997,0.386464088,-0.019958579,Campus
160,9.75363117,0.352308614,0.076840669,0.016862054,0.003294425,-0.002425596,-0.004364889,0.019034118,-0.002229889,26.20242882,0.851469338,1.730921507,3.900000095,1.702509642,357.3327942,155,-86.9104313,40.4248452,-64.83153091,15.76471759,3.719779928,-62,-0.148689557,0.167744321,0.046013502,0.201747015,3.76E-04,0.00998947,0.979139471,-0.002945963,-0.019616657,-0.406399804,-102.15133,75.40527054,-30.72020945,9.75363117,0.352308614,0.076840669,Campus
161,10.14819605,-0.087268332,0.100556629,-0.00855631,-0.031529801,-0.026740877,-0.029783252,-0.015788623,-0.026551099,27.86816597,0.896270037,1.31567359,3.900000095,1.642226934,356.1920776,155,-86.9104332,40.4248603,-61.29279892,14.70953975,4.647711935,-54.77777778,0.217439239,-0.036544307,0.033046019,0.200743166,-0.004285046,-0.001547403,0.979236971,-0.00740434,0.005000319,-0.404481578,-98.61284225,74.34984856,-29.79239939,10.14819605,-0.087268332,0.100556629,Campus
162,9.947910381,-0.309170695,-0.507321961,0.077749588,0.096321124,-0.05951313,0.056518197,0.11207268,-0.059318902,28.02470589,0.832165837,1.325600386,3.900000095,1.579577327,1.184542656,155,-86.9104339,40.4248741,-61.8259388,18.13420162,4.802895911,-64.11111111,0.030110623,0.113772926,-0.111316129,0.207305235,0.014277107,-0.024538518,0.97736866,0.038902377,0.041830256,-0.419062624,-99.14610428,77.77377831,-29.63709341,9.947910381,-0.309170695,-0.507321961,Campus
163,9.945142991,-0.351547463,-0.310886902,0.009720182,-0.025753439,-0.004513154,-0.011517139,-0.010003365,-0.004314479,28.29899025,0.890505493,1.335514903,3.900000095,1.604275227,357.5870667,155,-86.9104346,40.4248882,-61.21276669,11.54241975,11.20594376,-62.625,-0.001296006,-0.148912002,-0.011746462,0.257040781,0.012617962,-0.013527943,0.965528995,0.031574863,0.02046112,-0.52080499,-98.73362183,71.05597046,-23.48560951,9.945142991,-0.351547463,-0.310886902,Campus
164,9.744140037,0.220119358,-0.253659526,-0.080612563,-0.008756465,0.135863107,-0.101839506,0.006987676,0.136094396,28.042099,0.832165837,1.345527649,3.900000095,1.574216008,3.10904479,155,-86.910436,40.424903,-61.28779701,14.45272973,13.51235376,-63.66666667,-0.158726951,-0.072435636,0.142570478,0.233270797,0.022540734,0.009403772,0.971603632,0.039915495,-0.028685338,-0.470822775,-99.19941818,73.77657097,-21.53360956,9.744140037,0.220119358,-0.253659526,Campus
165,9.731502274,0.944711938,-0.296437042,-0.043751937,-0.038307171,0.039611095,-0.064984752,-0.022560234,0.039799048,26.18724442,0.870919049,1.355524778,3.881000042,1.704840899,3.016366482,155,-86.9104353,40.4249186,-61.02305683,7.738825818,9.268461833,-62.375,-0.154771415,0.032318827,0.058329604,0.220755543,0.026962665,0.040519414,0.973519444,0.035389897,-0.090776845,-0.44445232,-102.5434376,66.53916473,-25.9512295,9.731502274,0.944711938,-0.296437042,Campus
166,10.01547857,0.653774902,-0.650386039,0.069899014,0.026921758,-0.076284741,0.048666141,0.042674798,-0.076094964,29.91449738,0.865332305,1.03750217,3.881000042,1.532963872,3.833173752,155,-86.9104345,40.4249332,-57.66195705,3.318521939,16.22355967,-59.33333333,0.140188148,-0.139087581,-0.152273184,0.217877215,0.032728419,0.033750794,0.974048696,0.05034541,-0.080112433,-0.438094338,-99.18124001,62.11812862,-18.99661968,10.01547857,0.653774902,-0.650386039,Campus
167,9.949089356,0.608317083,-0.586351895,0.049213236,-0.001805855,0.007253071,0.027980363,0.013933842,0.007448778,29.18348503,0.840595007,1.047545433,3.881000042,1.521613955,1.381984115,155,-86.9104342,40.4249468,-54.85571312,-7.386611856,32.53020147,-66.625,0.050151945,-7.80E-04,0.071275696,0.266656532,0.039878879,0.020806373,0.961920899,0.066312079,-0.06132235,-0.538813248,-96.37658218,51.41287319,-2.689855908,9.949089356,0.608317083,-0.586351895,Campus
168,9.83772444,0.532687629,-0.772446129,0.010537115,0.042673316,-0.010372543,-0.010698723,0.058426355,-0.010182766,27.5965538,0.832165837,1.057515383,3.878000021,1.587712526,358.4308472,155,-86.9104351,40.4249606,-54.4289571,23.44510555,28.0041234,-65.66666667,-0.044372332,0.075369196,-0.013141993,0.293035051,0.042952072,0.011080528,0.954465757,0.076682751,-0.046114864,-0.593796687,-95.94885017,82.24507874,-7.215567844,9.83772444,0.532687629,-0.772446129,Campus
169,9.955045369,0.286389512,-0.994688245,-0.008081866,-0.032656606,-0.00415732,-0.029308809,-0.016910981,-0.003955682,30.96260071,0.840595007,1.067560554,3.878000021,1.43696475,0.623438478,155,-86.910435,40.4249737,-59.2151387,16.21709371,14.67110977,-57.375,0.082972902,-0.098927569,-0.215521105,0.263342252,0.042958789,0.008492036,0.963137297,0.07883682,-0.038954284,-0.531984774,-100.7344222,75.01706665,-20.54870354,9.955045369,0.286389512,-0.994688245,Campus
170,9.668110705,0.548054169,-0.172881436,-0.13948964,-0.007926188,-0.023965377,-0.160718065,0.007823886,-0.02375336,26.97568893,0.832165837,1.077560544,3.900000095,1.608706474,4.480761051,155,-86.9104337,40.4249871,-61.98649075,13.25505569,10.70452379,-56.22222222,-0.206165791,-0.096425804,0.347162646,0.291103898,0.034408357,0.023922652,0.955244563,0.052280596,-0.065744128,-0.590004883,-103.5061399,72.05502846,-24.51614351,9.668110705,0.548054169,-0.172881436,Campus
171,10.04656208,0.489930439,-0.919613433,0.013629903,0.006058064,0.049099073,-0.007602971,0.021802207,0.049308124,29.84756851,0.912633538,1.383441806,3.900000095,1.576866627,4.074029446,155,-86.9104319,40.4250016,-62.96920059,8.999817848,16.18476361,-61.55555556,0.199582549,0.014942386,-0.049616752,0.232037771,0.048143745,0.013602264,0.97081331,0.087606361,-0.048726432,-0.467391729,-104.489338,67.79991272,-19.03492763,10.04656208,0.489930439,-0.919613433,Campus
172,9.795208234,0.236265098,-1.12270425,0.037808775,-0.024211494,-0.098476882,0.016569971,-0.008468834,-0.098278209,31.29119682,0.960208297,1.39336586,3.900000095,1.554733753,0.649640918,155,-86.9104314,40.425016,-63.05582066,17.95473968,15.16801566,-53,-0.063621299,-0.029856286,-0.227767722,0.248692849,0.046779441,0.00153678,0.966635716,0.091150856,-0.02597295,-0.5022973,-104.5753478,76.75446838,-20.05252962,9.795208234,0.236265098,-1.12270425,Campus
173,9.914129211,-0.126044256,-0.550697677,-0.04099645,0.020872592,0.0231351,-0.062223393,0.036618219,0.023329325,27.07739449,0.845990539,1.403393269,3.900000095,1.63620019,2.690673113,155,-86.9104316,40.4250316,-57.01767475,19.28783361,13.36595373,-49.33333333,-0.011336331,0.050771796,0.097189215,0.26069787,0.028920872,-0.016327879,0.964369812,0.06507873,0.016890943,-0.528306351,-98.53756805,78.08866051,-21.85410349,9.914129211,-0.126044256,-0.550697677,Campus
174,9.922756709,0.249323988,-0.522770764,-0.054363925,-0.021103884,0.028365848,-0.075590866,-0.005362706,0.02855859,28.9238739,0.890505493,1.413430095,3.900000095,1.598458886,1.24409008,155,-86.9104315,40.4250478,-67.11317482,21.36012552,1.543421954,-41.625,0.012133635,-0.043750765,0.07894105,0.227709326,0.03258452,0.007238363,0.972779623,0.060584718,-0.028834019,-0.458961917,-108.6327016,80.16058632,-33.6765135,9.922756709,0.249323988,-0.522770764,Campus
175,9.787803293,0.414112222,-0.327267865,-0.002405212,-0.026795049,0.020146213,-0.02363509,-0.011051049,0.020345912,29.63500977,0.926552773,1.423367262,3.900000095,1.589481354,352.5438538,155,-86.9104344,40.4250631,-60.38499683,6.556889858,5.94420589,-43.33333333,-0.146661048,-0.01371527,0.012209314,0.216629424,0.020981629,0.017283576,0.97544809,0.034187145,-0.042633543,-0.436225204,-101.90489,65.35710659,-29.27597347,9.787803293,0.414112222,-0.327267865,Campus
176,10.01401214,0.272987958,-0.46917909,-0.010608282,0.032864177,-0.001168319,-0.031835225,0.048612767,-9.62E-04,27.99982262,0.882326484,1.035916924,3.881000042,1.61503768,355.5147705,155.5999908,-86.9104372,40.4250785,-57.16968681,16.8846777,12.36055171,-50.125,0.115525019,-0.017204835,-0.005553316,0.223331528,0.025694545,0.009256874,0.973774408,0.046750578,-0.029270904,-0.450173152,-98.68970238,75.68391861,-22.85840752,10.01401214,0.272987958,-0.46917909,Campus
177,9.948197906,0.068962083,-0.577370098,0.02282671,-0.059308524,-0.054567045,0.001589391,-0.043565864,-0.054383199,31.10057259,0.990454435,1.045902848,3.878000021,1.603444338,352.6014404,155.5999908,-86.9104386,40.4250937,-64.33730862,16.53404963,7.529107857,-39.44444444,0.04621677,-0.080955242,0.047232419,0.232637521,0.031971415,3.84E-04,0.971370244,0.063030514,-0.015155182,-0.469332163,-105.8576902,75.33536438,-27.69058346,9.948197906,0.068962083,-0.577370098,Campus
178,9.84324183,0.43571442,0.122649584,-0.034609242,-0.022835607,0.016481014,-0.055842114,-0.007089978,0.016681171,26.96464348,0.832165837,1.055889845,3.881000042,1.635108113,354.6961975,155.5999908,-86.91044,40.4251095,-60.50907097,13.86054179,4.12616192,-38.77777778,-0.091867266,0.076068637,0.0871639,0.221239054,0.002106273,0.018187941,0.974570712,-0.003548004,-0.036211157,-0.446581422,-102.0287199,72.65917297,-31.09389547,9.84324183,0.43571442,0.122649584,Campus
179,9.887724115,0.08112589,0.114907255,0.059271459,-0.024401273,-0.042611043,0.038038587,-0.008652679,-0.042415335,27.83967018,0.845990539,1.065867782,3.881000042,1.595919967,0.995202065,155.5999908,-86.9104392,40.4251251,-60.19211502,13.84748777,4.734819899,-49.375,0.00124473,-0.018342802,-0.140604365,0.217875132,-0.011603237,0.007729663,0.975456156,-0.025573063,-0.00954866,-0.439453023,-101.7120081,72.64770454,-30.4859693,9.887724115,0.08112589,0.114907255,Campus
180,10.00097358,0.115140071,0.012028,0.002160205,0.005215924,0.015330486,-0.019072668,0.020971928,0.01552768,29.55162239,0.910219729,1.076001644,3.878000021,1.566393614,359.3080444,155.5999908,-86.9104378,40.42514,-60.75258274,13.08718373,8.362123842,-50.77777778,0.06462524,-0.065677667,0.007233533,0.237799213,0.002165934,0.009520113,0.97088924,-1.15E-04,-0.01935514,-0.480446807,-102.2727197,71.88874252,-26.85829954,10.00097358,0.115140071,0.012028,Campus
181,9.792731239,0.184325745,0.367019501,-0.036588563,-0.018696077,-0.016623351,-0.057822918,-0.0029549,-0.016417264,26.73472786,0.832165837,1.034768343,3.881000042,1.63786757,359.9151917,155.5999908,-86.9104374,40.4251551,-61.12187698,15.41567567,7.253265853,-61.125,-0.112659339,-0.020143977,-0.005028832,0.224598879,-0.01598039,0.014358437,0.973710848,-0.036938462,-0.020604147,-0.453709298,-102.6426242,74.21723389,-27.96679146,9.792731239,0.184325745,0.367019501,Campus
182,10.20367524,-0.075931463,-0.033667944,0.024531744,0.027823204,-0.059596156,0.003297389,0.043573278,-0.059409345,27.79703903,0.832165837,1.044876099,3.878000021,1.597256541,359.9905701,155.5999908,-86.9104372,40.4251699,-60.52236885,18.39479366,7.122481866,-57.77777778,0.276910592,0.102624942,0.023364549,0.227335326,7.69E-07,-0.009146389,0.973242367,0.004880358,0.017812579,-0.45900924,-102.04214,77.19501022,-28.0983074,10.20367524,-0.075931463,-0.033667944,Campus
183,9.555136134,0.424000044,0.284417761,0.008330948,-0.049855219,0.051032431,-0.01290489,-0.034099213,0.051251864,29.54249001,0.862670302,1.054716349,3.881000042,1.507435799,0.853697777,155.5999908,-86.9104369,40.4251835,-61.50800701,15.63978968,5.421435897,-61.5,-0.346840956,0.208779208,-0.092851807,0.231478088,-0.015899929,0.014668238,0.972065879,-0.037392343,-0.021005196,-0.468262227,-103.0277783,74.44037254,-29.79825552,9.555136134,0.424000044,0.284417761,Campus
184,9.889434331,-0.145915723,0.346477236,-0.020714478,0.020505965,-0.057760306,-0.041948762,0.036267588,-0.057556201,30.05696869,0.884816349,1.064737082,3.878000021,1.514623523,11.25957584,155.5999908,-86.9104343,40.4251972,-60.38804707,17.98902167,5.098013906,-55.11111111,-0.036842154,0.031069874,-0.105843115,0.227931109,-0.024575422,-0.002893901,0.972860177,-0.046265017,0.017333415,-0.459634866,-101.9074522,76.78960464,-30.12253138,9.889434331,-0.145915723,0.346477236,Campus
185,9.720281534,-0.330604453,0.13971877,0.007235278,0.034738231,0.011119792,-0.013996112,0.050494237,0.011318467,25.32897758,0.840595007,1.074720502,3.881000042,1.72989428,5.775699615,155.5999908,-86.9104307,40.4252121,-61.15664688,18.19873966,7.014755845,-12,-0.217568786,-0.068638657,0.058926727,0.233120951,-0.007094328,-0.011673306,0.972008722,-0.008173127,0.026328908,-0.470675146,-102.6760516,76.99871277,-28.20481342,9.720281534,-0.330604453,0.13971877,Campus
186,10.01201424,-0.432505594,0.175332336,0.017683436,-0.002066799,-0.01771457,-0.003546472,0.013683274,-0.017514415,23.93338203,0.832165837,1.035179257,3.878000021,1.846975803,358.9865112,155.5999908,-86.9104312,40.4252286,-61.08857105,17.49016373,6.507601905,-11.11111111,0.091354509,-0.074222561,-0.065257281,0.231699857,-0.015986524,-0.014477739,0.972179074,-0.024269778,0.036024772,-0.467523245,-102.6085863,76.29025856,-28.71233345,10.01201424,-0.432505594,0.175332336,Campus
187,9.963428919,-0.300435728,0.192421855,0.047468169,-0.017142271,0.012721042,0.026236778,-0.00139961,0.012915269,28.37567329,0.832165837,1.045168996,3.881000042,1.594933391,357.3015442,155.5999908,-86.9104337,40.4252436,-60.63814678,16.49439981,7.356477876,-8.111111111,0.025623757,-0.049490542,-0.045802158,0.24355866,-0.01467128,-0.009182204,0.969517391,-0.023961468,0.025175233,-0.492033944,-102.1587717,75.29486015,-27.86321344,9.963428919,-0.300435728,0.192421855,Campus
188,9.895396061,-0.226873854,0.219875427,-0.069522423,-0.022942356,0.019493738,-0.090749366,-0.007204142,0.019686481,27.57912064,0.930053771,1.055122733,3.900000095,1.680524826,353.5905762,155.5999908,-86.9104368,40.4252581,-60.19174877,16.8406357,8.224263854,-22.5,-0.041993826,0.048156029,0.040593613,0.24857636,-0.012443993,-0.010973914,0.967971251,-0.018072412,0.027655479,-0.502437205,-101.711886,75.64146248,-26.99567144,9.895396061,-0.226873854,0.219875427,Campus
189,10.04791382,-0.326395964,0.279810697,-0.035626333,0.035070343,0.010763957,-0.05686217,0.050817452,0.010986355,28.53260231,0.936002135,1.065155029,3.900000095,1.65622282,353.0777283,155.5999908,-86.9104408,40.4252742,-59.71326511,18.51996573,7.543381839,-13.55555556,0.100519703,0.049433635,0.093536171,0.234587168,-0.013777213,-0.015523016,0.971264528,-0.018961996,0.03725043,-0.473574535,-101.2335246,77.3200605,-27.6760655,10.04791382,-0.326395964,0.279810697,Campus
190,9.798004697,-0.210179272,0.082624978,-0.044021035,0.014526897,-0.030655044,-0.065247977,0.03027104,-0.030462301,28.11828804,0.944033921,1.075109482,3.900000095,1.684770584,351.2973328,155.5999908,-86.9104449,40.4252901,-61.09174267,19.90649559,6.732447853,-28.875,-0.126353551,0.007020382,0.074273284,0.213886118,-0.003183134,-0.010562745,0.976445991,-0.001582625,0.022216859,-0.431204109,-102.6122459,78.70585854,-28.48724344,9.798004697,-0.210179272,0.082624978,Campus
191,9.949159141,-0.347104482,0.312425976,0.021139468,-0.034815329,-0.01503396,-9.49E-05,-0.019069701,-0.014844181,24.94615936,0.840595007,1.033994079,3.900000095,1.774819136,353.6286621,155.7999878,-86.9104497,40.4253072,-62.69067467,18.9581896,3.951701919,-29.44444444,0.032743449,-0.142139113,-0.050651189,0.20585712,-0.019201998,-0.006207926,0.977831433,-0.034858627,0.020457635,-0.414859306,-104.21008,77.75791855,-31.26884333,9.949159141,-0.347104482,0.312425976,Campus
192,10.0305296,-0.499304264,0.020443539,0.073740532,-0.012504577,-0.043002462,0.052509141,0.003245497,-0.042808235,27.1475811,0.893084526,1.044068575,3.900000095,1.720823765,356.4815674,155.7999878,-86.9104527,40.4253237,-63.79831306,18.22594569,4.548281922,-49.375,0.102187971,-0.050466639,-0.197738634,0.218004353,-0.015962426,-0.019885694,0.975409513,-0.022352753,0.045942844,-0.439257955,-105.3189379,77.02591866,-30.67189737,10.0305296,-0.499304264,0.020443539,Campus
193,9.930783133,-0.617194341,0.603049383,-0.217584682,-0.022076495,0.032457932,-0.238811625,-0.006321974,0.032644745,27.116539,0.870919049,1.053983331,3.900000095,1.6789608,356.914856,155.7999878,-86.9104552,40.4253402,-61.25998062,16.92884165,3.71184993,-53.88888889,0.061972271,-0.135130108,0.064131969,0.198550987,-0.032379679,-0.0188422,0.978007431,-0.055019236,0.049691039,-0.399586682,-103.0106978,75.73662254,-31.44562143,9.930783133,-0.617194341,0.603049383,Campus
194,9.887567154,-0.125292139,0.627973652,0.106905613,0.021896525,-0.008363909,0.085671328,0.037640526,-0.00817302,26.07412529,0.840595007,1.063932896,3.900000095,1.705723882,358.7077332,155.7999878,-86.910457,40.4253567,-57.16004898,13.66717172,3.257765938,-60.75,-0.075776939,0.170279736,0.180399109,0.180167822,-0.024472902,-0.009599919,0.982872344,-0.044605865,0.027815584,-0.36195743,-101.9804082,72.58743675,-31.06217546,9.887567154,-0.125292139,0.627973652,Campus
195,9.874810274,-0.282480841,0.32314431,-0.046210893,-0.024935022,0.050308905,-0.067442283,-0.009195326,0.050513509,27.38922501,0.851469338,1.074045897,3.900000095,1.642111778,359.815155,155.7999878,-86.9104574,40.4253727,-50.42577103,16.86527964,4.614161909,-60,-0.050450251,-0.100243051,-0.076909822,0.199446697,-0.021687905,-0.004826236,0.979330336,-0.040311723,0.018250323,-0.401494948,-95.2455201,75.78493477,-29.7061455,9.874810274,-0.282480841,0.32314431,Campus
196,9.871514323,0.338834147,0.240025665,0.146892456,0.010126424,0.023894209,0.125656619,0.025877982,0.024106225,26.77481461,0.845990539,1.166544676,3.900000095,1.657214522,2.576197624,155.6999969,-86.9104561,40.425388,-56.04972691,18.68600765,4.475203922,-47.33333333,-0.039407688,0.144878147,-0.2166391,0.209734903,-0.020600336,0.014595952,0.976951796,-0.04599542,-0.019601459,-0.423351251,-100.8699642,77.60627258,-29.84473749,9.871514323,0.338834147,0.240025665,Campus
197,9.856980194,0.10861498,0.217511644,-0.049554243,0.027633426,-0.035518099,-0.070787116,0.043377568,-0.035319424,26.59861565,0.837615669,1.176443219,3.900000095,1.668188095,2.953100681,155.6999969,-86.910454,40.4254031,-58.9299028,15.34064572,8.137155824,-47.75,-0.065447881,-0.160735119,0.049344143,0.243870633,-0.004979467,0.01529882,0.969349643,-0.016950585,-0.027211691,-0.493191951,-103.7503841,74.25981262,-26.18327358,9.856980194,0.10861498,0.217511644,Campus
198,9.963138571,-0.102682292,0.282030739,-0.030653561,2.58E-04,-0.028152349,-0.051880503,0.016009536,-0.027972949,25.8359642,0.845990539,1.186439872,3.900000095,1.707951665,352.5955811,155.6999969,-86.9104544,40.4254183,-57.04976082,17.92460572,5.492439878,-48.44444444,0.032380974,-0.080742477,-0.032228447,0.210837007,-0.015880727,0.00243465,0.976943103,-0.031628525,0.00217717,-0.425018698,-101.8693877,76.84499222,-28.82750153,9.963138571,-0.102682292,0.282030739,Campus
199,9.992228976,-0.241841892,0.226955779,-0.008677886,-0.016311994,-0.024760071,-0.029913724,-5.57E-04,-0.024570294,30.91747284,0.845990539,1.196456552,3.900000095,1.470926762,358.8291626,155.6999969,-86.9104567,40.4254315,-60.00630875,23.26930353,5.8273299,-61,0.069415319,0.066034781,0.107098131,0.222270784,-0.009200279,-0.013857491,0.974379774,-0.011607341,0.031521998,-0.448541937,-104.8259362,82.1892025,-28.49285559,9.992228976,-0.241841892,0.226955779,Campus
200,9.840985534,0.07436916,0.138917293,0.033841235,0.004302619,0.054175628,0.012608361,0.020052692,0.054371337,29.38318443,0.851469338,1.206511617,3.900000095,1.502763987,3.323796749,155.6999969,-86.9104554,40.4254439,-64.53592438,16.76511763,4.105665922,-61.11111111,-0.095204761,-0.104741851,-0.062267556,0.214183276,-0.007857353,0.011297357,0.976350554,-0.019993147,-0.01838137,-0.432078031,-109.3555517,75.68513885,-30.2142753,9.840985534,0.07436916,0.138917293,Campus
201,9.933294986,-0.027706213,0.1566689,-0.031882668,0.007433953,-0.038993405,-0.053114058,0.023181061,-0.038799178,31.53555298,0.857029736,1.187989116,5.106999874,1.407482266,2.188498497,155.5999908,-86.9104542,40.4254564,-62.90637081,15.55841569,3.160653931,-62.125,0.001005409,0.039264727,-0.007838359,0.21434122,-0.009238369,-0.001383236,0.976362889,-0.017042651,0.006877462,-0.432095599,-107.7266079,74.47831474,-31.15940935,9.933294986,-0.027706213,0.1566689,Campus
202,10.0201423,-0.093331704,0.355006022,-0.073157855,-0.041232189,-0.031544626,-0.094390728,-0.025491013,-0.031369676,30.02035904,0.890505493,1.197993636,6.31400013,1.492074966,2.025651455,155.5999908,-86.9104541,40.4254681,-59.53795078,13.41548573,2.993635938,-64,0.124973663,0.053512304,0.104686284,0.193160791,-0.013787041,-0.004941617,0.980613064,-0.025308612,0.015335667,-0.388776418,-104.3580659,72.33514038,-31.3260615,10.0201423,-0.093331704,0.355006022,Campus
203,9.864632042,-0.59565893,0.176897544,-0.014728536,0.037513731,-0.07648638,-0.035962892,0.053257874,-0.076299568,30.68582344,0.918368101,1.20791328,7.520999908,1.506428003,2.853557825,155.5999908,-86.910454,40.4254805,-56.79941673,17.19699766,3.539951916,-58.77777778,-0.076785069,-0.001720413,-0.063010361,0.167036977,-0.017362844,-0.026848046,0.985086708,-0.025384228,0.058786794,-0.335170052,-101.6197765,76.11714035,-30.77998936,9.864632042,-0.59565893,0.176897544,Campus
204,9.833478898,-0.660282564,0.244837447,0.145829505,-0.038788801,0.08773881,0.124577599,-0.023047738,0.087938511,28.12273979,0.832165837,1.217929006,8.727999687,1.560199142,1.235820413,155.5999908,-86.9104542,40.4254937,-54.34868103,16.88748363,5.26881391,-60.5,-0.070965386,-0.008851191,-0.162059929,0.20572546,-0.026002135,-0.027337203,0.976999015,-0.040038395,0.064970935,-0.414041325,-99.16855225,75.8068943,-29.05088343,9.833478898,-0.660282564,0.244837447,Campus
205,9.95563189,-0.436751118,0.197904436,-0.013131734,0.044796454,-0.062264907,-0.034361641,0.060552459,-0.062076609,30.68638992,0.912633538,1.227952361,8.928999901,1.525761604,355.0997314,155.5999908,-86.9104559,40.4255075,-52.73022915,17.82175971,6.495767899,-63.77777778,0.037474845,-0.107328811,0.08099107,0.235378485,-0.009686043,-0.014680433,0.971416806,-0.011799356,0.03318186,-0.475320931,-97.54985634,76.74190277,-27.82429552,9.95563189,-0.436751118,0.197904436,Campus
206,9.974823896,-0.528038459,0.213428744,-0.051370475,-0.021744384,-0.005521347,-0.072601865,-0.005997275,-0.005327122,28.90042305,0.832165837,1.560995698,9.93500042,1.520988345,356.7362976,155.7999878,-86.9104587,40.425522,-56.23882713,22.61257757,5.682515898,-58,0.058657165,-0.00583582,0.067089344,0.220450161,-0.013070482,-0.024003708,0.974619367,-0.014757984,0.052556423,-0.44466102,-101.0593082,81.53186684,-28.63803551,9.974823896,-0.528038459,0.213428744,Campus
207,10.02049366,-0.426584522,0.31185681,0.019346957,-0.003051271,0.065799517,-0.001885916,0.012686942,0.065996709,30.40019226,0.826801062,1.570986986,9.93500042,1.443669558,359.5430298,155.7999878,-86.9104594,40.4255362,-59.05519695,17.62326559,5.131319919,-53.11111111,0.093350818,-0.126785245,0.028235861,0.213171017,-0.017300422,-0.011502356,0.976379959,-0.028565498,0.030147764,-0.429405131,-103.8748242,76.54267616,-29.1883774,10.02049366,-0.426584522,0.31185681,Campus
208,9.77171853,0.264920897,0.163025563,-0.041221811,0.002321812,-0.034296404,-0.062448754,0.018074853,-0.034108109,36.23269653,0.926552773,1.580945373,9.93500042,1.293397546,3.262504339,155.7999878,-86.9104583,40.425549,-56.30787903,14.09600172,5.677879872,-60.5,-0.161270364,0.04767391,-0.05073731,0.213535148,-0.008067022,0.013147797,0.976386036,-0.021498234,-0.021873719,-0.430951167,-101.1284821,73.01590034,-28.64242741,9.77171853,0.264920897,0.163025563,Campus
