seconds_elapsed,microphone_dBFS,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,accelerometer_z,accelerometer_y,accelerometer_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,magnetometer_z,magnetometer_y,magnetometer_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,gyroscope_z,gyroscope_y,gyroscope_x,class
361,-96.375,-108.9602721,18.62366569519043,-28.35584951,0.00140042,4.338731320158949E-4,-9.09E-04,9.894365171784337,-0.239755601,-0.196074973,9.894365171784337,-0.239755601,-0.196074973,-0.021753278,0.013709962774899978,5.975034934450484E-4,-136.5604535,24.563357486724854,16.403997688293458,0,0.18867962062358856,1.1368420124053955,12.02299976348877,0.087220088,0,160.09999084472656,-86.915481,40.3848524,-0.522382002,0.014734176846528516,-0.005193521,0.8525683590509359,0.019704767692725635,0.024251822,1.099194713009214,-6.82E-05,-3.41E-05,1.3936804245831896E-4,Home
362,-132.4444444,-108.9696662,18.611465606689453,-28.35572752,0.005542542,-4.86E-04,-1.56E-04,9.902835957054952,-0.240162149,-0.19493664,9.902835957054952,-0.240162149,-0.19493664,-0.021693973,0.013959046154852632,6.686701593034476E-4,-136.5694809,24.55127950668335,16.404607677459715,0,1.5,1.1458179950714111,12.831999778747559,0.018922107,0,160.09999084472656,-86.9154811,40.3848527,-0.522335279,0.014714237691346303,-0.005193096,0.8525972916084585,0.019672486822581985,0.024229191406403932,1.0990854050349264,-8.90E-06,2.149826834584107E-4,2.1053470662134945E-4,Home
363,-145.875,-109.0105359,18.630741577148438,-28.28777348,0.020002044164217435,0.001849174,-8.03E-04,9.943897321386245,-0.229397351,-0.197910245,9.943897321386245,-0.229397351,-0.197910245,-0.021426642,0.013943763548293365,0.00108073,-136.6107169,24.57079959869385,16.472561759948732,0,0.20000000298023224,1.1669005155563354,13.01200008392334,0.002351815,0,160.09999084472656,-86.9154811,40.3848529,-0.521375963,0.014563021205294017,-0.004767501,0.8531893119215965,0.019885248,0.023322886,1.0968370357385049,2.5843537990182923E-4,1.9970009956383504E-4,6.225943171347564E-4,Home
364,-148.2222222,-109.0041923,18.660875759124757,-28.34181955,0.006577371,0.001256739,-2.55E-04,9.954438552115727,-0.222059167,-0.20178987,9.954438552115727,-0.222059167,-0.20178987,-0.021599084,0.014077657,0.001060087,-136.6037628,24.600201530456545,16.417905731201174,0,0.13601469993591309,1.1769987344741821,13.135000228881836,0.002227017,0,160.09999084472656,-86.9154811,40.3848529,-0.520560871,0.014491575,-0.004312838,0.8536906317599768,0.020258899615372267,0.022453032,1.0949274185791755,8.599306072461085E-5,3.335938056551137E-4,6.019514228117843E-4,Home
365,-126.75,-108.9683242,18.654287662506103,-28.29985144,-0.001429178,-0.0013915,-6.37E-05,9.94998393,-0.218774845,-0.205994733,9.94998393,-0.218774845,-0.205994733,-0.02197864,0.013650657238384474,9.933679570326383E-5,-136.567773,24.594589653015138,16.460971660614014,0,0.17804494500160217,1.1868935823440552,13.220999717712402,0.00128137,0,160.09999084472656,-86.9154811,40.3848529,-0.520101462,0.014517324931413224,-0.003948972,0.8539718887180958,0.02069338,0.021847317447361438,1.093851363774642,-2.94E-04,-9.34E-05,-3.59E-04,Home
366,-96.88888889,-108.9677138,18.664169692993163,-28.32364147,-0.002154035,1.653425612495941E-4,3.296575210626843E-4,9.945764421259316,-0.225712288,-0.199559666,9.945764421259316,-0.225712288,-0.199559666,-0.021290695,0.013081324,3.246979175352501E-4,-136.5681389,24.604105529785155,16.436205749511718,0,0.1702938675880432,1.197053074836731,13.218000411987305,5.514059448614717E-4,0,160.09999084472656,-86.9154811,40.3848529,-0.520761441,0.014487414412851472,-0.004460124,0.8535675545340603,0.020093124396013982,0.022705037327646053,1.095397439975183,3.9438197606252233E-4,-6.63E-04,-1.33E-04,Home
367,-141.7777778,-108.9506341,18.63989168167114,-28.29240936,-0.002431907,-9.07E-04,-0.001637849,9.938819059958824,-0.228103297,-0.19904143,9.938819059958824,-0.228103297,-0.19904143,-0.021646528,0.013449018350937992,4.3144793525446676E-4,-136.5513049,24.57994951248169,16.467681694030762,0,0.20000000298023224,1.106587529182434,11.711000442504883,0.014937539584934711,0,160.09999084472656,-86.9154812,40.3848531,-0.520794419,0.014421873997209721,-0.004589288,0.8535479336108976,0.019845832844527022,0.022858018,1.0954754873386865,3.854861455851967E-5,-2.95E-04,-2.67E-05,Home
368,-145.5,-108.9967495,18.607195682525635,-28.36780546,5.835190560053853E-4,-0.001277969,4.352138748446715E-4,9.94162066,-0.233654484,-0.194239701,9.94162066,-0.233654484,-0.194239701,-0.021587223,0.013555768379959667,3.4842014570440194E-4,-136.5968092,24.54725351333618,16.392285709381103,0,0.20000000298023224,1.116560459136963,11.557000160217285,0.016793303191661835,0,160.09999084472656,-86.9154813,40.3848533,-0.521230365,0.014446607,-0.004854094,0.853279881,0.019600353701022064,0.023345967555798375,1.096497144513917,9.78541725486951E-5,-1.88E-04,-1.10E-04,Home
369,-145.3333333,-108.9939437,18.599143619537355,-28.40550354,-0.004261776,-7.54E-04,-2.15E-04,9.935075093,-0.235443293,-0.194379089,9.935075093,-0.235443293,-0.194379089,-0.021765139,0.013698101721848677,3.8400347778591717E-4,-136.5937595,24.539445400238037,16.354221687316894,0,0.1702938675880432,1.1265075206756592,11.468999862670898,0.009913849,0,160.09999084472656,-86.9154813,40.3848533,-0.521560177,0.014503474998314983,-0.004992543,0.85307653,0.019543978,0.023649171338353342,1.0972698406108374,-8.01E-05,-4.60E-05,-7.41E-05,Home
370,-151.5,-109.001386,18.637573585510253,-28.41953346,8.733434584534284E-4,7.057652890103534E-4,7.248107090737056E-4,9.934868932927696,-0.234380462,-0.194518476,9.934868932927696,-0.234380462,-0.194518476,-0.021539778,0.013721823972622746,5.381979428014709E-4,-136.6005905,24.57775342941284,16.340557594299316,0,0.1702938675880432,1.1364893913269043,11.32800006866455,0.004395108,0,160.09999084472656,-86.9154813,40.3848533,-0.521645386,0.014548543876814611,-0.004979168,0.853023806,0.019632539757102437,0.023675279456724242,1.0974689687340005,1.452986198450321E-4,-2.22E-05,8.006250481256872E-5,Home
371,-149.3333333,-108.9901616,18.643673667907716,-28.38842348,-0.00406106,-7.68E-04,-2.99E-04,9.930460790985997,-0.235501373,-0.195145722,9.930460790985997,-0.235501373,-0.195145722,-0.021670251,0.013757407285490082,6.805312716926548E-4,-136.5907089,24.58324354171753,16.371545753479005,0,0.264007568,1.1465107202529907,11.217000007629395,0.001517142,0,160.09999084472656,-86.9154813,40.3848533,-0.521574869,0.014535770127640187,-0.00495058,0.8530672805980571,0.019642487077892404,0.023611556792866837,1.0973037782224637,1.4826389780105317E-5,1.3343776232626252E-5,2.2239583878985887E-4,Home
372,-147.25,-108.9974817,18.615369777679444,-28.38769157,-0.007585975,-0.001546383,3.7315373237316427E-4,9.915886017882709,-0.236448047,-0.194890177,9.915886017882709,-0.236448047,-0.194890177,-0.021579353,0.013661834124762278,4.6988250128029345E-4,-136.5981512,24.555061511993408,16.371911697387695,0,0.264007568,1.1465107202529907,11.217000007629395,0.001517142,0,160.09999084472656,-86.9154813,40.3848533,-0.521650768,0.014555973090374699,-0.004970926,0.8530204124175585,0.019653648,0.023669097429284684,1.0974815063751662,1.0572356404736638E-4,-8.22E-05,1.1747062671929598E-5,Home
373,-149.8888889,-108.9890637,18.649407711029053,-28.42063158,-0.013972477,-0.002546502,-6.45E-04,9.887355128538262,-0.241251116,-0.195401266,9.887355128538262,-0.241251116,-0.195401266,-0.021516056,0.013638796,5.381979484527001E-4,-136.5894887,24.589465427398682,16.339093608856203,0,0.17804494500160217,1.1664745807647705,11.062999725341797,2.18749246414518E-5,0,160.09999084472656,-86.9154813,40.3848533,-0.522192473,0.014681289813399893,-0.005146621,0.8526857298554726,0.019668962,0.024112160254306007,1.098750619054998,1.690208434932006E-4,-1.05E-04,8.006250481256872E-5,Home
374,-147.25,-108.9976035,18.59999771118164,-28.40721142,-0.003340193,-4.67E-04,4.639049756874159E-5,9.883800626958458,-0.241698317,-0.194262933,9.883800626958458,-0.241698317,-0.194262933,-0.021587223,0.013603212872465837,2.2980903198454276E-4,-136.5980292,24.540055561065675,16.351903610229492,0,0.1702938675880432,1.1764788627624512,10.996999740600586,7.293234375538304E-5,0,160.09999084472656,-86.9154813,40.3848533,-0.522527327,0.014751027953060507,-0.00526764,0.8524786095017368,0.019651974958268183,0.02439916,1.0995355636170767,9.78541725486951E-5,-1.41E-04,-2.28E-04,Home
375,-147,-108.9944321,18.635133571624756,-28.40013548,0.002715731,0.001136391,-0.001474504,9.890119654461017,-0.240580313,-0.195958816,9.890119654461017,-0.240580313,-0.195958816,-0.021563501,0.013650657238384474,7.042535032525442E-4,-136.5940028,24.57628952026367,16.359223651885987,0,0.2420743703842163,1.1864665746688843,10.970999717712402,5.101028364151716E-5,0,160.09999084472656,-86.9154813,40.3848533,-0.522596219,0.014771502682016891,-0.005282656,0.852435927,0.019669229,0.024447758,1.0996969729951285,1.2157639732710945E-4,-9.34E-05,2.4611807034974825E-4,Home
376,-139.3333333,-108.99675,18.6236656,-28.3599975,0.002837644,4.76628686617879E-4,-7.89E-04,9.895219014241146,-0.237680339,-0.19563626,9.895219014241146,-0.237680339,-0.19563626,-0.021468612,0.013484601709015161,6.568090610423134E-4,-136.5960773,24.563601474761963,16.399849662780763,0,0.264007568,1.1964867115020752,10.954999923706055,2.4892930014175363E-5,0,160.09999084472656,-86.9154813,40.3848533,-0.52217471,0.014683206656097788,-0.005131147,0.8526966809069069,0.019688908,0.02408736,1.0987088819151942,2.1646529191978348E-4,-2.59E-04,1.9867362305341126E-4,Home
377,-133.25,-108.9448999,18.666365661621093,-28.35828949,0.00857356,9.781547541757231E-4,0.001497233,9.906965302032175,-0.237264046,-0.19189334,9.906965302032175,-0.237264046,-0.19189334,-0.021575362,0.013626935005694339,3.8400348569763804E-4,-136.544227,24.605569534301758,16.401801776885986,0,0.264007568,1.1964867115020752,10.954999923706055,2.4892930014175363E-5,0,160.09999084472656,-86.9154813,40.3848533,-0.522049952,0.014616119955639236,-0.005152394,0.8527740448423959,0.019555738448952007,0.024050695,1.0984172184490464,1.0971528437277936E-4,-1.17E-04,-7.41E-05,Home
378,-97.77777778,-108.9452663,18.649773597717285,-28.37414953,0.019229500039109906,9.74780653865592E-4,-0.001197468,9.947056714770863,-0.234220747,-0.195865891,9.947056714770863,-0.234220747,-0.195865891,-0.021646529,0.013603212800130103,5.026145926360221E-4,-136.545325,24.589587497711182,16.386063671112062,0,0.27802878618240356,1.216500163078308,12.031000137329102,2.675823225217755E-6,0,160.09999084472656,-86.9154813,40.3848533,-0.521573365,0.014509829999969422,-0.004991631,0.8530680398339207,0.019555159039723064,0.023654748694699943,1.097300982012332,3.854862699122394E-5,-1.41E-04,4.447910717679459E-5,Home
379,-110.25,-108.929528,18.61048957824707,-28.27752554,0.004632589,-3.53E-04,-0.004027093,9.955324089642867,-0.232414514,-0.199768748,9.955324089642867,-0.232414514,-0.199768748,-0.021516056,0.013733685,5.26336820805174E-4,-136.5295866,24.550669593811037,16.482443656921387,0,0.27802878618240356,1.216500163078308,12.031000137329102,2.675823225217755E-6,0,160.09999084472656,-86.9154813,40.3848533,-0.521352678,0.014513257,-0.004831771,0.8532040755725602,0.019733992052599063,0.023380203,1.0967830743604494,1.6902085705615074E-4,-1.04E-05,6.820136586258423E-5,Home
380,-94.66666667,-108.997116,18.639769706726074,-28.29765539,-0.006852654,6.269607692956924E-4,0.001849439,9.936982997412821,-0.231464936,-0.196074973,9.936982997412821,-0.231464936,-0.196074973,-0.021544112,0.014014245942234993,6.460884307251455E-4,-136.5970538,24.580193614959718,16.462069664001465,0,0.2163330763578415,1.2354480028152466,11.894000053405762,1.6569863703352894E-7,0,160.09999084472656,-86.9154813,40.3848533,-0.521370763,0.014560856972821057,-0.004767432,0.8531926526473119,0.019881909,0.023320423994356625,1.0968247262331157,1.4096475542128945E-4,2.701824778341688E-4,1.879529915570926E-4,Home
381,-90.125,-108.9969939,18.623421669006348,-28.36170549,9.254344458718902E-5,-0.001558221,6.630859039362195E-4,9.940691327585757,-0.233239226,-0.195935585,9.940691327585757,-0.233239226,-0.195935585,-0.021622806,0.013508323914579396,4.6703126677085906E-4,-136.5965643,24.563967533111573,16.398385734558104,0,0.2080865204334259,1.2454479932785034,11.901000022888184,2.0615199503026815E-7,0,160.09999084472656,-86.9154813,40.3848533,-0.521286334,0.014511064761905994,-0.004788948,0.8532449759325935,0.019776792111761362,0.023303263486155027,1.0966274333231658,6.227083933693402E-5,-2.36E-04,8.895830477325662E-6,Home
382,-85.55555556,-108.9336762,18.674539737701416,-28.36011946,0.00103732,3.4798529830951135E-4,6.870100799116116E-5,9.941826737042769,-0.231604324,-0.196446674,9.941826737042769,-0.231604324,-0.196446674,-0.021326279,0.013781129504617268,6.568090480444862E-4,-136.5339795,24.61496349334717,16.399605751037598,0,0.23853720724582672,1.105650544166565,10.845999717712402,0.014718765392899513,0,160.09999084472656,-86.9154814,40.3848536,-0.521311539,0.014514127086160832,-0.004801588,0.8532294081252756,0.019768103722085074,0.023328605,1.0966865483996937,3.5879865076248217E-4,3.706601457399072E-5,1.986735947972652E-4,Home
383,-129.125,-108.9335538,18.62586161,-28.36451159,-8.63E-05,4.142084457341907E-4,-0.001988773,9.941826737042769,-0.231194872,-0.198607183,9.941826737042769,-0.231194872,-0.198607183,-0.021539779,0.013520185,5.263368196749282E-4,-136.5332471,24.565187530517576,16.395091667175294,0,0.2080865204334259,1.1156511306762695,10.807000160217285,0.021044536,0,160.09999084472656,-86.9154815,40.3848538,-0.521273689,0.014508122099039046,-0.004784851,0.8532527424756763,0.019776347,0.023292902,1.096597870576729,1.4529863566847392E-4,-2.24E-04,6.820136473233839E-5,Home
384,-115.7777778,-108.9519758,18.622689647674562,-28.32803364,-0.007749965,-0.001447812,1.1149511753934101E-4,9.929561147323021,-0.234902133,-0.195912354,9.929561147323021,-0.234902133,-0.195912354,-0.021421167,0.013698101681159827,3.1283680458091994E-4,-136.5528894,24.562259597778322,16.431081771850586,0,0.19209372997283936,1.1256861686706543,10.755999565124512,0.017512701451778412,0,160.09999084472656,-86.9154815,40.3848539,-0.521394178,0.014522055,-0.004846553,0.8531784658293122,0.019732452874768127,0.023415580717394652,1.0968802796984183,2.63909742606858E-4,-4.60E-05,-1.45E-04,Home
385,-129.125,-109.0248101,18.64367353439331,-28.33693945,0.001578877,8.061609945250946E-4,0.00157539,9.929763859,-0.230799939,-0.194588171,9.929763859,-0.230799939,-0.194588171,-0.02133814,0.013781129454886451,8.821701783533163E-4,-136.6247476,24.58348743438721,16.423151741027834,0,0.29206162691116333,1.135653018951416,10.758999824523926,0.009283638,0,160.09999084472656,-86.9154815,40.3848539,-0.52140285,0.014533416051598429,-0.004834203,0.8531731228226597,0.019764549777056408,0.023406498296891603,1.0969003797734824,3.469375276359395E-4,3.706600553202398E-5,4.2403473640855366E-4,Home
386,-92.33333333,-108.971862,18.642819652557375,-28.30302341,-3.36E-04,-8.54E-04,-9.28E-04,9.933303795971916,-0.234426925,-0.197538544,9.933303795971916,-0.234426925,-0.197538544,-0.021563501,0.013460879385905358,3.9586458791463267E-4,-136.5717987,24.58251148223877,16.456335620880125,0,0.20000000298023224,1.1456156969070435,10.833999633789062,0.003853994,0,160.09999084472656,-86.9154815,40.3848539,-0.521423912,0.014527134398378215,-0.004859079,0.853160218,0.019727311540141845,0.023442893153400098,1.096949856258133,1.2157639958760113E-4,-2.83E-04,-6.23E-05,Home
387,-94.875,-108.9851599,18.585845680236815,-28.32876553,-0.008089316,-0.001677824,-0.003247498,9.915369209733981,-0.235832417,-0.198328408,9.915369209733981,-0.235832417,-0.198328408,-0.021504195,0.013686240560293775,6.093646075296243E-4,-136.5844867,24.525659523010255,16.430959758758544,0,0.2163330763578415,1.155651330947876,11.003999710083008,0.001207121,0,160.09999084472656,-86.9154815,40.3848539,-0.52152352,0.014545556709387349,-0.004898905,0.8530987547439279,0.019714459,0.023532412,1.0971832356406648,1.8088198018269343E-4,-5.78E-05,1.5122914976141986E-4,Home
388,-136.5555556,-108.9965057,18.60658555984497,-28.30546356,-0.013175442,5.138214104450666E-5,0.001657231,9.889756674905426,-0.23354704,-0.195772967,9.889756674905426,-0.23354704,-0.195772967,-0.021508871,0.013497375,4.5813542909365E-4,-136.5966872,24.547253494262694,16.45426172,0,0.23021729290485382,1.1656557321548462,11.184000015258789,0.003591276,0,160.09999084472656,-86.9154814,40.3848539,-0.52186238,0.014684483668623636,-0.004911129,0.8528890712903097,0.019929457330503143,0.023706117089694508,1.0979760335041926,1.7620594343707824E-4,-2.47E-04,-1.68E-11,Home
389,-130.6666667,-108.9945541,18.61695562362671,-28.34413748,-0.004277164,-0.001029792,-7.57E-04,9.883034114,-0.24204098,-0.193171062,9.883034114,-0.24204098,-0.193171062,-0.02165839,0.013247379454449542,1.6309012369551126E-5,-136.5941246,24.555549507141112,16.414855785369873,0,0.30000001192092896,1.1756163835525513,11.204000473022461,0.002769115,0,160.09999084472656,-86.9154814,40.3848539,-0.522379096,0.014661318125221336,-0.005308959,0.852570666,0.019459941957905454,0.024372499508475795,1.0991891402642704,2.66875049949271E-5,-4.97E-04,-4.42E-04,Home
390,-145.5,-109.0399377,18.61939567565918,-28.35328753,0.0016668,3.308241517798414E-4,-0.001801715,9.888423762275178,-0.23917482,-0.194890177,9.888423762275178,-0.23917482,-0.194890177,-0.021456751,0.013638796203417106,7.75420171936558E-4,-136.6395088,24.55884340286255,16.406437606811522,0,0.28425341844558716,1.1856286525726318,11.307999610900879,0.001434245,0,160.09999084472656,-86.9154814,40.3848539,-0.522246103,0.014652087163288616,-0.005231135,0.852652849,0.019529338238887417,0.024227056851230777,1.098877015623074,2.2832640374386773E-4,-1.05E-04,3.172847412942538E-4,Home
391,-147.6666667,-108.9967499,18.649773693084718,-28.32193348,0.003761569,6.178707173727092E-4,-7.61E-04,9.894951903704301,-0.237441184,-0.193798307,9.894951903704301,-0.237441184,-0.193798307,-0.021705834,0.013389713,3.8400349021862145E-4,-136.5963211,24.589343509674073,16.43742561340332,0,0.28425341844558716,1.195639729499817,11.392999649047852,5.759499617852271E-4,0,160.09999084472656,-86.9154814,40.3848539,-0.522050429,0.014604298361730807,-0.005171791,0.8527738810742943,0.019515338,0.024071429250309768,1.098418482,-2.08E-05,-3.54E-04,-7.41E-05,Home
392,-146.25,-109.009438,18.626105613708496,-28.36487745,0.002248977,-7.24E-04,-0.001267041,9.897693124789637,-0.242488181,-0.190592388,9.897693124789637,-0.242488181,-0.190592388,-0.02155164,0.013199935025237138,3.24697924881848E-4,-136.6092522,24.567017478942873,16.39509168624878,0,0.2765863239765167,1.2057361602783203,12.687000274658203,1.420774933649227E-4,0,160.09999084472656,-86.9154814,40.3848539,-0.522247061,0.014535073561648142,-0.005420581,0.8526530717183085,0.019131816652359315,0.024428002066114573,1.0988812955837806,1.3343751141168538E-4,-5.44E-04,-1.33E-04,Home
393,-142.6666667,-108.9692999,18.64538158416748,-28.41440945,0.019967394,0.002274735,-3.63E-05,9.935497238,-0.237027489,-0.18979225,9.935497238,-0.237027489,-0.18979225,-0.021610945,0.013686240650713444,5.619201636240247E-4,-136.5692377,24.585561561584473,16.345681648254395,0,0.27802878618240356,1.2156391143798828,12.498000144958496,2.262628731841687E-5,0,160.09999084472656,-86.9154814,40.3848539,-0.521892786,0.014459213576487545,-0.005296087,0.8528720360357784,0.019142428,0.024128447,1.0980509924657136,7.413195003077243E-5,-5.78E-05,1.0378472733049137E-4,Home
394,-143.625,-109.0272496,18.68625165939331,-28.43234344,0.006794189,-3.26E-04,-5.64E-04,9.950442795614594,-0.235902112,-0.189732831,9.950442795614594,-0.235902112,-0.189732831,-0.021634667,0.013532046192479365,6.449479514787209E-4,-136.6274297,24.62594358444214,16.32774772644043,0,0.19416487216949463,1.2256264686584473,12.692999839782715,1.0877354725380428E-5,0,160.09999084472656,-86.9154814,40.3848539,-0.521318748,0.014294316,-0.005162154,0.853226675,0.019016808604152457,0.023714997,1.0967067908314825,5.040972525235808E-5,-2.12E-04,1.86812511229327E-4,Home
395,-144.8888889,-108.9777177,18.66990364074707,-28.42270544,8.313447526357707E-4,-9.25E-05,-0.002579807,9.947216534,-0.235303906,-0.191451947,9.947216534,-0.235303906,-0.191451947,-0.021397445,0.013449018350937992,5.2633683549837E-4,-136.5783881,24.609839572906495,16.337751598358153,0,0.18601074814796448,1.2356418371200562,12.72599983215332,1.2331428479228634E-5,0,160.09999084472656,-86.9154814,40.3848539,-0.521212195,0.014262311,-0.005139559,0.8532924490067565,0.018988687,0.023640684,1.0964573633323595,2.87631962864289E-4,-2.95E-04,6.820139298848447E-5,Home
396,-146.7777778,-108.9677139,18.661363658905028,-28.39427952,5.902688480117946E-4,4.241912110337933E-6,-5.33E-04,9.948029647753076,-0.23518775,-0.191382253,9.948029647753076,-0.23518775,-0.191382253,-0.021456751,0.013603212845339937,5.737812782737236E-4,-136.5667972,24.601055545806886,16.36507972717285,0,0.19416487216949463,1.245618224143982,12.543000221252441,7.420372639899142E-6,0,160.09999084472656,-86.9154814,40.3848539,-0.521362044,0.014354856097076124,-0.005094455,0.8531996150618618,0.019189545,0.023663544358269683,1.0968073525475066,2.2832640261362188E-4,-1.41E-04,1.1564584028482148E-4,Home
397,-146.375,-108.9581979,18.63842761993408,-28.41148153,-0.002504881,-6.53E-04,5.634505874835528E-4,9.943360189789708,-0.236111194,-0.188966199,9.943360189789708,-0.236111194,-0.188966199,-0.021485377,0.013579605,5.286178151996305E-4,-136.5591103,24.578119564056397,16.348121566772463,0,0.264007568,1.1052355766296387,11.446999549865723,0.014680429361760616,0,160.09999084472656,-86.9154815,40.3848541,-0.521280437,0.014296434022701131,-0.005131985,0.853250235,0.019052942802842993,0.023664854395274933,1.096616887,1.9970006542280316E-4,-1.64E-04,7.048237603157759E-5,Home
398,-150.8888889,-108.9539276,18.652945671081543,-28.47736134,-7.95E-04,-5.59E-04,-6.44E-04,9.942143384692738,-0.236041501,-0.189175281,9.942143384692738,-0.236041501,-0.189175281,-0.021527917,0.013603212854381904,6.093646137459764E-4,-136.5539865,24.592393436431884,16.283217639923095,0,0.24839484691619873,1.115230679512024,11.432000160217285,0.021217025816440582,0,160.09999084472656,-86.9154816,40.3848544,-0.521252187,0.014262962824149617,-0.005166418,0.853267847,0.018960689583305015,0.023688100929399138,1.0965511752563772,1.5715973166911636E-4,-1.41E-04,1.5122917575707424E-4,Home
399,-151,-108.9589304,18.661485710144042,-28.39659752,-0.004672791,-6.77E-04,-6.26E-04,9.934215554913271,-0.23637545,-0.189663138,9.934215554913271,-0.23637545,-0.189663138,-0.021468612,0.013745546187228948,5.856423923582996E-4,-136.5577687,24.60129955291748,16.36385965,0,0.25,1.1252312660217285,11.371000289916992,0.019084673,0,160.09999084472656,-86.9154817,40.3848545,-0.521324452,0.014296289759425863,-0.005162945,0.853223155,0.019019198,0.023718535845864166,1.0967201399571687,2.1646529078953763E-4,1.4826644085419989E-6,1.2750695210890574E-4,Home
400,-151.4444444,-108.9512441,18.67173376083374,-28.39915941,1.1732971783980583E-4,-3.29E-04,6.419258210265521E-4,9.933698654174805,-0.235533315,-0.188385417,9.933698654174805,-0.235533315,-0.188385417,-0.021599084,0.013686240623587543,6.093646126157305E-4,-136.5510591,24.61191345214844,16.36154167175293,0,0.17804494500160217,1.1351748704910278,11.31000042,0.010500804521143436,0,160.09999084472656,-86.9154817,40.3848545,-0.521286029,0.014290411938524362,-0.005145632,0.8532468311994978,0.019028277452854278,0.023681995775369766,1.0966301033797774,8.599306072461085E-5,-5.78E-05,1.512291746268284E-4,Home
401,-148.375,-109.0060216,18.649041728973387,-28.40977343,3.0088887631314474E-4,-8.68E-04,-8.23E-04,9.935149247829731,-0.23723456,-0.189723227,9.935149247829731,-0.23723456,-0.189723227,-0.021539778,0.013615074006894838,5.619201675798852E-4,-136.6066911,24.589587631225587,16.349951686859132,0,0.27202939987182617,1.1451574563980103,11.237000465393066,0.004440483,0,160.09999084472656,-86.9154817,40.3848545,-0.521396108,0.014303748061862385,-0.005200883,0.8531790092153456,0.018990379,0.023792655885364247,1.0968881220493503,1.452986198450321E-4,-1.29E-04,1.0378472846073723E-4,Home
402,-137.4444444,-109.0063882,18.634279632568358,-28.4552795,-0.006437598,-6.94E-04,-4.08E-04,9.926264633252783,-0.237351164,-0.189663138,9.926264633252783,-0.237351164,-0.189663138,-0.021397445,0.013686240623587543,5.500590563209239E-4,-136.6065694,24.573971405029297,16.30517765045166,0,0.27202939987182617,1.1451574563980103,11.237000465393066,0.004440483,0,160.09999084472656,-86.9154817,40.3848545,-0.521489401,0.014349738506654513,-0.005191612,0.8531212829849095,0.019075958655007833,0.023826881338959757,1.097106212551154,2.87631962864289E-4,-5.78E-05,9.192361663665297E-5,Home
403,-105,-108.959906,18.620249652862547,-28.34108755,-0.019488242,-0.005736375,-0.001827343,9.885476325322124,-0.248528316,-0.190429769,9.885476325322124,-0.248528316,-0.190429769,-0.021634667,0.013686240542209844,5.026145875499159E-4,-136.5599646,24.560795459747315,16.418881587982177,0,0.12806248664855957,1.1651510000228882,11.081999778747559,2.977352705784142E-4,0,160.09999084472656,-86.9154817,40.3848545,-0.52230322,0.014513831205883072,-0.005493998,0.852618392,0.019017125145324224,0.024532360901821006,1.0990137232160104,5.040972977334145E-5,-5.78E-05,4.4479128651465605E-5,Home
404,-82.44444444,-108.9497799,18.61158758163452,-28.40184349,-0.003768023,3.51355781832945E-4,-2.44E-04,9.882595617794296,-0.244213105,-0.190383308,9.882595617794296,-0.244213105,-0.190383308,-0.021326279,0.013650657,6.212257097466189E-4,-136.5508153,24.55164551,16.35763765335083,0,0.19209372997283936,1.1751794815063477,11.019000053405762,4.865565642830916E-5,0,160.09999084472656,-86.9154817,40.3848545,-0.522736785,0.014699641651320226,-0.005496435,0.8523495139427555,0.019319085,0.024740479,1.1000284708819343,3.5879863719953203E-4,-9.34E-05,1.6309025028304568E-4,Home
405,-92,-108.9735702,18.60707363128662,-28.32498348,0.001879921,6.468663565241373E-4,5.172843543382791E-4,9.886280698683656,-0.241126248,-0.194123544,9.886280698683656,-0.241126248,-0.194123544,-0.021591101,0.013967257660204688,6.225943042619082E-4,-136.5750937,24.547375526428223,16.43535177230835,0,0.19209372997283936,1.1851643323898315,10.970000267028809,0.003735406,0,160.09999084472656,-86.9154816,40.3848545,-0.522533683,0.014743749285116792,-0.005283836,0.8524746722899951,0.019622402928339746,0.024419364017935898,1.099550677033571,9.397650809170536E-5,2.2319424113867662E-4,1.6445884046753726E-4,Home
406,-99.11111111,-108.9733254,18.644893722534178,-28.38586147,0.00352429,0.002455163,-7.46E-04,9.893133950464934,-0.238983163,-0.193891231,9.893133950464934,-0.238983163,-0.193891231,-0.021599084,0.013342268344521234,2.060868072061284E-4,-136.5737515,24.583731594085695,16.37447370529175,0,0.20000000298023224,1.1952903270721436,10.913999557495117,0.002737581,0,160.09999084472656,-86.9154816,40.3848545,-0.522464937,0.014700992349354387,-0.005304836,0.8525174092320562,0.019529482186997977,0.024408905396183716,1.0993900079171635,8.59930675060859E-5,-4.02E-04,-2.52E-04,Home
