seconds_elapsed,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,microphone_dBFS,magnetometer_z,magnetometer_y,magnetometer_x,gyroscope_z,gyroscope_y,gyroscope_x,accelerometer_z,accelerometer_y,accelerometer_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,class
513,0,1.5,1,13.168000221252441,0.085152596,0,149.39999389648438,-86.9110054,40.4279861,-0.939011107,0.016867591,-0.005687378,0.34342517059983557,9.048286625082397E-4,0.035591424,2.440337616263084,9.925149547243581,-0.357814102,-0.012393892,-108,-57.54129887,-20.41401562,-18.89767775,2.3129166248570947E-4,2.8466666117310524E-4,-4.15E-05,0.002217635,-0.004464876,-0.003399057,9.925149547243581,-0.357814102,-0.012393892,-0.021148362,0.015097712862838819,1.1119795669304225E-4,-100.8011557,37.78571735,-51.5376791,Classroom
514,0,1.5,1,13.168000221252441,0.085152596,0,149.39999389648438,-86.9110054,40.4279861,-0.938988445,0.016888231436893778,-0.005715184,0.3434856574512222,8.68991905644206E-4,0.035649289313739944,2.440209064668822,9.907322448434181,-0.342138792,-0.009341881,-112.7777778,-57.56923687,-20.39888763,-18.88718563,-3.38E-04,3.0838890290520724E-4,-7.71E-05,-0.009656758,0.011564315812101642,-6.69E-04,9.907322448434181,-0.342138792,-0.009341881,-0.021717696,0.015121435050884244,7.561459748562678E-5,-100.8293378,37.80060123443604,-51.52657692,Classroom
515,0,1.5,1,13.168000221252441,0.085152596,0,149.39999389648438,-86.9110054,40.4279861,-0.939054984,0.016925033,-0.005707552,0.3433024619968192,9.018845380921351E-4,0.035713472,2.4405982563796553,9.923491450189386,-0.363804871,-0.002973605,-113,-57.54007885,-20.37814766,-18.8758396,-6.52E-05,4.2700002566703314E-4,-1.78E-05,0.006166023,-0.009426443,0.006049968,9.923491450189386,-0.363804871,-0.002973605,-0.02144489,0.015240046,1.349201820365795E-4,-100.7998136,37.823171348571776,-51.51498684,Classroom
516,0,1.5,1,13.168000221252441,0.085152596,0,149.39999389648438,-86.9110054,40.4279861,-0.939100798,0.016936735,-0.005769975,0.3431756395159416,7.878580857949892E-4,0.035778446,2.440870004950218,9.916777592,-0.353539545,-0.006159195,-84.88888889,-57.56618687,-20.41718763,-18.96294756,-3.38E-04,-5.93E-05,-2.79E-04,-8.76E-04,0.001553062,0.001735081,9.916777592,-0.353539545,-0.006159195,-0.021717695,0.014753740615419392,-1.26E-04,-100.8261662,37.783277397155764,-51.60319294,Classroom
517,0,1.5,1,13.168000221252441,0.085152596,0,149.39999389648438,-86.9110054,40.4279861,-0.939166582,0.017004972396111026,-0.005771034,0.3429917198361702,8.254686655313934E-4,0.035907485856882575,2.441260023024476,9.930444084680998,-0.352495562,-0.007975117,-85.125,-57.53495495,-20.39864367,-18.88962563,6.523609468803822E-5,5.693333946819445E-4,1.4826387293564463E-4,0.007480816,0.004212883,6.707601511435023E-4,9.930444084680998,-0.352495562,-0.007975117,-0.021314418,0.015382379510448975,3.009756774985168E-4,-100.7951779,37.80218723297119,-51.5301149,Classroom
518,0,1.5,1,13.168000221252441,0.085152596,0,149.39999389648438,-86.9110054,40.4279861,-0.939101656,0.016806169,-0.005622477,0.34318212571653345,9.755685872362148E-4,0.035431873,2.440855221,9.968841858280515,-0.351663618,-0.006321814,-117.1111111,-57.51104294,-20.39473974,-18.86705576,-7.71E-05,5.100278084356229E-4,-1.13E-04,0.018494597,6.400187617366754E-4,0.003210463,9.968841858280515,-0.351663618,-0.006321814,-0.021456751,0.015323074010101337,4.003126088312818E-5,-100.7713876,37.80462745666504,-51.50669106,Classroom
519,0,1.5,1,13.168000221252441,0.085152596,0,149.39999389648438,-86.9110054,40.4279861,-0.939044104,0.016589037,-0.005613865,0.3433503065873118,8.488753205843414E-4,0.035017866062597165,2.4405021389711252,9.970822334,-0.347987268,-0.006089501,-123,-57.53617489,-20.3799777,-18.87901169,-1.72E-04,2.965277956021064E-4,1.719861214492217E-4,0.003690109,7.789814935147183E-4,0.002800558,9.970822334,-0.347987268,-0.006089501,-0.02155164,0.015109574,3.2469791810037295E-4,-100.7962756,37.82048744,-51.51925686,Classroom
520,0,1.5,1,13.168000221252441,0.085152596,0,149.39999389648438,-86.9110054,40.4279861,-0.939072156,0.01659007,-0.005663106,0.3432726831112093,7.54125957101475E-4,0.035053699304467265,2.4406688861476566,9.962729102199518,-0.347081247,-0.003394672,-113.2222222,-57.52690304,-20.35691959,-18.89987373,-2.91E-04,7.235278212691395E-4,5.930555912042127E-6,-0.004338366,0.00298113,0.00392469,9.962729102199518,-0.347081247,-0.003394672,-0.021670251,0.015536574041018787,1.5864236782151228E-4,-100.7871259,37.844643440246585,-51.54072872,Classroom
521,0,1.5,1,13.168000221252441,0.085152596,0,149.39999389648438,-86.9110054,40.4279861,-0.939067108,0.016644778,-0.005676224,0.34328350997888124,7.674028960396894E-4,0.03516547,2.4406448075404534,9.951476430429995,-0.35019424,-0.005555182,-117.375,-57.52824482,-20.36619164,-19.03529371,3.5241188015788794E-5,3.1717069214209914E-4,-1.41E-04,-0.006269602,5.122228310658381E-4,0.001947507,9.951476430429995,-0.35019424,-0.005555182,-0.021344412,0.015130217,1.1747061552551504E-5,-100.788468,37.83451725006103,-51.67578293,Classroom
522,0,1.5,1,13.168000221252441,0.085152596,0,149.39999389648438,-86.9110054,40.4279861,-0.939044342,0.016680937,-0.005662361,0.34334436116866696,8.206577209791947E-4,0.035223836097323775,2.440513879350088,9.952185001188111,-0.353182364,-0.004579468,-125.8888889,-57.51567879,-20.37863567,-18.92085768,2.0756945692147446E-4,2.846666837780221E-4,-3.62E-04,-0.001579081,-0.002338028,0.003670575,9.952185001188111,-0.353182364,-0.004579468,-0.021172084,0.015097713,-2.09E-04,-100.7754141,37.82109729766846,-51.56171299,Classroom
523,0,1.5,1,13.168000221252441,0.085152596,0,149.39999389648438,-86.9110054,40.4279861,-0.939159816,0.016863784,-0.005780144,0.34301748727131814,7.126025956698233E-4,0.035648501071247084,2.4412090245959828,9.913147704115191,-0.354840497,-0.005229944,-113.4444444,-57.55764706,-20.40169363,-18.86107771,-1.13E-04,4.151389138429489E-4,8.89583409411236E-5,-0.017844932,-5.65E-04,0.001927381,9.913147704115191,-0.354840497,-0.005229944,-0.021492334,0.015228185088382763,2.4167015115522498E-4,-100.8168942,37.79852725982666,-51.50144524,Classroom
524,0,1.5,1,13.168000221252441,0.085152596,0,149.39999389648438,-86.9110054,40.4279861,-0.939196796,0.017036050576174144,-0.00578245,0.3429077079573881,8.223938636450116E-4,0.035973852,2.441438605484453,9.905455293007268,-0.356908082,-0.006298583,-106.75,-57.5380048,-20.38766367,-18.89914165,-2.31E-04,4.388611374911174E-4,-1.72E-04,-0.005728759,-1.10E-04,0.001932672,9.905455293007268,-0.356908082,-0.006298583,-0.021610945,0.015251907330114865,-1.93E-05,-100.7982278,37.81170345306396,-51.53926491,Classroom
525,0,1.5,1,13.168000221252441,0.085152596,0,149.39999389648438,-86.9110054,40.4279861,-0.939285327,0.017146967984374286,-0.005886601,0.342657794,6.931318290581366E-4,0.036253887653640175,2.441971146944657,9.908054240698954,-0.358673659,-0.004509774,-91.22222222,-57.55179073,-20.38778561,-18.87681562,-1.48E-04,1.6605556553717955E-4,-1.96E-04,3.878584185850273E-5,7.883261129694078E-4,0.002439286,9.908054240698954,-0.358673659,-0.004509774,-0.021527918,0.014979101645136342,-4.30E-05,-100.811526,37.81219123840332,-51.51523083,Classroom
526,0,1.5,1,13.168000221252441,0.085152596,0,149.39999389648438,-86.9110054,40.4279861,-0.939264131,0.017131966981783653,-0.005866219,0.34271699450548415,7.234405815483803E-4,0.036211684,2.4418448290778594,9.912595703,-0.35931453,-0.005314827,-114.125,-57.53641876,-20.39266563,-18.88450169,1.0081945502569953E-4,9.488889459267403E-5,1.3640279275844397E-4,0.002548875,-4.40E-04,0.001997178,9.912595703,-0.35931453,-0.005314827,-0.021278834,0.014907935100779372,2.891145752815222E-4,-100.796642,37.80743320465088,-51.524869,Classroom
527,45,1.5,1,1500,0.7643740177154541,249.64199829101562,149.39999389648438,-86.9111348,40.4279495,-0.939257251,0.017050044,-0.00588553,0.3427395809043958,6.317833576405656E-4,0.036070963928421726,2.44179937,9.918522881072702,-0.356304068,-0.00516025,-97.77777778,-57.55996506,-20.37229172,-18.85326965,-6.52E-05,3.914166901947804E-4,-6.52E-05,0.004608951,0.001522121,0.001625908,9.918522881072702,-0.356304068,-0.00516025,-0.02144489,0.015204462855692628,8.747567822795036E-5,-100.8193337,37.827685317993165,-51.49302696,Classroom
528,45,1.5,1,1500,0.7643740177154541,249.64199829101562,149.39999389648438,-86.9111348,40.4279495,-0.939119432,0.016903049,-0.005725752,0.34312690490657843,8.459528930738424E-4,0.035684783,2.440973344358426,9.959790396458894,-0.353005226,-0.004524294,-132.375,-57.55264458,-20.37790361,-18.90328979,-2.97E-05,4.981666966115387E-4,-3.02E-04,0.020892319170016688,0.002320652,0.002957728,9.959790396458894,-0.353005226,-0.004524294,-0.021409307,0.015311212857588402,-1.50E-04,-100.8128679,37.82219543457031,-51.54341286,Classroom
529,45,1.5,1,1500,0.7643740177154541,249.64199829101562,149.39999389648438,-86.9111348,40.4279495,-0.939038066,0.016721713926317622,-0.005685922,0.3433591072420472,8.049804329627998E-4,0.035316579,2.4404820886630456,9.970020858986864,-0.348358967,-0.009039875,-122.1111111,-57.57179878,-20.37717167,-19.00186567,-1.78E-05,3.558333547225276E-4,5.9305491305670694E-6,0.006418487,0.003917996,-8.01E-04,9.970020858986864,-0.348358967,-0.009039875,-0.021397446,0.015168879497615457,1.586423655610206E-4,-100.8314124,37.822683296203614,-51.64223316,Classroom
530,45,1.5,1,1500,0.7643740177154541,249.64199829101562,149.39999389648438,-86.9111348,40.4279495,-0.939013273,0.016643598227976605,-0.005695982,0.3434306053588024,7.350764440511389E-4,0.035176709,2.440332041,9.965293310220959,-0.348475123,-0.004509774,-124,-57.49530495,-20.38961565,-18.91597763,-4.70E-05,4.346413188613951E-4,1.1747058194417219E-5,-0.001918508,0.001975904,0.003244024,9.965293310220959,-0.348475123,-0.004509774,-0.021426642,0.015247687509355064,1.644588718101239E-4,-100.7552838,37.809751205444336,-51.55634502,Classroom
531,45,1.5,1,1500,0.7643740177154541,249.64199829101562,149.39999389648438,-86.9111348,40.4279495,-0.93898275,0.016716326577860176,-0.005632566,0.34351156955783807,9.072891829842792E-4,0.035269687,2.4401558741782474,9.957034509158829,-0.35363247,-0.00660059,-105.4444444,-57.56630886,-20.39473965,-18.91317167,5.337500546887083E-5,3.202500192502749E-4,5.930555912042127E-6,-0.005675575,-0.002008017,0.002518511,9.957034509158829,-0.35363247,-0.00660059,-0.021326279,0.015133296166664189,1.5864235256319342E-4,-100.8266535,37.805847282409665,-51.55280689,Classroom
532,45,1.5,1,1500,0.7643740177154541,249.64199829101562,149.39999389648438,-86.9111348,40.4279495,-0.93896729,0.016687424003499225,-0.00562663,0.3435553280473913,9.002072659764186E-4,0.035211261832019655,2.4400632219407163,9.948369331730222,-0.349938694,-0.006414739,-111.1111111,-57.56130688,-20.37692766,-18.88620953,1.0081945050471616E-4,4.2700002566703314E-4,2.4315279239372722E-4,-0.001707253,6.614796166281099E-4,0.00262274,9.948369331730222,-0.349938694,-0.006414739,-0.021278834,0.015240046159517996,3.9586458904487847E-4,-100.821774,37.82243938446045,-51.52560085,Classroom
533,45,1.5,1,1500,0.7643740177154541,249.64199829101562,149.39999389648438,-86.9111348,40.4279495,-0.938897687,0.016687769840643244,-0.005544134,0.3437463525429513,0.001062568,0.035154753771511095,2.4396537206705333,9.954513947940567,-0.351837853,-0.012512952,-91.875,-57.57118874,-20.36594769,-18.96160549,1.1268053746339187E-4,7.116667501339056E-4,7.70972517219562E-5,0.002643094,-0.001766879,-0.001918631,9.954513947940567,-0.351837853,-0.012512952,-0.021266973,0.015524712902633925,2.2980902576819062E-4,-100.8316557,37.8350053,-51.60160702,Classroom
534,45,1.5,1,1500,0.7643740177154541,249.64199829101562,149.39999389648438,-86.9111348,40.4279495,-0.938803029,0.016720389748371922,-0.005426983,0.3440054412027007,0.001314826,0.035135315279069455,2.439097536420359,9.954066720981043,-0.347235154,-0.005375139,-117.1111111,-57.53324696,-20.36997364,-18.93049564,-2.97E-05,6.049167120702637E-4,2.965275921578546E-5,-7.02E-04,0.002765681,0.00777711,9.954066720981043,-0.347235154,-0.005375139,-0.021409307,0.015417962868526144,1.8236462650730192E-4,-100.7927374,37.82914928436279,-51.57000885,Classroom
535,45,1.5,1,1500,0.7643740177154541,249.64199829101562,149.39999389648438,-86.9111348,40.4279495,-0.938817949,0.016712787,-0.005465803,0.34396458511213657,0.001235183,0.035147833,2.4391859017529534,9.955140178020184,-0.350525509,-0.010192504,-97.25,-57.5042107,-20.4101116,-18.97258564,5.337500320837914E-5,-8.30E-05,-1.78E-05,5.282707584714426E-4,-6.57E-04,0.001592071,9.955140178020184,-0.350525509,-0.010192504,-0.021326279,0.014730018364645324,1.3492011422182895E-4,-100.764068,37.790353240966795,-51.61283092,Classroom
536,45,1.5,1,1500,0.7643740177154541,249.64199829101562,149.39999389648438,-86.9111348,40.4279495,-0.938874939,0.016568444488407337,-0.005610316,0.3438136534204761,8.586728928420801E-4,0.034976312,2.4395153013247888,9.948177661710572,-0.348823593,-0.007460147,-92.11111111,-57.5411768,-20.39925358,-18.90633968,2.0756946144245782E-4,5.5747225573196E-4,5.3375007729362516E-5,-0.004193778,-1.51E-04,0.002210689,9.948177661710572,-0.348823593,-0.007460147,-0.021172084,0.015370518,2.060868043805138E-4,-100.8017663,37.799503326416016,-51.54707294,Classroom
537,45,1.5,1,1500,0.7643740177154541,249.64199829101562,149.39999389648438,-86.9111348,40.4279495,-0.938829947,0.016616954929330973,-0.005542386,0.34393517976825677,0.001024162,0.035020578,2.439253175142899,9.941995176296789,-0.349839964,-0.00931865,-102.5,-57.53397881,-20.35911564,-18.9297637,1.9570835187886524E-4,2.846666837780221E-4,5.634027912995769E-4,-0.004095429,-0.001457186,9.005765964105291E-4,9.941995176296789,-0.349839964,-0.00931865,-0.021183945,0.015097712853796852,7.16114639376914E-4,-100.7937135,37.8400074,-51.56866707,Classroom
538,45,1.5,1,1500,0.7643740177154541,249.64199829101562,149.39999389648438,-86.9111348,40.4279495,-0.938975946,0.016777546280651416,-0.005719746,0.34352556912644394,7.86003216172035E-4,0.035444562477104875,2.4401270023827415,9.909512066146702,-0.356414417,-0.005392563,-119.6666667,-57.59827297,-20.42255568,-18.92561575,-5.93E-06,-4.27E-04,-5.16E-04,-0.015638203,-0.003935995,0.001630432,9.909512066146702,-0.356414417,-0.005392563,-0.021385584,0.014386046126267864,-3.63E-04,-100.8584959,37.77717746734619,-51.56439705,Classroom
539,45,1.5,1,1500,0.7643740177154541,249.64199829101562,149.39999389648438,-86.9111348,40.4279495,-0.939112876,0.017043493,-0.005819194,0.3431360320403026,7.66956184564221E-4,0.036012782,2.440953016281128,9.895657446777935,-0.352973285,-0.011516911,-97.44444444,-57.53178291,-20.41999365,-18.86803165,1.2921770954003127E-4,3.994001308456063E-4,-3.52E-05,-0.008775968,0.0035913,-0.003393068,9.895657446777935,-0.352973285,-0.011516911,-0.021250436,0.015212446357159374,1.1747062671929598E-4,-100.7922501,37.780227165222165,-51.50900906,Classroom
540,45,1.5,1,1500,0.7643740177154541,249.64199829101562,149.39999389648438,-86.9111348,40.4279495,-0.939122415,0.017040126333103596,-0.005874897,0.3431093782475851,6.590671916447073E-4,0.036044753,2.441011558458643,9.901590116,-0.360625088,-8.74E-04,-116.125,-57.52885494,-20.37973352,-18.90109364,-2.97E-05,-1.19E-05,4.1513893644786575E-5,0.001780427,-0.003582944,0.005722144,9.901590116,-0.360625088,-8.74E-04,-0.021409307,0.014801185026547863,1.9422571685671517E-4,-100.788468,37.81938911437988,-51.5395089,Classroom
541,45,1.5,1,1500,0.7643740177154541,249.64199829101562,149.39999389648438,-86.9111348,40.4279495,-0.939091481,0.016976048392288893,-0.005862364,0.3431975624515015,6.420416627486137E-4,0.035915734,2.440824987818894,9.903509602963346,-0.353792187,-0.005369331,-98.88888889,-57.54434879,-20.3854677,-18.9214677,2.5501391099928654E-4,2.609444601298536E-4,2.6687501152091234E-4,0.001485547,0.002098572,0.001069132,9.903509602963346,-0.353792187,-0.005369331,-0.02112464,0.015073990621106717,4.195868731611996E-4,-100.804084,37.81499710083008,-51.56171326,Classroom
542,45,1.5,1,1500,0,0,149.39999389648438,-86.9134178,40.4272756,-0.939092914,0.016932987725561104,-0.005893034,0.3431953026831729,5.547638820909253E-4,0.0358559,2.4408317792762833,9.909683347905723,-0.354027402,-0.003557291,-125.375,-57.52397488,-20.41730961,-18.99637562,1.3640278597696893E-4,1.6605556553717955E-4,-8.90E-05,0.002944409,0.001442019,0.0020205,9.909683347905723,-0.354027402,-0.003557291,-0.021243251,0.014979102,6.375347096834657E-5,-100.7833438,37.78266723632812,-51.63613304,Classroom
543,45,1.5,1,1500,0,0,149.39999389648438,-86.9134178,40.4272756,-0.939027183,0.016877293369723757,-0.005808201,0.34337929672407874,6.829150415532002E-4,0.03569288,2.440438724258571,9.946851592797499,-0.352849308,-0.006465223,-96.22222222,-57.49054707,-20.38668768,-18.8748637,-1.25E-04,3.202500192502749E-4,-3.14E-04,0.020556486926032503,0.001866493,5.372406336144336E-4,9.946851592797499,-0.352849308,-0.006465223,-0.021504196,0.015133296,-1.62E-04,-100.7510136,37.811093215942385,-51.51523109,Classroom
544,45,1.5,1,1500,0,0,149.39999389648438,-86.9134178,40.4272756,-0.938920798,0.016664994,-0.005725395,0.3436817882709133,7.039115168561128E-4,0.035236942789797644,2.439797146806439,9.965821738381988,-0.348283465,-0.003859298,-83.25,-57.52958691,-20.36521564,-18.95086964,5.337500546887083E-5,4.151389138429489E-4,-5.34E-05,0.010040672080030719,0.002890094,0.003184004,9.965821738381988,-0.348283465,-0.003859298,-0.021326279,0.015228185,9.933681152670563E-5,-100.78981,37.835615425109864,-51.590261,Classroom
545,45,1.5,1,1500,0,0,149.39999389648438,-86.9134178,40.4272756,-0.938838573,0.016582845502252717,-0.005648206,0.3439116437458298,8.010366356262521E-4,0.035029356123752964,2.439307235977025,9.963127006604834,-0.346799568,-0.005741032,-83,-57.50774891,-20.35801773,-18.93195951,-1.78E-05,5.218889202597072E-4,2.9652772778735578E-5,-4.50E-05,0.002079995,0.002320695,9.963127006604834,-0.346799568,-0.005741032,-0.021397445,0.015334935099320504,1.8236457621136193E-4,-100.7678496,37.841837348937986,-51.57220493,Classroom
546,45,1.5,1,1500,0,0,149.39999389648438,-86.9134178,40.4272756,-0.93881681,0.016519114067687572,-0.00563252,0.3439743536189922,7.889496984222488E-4,0.034898811,2.439174712,9.962043734,-0.350319108,-0.005926882,-100.125,-57.52397491,-20.40645168,-18.87547359,6.523611729295509E-5,3.676944665466119E-4,2.3129166474620115E-4,6.254344310575318E-4,-0.002784499,0.001710981,9.962043734,-0.350319108,-0.005926882,-0.021314418,0.015180740641086425,3.8400350434669446E-4,-100.7839536,37.79389118,-51.51474308,Classroom
547,45,1.5,1,1500,0,0,149.39999389648438,-86.9134178,40.4272756,-0.938832104,0.016636066518506958,-0.005617981,0.34392720055811615,8.950315198852021E-4,0.035108507,2.4392718690112956,9.955588359277225,-0.348353159,-0.006345046,-82.33333333,-57.56252712,-20.36728962,-18.93098366,-7.71E-05,4.7444447296337016E-4,-3.62E-04,-0.003710136,0.002102564,0.002974187,9.955588359277225,-0.348353159,-0.006345046,-0.021456751,0.015287490706275967,-2.09E-04,-100.8226279,37.83146728515625,-51.57159477,Classroom
548,45,1.5,1,1500,0,0,149.39999389648438,-86.9134178,40.4272756,-0.938866669,0.016709519,-0.005648074,0.34382882714271545,8.853990567821221E-4,0.035267272570098825,2.4394805156267605,9.94356923,-0.351866892,-0.006623821,-85.125,-57.59095284,-20.3847356,-18.89633572,-1.17E-05,3.6415894282981753E-4,1.0572356404736638E-4,-0.007240736,-8.48E-04,0.002149684,9.94356923,-0.351866892,-0.006623821,-0.021391401,0.015177205,2.584353659096031E-4,-100.851054,37.814387512207034,-51.53597095,Classroom
549,45,1.5,1,1500,0,0,149.39999389648438,-86.9134178,40.4272756,-0.93887627,0.016717975,-0.005678267,0.34380169979576924,8.334742889522566E-4,0.035303946,2.439538967262194,9.929421156355478,-0.350519477,-0.005137019,-80.44444444,-57.47676079,-20.34728168,-18.97819775,-2.97E-05,4.0327780201886463E-4,7.709722685654765E-5,-0.006052804,4.922356999036177E-4,0.003225268,9.929421156355478,-0.350519477,-0.005137019,-0.021409306,0.015216323990121629,2.2980901955183848E-4,-100.7372273,37.853793449401856,-51.61734505,Classroom
550,45,1.5,1,1500,0,0,149.39999389648438,-86.9134178,40.4272756,-0.93887933,0.016733492,-0.005696255,0.34379229759707036,8.099989307754972E-4,0.035345472,2.4395591448811653,9.943008728397702,-0.352145667,-0.00678644,-86.25,-57.54386086,-20.35179562,-18.93854759,8.89583386806319E-5,2.4908334830576936E-4,7.709722685654765E-5,0.005300355,-6.46E-04,0.001343236,9.943008728397702,-0.352145667,-0.00678644,-0.021290695,0.015062129,2.2980901898671556E-4,-100.8040838,37.84879127502441,-51.57818302,Classroom
551,45,1.5,1,1500,0,0,149.39999389648438,-86.9134178,40.4272756,-0.938800841,0.016606771558957192,-0.005626325,0.34401377196450833,8.623982498250467E-4,0.035059145678883616,2.4390883399444876,9.951865612881855,-0.350702425,-0.005926882,-85.77777778,-57.59656483,-20.33776577,-18.86839783,7.709722911703934E-5,3.083889074261906E-4,4.3293058157907525E-4,0.005587041,-0.001778527,0.002731434,9.951865612881855,-0.350702425,-0.005926882,-0.021302557,0.015121435077445022,5.856424087468643E-4,-100.8570317,37.86196746826172,-51.50754532,Classroom
552,0,1.5,1,12.741000175476074,0.024483447894454002,0,149.39999389648438,-86.9110104,40.4279846,-0.93879737,0.016501579994281517,-0.005634922,0.344028187,7.743488808469938E-4,0.034867485,2.439060498209833,9.939457462384151,-0.34592105,-0.005130764,-80.75,-57.53044098,-20.45744762,-18.80751965,-5.34E-05,3.558333547225276E-4,-1.13E-04,-0.006869399,0.001332632,0.002692403,9.939457462384151,-0.34592105,-0.005130764,-0.021433029,0.015168879542825291,4.0031280662430434E-5,-100.7899321,37.74277328491211,-51.44837498,Classroom
553,0,1.5,1,12.741000175476074,0.024483447894454002,0,149.39999389648438,-86.9110104,40.4279846,-0.938955789,0.016756947089022804,-0.00577848,0.3435808206067502,6.636221024537803E-4,0.03544624,2.4400114943680253,9.904691502,-0.352819375,-0.005508719,-93.77777778,-57.51238499,-20.40205967,-18.91585558,1.3640278597696893E-4,1.6605556553717955E-4,-5.34E-05,-0.018273233,-8.03E-04,9.713468358861011E-4,9.904691502,-0.352819375,-0.005508719,-0.021243251,0.014979101753639944,9.933681491744316E-5,-100.772486,37.79864933013916,-51.55732098,Classroom
554,0,1.5,1,12.741000175476074,0.024483447894454002,0,149.39999389648438,-86.9110104,40.4279846,-0.93903808,0.016983222379123124,-0.005824055,0.34334402582020435,7.246138405922836E-4,0.035902803,2.4405116548815977,9.896996137007926,-0.357721175,-0.005973345,-95,-57.45907116,-20.38741964,-18.83106575,1.719861214492217E-4,3.321111310743591E-4,1.4826389554056148E-4,-0.005492507,-0.002328464,0.001468923,9.896996137007926,-0.357721175,-0.005973345,-0.021207667,0.015145157364386957,3.009756882358523E-4,-100.7194156,37.81194736480713,-51.47009071,Classroom
555,0,1.5,1,12.741000175476074,0.024483447894454002,0,149.39999389648438,-86.9110104,40.4279846,-0.93903755,0.017018024565525425,-0.005806449,0.34334407442981757,7.816329389331338E-4,0.035956094710572255,2.4405101641867923,9.900643598686145,-0.356489918,-0.005926882,-116.375,-57.57850899,-20.39730156,-18.91097565,-1.25E-04,3.321111310743591E-4,8.89583386806319E-5,9.566927419125455E-4,3.6915239778537196E-5,0.001798611,9.900643598686145,-0.356489918,-0.005926882,-0.021504195,0.015145157292051223,2.416701432435041E-4,-100.8384879,37.80291938781738,-51.55183075,Classroom
556,0,1.5,1,12.741000175476074,0.024483447894454002,0,149.39999389648438,-86.9110104,40.4279846,-0.939052438,0.017009135,-0.005812375,0.3433036879428382,7.628399457158612E-4,0.035943495,2.440596594393832,9.903849546191761,-0.355281891,-0.005996576,-98.44444444,-57.44479694,-20.45549561,-18.8554656,-1.60E-04,1.0675000641675828E-4,-5.93E-06,0.00172553,8.937803286950565E-4,0.001661071,9.903849546191761,-0.355281891,-0.005996576,-0.021539778,0.014919796189998539,1.4678124808570713E-4,-100.7051419,37.74557929992676,-51.49558907,Classroom
557,0,1.5,1,12.741000175476074,0.024483447894454002,0,149.39999389648438,-86.9110104,40.4279846,-0.939089256,0.016991059940594893,-0.005847958,0.34320325461717754,6.797017541919978E-4,0.035934052,2.4408120833910427,9.911933852630911,-0.355467741,-0.005508719,-81.875,-57.4363789,-20.51002964,-18.84838964,2.3494125343859196E-5,2.1144712809473276E-4,-2.35E-05,0.005248464,6.7548740368623E-4,0.001338612,9.911933852630911,-0.355467741,-0.005508719,-0.021356159,0.015024493242470691,1.292176849137132E-4,-100.6963584,37.68994716644287,-51.48753685,Classroom
558,0,1.5,1,12.741000175476074,0.024483447894454002,0,149.39999389648438,-86.9110104,40.4279846,-0.939039157,0.016793005,-0.005804486,0.3433507643278363,6.30891323541698E-4,0.035532005,2.440501539452562,9.950073992,-0.350984103,-0.004323924,-72.33333333,-57.4278392,-20.50283171,-18.85192768,7.709722685654765E-5,2.3722223648168508E-4,1.3640278597696893E-4,0.019714661,0.002107225,0.00202223,9.950073992,-0.350984103,-0.004323924,-0.021302556,0.015050268370332649,2.891146001469308E-4,-100.6875737,37.69629123687744,-51.49144104,Classroom
559,0,1.5,1,12.741000175476074,0.024483447894454002,0,149.39999389648438,-86.9110104,40.4279846,-0.938964806,0.016615607,-0.005715993,0.34356416342327895,6.832402652735343E-4,0.035137788727156165,2.440048757,9.965429815,-0.349218525,-0.004602699,-77.5,-57.42564293,-20.5461417,-18.85278164,-5.93E-06,3.558333547225276E-4,7.709722685654765E-5,0.00860155,8.821808597416554E-4,0.002281514,9.965429815,-0.349218525,-0.004602699,-0.021385584,0.015168879497615457,2.2980904046138658E-4,-100.6858659,37.65371337890625,-51.49278278,Classroom
560,0,1.5,1,12.741000175476074,0.024483447894454002,0,149.39999389648438,-86.9110104,40.4279846,-0.938972918,0.016546193311370694,-0.005721204,0.34354525486242427,6.250033643349861E-4,0.03501099,2.4400909109023012,9.962691455211454,-0.349009444,-0.005624876,-80,-57.43125481,-20.52137564,-18.88950373,1.779166773612638E-5,1.6605556553717955E-4,7.709722685654765E-5,-2.75E-04,4.234996814172245E-5,6.826650803384272E-4,9.962691455211454,-0.349009444,-0.005624876,-0.021361862,0.014979101681304209,2.2980903650552612E-4,-100.6913562,37.67957714080811,-51.52950497,Classroom
