seconds_elapsed,gyroscope_z,gyroscope_y,gyroscope_x,accelerometer_z,accelerometer_y,accelerometer_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,magnetometer_z,magnetometer_y,magnetometer_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,microphone_dBFS,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,class
49,3.6176391063456973E-4,0.00101116,0.002164653,-6.93E-05,-2.77E-05,-3.32E-04,-0.936073013,0.011357946,-0.002984673,0.351608833,0.002399582,0.023364532,2.422934434946301,9.921043294147381,-0.231647883,-0.024186675,9.921043294147381,-0.231647883,-0.024186675,-103.6686437,39.43576744,-50.27046497,-60.40903091,-18.76457563,-17.62985365,-0.02101789,0.016129629505635464,0.002317365,-124.5555556,45,1.5,1,12.961999893188477,0.11920138448476791,32.092613220214844,149.39999389648438,-86.9110148,40.4279874,Classroom
50,5.337500320837914E-5,6.22708653325884E-5,-5.34E-05,-1.65E-05,1.2854797747528668E-4,2.0801058961349785E-4,-0.935496222,0.010820562,-0.0024254,0.3531622666757084,0.003105485,0.021959991,2.419614034948997,9.920546781669543,-0.217552297,-0.030854054,9.920546781669543,-0.217552297,-0.030854054,-103.6403403,39.35683300018311,-50.19506886,-60.37999477,-18.84302174,-17.55506769,-0.021326278,0.015180740641086425,9.933684938994137E-5,-98.25,45,1.5,1,12.961999893188477,0.11920138448476791,32.092613220214844,149.39999389648438,-86.9110148,40.4279874,Classroom
51,-4.80E-04,-1.75E-04,-0.001369958,0.012879121650769872,7.07387779522868E-4,0.001034413,-0.935694105,0.011075304658378212,-0.002598323,0.35262860430097115,0.002949082,0.02256053,2.420753226696866,9.944687139640735,-0.223380447,-0.027926912,9.944687139640735,-0.223380447,-0.027926912,-103.6192338,39.367569313049316,-50.18530891,-60.35864494,-18.83277367,-17.54579584,-0.021860028,0.014943518440772607,-0.001217247,-99.77777778,45,1.5,1,12.961999893188477,0.11920138448476791,32.092613220214844,149.39999389648438,-86.9110148,40.4279874,Classroom
52,0.001726818,0.001409648,0.003853037,0.009733897,7.561810601216096E-4,-5.95E-04,-0.935426662,0.010823391557026368,-0.002325943,0.3533460388963039,0.003297337,0.021894222,2.419219101850803,9.961634348897102,-0.216997652,-0.033827659,9.961634348897102,-0.216997652,-0.033827659,-103.6153303,39.372693099975585,-50.2095871,-60.35535091,-18.82691765,-17.56970768,-0.019652836,0.016528117,0.004005748,-86.75,45,1.5,1,12.961999893188477,0.11920138448476791,32.092613220214844,149.39999389648438,-86.9110148,40.4279874,Classroom
53,0.005580653,0.00239891,0.002093486,0.001603654,0.00125463,-0.001704514,-0.933620009,0.009268067,-4.88E-04,0.3581422292491765,0.005726866,0.017655461646833466,2.4089539213087954,9.9664171,-0.17459184,-0.058824525,9.9664171,-0.17459184,-0.058824525,-103.7186641,39.40978134155274,-50.22300694,-60.45966091,-18.79141577,-17.58337162,-0.015799001,0.017517379683993972,0.002246198,-20.44444444,45,1.5,1,12.961999893188477,0.11920138448476791,32.092613220214844,149.39999389648438,-86.9110148,40.4279874,Classroom
54,-0.00789357,-0.001171285,-8.01E-04,-0.005188183,-0.003946809,0.00292103,-0.933552492,0.009345329,-3.41E-04,0.3583182926895549,0.006062145,0.017693574440855425,2.4085734700693666,9.956755805,-0.180120886,-0.057523573,9.956755805,-0.180120886,-0.057523573,-103.741722,39.19701328277588,-49.98034912,-60.4816209,-19.00430559,-17.3397377,-0.029273224,0.013947185029465597,-6.48E-04,-67.875,45,1.5,1,12.961999893188477,0.11920138448476791,32.092613220214844,149.39999389648438,-86.9110148,40.4279874,Classroom
55,-0.017157098,5.841598296718835E-4,7.531805827454167E-4,-0.004013062,-0.006997004,0.006373426,-0.93411061,0.009610374,-8.79E-04,0.3568488796359127,0.005216014,0.018580918,2.4117228984832764,9.945709311846391,-0.191797513,-0.045582691,9.945709311846391,-0.191797513,-0.045582691,-103.7059761,38.91641334533691,-50.10857128,-60.44672882,-19.28344175,-17.4680817,-0.038536752,0.01570263,9.058924500369331E-4,-90.77777778,45,1.5,1,12.961999893188477,0.11920138448476791,32.092613220214844,149.39999389648438,-86.9110148,40.4279874,Classroom
56,-0.032778182,0.001461882,0.00191557,-0.004716401,0.003645545,-0.019185644,-0.937433096,0.009528822,-6.10E-04,0.34801901949262154,0.00549024,0.018293497704186486,2.4305912661320956,9.940849487598125,-0.17812724,-0.073947423,9.940849487598125,-0.17812724,-0.073947423,-103.6410722,37.91125541687012,-50.01731483,-60.38084881,-20.28920956,-17.37633764,-0.054157837,0.016580351836328368,0.002068281,-91.75,45,1.5,1,12.961999893188477,0.11920138448476791,32.092613220214844,149.39999389648438,-86.9110148,40.4279874,Classroom
57,0.003754042,9.044097878888828E-4,8.717917281121594E-4,-0.012315602,-0.006029855,0.001876699,-0.937050853,0.009394773,0.001609379,0.3490613253371229,0.00957598,0.016483292,2.4283411549133005,9.912880554939937,-0.169248644,-0.093415912,9.912880554939937,-0.169248644,-0.093415912,-103.6791364,37.50767921447754,-49.87152531,-60.41964474,-20.69193155,-17.23274364,-0.017625612,0.01602288,0.001024504,-87.88888889,45,1.5,1,12.961999893188477,0.11920138448476791,32.092613220214844,149.39999389648438,-86.9110148,40.4279874,Classroom
58,0.009577848,0.003751077,9.666806204443418E-4,0.014075437,-0.001821259,0.001214425,-0.937155903,0.009667609,0.00174913,0.3487684541535609,0.010023009113388734,0.016898547868850162,2.4289578,9.944933956109205,-0.169875888,-0.098410639,9.944933956109205,-0.169875888,-0.098410639,-103.837858,37.755949325561524,-49.93057301,-60.57848892,-20.44378359,-17.29093781,-0.011801806,0.018869546359603844,0.001119392,-80.25,45,1.5,1,12.961999893188477,0.11920138448476791,32.092613220214844,149.39999389648438,-86.9110148,40.4279874,Classroom
59,0.009530403,0.001687243,4.329305883605503E-4,0.004237073,0.002375818,-7.13E-04,-0.935781826,0.009761608,0.003741003,0.3524234251489917,0.013883840265566284,0.015632683257527143,2.421123956013652,9.952922663642365,-0.153521062,-0.138275529,9.952922663642365,-0.153521062,-0.138275529,-103.829562,37.98262523651123,-49.87664894,-60.56946079,-20.21637556,-17.23835571,-0.011849251,0.016805712956464984,5.856423720138744E-4,-89.88888889,45,1.5,1,12.961999893188477,0.11920138448476791,32.092613220214844,149.39999389648438,-86.9110148,40.4279874,Classroom
60,0.002105347,2.9949314815435306E-4,3.024583628166069E-4,-4.26E-04,-6.32E-04,0.002694718,-0.935662505,0.009729699,0.00398224,0.3527384929865309,0.014318024007223764,0.015398212798952478,2.420448398127139,9.950895781655914,-0.153404905,-0.140528964,9.950895781655914,-0.153404905,-0.140528964,-103.9263081,38.15293712615967,-49.83224106,-60.66632904,-20.04642954,-17.19297167,-0.019274307,0.015417962760022543,4.5517014533968513E-4,-93.875,45,1.5,1,13.869999885559082,0,0,149.39999389648438,-86.9110105,40.4279902,Classroom
61,-1.53E-04,-0.001127718,-3.52E-05,-0.016994293,-0.003240936,1.2786199267093953E-5,-0.936072939,0.009675011,0.00350045,0.3516552560031414,0.01335987,0.015651659457944334,2.422770869273406,9.918490900576693,-0.158515788,-0.132816177,9.918490900576693,-0.158515788,-0.132816177,-103.904958,38.18355918884277,-49.76733738,-60.64485703,-20.01617348,-17.12721371,-0.021532365,0.013990751798981084,1.1747061160769171E-4,-88,45,1.5,1,13.869999885559082,0,0,149.39999389648438,-86.9110105,40.4279902,Classroom
62,2.787361414289301E-4,-0.001242451,7.709722685654765E-5,-0.009374174,-0.002412818,-9.76E-04,-0.936518583,0.009764277,0.003019785,0.35046846137463467,0.012502208695683664,0.016172634473848112,2.4253098756364246,9.900132447770499,-0.162604496,-0.124894307,9.900132447770499,-0.162604496,-0.124894307,-103.8698221,38.218207092285155,-49.79783707,-60.60947685,-19.98115974,-17.15673767,-0.021100918,0.013876018385646992,2.2980903481015737E-4,-92.44444444,45,1.5,1,13.869999885559082,0,0,149.39999389648438,-86.9110105,40.4279902,Classroom
63,0.001500431,0.003276632,0.001014125,-0.001457862,-4.81E-04,-4.64E-04,-0.935883275,0.009823719,0.003956081,0.35214532260755893,0.014324917846802369,0.015599070351968692,2.4217131299879946,9.899876835,-0.154868476,-0.142317773,9.899876835,-0.154868476,-0.142317773,-103.9416792,38.210033378601075,-49.74476692,-60.68194489,-19.99006552,-17.1054977,-0.019879224,0.018395102008707025,0.001166837,-73,45,1.5,1,13.869999885559082,0,0,149.39999389648438,-86.9110105,40.4279902,Classroom
64,-0.001749514,-0.006710424,-0.001002264,0.003818419,-6.05E-04,4.913845976579536E-4,-0.937023854,0.009473073,0.002383359,0.3491178739418104,0.011081690981405453,0.016083468466056784,2.4282064692487992,9.907287644,-0.15981674,-0.109282882,9.907287644,-0.15981674,-0.109282882,-103.8764096,38.11902099609375,-49.87823505,-60.61606518,-20.08022362,-17.23920971,-0.023129168,0.008408046,-8.50E-04,-80.44444444,45,1.5,1,13.869999885559082,0,0,149.39999389648438,-86.9110105,40.4279902,Classroom
65,-1.60E-04,-0.001111979,-3.85E-04,0.001718623,0.001343594,-1.10E-04,-0.938099556,0.009213438,8.978825568298366E-4,0.346241629,0.008065912,0.016665052767228156,2.4343698418256148,9.911074323561586,-0.163719597,-0.080081153,9.911074323561586,-0.163719597,-0.080081153,-103.8210218,38.17648319244385,-49.94777508,-60.56079887,-20.02349358,-17.3083836,-0.021539779,0.014006490538855202,-2.33E-04,-79.625,45,1.5,1,13.869999885559082,0,0,149.39999389648438,-86.9110105,40.4279902,Classroom
66,0.001986736,-0.001171285,-0.001405542,0.014829737,9.351388632672504E-4,0.001227753,-0.938961341,0.0093564,-2.24E-04,0.3438944061404293,0.006016182,0.017724877259540327,2.439384872473559,9.934263404,-0.174883124,-0.058624155,9.934263404,-0.174883124,-0.058624155,-103.6059362,38.353627319335935,-50.12430874,-60.3454689,-19.8467156,-17.48467367,-0.019392917,0.013947185,-0.00125283,-88,45,1.5,1,13.869999885559082,0,0,149.39999389648438,-86.9110105,40.4279902,Classroom
67,-0.001298792,-0.002452285,-0.003694736,0.015577260730336013,0.002487252,0.001025339,-0.939736963,0.009910588,-0.001137467,0.34174576372776216,0.004633947,0.019403209584285912,2.443962877236524,9.967279545311788,-0.190714353,-0.044816058,9.967279545311788,-0.190714353,-0.044816058,-103.607766,38.46818542480469,-50.14224304,-60.34742092,-19.73179167,-17.50114372,-0.022678445,0.012666184916296631,-0.003542025,-105.25,45,1.5,1,13.869999885559082,0,0,149.39999389648438,-86.9110105,40.4279902,Classroom
68,-7.06E-04,-6.97E-04,-0.001369958,0.002844598,7.947842472965278E-4,0.001215554,-0.941041405,0.010883929470138064,-0.002673016,0.3381052815798417,0.002329383,0.022293687,2.4517157448148263,9.969829142672344,-0.221402884,-0.022026165,9.969829142672344,-0.221402884,-0.022026165,-103.621918,38.54711948394775,-50.20446308,-60.36218277,-19.65114967,-17.56482767,-0.02208539,0.01442163,-0.001217247,-96.55555556,45,1.5,1,13.869999885559082,0,0,149.39999389648438,-86.9110105,40.4279902,Classroom
69,-1.78E-05,1.2157639845735529E-4,-1.84E-04,-0.001767649,0.001110356,2.5475540569106354E-4,-0.941198581,0.011080372906787303,-0.002919278,0.3376594923653649,0.001988064,0.022831088854271233,2.4526643660462017,9.965209081334976,-0.226467306,-0.019540417,9.965209081334976,-0.226467306,-0.019540417,-103.5942247,38.549803199768064,-50.22312908,-60.33375675,-19.64822165,-17.58361565,-0.021397445,0.015240046,-3.11E-05,-106.25,45,1.5,1,13.869999885559082,0,0,149.39999389648438,-86.9110105,40.4279902,Classroom
70,-1.17E-05,1.0572357188301304E-4,2.5843537878245115E-4,-0.003616902,-8.30E-04,0.001162582,-0.941175761,0.011048784613824235,-0.002979191,0.33772360246915084,0.001855468,0.022811959139429606,2.452529799479705,9.957232114180778,-0.228000571,-0.017333445,9.957232114180778,-0.228000571,-0.017333445,-103.5806816,38.57530132293701,-50.17786713,-60.32058079,-19.62552967,-17.53847569,-0.0213914,0.015224193,4.1114718512220023E-4,-98.22222222,45,1.5,1,13.869999885559082,0,0,149.39999389648438,-86.9110105,40.4279902,Classroom
71,5.930555912042127E-6,6.227083820668818E-5,1.6012500962513744E-4,-0.002138888,-0.001711804,-3.37E-04,-0.941145946,0.011120841974048938,-0.003004652,0.337804089,0.001858191,0.022964653803162205,2.4523579657656476,9.954987414832255,-0.230277237,-0.018913172,9.954987414832255,-0.230277237,-0.018913172,-103.5991043,38.56212535858154,-50.25314087,-60.33888081,-19.63687569,-17.61313965,-0.021373723,0.015180740650128392,3.128368181438701E-4,-96.875,45,1.5,1,13.869999885559082,0,0,149.39999389648438,-86.9110105,40.4279902,Classroom
72,-1.78E-05,8.599306411534837E-5,1.957083450973902E-4,6.14795869993932E-6,-3.71E-04,-3.34E-04,-0.941056779,0.011152526499359931,-0.002950545,0.3380518341527402,0.001987527,0.022987215318581434,2.451829808429607,9.954101719902557,-0.229092441,-0.020190893,9.954101719902557,-0.229092441,-0.020190893,-103.5869043,38.55321922302246,-50.1895789,-60.32643669,-19.6451717,-17.54921164,-0.021397445,0.015204462846650661,3.4842015474636866E-4,-101.3333333,45,1.5,1,13.869999885559082,0,0,149.39999389648438,-86.9110105,40.4279902,Classroom
73,-1.13E-04,3.232153051180168E-4,-8.90E-05,-0.001561443,-2.65E-04,0.001099707,-0.94097592,0.011147483903010494,-0.002919879,0.33827726875694053,0.00204734,0.022956498600180866,2.451350126451659,9.953262505022067,-0.228697509,-0.019354567,9.953262505022067,-0.228697509,-0.019354567,-103.5931264,38.559197425842285,-50.20043705,-60.33265896,-19.64077963,-17.55982569,-0.021492334,0.015441685119300212,6.375346531711735E-5,-93.77777778,45,1.5,1,13.869999885559082,0,0,149.39999389648438,-86.9110105,40.4279902,Classroom
74,2.9652779560210635E-5,2.0460419026791183E-4,-5.93E-06,-0.00394511,2.2828159401717696E-4,0.001072344,-0.940973705,0.011255926760003983,-0.002943241,0.33827963934361355,0.002076833,0.023176409231806264,2.4513435988750274,9.941719397757817,-0.230187215,-0.019656573,9.941719397757817,-0.230187215,-0.019656573,-103.5590884,38.467819442749025,-50.259851,-60.29874287,-19.73313366,-17.62058167,-0.021350001,0.015323074046269205,1.467812446949696E-4,-107,45,1.5,1,13.869999885559082,0,0,149.39999389648438,-86.9110105,40.4279902,Classroom
75,1.482638978010532E-4,1.571597407110831E-4,1.1268056232880041E-4,0.00233453,5.552072837514784E-4,-5.14E-04,-0.940955635,0.011214582511739245,-0.003011479,0.33833065484333963,0.001921644,0.023144656195513254,2.451237173913752,9.949581072880672,-0.229480895,-0.019763795,9.949581072880672,-0.229480895,-0.019763795,-103.6287503,38.55748931884766,-50.27778507,-60.36877094,-19.64212168,-17.63851564,-0.02123139,0.015275629526637132,2.6539236293581214E-4,-105.1111111,45,1.5,1,14.029000282287598,0,0,149.39999389648438,-86.9110016,40.4279933,Classroom
76,-8.90E-05,2.4018753591237716E-4,-2.55E-04,-0.017170767,-0.002451449,1.7845466081957214E-4,-0.940942497,0.011478198149684564,-0.002998777,0.33835838084082004,0.002124663,0.023632164,2.4511732383839133,9.917942047,-0.237307605,-0.020794906,9.917942047,-0.237307605,-0.020794906,-103.639486,38.61726947784424,-50.32341282,-60.37914101,-19.58380564,-17.68280155,-0.021468612,0.015358657332010639,-1.02E-04,-91.375,45,1.5,1,14.029000282287598,0,0,149.39999389648438,-86.9110016,40.4279933,Classroom
77,6.52361150324634E-5,-5.63E-05,1.779166773612638E-5,-0.009397201,-2.43E-04,6.499228438416731E-4,-0.940956815,0.011621199909923146,-0.003061116,0.3383132170126276,0.002103053,0.023943604594006122,2.451267867412382,9.898529497165125,-0.237656074,-0.020307049,9.898529497165125,-0.237656074,-0.020307049,-103.6095963,38.56285705566406,-50.25826523,-60.34961678,-19.63833971,-17.61911764,-0.021314417,0.015062129549971484,1.7050346608264643E-4,-114.1111111,45,1.5,1,14.029000282287598,0,0,149.39999389648438,-86.9110016,40.4279933,Classroom
78,5.930555912042127E-6,-8.90E-06,-1.01E-04,-6.24E-04,-7.46E-04,4.752403649600964E-4,-0.941028848,0.011715296475053991,-0.003185534,0.3381084085089489,0.001927282,0.024205334,2.4517039581409934,9.900690005,-0.239982107,-0.019099022,9.900690005,-0.239982107,-0.019099022,-103.5845861,38.501857414245606,-50.13907089,-60.3243626,-19.69811975,-17.49931376,-0.021373723,0.015251907321072898,5.1892348972049734E-5,-118.125,45,1.5,1,14.029000282287598,0,0,149.39999389648438,-86.9110016,40.4279933,Classroom
79,-1.76E-04,-1.12E-11,-1.17E-05,0.00214795,-3.70E-04,5.733721459714266E-4,-0.941049136,0.011758849812814822,-0.003237231,0.33804992930247235,0.001857916,0.024322393672684066,2.4518284797668457,9.905057499709638,-0.241370176,-0.017565758,9.905057499709638,-0.241370176,-0.017565758,-103.6376558,38.53345520019531,-50.17652481,-60.37731098,-19.66578955,-17.53652365,-0.021555859,0.015271181616788873,1.4096474366781948E-4,-98.11111111,45,1.5,1,14.029000282287598,0,0,149.39999389648438,-86.9110016,40.4279933,Classroom
80,7.709722685654765E-5,5.1892357448893554E-5,1.719861214492217E-4,0.005231441,-7.81E-04,-6.47E-04,-0.941009818,0.011769265605552682,-0.003229168,0.33815909126429883,0.001882965,0.024336332455277443,2.451596084150296,9.913560034001915,-0.241837705,-0.019377798,9.913560034001915,-0.241837705,-0.019377798,-103.6088642,38.52772129058838,-50.18811501,-60.34986073,-19.67079172,-17.54774773,-0.021302556,0.015323074010101337,3.246979288377085E-4,-89.875,45,1.5,1,14.029000282287598,0,0,149.39999389648438,-86.9110016,40.4279933,Classroom
81,1.482638978010532E-4,1.1119791487394606E-4,1.482638978010532E-4,0.019993319094759748,0.002651855,3.41916691909716E-4,-0.940817478,0.011606886657406983,-0.003079067,0.33870078290550454,0.002069397,0.023927969026189405,2.4504445270427224,9.951758190266137,-0.234908974,-0.020283818,9.951758190266137,-0.234908974,-0.020283818,-103.5205362,38.54663116455078,-50.26107128,-60.26031281,-19.65358965,-17.61936167,-0.02123139,0.015382379528532908,3.0097570179880243E-4,-113.3333333,45,1.5,1,14.029000282287598,0,0,149.39999389648438,-86.9110016,40.4279933,Classroom
82,1.1268056232880041E-4,1.9422569594716707E-4,7.709722685654765E-5,0.007771223,1.1181744556982541E-4,0.00139223,-0.940705104,0.011399435765534928,-0.003049699,0.3390201333078366,0.001992091,0.023516999810789394,2.4497687261081436,9.965659160058475,-0.233971012,-0.01851824,9.965659160058475,-0.233971012,-0.01851824,-103.6015442,38.54004325866699,-50.22105507,-60.34180866,-19.66042168,-17.58129766,-0.021266973,0.015465407,2.2980903763577198E-4,-107.5,45,1.5,1,14.029000282287598,0,0,149.39999389648438,-86.9110016,40.4279933,Classroom
83,1.482638978010532E-4,-7.41E-06,1.1268056232880041E-4,0.001491491,-3.86E-04,3.3689615795913253E-4,-0.940680267,0.011320182212709803,-0.003103868,0.3390912213950481,0.001838157,0.023404467073314398,2.449620043,9.966147061690544,-0.233506386,-0.018053614,9.966147061690544,-0.233506386,-0.018053614,-103.6369243,38.60628944396973,-50.21483295,-60.37682285,-19.59441967,-17.5751977,-0.02123139,0.015263768437417965,2.653923674567955E-4,-92.55555556,45,1.5,1,14.029000282287598,0,0,149.39999389648438,-86.9110016,40.4279933,Classroom
84,6.52361150324634E-5,7.561458222730791E-5,3.73625022458654E-4,-0.002268837,-0.00167167,-2.56E-04,-0.94058678,0.011296970688385291,-0.003059827,0.33935160197100595,0.001911745,0.023330389,2.449065900543361,9.96176661,-0.233921421,-0.019464692,9.96176661,-0.233921421,-0.019464692,-103.5715318,38.58774520874024,-50.26070496,-60.31143093,-19.61259766,-17.62033764,-0.021314417,0.015346796224707538,5.263368258912804E-4,-98.11111111,45,1.5,1,14.029000282287598,0,0,149.39999389648438,-86.9110016,40.4279933,Classroom
