seconds_elapsed,accelerometer_z,accelerometer_y,accelerometer_x,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,gyroscope_z,gyroscope_y,gyroscope_x,microphone_dBFS,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,magnetometer_z,magnetometer_y,magnetometer_x,class
220,-0.008461517,-0.023488579,0.274004097,9.919367892,1.1425786186190485,0.7582111543822057,-0.180785583,0.004756306,0.002741399,-28.44444444,-45.39400318,63.379120635986325,-33.59038116,-0.284957414,-0.039871382,0.048927729,0.9561193162955127,-0.048736547,-0.116774516,0.5764641906451253,9.919367892,1.1425786186190485,0.7582111543822057,-0.20140168,0.015904268566338184,0.00365767,1.7906668186187744,0.8695400953292847,10.465927124023438,3.9000000953674316,2.297156810760498,289.0901184082031,159.5,-86.918618,40.3872534,12.686657724380494,29.839369468688965,-1.910031964,Drive
221,-0.030494968,-0.250385225,0.3531001788898579,9.869789453653189,0.6685609734402254,1.1974639365306268,-0.231491837,-0.0049105,-0.006711907,-28.875,-51.57305897,64.97463649749756,-37.41593513,-0.37319273,-0.056248719,0.026824135098208503,0.9251285548349029,-0.084849023,-0.092238629,0.7630084110695181,9.869789453653189,0.6685609734402254,1.1974639365306268,-0.252107932,0.006237462,-0.005795636,1.5646744966506958,0.6324555277824402,10.475954055786133,3.9000000953674316,3.644338369369507,299.0165100097656,159.5,-86.9186493,40.3872653,6.507601876,31.434397373199463,-5.735829896,Drive
222,0.036199829,-0.101949996,0.16041559270284708,9.929975870743538,0.594131473,1.3043467871193748,-0.230056644,0.004637695,-0.008763879,-29.11111111,-51.76142712,68.60535655975342,-41.35348515,-0.466059431,-0.066995454,0.004032234,0.8817949225601641,-0.115085025,-0.069679292,0.9684120295117202,9.929975870743538,0.594131473,1.3043467871193748,-0.250672738,0.015785657224308663,-0.007847608,1.2793508768081665,0.5093132853507996,9.620175362,3.9000000953674316,4.587620258331299,312.97601318359375,159.39999389648438,-86.9186842,40.3872896,6.317891867160797,35.06536127090454,-9.673379812,Drive
223,-0.01394445,0.063257473,-0.019109521,9.921998810999602,1.0081304473784363,1.0557226434494684,-0.155165583,0.004329306,-0.002394462,-22.875,-54.42249088,71.74941841125488,-47.03526901,-0.533801446,-0.070788597,0.010772633700839524,0.8424074794482259,-0.108392467,-0.093761676,1.1245347110970507,9.921998810999602,1.0081304473784363,1.0557226434494684,-0.175781677,0.015477268383566977,-0.001478191,1.1780176162719727,0.064031243,9.630233764648438,3.9000000953674316,5.5198822021484375,325.9985656738281,159.39999389648438,-86.9187184,40.387325,3.6580479309149085,38.209667358398434,-15.3550417,Drive
224,-0.018414699,0.096268511,-0.15366393,9.914991638,1.240611753996136,0.5278526108748126,-0.054177453,0.005274431,-0.001703324,-21.77777778,-50.27107498,72.7610424,-48.46120506,-0.557690235,-0.060341374,0.028338903650784723,0.8273403673217847,-0.06873165,-0.114434029,1.1823253310643709,9.914991638,1.240611753996136,0.5278526108748126,-0.074793548,0.016422394,-7.87E-04,1.1039855480194092,0.5445181131362915,9.640076637268066,3.9000000953674316,6.913268566131592,334.972168,159.39999389648438,-86.9187512,40.3873752,7.809829821586609,39.22129127502441,-16.78109977,Drive
225,0.004595701,-0.002236713,-0.086022334,9.92724039,1.2527413883255523,0.3275901973066689,-0.023436075,0.008717917,-5.78E-05,-20.88888889,-50.551553,73.63944274902343,-49.22504692,-0.550792494,-0.051927597,0.040937191,0.8319883369705052,-0.041653586,-0.125699261,1.16693647,9.92724039,1.2527413883255523,0.3275901973066689,-0.044052169,0.01986588,8.584479569656395E-4,0.9576001763343811,0.24186773598194122,9.650173187,3.9000000953674316,8.448564529418945,338.996582,159.39999389648438,-86.918785,40.3874397,7.529595842,40.09932533,-17.54420963,Drive
226,-0.016235074,-0.068624832,-0.074327004,9.913705242490305,1.1157581024956935,0.11187897762735781,-0.003058684,-0.001091222,4.522047334495317E-4,-17.125,-51.32649696,73.23977073669434,-48.42558102,-0.531380819,-0.039472442,0.045229677581092684,0.8449662235176679,-0.018752175,-0.11868986,1.1216506147847591,9.913705242490305,1.1157581024956935,0.11187897762735781,-0.023674779,0.010056740342689118,0.001368476,0.7546294927597046,0.13038404285907745,9.660100936889648,3.9000000953674316,9.889561653137207,339.9997253417969,159.39999389648438,-86.9188224,40.3875162,6.753675875663757,39.70026325,-16.7449876,Drive
227,0.05992857,-0.05590274,0.037297341357735755,9.992290894962052,1.0167231200968179,0.22669381004514047,-0.008075935,-6.29E-04,-3.19E-04,-19.55555556,-51.69139904,73.08873458862304,-48.23416298,-0.510623934,-0.03565341,0.041344941,0.8580456642271246,-0.019056778,-0.107559603,1.072597279131991,9.992290894962052,1.0167231200968179,0.22669381004514047,-0.028692029,0.010519324,5.975035499573405E-4,0.6069954633712769,0.1414213627576828,9.670118332,3.9000000953674316,11.23954963684082,339.99981689453125,159.39999389648438,-86.9188652,40.3876054,6.388773877620697,39.548495025634764,-16.55308167,Drive
228,0.004882405,-0.06306188,0.033410857,9.966083297362694,0.9297410152279414,0.29448686780121464,-0.011314018,-0.001031917,3.573158241636617E-4,-21.375,-51.74764091,73.20536636352539,-48.0039492,-0.494428724,-0.036050832,0.03686987,0.867671274,-0.026218962,-0.099790936,1.0345807098647923,9.966083297362694,0.9297410152279414,0.29448686780121464,-0.031930113,0.010116045847557738,0.001273587,0.5766559839248657,0.14866068959236145,9.680180549621582,3.882999897003174,12.569510459899902,339.9998474121094,159.39999389648438,-86.9189147,40.3877095,6.3336298823356625,39.66598125457764,-16.3240876,Drive
229,-0.021677702,-0.064450698,-0.006620245,9.944277615223116,0.7889577631377479,0.2644911166099669,-0.008111518,-0.002075695,-0.004161768,-17.77777778,-51.78899891,73.14741691589356,-47.63123913,-0.478862521,-0.032254977,0.030827407,0.8767417669296265,-0.027124106,-0.085048663,0.9986649520188859,9.944277615223116,0.7889577631377479,0.2644911166099669,-0.028727613,0.009072268,-0.003245497,0.43940576910972595,0.19235384464263916,9.690235137939453,3.878999948501587,13.769294738769531,340.9991760253906,159.39999389648438,-86.9189655,40.3878206,6.291905833482742,39.60705543518066,-15.95040171,Drive
230,0.026859413072900865,-0.073484647,-0.026057276,9.987711397189539,0.6238007334250848,0.21209875392971686,-0.005430907,0.003688806,0.001887399,-17.25,-51.00868702,73.46876449584961,-47.52949127,-0.463630307,-0.026960638,0.025470101428263395,0.8852332217022053,-0.024158117,-0.070165638,0.9640626999938372,9.987711397189539,0.6238007334250848,0.21209875392971686,-0.026047002,0.014836768443397815,0.00280367,0.39334142208099365,0.1345362365245819,9.700140953063965,3.882999897003174,14.849678039550781,340.9998474121094,159.39999389648438,-86.9190198,40.3879427,7.070631859,39.928037300109864,-15.84926365,Drive
231,-0.003074563,-0.044494566,-0.118666911,9.971975095063737,0.5625456355656814,-0.018968347,0.008739815,-0.001491877,-9.40E-04,-16.66666667,-50.80885105,73.46071243286133,-47.25450321,-0.44522208,-0.018022932,0.024899863,0.8948596664346181,-0.010087588,-0.060691061,0.9230317398905754,9.971975095063737,0.5625456355656814,-0.018968347,-0.01187628,0.009656086,-2.35E-05,0.3600907325744629,0.5946427583694458,9.710198402404785,3.878999948501587,15.834980964660645,340.9947509765625,159.39999389648438,-86.9190775,40.3880745,7.272297840118409,39.920595245361326,-15.57512971,Drive
232,-0.039894863,-0.018090252,0.069652772,9.922475037065524,0.5341744223265972,0.094888195,0.002705816,0.001862195,-0.001398129,-16.55555556,-50.30816307,73.41166854858399,-46.90948704,-0.425772262,-0.012944449,0.024507487807603714,0.9043923743720194,-0.002539757,-0.055368562,0.87993624,9.922475037065524,0.5341744223265972,0.094888195,-0.017910279,0.013010157134329665,-4.82E-04,0.3381929397583008,0.6573431491851807,9.720261573791504,3.878999948501587,16.67481803894043,340.99481201171875,159.39999389648438,-86.9191386,40.3882132,7.771399807929993,39.87191730499268,-15.22962567,Drive
233,0.046814659,-0.016809691,0.033775990883123524,10.011622215937642,0.5017871060273023,0.2076267310535734,-0.004659934,4.3886111488620057E-4,0.003334455,-17.125,-49.90568508,73.43497077941895,-46.83994709,-0.415433784,-0.018727202,0.020021019449222435,0.9092033846864422,-0.017441129,-0.051986751,0.8567357520455295,10.011622215937642,0.5017871060273023,0.2076267310535734,-0.025276029,0.011586823750477176,0.004250726,0.36336416006088257,0.6933974623680115,9.730113983154297,3.882999897003174,17.524085998535156,340.9944152832031,159.39999389648438,-86.9192052,40.3883628,8.173267846107484,39.89412136077881,-15.15959773,Drive
234,-0.026813183,-0.017217037,-0.020781122,9.924281268443876,0.46763420882589607,0.12967414463626095,-1.29E-04,-0.001589389,-0.00322474,-18.88888889,-50.31389683,73.44912292480468,-46.95682312,-0.403345879,-0.01673073,0.019218306699134772,0.9146837331716297,-0.015117369,-0.048675901,0.8302662928127548,9.924281268443876,0.46763420882589607,0.12967414463626095,-0.020745084,0.009558574,-0.002308469,0.30653437972068787,0.7294518351554871,9.740162849,3.9000000953674316,18.38347625732422,340.9940490722656,159.39999389648438,-86.9192728,40.3885146,7.766275844573975,39.90973709106445,-15.27720572,Drive
235,-0.019175622,-0.147000982,-0.008722887,9.928433775901794,0.18286686945290198,0.14498146957395455,-1.17E-04,6.523611729295508E-4,-0.001540462,-19.25,-50.86472691,73.53257072,-47.02001907,-0.390253588,-0.013543348,0.012026760785939913,0.9205016754205945,-0.015506815,-0.032723281,0.8017171505585458,9.928433775901794,0.18286686945290198,0.14498146957395455,-0.020733223,0.011800323709624016,-6.24E-04,0.29472270607948303,0.6850547194480896,9.750176429748535,3.9000000953674316,19.154827117919922,340.9954833984375,159.39999389648438,-86.9193437,40.3886743,7.215811848640442,39.99245315551758,-15.33918167,Drive
236,0.066356724,0.017598855,0.007017102,10.018452209176369,0.25232953514939954,0.14115911267767886,1.675382468994092E-4,-3.80E-04,0.00243301,-20.22222222,-51.59306679,73.48535667419434,-46.52640709,-0.377837268,-0.010790711,0.008681921,0.925762325,-0.013422634,-0.024228604,0.7748390482467356,10.018452209176369,0.25232953514939954,0.14115911267767886,-0.020448557,0.010768407012575568,0.003349281,0.32041260600090027,0.23706539,9.760203362,3.9000000953674316,19.559661865234375,340.9997863769531,159.39999389648438,-86.9194193,40.3888427,6.484909892082214,39.944873275756834,-14.84593579,Drive
237,-0.051000169,-0.017374734,-0.111073381,9.916086419114789,0.19461720923156234,-0.067161654,0.009525955,0.003024584,-1.41E-04,-18.625,-51.2493932,73.26307250976562,-47.14226288,-0.365327872,-0.005995728,0.00892939,0.9307969235679479,-0.004634726,-0.021038809,0.7479788394807612,9.916086419114789,0.19461720923156234,-0.067161654,-0.01109014,0.014172546098176027,7.754202708330693E-4,0.271223783,0.6711929440498352,9.770097732543945,3.9000000953674316,20.15607452392578,340.9967346191406,159.39999389648438,-86.9194928,40.3890081,6.830901839733124,39.72234508514404,-15.46264562,Drive
238,-0.041629016,-0.005440532,0.002387791,9.902246465960753,0.1793252157038349,-0.091467387,0.009808797,-0.0017973,-0.001726818,-18.33333333,-51.61258694,73.28747283935547,-47.05600918,-0.349170689,0.001164369,0.01035872,0.9369920996519235,0.009420106,-0.018596,0.7135066424424832,9.902246465960753,0.1793252157038349,-0.091467387,-0.010807298,0.009350662,-8.11E-04,0.2660597860813141,0.7213875651359558,9.780153274536133,3.9000000953674316,20.726608276367188,339.99847412109375,159.39999389648438,-86.9195713,40.3891825,6.466853837966919,39.74747703552246,-15.37504967,Drive
239,0.053586895,-0.011982926,0.058066825,10.01633238560945,0.16275259460892202,0.062239523,0.003037927,-1.54E-04,3.335936417694665E-4,-19.66666667,-50.562533,72.98149673461914,-46.15638077,-0.339304532,-0.003176573,0.008179947,0.9406310279392501,-4.24E-04,-0.017538315,0.6923826267418353,10.01633238560945,0.16275259460892202,0.062239523,-0.017578168,0.010993768132712186,0.001249865,0.2631995677947998,0.6795586943626404,9.790197372436523,3.9000000953674316,21.216838836669922,339.9974365234375,159.39999389648438,-86.9196542,40.3893604,7.517151818275452,39.441867179870606,-14.47773971,Drive
240,-0.045949982,-0.011655647,0.095047093,9.899185644,0.14354903135534594,0.19130965543529968,-0.002726573,-0.001565667,-9.00E-04,-17.25,-48.67860886,73.43741043,-46.32364304,-0.331528993,-0.007154901,0.005759986,0.9433944867652597,-0.009681001,-0.015606132,0.6758075582170949,9.899185644,0.14354903135534594,0.19130965543529968,-0.023342668,0.009582296,1.6309015760288656E-5,0.22084878385066986,0.5353503823280334,9.800175666809082,3.9000000953674316,21.70849037,338.9996032714844,159.39999389648438,-86.9197383,40.3895387,9.402417798042297,39.89753742218018,-14.6430497,Drive
241,0.029796137,-0.016654639,0.1094180261625827,9.971004128456116,0.10385195361651803,0.4671698623838333,-0.013330407,5.574723054627771E-4,9.85954724844473E-4,-18.33333333,-48.06433907,73.68860855,-47.25974922,-0.33018766,-0.018931476,-2.72E-04,0.9437197840329513,-0.035922106,-0.011990304,0.6729214561795726,9.971004128456116,0.10385195361651803,0.4671698623838333,-0.033946502,0.011705434919013958,0.001902226,0.25149255990982056,0.48548945784568787,9.810242652893066,3.9000000953674316,22.178070068359375,339.9978332519531,159.39999389648438,-86.9198286,40.3897291,10.016199836730957,40.148247146606444,-15.57976574,Drive
242,-0.012047601,-0.008104502,-0.069086177,9.920166450796776,0.094815597,0.2846762023287491,-0.006664462,0.001933361,-0.001635351,-16.125,-48.38971298,73.84867256164551,-47.69004303,-0.327459524,-0.018696963,-9.40E-04,0.9446750121209228,-0.035949456,-0.010478116,0.6671622175614811,9.920166450796776,0.094815597,0.2846762023287491,-0.027280557,0.013081323857830602,-7.19E-04,0.24726098775863647,0.47707441449165344,9.820110321044922,3.9000000953674316,22.648466110229492,339.9988708496094,159.39999389648438,-86.9199153,40.3899202,9.690093812942505,40.308555145263675,-16.00944964,Drive
243,0.017951844965369956,-0.025604146,-0.058319818,9.963457950110575,0.054364117,0.16472725439997551,-0.001801406,0.001470778,-9.34E-05,-17.44444444,-47.02416687,74.45159645080567,-48.1951231,-0.320826293,-0.011857714,1.0984521939295095E-4,0.9470598414106276,-0.022389774,-0.007823182,0.6531645493599975,9.963457950110575,0.054364117,0.16472725439997551,-0.022417501,0.012618740511384513,8.228646011489615E-4,0.24489206075668335,0.5024937987327576,9.830207824707031,3.9000000953674316,23.028207778930664,340.9980469,159.39999389648438,-86.9200021,40.3901155,11.05685977935791,40.911235313415524,-16.51538363,Drive
244,-0.036050204,-0.010469108,-0.071172145,9.907241154642938,0.025197235,0.020466764,0.003678427,-6.17E-04,0.001068983,-17.125,-47.91757305,72.36771492004395,-48.32212517,-0.312486905,-0.004982113,5.925551327555757E-4,0.9499035060984417,-0.009093555,-0.004248809,0.6356111336680292,9.907241154642938,0.025197235,0.020466764,-0.016937668,0.010531185,0.001985254,0.2724263370037079,0.6499999761581421,9.840178489685059,3.9000000953674316,23.427576065063477,340.998291,159.39999389648438,-86.920091,40.3903189,10.162721829414368,38.82723125457764,-16.64262959,Drive
245,0.050857140467717096,-0.022202201,0.055053721,9.986628245381477,-0.002238916,0.1253066626603453,4.8162957962351636E-4,-0.002173207,1.644586647251764E-4,-18,-48.44449123,74.15525863647461,-47.94538895,-0.305425967,-0.003702475,-3.10E-04,0.9522041827440262,-0.007239172,-0.001666582,0.6207743728390107,9.986628245381477,-0.002238916,0.1253066626603453,-0.020134465,0.008974756,0.00108073,0.24617600440979004,0.7029224634170532,9.850162506103516,3.9000000953674316,23.76757813,340.998291,159.39999389648438,-86.9201786,40.3905176,9.635071787834168,40.61465312957764,-16.26491765,Drive
246,-0.084599819,-0.011154094,1.1733268360489781E-4,9.849723297415428,-0.033499517,0.14810526767492438,-0.001398129,4.38861132970134E-4,-0.003367073,-18.375,-48.527817,74.29873062,-47.8950032,-0.301139624,-0.006761172,-0.003318102,0.9535481079110821,-0.014891504,0.002252958,0.6118102351438652,9.849723297415428,-0.033499517,0.14810526767492438,-0.022014224,0.011586823736349103,-0.002450802,0.24450506269931793,0.44999998807907104,9.860169410705566,3.9000000953674316,24.069120407104492,340.9994201660156,159.39999389648438,-86.9202691,40.3907218,9.553209762573243,40.75910114,-16.21599577,Drive
247,-0.006078072,0.024782993016963444,0.019943346,9.899287279369762,8.856928636075802E-4,0.1242844862682582,-0.001326962,0.007460639,0.001543427,-21.33333333,-48.82659538,74.20137459,-47.30525517,-0.29601205,-0.00467079,-0.002711251,0.9551674740985759,-0.010529776,0.002412778,0.601053089,9.899287279369762,8.856928636075802E-4,0.1242844862682582,-0.021943057,0.018608602022105666,0.002459698,0.23973539471626282,0.4162931740283966,9.870194435119629,3.9000000953674316,24.38919448852539,340.9994812011719,159.39999389648438,-86.9203606,40.3909284,9.252723799,40.66137908935547,-15.62502761,Drive
248,0.033397433827224286,-0.014884719,0.005150872,9.961084834,-0.027756168,0.088916944,-0.002287712,0.005361223,5.352325343020549E-4,-17.66666667,-48.73716904,73.70190650939941,-46.98207699,-0.292487176,-0.003915334,-0.001837194,0.9562585573751949,-0.008562206,0.00122196,0.593664807,9.961084834,-0.027756168,0.088916944,-0.022903807,0.016509185,0.001451504,0.20821741223335266,0.6087692379951477,9.880162239074707,3.9000000953674316,24.728174209594727,340.9987793,159.39999389648438,-86.9204501,40.3911317,9.342637839317321,40.1620332,-15.30209368,Drive
249,-0.004166048,-0.019010684,0.029993315,9.910325078130926,-0.052261686,0.044696998,-0.003509406,0.007591112,-0.002809601,-18.75,-48.51305496,73.66127998,-47.275121,-0.288122942,-9.13E-05,-0.001785278,0.9575907113482651,-0.001202679,0.003365302,0.5845352220303804,9.910325078130926,-0.052261686,0.044696998,-0.024125501,0.018739074297380427,-0.00189333,0.4756072163581848,0.2765863239765167,9.890225410461426,3.9000000953674316,24.999671936035156,340.9999084472656,159.39999389648438,-86.9205463,40.3913523,9.567849836349488,40.12079716,-15.59550365,Drive
250,-0.001661097,-0.021720897,0.3713398887549789,9.960472699507926,-0.078716314,0.5915557065056366,-0.026069241,-0.003831139,0.001318066,-17.33333333,-48.476577,74.08559669494629,-48.36604511,-0.291212751,-0.009448923,-0.005903025,0.9565560522588711,-0.021519484,0.005734499,0.5911124742146835,9.960472699507926,-0.078716314,0.5915557065056366,-0.046685336,0.007316823,0.002234337,0.22739087045192719,0.6685057878494263,9.900156021118164,3.9000000953674316,25.33780288696289,340.9985656738281,159.39999389648438,-86.9206399,40.3915674,9.603961815834046,40.544747276306154,-16.68581768,Drive
251,-0.025314572,-0.028172203,0.087135681,9.920837236,-0.123982479,0.7000051644241926,-0.028216103,0.001364028,-3.78E-04,-19.5,-48.71777111,74.65741043,-49.40865681,-0.301973157,-0.028025953,-0.013636677,0.9528026007911534,-0.061686765,0.009053493,0.6141150964116587,9.920837236,-0.123982479,0.7000051644241926,-0.048832197,0.012511990468234764,5.381979139802019E-4,0.2261645346879959,0.718470573,9.910182953,3.9000000953674316,25.675479888916016,342.9952697753906,159.39999389648438,-86.9207307,40.3917865,9.361791811,41.117293167114255,-17.7281856,Drive
252,2.3033985724815956E-4,-0.030016785,0.15005377278878138,9.901247468966883,-0.151796139,0.9372488755045585,-0.036639089,-0.001668083,-0.002596101,-20.33333333,-49.40621704,74.82625839233398,-50.46566509,-0.311549,-0.035538314,-0.01839805,0.9493619616215045,-0.079038321,0.012742369167076854,0.634697309,9.901247468966883,-0.151796139,0.9372488755045585,-0.057255183,0.00947988,-0.00167983,0.43877851963043213,0.8919641375541687,9.920212745666504,3.9200000762939453,25.86632729,343.9961853027344,159.39999389648438,-86.9208141,40.3920105,8.672735867500306,41.28699516296387,-18.78494963,Drive
253,-0.027143395,-0.010922919,-0.064800438,9.852868320872483,-0.163167854,0.8244696867118761,-0.03127627,0.002941556,-0.001338823,-20.375,-49.64606915,75.07501686096191,-50.59547298,-0.322464452,-0.039984218,-0.02174982,0.9454809635588266,-0.089768156,0.015349143139511636,0.6580622178836933,9.852868320872483,-0.163167854,0.8244696867118761,-0.051892364,0.014089518409217844,-4.23E-04,0.45820462703704834,0.2617250382900238,9.930160522460938,3.9159998893737793,26.109628677368164,345.9983215332031,159.39999389648438,-86.9208899,40.3922393,8.434713835716247,41.53538726806641,-18.91426958,Drive
254,0.019871888,-0.014444961,-0.067153636,9.924841769690653,-0.176281916,0.6984573782069011,-0.027148603,6.642222259808512E-4,-8.17E-04,-19.11111111,-49.37974323,74.98315078735351,-50.80372707,-0.326562074,-0.033778933,-0.020304196,0.9443509283575039,-0.077146901,0.016291126717352174,0.6664950211071273,9.924841769690653,-0.176281916,0.6984573782069011,-0.047764697,0.011812185,9.933679683350967E-5,0.45177945494651794,0.19209372997283936,9.940204620361328,3.9159998893737793,26.32937240600586,347.88543701171875,159.39999389648438,-86.9209582,40.392471,8.699331808,41.44327690124512,-19.12264559,Drive
255,0.021050147639894948,-0.012727973,0.010644449481686342,9.914091165249165,-0.191264756,0.6950919699783509,-0.026389491,0.002360361,-9.00E-04,-21.125,-49.03228706,75.13723678588867,-51.39737896,-0.33060563,-0.029588435,-0.019980345,0.9430911922917783,-0.069087868,0.018123958856590742,0.6749651489905941,9.914091165249165,-0.191264756,0.6950919699783509,-0.047005586,0.013508323873890546,1.6308963203856956E-5,0.41836807131767273,0.25495097041130066,9.950241088867188,3.9200000762939453,26.555076599121094,348.9361877441406,159.39999389648438,-86.9210145,40.3927005,9.047763838768006,41.59736312866211,-19.7176395,Drive
256,-0.024346648,-0.006805136,0.047336027,9.895721324439188,-0.190008703,0.7723328740272707,-0.029663158,-7.83E-04,-0.001528601,-20.33333333,-48.34896515,75.14992416381835,-50.85118504,-0.335013544,-0.031228196,-0.020724437,0.9414662001202407,-0.072762762,0.018097618,0.6843989630347317,9.895721324439188,-0.190008703,0.7723328740272707,-0.050279253,0.010365129164216624,-6.12E-04,0.411405087,0.5020955801010132,9.960251808166504,3.9200000762939453,26.651046752929688,350.8567199707031,159.39999389648438,-86.9210637,40.3929366,9.730719804763794,41.60992919921875,-19.17095764,Drive
257,0.020784813,-0.034299008,0.050878000780216696,9.892010096207406,-0.213890468,0.8699594562493481,-0.031584659,6.879444857968868E-4,-0.001694657,-18.55555556,-48.53721119,75.22995674133301,-50.46493301,-0.341608557,-0.035654354,-0.022689861,0.9388889421537084,-0.082560891,0.01824664,0.6986614922875339,9.892010096207406,-0.213890468,0.8699594562493481,-0.052200753,0.011835906990844467,-7.78E-04,0.21637092530727386,0.1664331704378128,9.970170974731445,3.9159998893737793,27.083120346069336,352.96453857421875,159.39999389648438,-86.9211049,40.393182,9.543205842971801,41.69020515441895,-18.78555971,Drive
258,-0.005627762,-0.029597374,0.008584646,9.895001142927743,-0.23771996,0.8164258567453588,-0.02978177,0.003439723,-6.97E-05,-19.25,-48.21061722,75.32816627502442,-51.01088276,-0.347503301,-0.034635486,-0.023936893,0.9367315994883046,-0.081634114,0.02077541,0.7113212248654042,9.895001142927743,-0.23771996,0.8164258567453588,-0.050397864,0.014587685113741103,8.465868434461865E-4,0.43940815329551697,0.3420526385307312,9.980245590209961,3.9000000953674316,27.212142944335938,353.9306945800781,159.39999389648438,-86.9211362,40.3934289,9.869677810668945,41.78902523040772,-19.33114368,Drive
259,-0.01874744,-0.030766107,0.097050169,9.882563693,-0.264758275,0.966880392,-0.035946012,4.933766322210431E-4,-0.001856036,-19.55555556,-48.58003307,75.50579833984375,-52.57114117,-0.353264295,-0.03672415,-0.026581791,0.9344182077508706,-0.087552127,0.023722049153338257,0.7239401770325807,9.882563693,-0.264758275,0.966880392,-0.056562107,0.011641339211424705,-9.40E-04,0.26408347487449646,0.2765863239765167,9.990147590637207,3.9000000953674316,27.466487884521484,355.9477539,159.39999389648438,-86.9211584,40.3936701,9.500627841949463,41.96629131317139,-20.89054752,Drive
260,0.019352181,-0.029920216,0.023053127585105526,9.902168023933484,-0.302381348,1.0857316579633547,-0.038381075,0.004305584,-0.001362545,-17.125,-48.83781921,75.61035255,-53.69341904,-0.364133085,-0.04482521,-0.032291871,0.9297018901815692,-0.107112628,0.027403142086221178,0.74807229,9.902168023933484,-0.302381348,1.0857316579633547,-0.05899717,0.015453546,-4.46E-04,0.4330306947231293,0.38832974433898926,10.000210762023926,3.9000000953674316,27.594926834106445,357.87139892578125,159.39999389648438,-86.9211711,40.3939241,9.242475838661194,42.069503173828124,-22.01392355,Drive
261,0.1033722775653728,-0.033502751,-0.221582522,10.07936757282146,-0.319232741,0.5217253567958341,-0.019604935,0.001838472,0.005777844,-18.11111111,-48.62822285,75.59424842834473,-53.98292507,-0.364665613,-0.029408115,-0.026877433,0.9302595442938573,-0.074419486,0.028552847869187884,0.7482524572066891,10.07936757282146,-0.319232741,0.5217253567958341,-0.04022103,0.012986434922549079,0.006694115,0.43743962049484253,0.32557642459869385,10.010149002075195,3.9000000953674316,27.781665802001953,359.8682556152344,159.39999389648438,-86.9211701,40.3941748,9.451827831,42.05291103363037,-22.30355162,Drive
262,-0.099127941,-0.006092569,-0.049140719,9.873666291053478,-0.296577712,0.6285300883822716,-0.022404158,-0.003143195,-0.003165434,-16.375,-49.36485916,75.33829238891602,-54.77799904,-0.367833514,-0.026347941,-0.02608875,0.9291491421681006,-0.068238051,0.029096545145204922,0.7548971303458353,9.873666291053478,-0.296577712,0.6285300883822716,-0.043020253,0.008004768,-0.002249163,0.42823755741119385,0.4601086974143982,10.02012825012207,3.9000000953674316,27.929662704467773,1.873750091,159.39999389648438,-86.9211595,40.3944267,8.715069832801818,41.79817527770996,-23.09801548,Drive
263,-0.022441915,-0.016472574,-0.395201151,9.936053780676092,-0.308174645,0.17398782584616163,-0.004280379,-0.002312917,-4.49E-04,-17.44444444,-49.17746696,75.00596443176269,-54.78056107,-0.366788089,-0.021033222,-0.024353297,0.9297398797516684,-0.057032137,0.029848785383753407,0.7523727787351145,9.936053780676092,-0.308174645,0.17398782584616163,-0.024896474,0.008835046,4.670312882455301E-4,0.39805760979652405,0.20518285036087036,10.03034782409668,3.9000000953674316,28.091049194335938,2.9419023990631104,159.39999389648438,-86.9211391,40.3946752,8.90246181,41.46548133850098,-23.10069946,Drive
264,-0.06196922,-0.014350541,-0.218501287,9.846502952205325,-0.348149886,0.16394900636367718,-0.002714712,-0.005800084,-0.002631684,-18.75,-48.94066528,75.59998291015626,-54.37271496,-0.361414978,-0.012284092,-0.022366159,0.9320467299628026,-0.039093499,0.032805596035227036,0.7404646260067097,9.846502952205325,-0.348149886,0.16394900636367718,-0.023330807,0.005347879,-0.001715413,0.3949226140975952,0.446878046,10.040103912353516,3.9000000953674316,28.180334091186523,3.9438021183013916,159.39999389648438,-86.9211154,40.3949241,9.13889781,42.05998714447021,-22.69309757,Drive
265,0.022032016,-0.029746723,-0.125050658,9.916458129882812,-0.409643106,-0.030029343,0.005030594,-2.97E-04,-3.31E-04,-18.66666667,-48.67189915,75.78774055480957,-52.87455494,-0.35249372,0.002330446,-0.019544887,0.9355980921717524,-0.009421132,0.038208352,0.7207972858715983,9.916458129882812,-0.409643106,-0.030029343,-0.015585501,0.010851435,5.856423590160472E-4,0.36555230617523193,0.191049725,10.050230979919434,3.9000000953674316,28.381057739257812,3.997371196746826,159.39999389648438,-86.9210905,40.3951881,9.408151855,42.24786724090576,-21.19469355,Drive
