seconds_elapsed,magnetometer_z,magnetometer_y,magnetometer_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,gyroscope_z,gyroscope_y,gyroscope_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,microphone_dBFS,accelerometer_z,accelerometer_y,accelerometer_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,class
259,-52.34983292,12.823053808212281,19.725935688018797,-113.9101781,56.44293292999268,-8.593923855,-4.15E-05,1.6605556553717955E-4,-3.11E-05,9.939982914230198,0.4240755450378344,-0.074737957,-151.2222222,-0.001809963,-5.10E-05,0.001488319,0,0.086023256,1.130385398864746,9.93500042,0.015473979525268078,0,160.1999969482422,-86.9154877,40.384866,9.939982914230198,0.4240755450378344,-0.074737957,0.43801665624368535,0.012778403743812181,0.017479347716112738,0.8987060634835252,0.007662602,-0.042624804,-0.906847656,-0.021421167,0.016200796312209473,-3.11E-05,Home
260,-52.387897,12.834521741867066,19.68225971221924,-113.9481199,56.45427906036377,-8.637111835,8.89583386806319E-5,-4.74E-05,7.561458674829128E-5,9.940096048208384,0.4248410595151094,-0.074913755,-141.25,-4.99E-04,1.5970862027510856E-4,3.663678337069391E-4,0,0.086023256,1.1404774188995361,9.93500042,0.006769575,0,160.1999969482422,-86.9154876,40.3848661,9.940096048208384,0.4248410595151094,-0.074913755,0.4380439777397415,0.012742074893660915,0.017523012006456413,0.8986924151772434,0.007557664,-0.042671722,-0.906910812,-0.021290695,0.015987296,7.561458674829128E-5,Home
261,-52.3648391,12.825737791061401,19.729229621887207,-113.9249397,56.446958999633786,-8.59209384,7.709722685654765E-5,2.2536112465760082E-4,-1.02E-04,9.938080806,0.4259572801659408,-0.074621801,-139.2222222,-0.001224138,6.650700731184876E-4,8.139012435686242E-4,0,0.086023256,1.1503773927688599,9.93500042,0.003578476,0,160.1999969482422,-86.9154876,40.3848661,9.938080806,0.4259572801659408,-0.074621801,0.43795042275225077,0.012779434075922642,0.017555056808932313,0.8987368542013816,0.00760123,-0.0427613,-0.906702356,-0.021302556,0.016260101821599076,-1.02E-04,Home
262,-52.36813305,12.795115766525269,19.697875633239747,-113.9279898,56.41633697509766,-8.621617832,8.89583386806319E-5,-2.73E-04,4.0031251276038514E-5,9.906358376290035,0.4203817722866836,-0.075574283,-114.875,-0.017775017,-0.002631119,-6.81E-04,0,0.086023256,1.1603513956069946,9.93500042,0.001677373,0,160.1999969482422,-86.9154876,40.3848661,9.906358376290035,0.4203817722866836,-0.075574283,0.43811706634401115,0.012717220489188883,0.017488944660691383,0.898657794,0.007539366,-0.042589287,-0.907073285,-0.021290695,0.015761935,4.0031251276038514E-5,Home
263,-52.386311,12.807803802490234,19.826829586029053,-113.9455577,56.42878082275391,-8.493883772,8.89583386806319E-5,4.7444447296337016E-5,5.189236253499985E-5,9.884520817728875,0.41724554716962053,-0.0746218,-106.4444444,-0.010990041,-0.002273845,6.059530796935258E-4,0,0.086023256,1.170366883277893,9.93500042,6.675563636235893E-4,0,160.1999969482422,-86.9154876,40.3848661,9.884520817728875,0.41724554716962053,-0.0746218,0.4382656118244801,0.012687811,0.017375723,0.8985879751085077,0.007578742,-0.042361161,-0.907401625,-0.021290695,0.016082185175884695,5.189236253499985E-5,Home
264,-52.36105698,12.78181773,19.72093355178833,-113.9207917,56.400964698791505,-8.599291801,9.397650137543678E-5,0,-1.17E-05,9.886286374434684,0.41652537694255126,-0.073274386,-125.75,-2.16E-04,-5.90E-04,8.185645565390587E-4,0,0.086023256,1.1803390979766846,9.93500042,2.2660910326521844E-4,0,160.1999969482422,-86.9154876,40.3848661,9.886286374434684,0.41652537694255126,-0.073274386,0.4384587507408399,0.012615512250564419,0.017299542400556114,0.8984962415236694,0.007506453,-0.0421624,-0.907831615,-0.021285677,0.016034740811357133,-1.17E-05,Home
265,-52.37069515,12.821711816787719,19.753385620117186,-113.9303072,56.44256694793701,-8.56720583,-1.01E-04,-1.07E-04,-7.41E-06,9.893070174652395,0.417617246,-0.076433841,-128.6666667,0.003078609,7.233388215592764E-4,-0.001561749,0,0.086023256,1.190448522567749,9.93500042,6.780885451007634E-5,0,160.1999969482422,-86.9154876,40.3848661,9.893070174652395,0.417617246,-0.076433841,0.4384571710257854,0.012632332272031933,0.017266360482255234,0.8984974125056591,0.0075659,-0.042117482,-0.90782666,-0.021480473,0.015927990808070284,-7.41E-06,Home
266,-52.37801502,12.80353380203247,19.806577644348145,-113.9386038,56.423534927368166,-8.512671833,1.2454167415288468E-4,-2.49E-04,4.003125240628436E-5,9.897414494486688,0.4169435405615464,-0.076317685,-150.2222222,0.002378158,-2.03E-04,-8.78E-04,0,0.086023256,1.2003902196884155,9.93500042,2.4916011170716956E-5,0,160.1999969482422,-86.9154876,40.3848661,9.897414494486688,0.4169435405615464,-0.076317685,0.4384222539883215,0.012656541315169589,0.017256926709008448,0.898514292,0.007619359,-0.042121463,-0.907747936,-0.021255112,0.015785657,4.003125240628436E-5,Home
267,-52.33824303,12.84074375152588,19.734597721099853,-113.8987096,56.46123294830322,-8.585383844,4.151389138429489E-5,1.1861111824084254E-5,1.3492014530358962E-4,9.921990135341014,0.41880204289862255,-0.074505644,-142.75,0.015243382129854368,4.461670963509569E-4,3.926861778046321E-4,0,0.086023256,1.2104651927947998,9.987999916,1.2257050912012346E-5,0,160.1999969482422,-86.9154876,40.3848661,9.921990135341014,0.41880204289862255,-0.074505644,0.4384057365574883,0.012643460211461609,0.017303572732557372,0.8985216409257315,0.007555671,-0.042193718,-0.907712868,-0.021338139,0.016046601881101293,1.3492014530358962E-4,Home
268,-52.30847515,12.816709775924682,19.70848966598511,-113.8679658,56.435490913391114,-8.612711811,1.779166773612638E-5,-4.74E-05,2.8170140017077183E-5,9.95419756,0.4229139810048261,-0.075318739,-133.6666667,0.015074665106615974,0.001754324,-2.04E-04,0,0.086023256,1.220397710800171,9.987999916,5.325711299519753E-6,0,160.1999969482422,-86.9154876,40.3848661,9.95419756,0.4229139810048261,-0.075318739,0.43829763398587124,0.012672033169966878,0.01737099,0.8985726734966908,0.007552999,-0.042339087,-0.907473246,-0.021361862,0.015987296,2.8170140017077183E-5,Home
269,-52.353493,12.794627799987794,19.69018960952759,-113.9133501,56.41499496459961,-8.62905982,8.89583386806319E-5,9.488889459267403E-5,-7.41E-06,9.955381971139174,0.4245649656424156,-0.075880087,-142.875,0.002118981,0.001112871,1.4236214959505693E-4,0,0.086023256,1.2304325103759766,9.987999916,0.005023844,0,160.1999969482422,-86.9154876,40.3848662,9.955381971139174,0.4245649656424156,-0.075880087,0.43811442261760675,0.012743134304736425,0.017438009978064054,0.8986597130599531,0.00763077,-0.042520385,-0.907065172,-0.021290695,0.016129629641264968,-7.41E-06,Home
270,-52.38240707,12.842817792892456,19.750091667175294,-113.9422638,56.46281883239746,-8.56988986,-4.15E-05,1.0675000641675828E-4,-1.93E-05,9.950872532372335,0.4251674153272388,-0.074017787,-138.5555556,-0.001608487,3.6704684924153446E-4,0.001570777,0,0.086023256,1.2405325174331665,9.987999916,0.003527081,0,160.1999969482422,-86.9154876,40.3848662,9.950872532372335,0.4251674153272388,-0.074017787,0.4380409026030198,0.012755153519870008,0.017499346900912163,0.898694188,0.00760209,-0.0426406,-0.906902897,-0.021421167,0.016141491,-1.93E-05,Home
271,-52.35520096,12.810365781784057,19.661885623931884,-113.9155458,56.431464996337894,-8.657485828,7.709722685654765E-5,1.0675000641675828E-4,4.447915238662831E-6,9.947175915,0.42400585274094515,-0.072716835,-138,-0.00197555,-6.62E-04,0.0012882,0,0.086023256,1.2503999471664429,9.987999916,0.004220832,0,160.1999969482422,-86.9154875,40.3848662,9.947175915,0.42400585274094515,-0.072716835,0.43814107486345233,0.012680912399393262,0.017536431858406483,0.8986456799275667,0.007431257,-0.042643057,-0.907129177,-0.021302556,0.016141491,4.447915238662831E-6,Home
272,-52.34092724,12.84964976,19.66212968826294,-113.9007838,56.469528923034666,-8.657973862,1.3640278597696893E-4,-5.93E-05,1.4678125712767388E-4,9.945175069049725,0.424911871,-0.074133943,-137.7777778,-9.87E-04,3.457138839277249E-4,-1.84E-04,0,0.086023256,1.1096141338348389,9.93500042,0.040738802403211594,0,160.1999969482422,-86.9154883,40.3848659,9.945175069049725,0.424911871,-0.074133943,0.43813993919242933,0.012679057738300666,0.017541637427164514,0.898646161,0.007423414,-0.042650783,-0.907126853,-0.021243251,0.015975435201114822,1.4678125712767388E-4,Home
273,-52.35080906,12.800239753723144,19.682381649017334,-113.9109097,56.42060688018799,-8.638331823,9.397650137543678E-5,7.048237603157759E-5,-1.12E-12,9.942793911,0.42430785877033345,-0.074180406,-132.25,-0.001753028,-4.66E-04,1.6574798008570305E-4,0,0.086023256,1.1196777820587158,9.93500042,0.029280373826622963,0,160.1999969482422,-86.9154885,40.3848658,9.942793911,0.42430785877033345,-0.074180406,0.43808915322789777,0.012706613275580682,0.017543867,0.8986704859596032,0.007473436,-0.042678521,-0.907013041,-0.021285677,0.016105223142613586,-1.12E-12,Home
274,-52.33031303,12.824395761489868,19.651637744903564,-113.8900477,56.44427486419678,-8.669075861,1.6012500962513744E-4,1.4233334188901105E-4,-7.86E-05,9.932818755362797,0.4243078570342758,-0.074854113,-141.1111111,-0.004168964,-1.09E-04,4.362293238778716E-4,0,0.086023256,1.129712700843811,9.93500042,0.014114636,0,160.1999969482422,-86.9154886,40.3848658,9.932818755362797,0.4243078570342758,-0.074854113,0.43803327986337603,0.012748957051018488,0.017521231570868816,0.8986975672175583,0.007572115,-0.042674462,-0.906886743,-0.021219528,0.016177074088561304,-7.86E-05,Home
275,-52.37313499,12.826103763580322,19.723983631134033,-113.9334797,56.44622699737549,-8.595997858,2.194305687455587E-4,-1.07E-04,1.230590340446283E-4,9.939881288,0.42391292649565393,-0.074226869,-141.375,0.002327086,-1.62E-04,6.164658489157853E-4,0,0.086023256,1.1396924257278442,9.93500042,0.005298703,0,160.1999969482422,-86.9154885,40.3848659,9.939881288,0.42391292649565393,-0.074226869,0.43808809385716335,0.012721580254293761,0.017513898861350366,0.898671378,0.007526691,-0.042637741,-0.907009372,-0.021160223,0.015927991,1.230590340446283E-4,Home
276,-52.35825108,12.825859804153442,19.69970567703247,-113.9179858,56.44647079467774,-8.619421816,1.0081945050471616E-4,1.1861111824084254E-4,-7.41E-06,9.940523008698399,0.4230766001256924,-0.075179352,-131,6.710996905576836E-4,-4.97E-04,1.4659704513920163E-5,0,0.086023256,1.1496154069900513,9.93500042,0.00315378,0,160.1999969482422,-86.9154885,40.3848659,9.940523008698399,0.4230766001256924,-0.075179352,0.4381133870592395,0.012723985055768952,0.017479158702839927,0.8986596864404031,0.007560282,-0.04257759,-0.907064612,-0.021278834,0.016153351864913134,-7.41E-06,Home
277,-52.42937717,12.819393758773804,19.67823371887207,-113.9897218,56.44073696136475,-8.641137857,1.8384723327330595E-4,-2.61E-04,-7.86E-05,9.908937046828779,0.41922020738564647,-0.074343025,-117.2222222,-0.017754008,-0.002146323,-3.53E-05,0,0.086023256,1.1595838069915771,9.93500042,0.004007467,0,160.1999969482422,-86.9154884,40.3848659,9.908937046828779,0.41922020738564647,-0.074343025,0.4382858970790233,0.012655342775351793,0.017419563100031277,0.8985776860737106,0.007480929,-0.042411686,-0.907449007,-0.021195806,0.015773796,-7.86E-05,Home
278,-52.38740906,12.775839786529541,19.735573635101318,-113.9475098,56.395474891662595,-8.583919821,1.3640278597696893E-4,-1.78E-04,2.817013945195426E-5,9.884911252902103,0.41803071991755414,-0.073786367,-118.125,-0.011754999,-7.02E-04,-5.45E-04,0,0.086023256,1.1695338487625122,9.93500042,0.002885468,0,160.1999969482422,-86.9154884,40.3848659,9.884911252902103,0.41803071991755414,-0.073786367,0.4384404574204417,0.012591265368013128,0.017371532,0.8985041217896544,0.007400522,-0.042270411,-0.907793642,-0.021243251,0.015856824137125778,2.817013945195426E-5,Home
279,-52.32226086,12.764127759933471,19.73154760360718,-113.8817519,56.383763008117675,-8.588799829,7.709722685654765E-5,-2.37E-05,1.6309027627870006E-5,9.886774257548804,0.41664153308544344,-0.073924862,-119.5,-1.35E-04,-6.88E-04,-4.89E-04,0,0.086023256,1.1795943975448608,9.93500042,0.001403606,0,160.1999969482422,-86.9154884,40.3848659,9.886774257548804,0.41664153308544344,-0.073924862,0.438505381,0.012577887344201214,0.017323159477085744,0.8984735556019162,0.007415864,-0.042172243,-0.907937208,-0.021302556,0.016011019,1.6309027627870006E-5,Home
280,-52.40156105,12.785355787277222,19.790351619720457,-113.9617839,56.40608901977539,-8.529873867,-6.52E-05,-9.49E-05,1.1119792335078988E-4,9.892210534475382,0.4157587446055366,-0.07480765,-112.7777778,0.002074538,-8.41E-04,-8.87E-04,0,0.086023256,1.1895917654037476,9.93500042,5.332257132977247E-4,0,160.1999969482422,-86.9154884,40.3848659,9.892210534475382,0.4157587446055366,-0.07480765,0.4385307735031091,0.012586449,0.017275515401247634,0.8984619587370493,0.007471889,-0.042094307,-0.907992148,-0.021444889,0.015939851888247484,1.1119792335078988E-4,Home
281,-52.41278496,12.81304976463318,19.678965663909914,-113.972642,56.43390453338623,-8.641991863,4.151389138429489E-5,-8.30E-05,-5.49E-05,9.897135706781183,0.4166879969314464,-0.075806596,-120.5,0.002770915,5.724592116272565E-4,-7.00E-04,0,0.086023256,1.199582815170288,9.93500042,1.5363027341663837E-4,0,160.1999969482422,-86.9154884,40.3848659,9.897135706781183,0.4166879969314464,-0.075806596,0.4385073129991883,0.012626943,0.017218722,0.8984739340624763,0.007595668,-0.04202753,-0.907937123,-0.02133814,0.015951713,-5.49E-05,Home
282,-52.38631107,12.847087745666505,19.695923709869383,-113.9464117,56.466235122680665,-8.624301872,-2.35E-05,7.048237603157759E-5,3.52411857770326E-5,9.922199240008604,0.4188949674078562,-0.075760133,-123.6666667,0.015206722112802358,0.001035214,4.819540951687556E-4,0,0.086023256,1.2096428871154785,10.100000381469727,2.7612877602223307E-5,0,160.1999969482422,-86.9154884,40.3848659,9.922199240008604,0.4188949674078562,-0.075760133,0.4383753010859856,0.012686056649097456,0.017250558719612084,0.8985369067925674,0.007680241,-0.0421355,-0.907642346,-0.021403147,0.016105223,3.52411857770326E-5,Home
283,-52.35654301,12.796579761505127,19.668107643127442,-113.9163998,56.41719093322754,-8.652239819,8.89583386806319E-5,2.3722223648168508E-5,-1.93E-05,9.954122080386263,0.421868573,-0.074923807,-115.5,0.014686399293177336,0.001577409,8.875456394501103E-4,0,0.086023256,1.2195976972579956,10.100000381469727,4.914522833132651E-6,0,160.1999969482422,-86.9154884,40.3848659,9.954122080386263,0.421868573,-0.074923807,0.43832283691295143,0.012684457193951584,0.017315498779265626,0.8985612716489625,0.007622845,-0.042250417,-0.907527419,-0.021290695,0.016058463,-1.93E-05,Home
284,-52.38399288,12.779499731063844,19.717395763397217,-113.9439719,56.400476913452145,-8.603805876,-6.52E-05,3.558333547225276E-5,8.747569687700677E-5,9.956355131945564,0.42414523849209534,-0.075318739,-116.1111111,0.002620354,9.621853388628914E-4,1.5786076778347052E-4,0,0.086023256,1.2297508716583252,10.100000381469727,5.69692974750069E-6,0,160.1999969482422,-86.9154884,40.3848659,9.956355131945564,0.42414523849209534,-0.075318739,0.4381760902775144,0.012711959972398953,0.017430553,0.8986302307508525,0.007578313,-0.042480172,-0.907203167,-0.021444889,0.016070324059539627,8.747569687700677E-5,Home
285,-52.34934498,12.811829805374146,19.753751640319823,-113.9093239,56.431708869934084,-8.565863848,5.337500320837914E-5,7.116667094450552E-5,5.189236366524569E-5,9.953009910953854,0.4235644569096056,-0.074087481,-125.875,-0.001034264,-6.29E-04,0.00123608,0,0.086023256,1.2396867275238037,10.100000381469727,3.584074875107035E-6,0,160.1999969482422,-86.9154884,40.3848659,9.953009910953854,0.4235644569096056,-0.074087481,0.43811018605834073,0.012725492442044819,0.017479776,0.8986612159071616,0.007562605,-0.042579995,-0.90705745,-0.021326278,0.016105907,5.189236366524569E-5,Home
286,-52.34714897,12.830617694854736,19.63223964691162,-113.9074939,56.451351165771484,-8.68700984,1.2454167415288468E-4,1.1861111824084254E-5,1.467812576927968E-4,9.947617327125327,0.4230766001256924,-0.075086426,-120.7777778,-0.002617734,-6.13E-04,2.802550358679688E-5,0,0.086023256,1.2496646642684937,10.100000381469727,1.6388453332183417E-6,0,160.1999969482422,-86.9154884,40.3848659,9.947617327125327,0.4230766001256924,-0.075086426,0.43814721269514956,0.012710458445317537,0.017467617843914957,0.8986436157550627,0.007544469,-0.042545265,-0.907139986,-0.021255112,0.016046601881101293,1.467812576927968E-4,Home
287,-52.379967,12.805973787307739,19.677867488861082,-113.9398238,56.42609691619873,-8.64247983,5.930555912042127E-6,-1.19E-04,6.375347492420703E-5,9.935517311096191,0.4230924595433932,-0.073464257,-125,-0.005703806,-8.16E-05,4.546531629793852E-4,0,0.086023256,1.1092921495437622,9.93500042,0.0038488,0,160.1999969482422,-86.9154885,40.3848659,9.935517311096191,0.4230924595433932,-0.073464257,0.4382236808249094,0.012658943440222625,0.017485156,0.8986067123783444,0.007432795,-0.042532277,-0.907312261,-0.021373723,0.015916129673641283,6.375347492420703E-5,Home
288,-52.34422134,12.792919788360596,19.641145572662353,-113.9040772,56.41243309020996,-8.677737865,8.89583386806319E-5,3.558333547225276E-5,1.3492014586871255E-4,9.940827934487352,0.4252138785945559,-0.072972379,-118.75,0.001476834,7.969603955167012E-5,4.4590137103228894E-4,0,0.086023256,1.1193023920059204,9.93500042,0.005731367,0,160.1999969482422,-86.9154885,40.384866,9.940827934487352,0.4252138785945559,-0.072972379,0.4381067599486379,0.012675959490311956,0.017587095896885233,0.8986614913616365,0.007379547,-0.042729539,-0.907054394,-0.021290695,0.016070324095707494,1.3492014586871255E-4,Home
289,-52.38972725,12.81866177558899,19.79754970550537,-113.9499496,56.439883117675784,-8.522065811,1.482638978010532E-4,-3.56E-05,1.5864237008200399E-4,9.941150276406297,0.4233553756787939,-0.074877344,-115.6666667,3.159254500009481E-4,-0.001458119,-9.02E-04,0,0.086023256,1.1292283535003662,9.93500042,0.003802248,0,160.1999969482422,-86.9154885,40.384866,9.941150276406297,0.4233553756787939,-0.074877344,0.4380945838192134,0.012692525,0.017566867,0.8986675883959798,0.007427666,-0.042707584,-0.907026215,-0.02123139,0.015999157460930856,1.5864237008200399E-4,Home
290,-52.32848286,12.779621744155884,19.75045763015747,-113.8882176,56.400476951599124,-8.569767857,1.1268056232880041E-4,-1.07E-04,1.823645937301725E-4,9.940229730698668,0.4239593912096857,-0.072879454,-116.75,-3.83E-04,-4.24E-04,8.234579152273901E-4,0,0.086023256,1.1392970085144043,9.93500042,0.001771397,0,160.1999969482422,-86.9154885,40.384866,9.940229730698668,0.4239593912096857,-0.072879454,0.4381489337069317,0.012674749304440994,0.017540044738974386,0.8986418652303011,0.007416628,-0.042644215,-0.907146963,-0.021266973,0.015927991,1.823645937301725E-4,Home
291,-52.34678299,12.782671794891357,19.654077644348146,-113.9062739,56.40194103240967,-8.665415869,3.5241188015788794E-5,-8.22E-05,-8.22E-05,9.93181974,0.422797824,-0.073762243,-114,-0.003645943,-6.80E-04,-6.97E-04,0,0.086023256,1.1492563486099243,9.93500042,6.495007546618581E-4,0,160.1999969482422,-86.9154885,40.384866,9.93181974,0.422797824,-0.073762243,0.4382249257312371,0.012636220870682826,0.017531062440516856,0.8986055254936218,0.007351597,-0.042594914,-0.907317035,-0.021344412,0.015952511350266062,-8.22E-05,Home
292,-52.37301296,12.79267575263977,19.755337524414063,-113.9329915,56.41279907226563,-8.564521818,1.2454167415288468E-4,-1.42E-04,7.56145873134142E-5,9.910656142003328,0.41991714540037134,-0.074203637,-113.125,-0.013988652,-0.002179031,-4.35E-04,0,0.086023256,1.159177541732788,9.93500042,1.782485342118889E-4,0,160.1999969482422,-86.9154885,40.384866,9.910656142003328,0.41991714540037134,-0.074203637,0.4382553615616363,0.012649086629519763,0.017468478,0.8985917244142699,0.007428198,-0.042493906,-0.907382602,-0.021255112,0.015892407440951148,7.56145873134142E-5,Home
293,-52.37569691,12.788283796310425,19.772539653778075,-113.9362857,56.40743095397949,-8.547197809,1.0081945050471616E-4,-2.25E-04,1.7050348077584239E-4,9.885891451418978,0.4167344584627059,-0.074459181,-109.7777778,-0.011416972,-0.002157962,-0.001002517,0,0.086023256,1.1692391633987427,9.93500042,2.4859675249899738E-5,0,160.1999969482422,-86.9154885,40.384866,9.885891451418978,0.4167344584627059,-0.074459181,0.4384172743963964,0.012602155,0.017376076176907253,0.8985151903143207,0.007417211,-0.042287944,-0.907741835,-0.021278834,0.01580938,1.7050348077584239E-4,Home
294,-52.34068298,12.773765773773194,19.777663707733154,-113.9004179,56.39254711151123,-8.541829815,1.3640278597696893E-4,-9.49E-05,-7.41E-06,9.885752076084174,0.4154799681844063,-0.073808705,-117.25,-0.001467871,-0.001151989,-8.72E-04,0,0.086023256,1.1792634725570679,9.93500042,1.4936152183508966E-5,0,160.1999969482422,-86.9154885,40.384866,9.885752076084174,0.4154799681844063,-0.073808705,0.43858388384569036,0.012544538174728745,0.017300443127027994,0.898436144,0.007372146,-0.04210279,-0.908112359,-0.021243251,0.015939851897289452,-7.41E-06,Home
295,-52.39289913,12.835375757217408,19.75131156921387,-113.9521458,56.45610885620117,-8.568913774,1.0081945050471616E-4,-9.49E-05,1.2305903517487412E-4,9.892349946846082,0.41557289356166877,-0.075295508,-116.1111111,0.003132403,-4.30E-04,-1.05E-04,0,0.086023256,1.1892093420028687,9.93500042,0.006355102,0,160.1999969482422,-86.9154884,40.3848661,9.892349946846082,0.41557289356166877,-0.075295508,0.43850313141508007,0.012628885329637712,0.017219585,0.8984759299500474,0.0075986,-0.042030748,-0.907927775,-0.021278834,0.015939851888247484,1.2305903517487412E-4,Home
296,-52.3626429,12.769007711410522,19.727033672332762,-113.9222559,56.38913101196289,-8.593801851,1.1712847926283201E-4,-1.47E-04,1.7495139940524275E-4,9.896254475300129,0.4163051253327957,-0.075488953,-136,0.00219159,-6.25E-04,-0.001432259,0,0.086023256,1.1991932392120361,9.93500042,0.004486098,0,160.1999969482422,-86.9154884,40.3848661,9.896254475300129,0.4163051253327957,-0.075488953,0.438521561,0.012590406706683266,0.017278089793851075,0.8984663532775583,0.007477181,-0.04210233,-0.907971596,-0.021219528,0.015844963002696777,2.1794792976754818E-4,Home
297,-52.38509113,12.799629774093628,19.811579685211182,-113.9449479,56.42085105895996,-8.50852376,-9.93E-05,-1.48E-06,-6.52E-05,9.923776043271555,0.4184768052355757,-0.075574283,-134.5555556,0.016286211106383685,0.001311406,-2.21E-05,0,0.086023256,1.209351897239685,10.286999702453613,0.002056221,0,160.1999969482422,-86.9154884,40.3848661,9.923776043271555,0.4184768052355757,-0.075574283,0.4384528334858348,0.012649498789489847,0.017235696749779785,0.8984998788648438,0.00762389,-0.042077376,-0.907815629,-0.021326278,0.015880546342690014,8.747569913749845E-5,Home
298,-52.38021084,12.800971784591674,19.75448362350464,-113.9394579,56.420728874206546,-8.565497818,-1.35E-04,-1.33E-05,-1.36E-04,9.956151934503351,0.42300690551405973,-0.074459181,-139.625,0.015030388693207676,0.001911913,3.42477366183568E-4,0,0.086023256,1.2192755937576294,10.286999702453613,0.00340303,0,160.1999969482422,-86.9154885,40.3848661,9.956151934503351,0.42300690551405973,-0.074459181,0.4383351114189741,0.012649575736626837,0.017373770204128572,0.8985546520612773,0.007508399,-0.042324706,-0.90755743,-0.021361862,0.015868685,1.6309026497624162E-5,Home
299,-52.3199432,12.791943740844726,19.72495969772339,-113.8791899,56.41157890319824,-8.595509834,1.0230209230834129E-4,-1.44E-04,5.337500320837914E-5,9.954819040391051,0.4229372106130841,-0.075853059,-146.1111111,0.001623533,5.157725903594378E-4,-0.001500439,0,0.086023256,1.2292726039886475,10.286999702453613,0.002592104,0,160.1999969482422,-86.9154885,40.3848661,9.954819040391051,0.4229372106130841,-0.075853059,0.43830783043092897,0.012644575529017495,0.017416231388461243,0.8985672083873193,0.007463441,-0.042396437,-0.907498051,-0.02112464,0.015738212964633135,2.06086817378341E-4,Home
300,-52.39326523,12.832691764831543,19.651759777069092,-113.9536097,56.454400863647464,-8.667367821,1.853298733815623E-4,-2.03E-04,8.89583386806319E-5,9.952884979618405,0.42419170031269776,-0.075481358,-160.6666667,-9.23E-04,4.6186944813404266E-5,-9.53E-04,0,0.086023256,1.2392750978469849,10.286999702453613,0.001290198,0,160.1999969482422,-86.9154885,40.3848661,9.952884979618405,0.42419170031269776,-0.075481358,0.43814283985536073,0.012703710054815973,0.017486824699252553,0.8986454687072235,0.007515691,-0.042573851,-0.907130998,-0.021041612,0.015678907382907798,2.4167015285059376E-4,Home
301,-52.40485542,12.802557754516602,19.700193614959716,-113.9648335,56.42255893707275,-8.619055862,5.8735314479026085E-5,8.222941407718911E-5,-1.29E-04,9.947254254979995,0.42340183721005337,-0.074226868,-136.5,-0.002239044,-7.03E-04,1.673477773482983E-4,0,0.1063014566898346,1.2492567300796509,10.286999702453613,4.971756716258824E-4,0,160.1999969482422,-86.9154885,40.3848661,9.947254254979995,0.42340183721005337,-0.074226868,0.4381653428650819,0.012681169480157014,0.017507380089507654,0.8986344148333256,0.007456048,-0.042591243,-0.907182364,-0.021168206,0.015964258,2.3494123664792052E-5,Home
302,-52.35276119,12.815855751037597,19.79718359,-113.913106,56.436222877502445,-8.523529806,-2.82E-05,8.154512457639992E-5,-8.90E-05,9.944742424974164,0.42347153124300024,-0.07318146,-138.5555556,-0.001724558,4.28680077339839E-4,9.312663697501988E-4,0,0.086023256,1.1085631847381592,9.93500042,0.015457965,0,160.1999969482422,-86.9154888,40.3848659,9.944742424974164,0.42347153124300024,-0.07318146,0.43824267358455843,0.012657564694007624,0.017465714130152778,0.8985978469107915,0.007446471,-0.042496266,-0.907354026,-0.021255112,0.015963574129979587,6.375347379396117E-5,Home
303,-52.38338318,12.822687768936158,19.675183658599853,-113.9433616,56.443909072875975,-8.643943825,4.2996531492551264E-5,1.289895707424911E-4,-6.52E-05,9.942869343803924,0.422774595,-0.074505644,-140.5,-0.001035042,-2.92E-04,-8.31E-05,0,0.086023256,1.1185567378997803,9.93500042,0.010835378430783749,0,160.1999969482422,-86.9154888,40.3848659,9.942869343803924,0.422774595,-0.074505644,0.438212924,0.012674766,0.017464813,0.8986121329289039,0.007479612,-0.042509481,-0.907287254,-0.021183945,0.016011019,8.747569913749845E-5,Home
304,-52.358983,12.80341178894043,19.697021579742433,-113.919328,56.425242805480956,-8.622837811,-9.93E-05,3.410067445444829E-5,-8.90E-05,9.941411648,0.42388969573002416,-0.075411664,-142.3333333,-7.88E-04,1.8878642795155349E-4,-2.93E-04,0,0.086023256,1.1285607814788818,9.93500042,0.005172133,0,160.1999969482422,-86.9154888,40.3848659,9.941411648,0.42388969573002416,-0.075411664,0.4381168533876104,0.012720466455788289,0.017482424480388465,0.8986579862613122,0.007550925,-0.042580408,-0.907072523,-0.021326278,0.015916129664599318,6.37534743590841E-5,Home
