seconds_elapsed,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,microphone_dBFS,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,gyroscope_z,gyroscope_y,gyroscope_x,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,accelerometer_z,accelerometer_y,accelerometer_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,magnetometer_z,magnetometer_y,magnetometer_x,class
90,9.865691995157778,-0.096883183,-0.230373066,-0.058190613,-0.001071948,-0.049459354,-68.77777778,45,0.42076340317726135,2.756593704223633,6.684999942779541,1.509247899055481,292.6608581542969,154.29998779296875,-86.9106659,40.4268497,-0.037727231,-0.012839654,-0.049809256,9.865691995157778,-0.096883183,-0.230373066,-0.064195369,-0.052439169,0.15213663431191907,0.632276691,0.013596501125558788,-0.013477801,0.7736970319331271,0.038485692391845676,0.00405704,-1.370320032,-109.4407082,54.068690872192384,-3.06805594,-44.5802631,3.369517931938171,21.71185161590576,Campus
91,10.006923680166596,-0.160292983,-0.62922524,-0.0475991,0.044584507,0.014231564826332033,-70,45,0.29813772439956665,2.756593704223633,6.642000198364258,1.3588473796844482,298.7994079589844,154.29998779296875,-86.9106785,40.4268554,-0.027135713,0.032809546,0.013873281512552729,10.006923680166596,-0.160292983,-0.62922524,0.1019753309396597,0.044891859,-0.22580453,0.6011569167558963,0.010586939792399509,-0.019673023,0.7979444890068128,0.041381685,0.019477578598105956,-1.291447335,-108.5698721,57.11344482421875,-4.420913892,-43.70967121,6.412563858032226,20.35911554336548,Campus
92,9.966820671,-0.039400263,-0.510173597,0.084652755,-0.067652816,-0.034644827,-70.33333333,45,0.31063973903656006,2.766547918319702,6.580999851226807,1.3239933252334595,307.25567626953125,154.29998779296875,-86.910695,40.4268693,0.10511613771030047,-0.079427935,-0.034994728,9.966820671,-0.039400263,-0.510173597,0.042014321,-0.047763728,-0.216343699,0.6100392353187487,0.012023426472261385,-0.008550166,0.7918201615509478,0.029577549904679826,-9.28E-04,-1.312839617,-108.5612099,55.89771495819092,-4.81948791,-43.70113129,5.197199916839599,19.961273670196533,Campus
93,10.191757609543291,-0.307495133,-0.051431169,0.084320644,0.019206106,-0.068898232,-70,45,0.27658358216285706,2.776503324508667,6.552000045776367,1.3846532106399536,305.1058654785156,154.29998779296875,-86.9107057,40.4268773,0.10478402710818116,0.007419124,-0.069249619,10.191757609543291,-0.307495133,-0.051431169,0.27018825290272536,-0.033562163,-0.17741798,0.6426034650756317,-0.013730156,-0.00645859,0.7656787037849426,-0.012629587,0.027567569,-1.396356122,-109.19256,56.05045875549317,-6.700239854,-44.33260319,5.3511639094352725,18.08015568733215,Campus
94,10.02236352975552,-0.316013642,-0.377407379,-0.038928168,0.041543542,0.077967536,-68.88888889,45,0.27658358216285706,2.776503324508667,6.552000045776367,1.3846532106399536,305.1058654785156,154.29998779296875,-86.9107057,40.4268773,-0.018464786,0.029765458,0.077590944,10.02236352975552,-0.316013642,-0.377407379,0.10097602733130594,-0.23235307,0.11897747999834783,0.6463404066354326,0.016108206965089144,-0.018355327,0.7619726142837006,0.049027278,0.007665593,-1.406759811,-109.3004081,55.165470886230466,-3.757477938,-44.44045109,4.465931891202927,21.02242973327637,Campus
95,9.686991118,-0.005084754,-0.664350946,-0.040458253,0.022866741,-0.018353587,-68.66666667,45,0.30159327387809753,2.7965826988220215,6.656000137329102,1.4400272369384766,287.1601867675781,154.29998779296875,-86.9107402,40.426886,-0.019994867,0.011084210396590598,-0.01872128,9.686991118,-0.005084754,-0.664350946,-0.188073973,-0.124849106,-0.025189581,0.6456742813286273,0.028076238276943274,-0.016171712,0.7622763942746282,0.064056989,-0.011126549,-1.405157533,-109.496218,51.641379051208496,-2.49001996,-44.63540722,0.9413519896566868,22.290131511688234,Campus
96,9.884062132789094,-0.254170616,-0.623234473,0.078283338,-4.79E-04,-0.055809495,-63.125,45,0.2958870828151703,2.806500196456909,6.603000164031982,1.3997727632522583,284.07550048828125,154.29998779296875,-86.9107655,40.4268885,0.09874672,-0.012258458,-0.056166813,9.884062132789094,-0.254170616,-0.623234473,-0.042361204,0.008153357,-0.008328331,0.6557948016425938,0.014927634856894214,-0.030507753,0.7535493437526295,0.062841227,0.026456761,-1.433295928,-107.31559,52.99289512634277,-2.794287933,-42.45575512,2.2932339595258235,21.985253524780273,Campus
97,9.604775586,-0.279434643,-0.557855818,-0.02667758,0.060965789,0.045145431,-64.44444444,45,0.2958870828151703,2.806500196456909,6.603000164031982,1.3997727632522583,284.07550048828125,154.29998779296875,-86.9107655,40.4268885,-0.006214196,0.049184952018549666,0.044779803207627714,9.604775586,-0.279434643,-0.557855818,-0.322733664,-0.056898876,0.080846112,0.676390831,0.016379374007346296,-0.029774335,0.7353260316527807,0.064664624,0.021788803591894414,-1.488092817,-106.5280801,51.61929702758789,-2.27871596,-41.66897709,0.919269982,22.50204563140869,Campus
98,9.651453064483347,0.28203073699135806,-0.891454214,-0.087309643,-0.039549396,-0.001485605,-65.875,45,0.28579799830913544,2.831593632698059,6.569000005722046,1.3324434757232666,268.89878845214844,154.29998779296875,-86.91080875,40.42688675,-0.066846262,-0.051328961,-0.00184292,9.651453064483347,0.28203073699135806,-0.891454214,-0.221198985,0.016574526730092985,-0.027644575,0.6557173503255381,0.041479765,-0.018175688,0.7528806583395282,0.087335089,-0.026800924,-1.431518709,-105.9848135,51.497540969848636,-1.674693966,-41.12485725,0.7977579799294472,23.10557954788208,Campus
99,9.953090987,-0.443856982,-0.765854246,-0.016475085,-0.015874616,-0.041018691,-62.77777778,45,0.28579799830913544,2.831593632698059,6.569000005722046,1.3324434757232666,268.89878845214844,154.29998779296875,-86.91080875,40.42688675,0.003988299,-0.027654182,-0.041376007,9.953090987,-0.443856982,-0.765854246,0.079809601,0.099404106,-0.047142401,0.6633747220039368,0.008809332,-0.044427202,0.7464807016178242,0.072673443,0.054693923,-1.454872615,-105.928084,55.883562812805174,-2.577615941,-41.06800526,5.1839018821716305,22.202535419464112,Campus
100,9.960299730300903,-0.318849371,-0.800399176,0.013948669,0.035633746,0.085714323,-71.125,45,0.31611937284469604,2.8566105365753174,6.991000175476074,1.5398608446121216,280.3618164,154.29998779296875,-86.9108434,40.4269003,0.034412049842112276,0.023858626,0.085348113,9.960299730300903,-0.318849371,-0.800399176,0.051728716,-0.091043624,-0.130045497,0.6480948155366101,0.018040736299686277,-0.030876737,0.7599851842065459,0.067342888,0.023696270582008457,-1.412801635,-106.3641121,55.65005497,-2.909699942,-41.50317921,4.9500279092788695,21.870573463439943,Campus
101,9.895579060304511,-0.02028963,-0.627035697,-0.090464699,-0.030537914,-0.059412307,-66.33333333,45,0.2589573860168457,2.866642713546753,6.9710001945495605,1.4168295860290527,285.6905212402344,154.29998779296875,-86.9108609,40.4269114,-0.070001315,-0.042314515,-0.05976073,9.895579060304511,-0.02028963,-0.627035697,-0.004883252,-0.008167257,0.089047643,0.6555206133323965,0.026219613,-0.024795147,0.7538509831845182,0.072362997,0.003194769,-1.431541382,-106.2977437,53.88117676,-1.678719963,-41.43803116,3.1804179406911133,23.101553497314452,Campus
102,10.204822327326802,0.04857953,-0.562818593,-0.106145089,-0.011318467,0.027946261,-68.66666667,45,0.2589573860168457,2.866642713546753,6.9710001945495605,1.4168295860290527,285.6905212402344,154.29998779296875,-86.9108609,40.4269114,-0.085681708,-0.023087655,0.027584498422672448,10.204822327326802,0.04857953,-0.562818593,0.27028103708063517,0.008411284,-0.04882307,0.6318745080707142,0.023767493934781985,-0.014107833,0.774206493,0.054963370547765525,-0.008112506,-1.368818726,-106.8528437,54.844976654052736,-2.696809926,-41.9914233,4.144827917814255,22.08334156036377,Campus
103,9.841653434975633,0.30772164257840046,-0.365282964,0.10254010953044948,0.04142161,-0.022135872,-68.75,45,0.46898335218429565,2.8865835666656494,7.125999927520752,0.7931087613105774,335.7697754,154.29998779296875,-86.9108708,40.4269196,0.12300349429894525,0.029637838362340026,-0.022495624,9.841653434975633,0.30772164257840046,-0.365282964,-0.025180363,-0.121381448,-0.098018552,0.6191966825952897,0.022700173,0.009353135,0.7838098779320717,0.024390609,-0.041635106,-1.336608817,-107.4053819,53.81676090240479,-3.781877916,-42.54603516,3.117343933433294,20.99802958,Campus
104,9.969588108433102,0.18579803993111677,-0.949178152,-0.01534828,0.086583149,0.090605552,-61.11111111,45,0.37345385551452637,2.8966455459594727,6.565000057220459,0.9077643752098083,331.7552185058594,154.29998779296875,-86.9108698,40.4269241,0.005115104,0.07479024,0.090223029,9.969588108433102,0.18579803993111677,-0.949178152,0.10097113396357564,-0.185922516,0.014996852110890508,0.6691762162643728,0.048317464140867725,-0.018645283,0.7404967818445373,0.097417339,-0.037483528,-1.46819731,-105.7655795,51.55036705,0.4039419898763299,-40.90562328,0.8510719813406468,25.18372760772705,Campus
105,9.722497171568639,1.0116848343061011,-1.028187758,-0.043435391,0.034042874,0.041364144807392096,-64.75,45,0.22301380336284637,2.906444549560547,5.985000133514404,1.203784704208374,329.9624938964844,154.29998779296875,-86.9108769,40.4269318,-0.022972008,0.022269237515272447,0.041011276887729764,9.722497171568639,1.0116848343061011,-1.028187758,-0.07168611,-0.058757455,0.2029609871142119,0.6634332925370596,0.082483919,-9.03E-04,0.7432006342897137,0.12509167990059528,-0.108049149,-1.450585878,-105.999698,48.12582706451416,2.1726979529857635,-41.19622738,-2.368751943,26.915029430389403,Campus
106,9.564230001889742,0.9667578683181021,-1.114019997,-0.043150725,-0.027126361,-0.0215635,-59.11111111,45,0.29561495780944824,3.631270170211792,5.876999855041504,1.4203758239746094,283.8413391113281,164.79998779296875,-86.9109135,40.4269378,-0.022687341,-0.038898517,-0.021911922,9.564230001889742,0.9667578683181021,-1.114019997,-0.190721466,-0.157082032,-0.086018359,0.6492803947439472,0.07707992,0.009596967,0.7557944585976092,0.10576240533908594,-0.114128635,-1.412937061,-107.0187638,49.46611919403076,1.9304059682041406,-42.33912323,-0.573277986,26.590997524261475,Campus
107,9.702309233471027,0.8001291107892701,-1.135037159,-0.008373945,0.036600426,-0.006098095,-52.375,45,0.29561495780944824,3.631270170211792,5.876999855041504,1.4203758239746094,283.8413391113281,164.79998779296875,-86.9109135,40.4269378,0.012089437533857173,0.024819376589097445,-0.006456891,9.702309233471027,0.8001291107892701,-1.135037159,-0.098124055,-0.024514633,0.12875330390282047,0.6700639597420553,0.075083031,-0.011915247,0.7375719819254088,0.1283511626488954,-0.082865018,-1.469464794,-107.2264079,50.03024696350098,3.872523916,-42.54615704,-0.010491988,28.533359317779542,Campus
108,9.672419238,0.7378692640516075,-0.780489963,-0.020199474,-0.036145256,-0.006058065,-56.11111111,45,0.32586337625980377,3.6463701725006104,6.003499984741211,1.3069769740104675,274.05003356933594,164.79998779296875,-86.9109367,40.4269382,2.639093662349923E-4,-0.047924823,-0.006421311,9.672419238,0.7378692640516075,-0.780489963,-0.189135093,0.002626678,-0.074446141,0.6808842038645327,0.050714699,0.003415247,0.7296694852773425,0.07024378,-0.073229915,-1.49872459,-109.3668983,49.396579055786134,2.857971943616867,-44.68664719,-0.643427983,27.51807548522949,Campus
109,9.785756039387971,0.6007959482721189,-0.66229498,-0.065983365,0.036017749187292405,-0.027590428,-60.25,45,0.32586337625980377,3.6463701725006104,6.003499984741211,1.3069769740104675,274.05003356933594,164.79998779296875,-86.9109367,40.4269382,-0.045519982,0.024250044,-0.027925505,9.785756039387971,0.6007959482721189,-0.66229498,-0.136630267,0.027986223,-0.04343096,0.6797735476956784,0.042623525,9.012537501476597E-4,0.7315470396893696,0.061575955,-0.058919525,-1.495576315,-111.149318,49.710363121032714,3.2066479420661924,-46.46943306,-0.32927799,27.86614137649536,Campus
110,10.071799944905402,0.3048032110238231,-1.056826134,0.035217694,-0.005327291,0.019799675,-61.11111111,45,0.2559530436992645,3.671367883682251,7.835999965667725,1.2543338537216187,272.4293212890625,164.79998779296875,-86.9109688,40.4269454,0.055681077,-0.017103722,0.019441388609545987,10.071799944905402,0.3048032110238231,-1.056826134,0.21096151150189912,-0.046448378,-0.151933924,0.6717354907439306,0.046368686,-0.017647705,0.7385556164842385,0.09284634,-0.036176144,-1.474545246,-111.7945754,50.27973690032959,4.531445906162262,-47.11469124,0.2397299910336733,29.190573444366454,Campus
111,9.549183079339926,0.9560952678557884,-0.543493074,0.002218029,-0.005245576,0.067707673,-64.875,45,0.18308678269386292,3.681253433227539,8.046999931,1.2657742500305176,266.6778869628906,164.79998779296875,-86.9109874,40.4269413,0.022681411215583386,-0.017014765,0.067319222,9.549183079339926,0.9560952678557884,-0.543493074,-0.28690252,-0.16586193,0.038291001,0.6875283069980954,0.060405425,0.021111185064689637,0.7225910986511452,0.059121815,-0.113567921,-1.517491794,-113.1334038,41.50452102661133,3.408557941913605,-48.45449509,-8.536217792,28.068417453765868,Campus
112,9.918482178623236,0.6744449373280395,-1.047530705,0.043162587,-0.02782765,-0.100660808,-70.22222222,45,0.18160155415534973,2.8511180877685547,7.896999835968018,1.2387804985046387,259.8713379,160.39999389648438,-86.9110171,40.4269318,0.063625969,-0.039598321,-0.101001815,9.918482178623236,0.6744449373280395,-1.047530705,0.074913381,0.13808766112310214,-0.307193213,0.6847220277323306,0.045869469570303426,-0.005868476,0.7270220315572128,0.075044281,-0.054328026,-1.508979213,-111.2377682,42.598739318847656,1.5962479657679796,-46.55837101,-7.441267881,26.256107540130614,Campus
113,9.995024374,0.076837789,-0.589520173,0.070371977,0.059074268,-0.088939062,-64.375,45,0.20508649945259094,2.861163854598999,7.671999931335449,1.2250313758850098,258.91876220703125,160.39999389648438,-86.9110284,40.42693,0.090835358,0.047296184,-0.089283036,9.995024374,0.076837789,-0.589520173,0.020049091,-0.102481327,-0.150538444,0.725736961,0.024048244778984634,-0.009069949,0.6869550393623056,0.046618435521541136,-0.022330749,-1.624985145,-110.0385083,44.16814735412598,-2.746341944,-45.35874496,-5.87088388,21.913151569366455,Campus
114,10.067923258809211,0.5245682870951093,-0.646410585,-0.050042031,0.024162567496408247,0.060748164,-56.33333333,45,0.18785178661346436,2.871154785,7.215000152587891,1.2468900680541992,257.04693603515625,160.39999389648438,-86.9110448,40.426929,-0.029578648,0.012377069320403111,0.060380473,10.067923258809211,0.5245682870951093,-0.646410585,0.25347823078192555,-0.059705744,0.061635837,0.7228516062486519,0.044803644,-0.005312686,0.6886437951939778,0.070127957,-0.057135994,-1.617173711,-110.0640057,44.575871276855466,-1.369815978,-45.38387737,-5.464379894,23.291019554138185,Campus
115,9.847530911269697,0.8002946325261326,-0.939095776,-0.003522751,-0.022588005,-0.003155056,-61.33333333,45,0.18785178661346436,2.871154785,7.215000152587891,1.2468900680541992,257.04693603515625,160.39999389648438,-86.9110448,40.426929,0.016940633594555762,-0.034367572,-0.003515336,9.847530911269697,0.8002946325261326,-0.939095776,0.072385844,-0.192164883,0.044576077,0.7178315936940388,0.069556839,-7.81E-04,0.6919560606039844,0.098893622,-0.098573043,-1.602279753,-110.1686819,40.38041301727295,1.9710319656133652,-45.48867504,-9.659837861,26.63174560546875,Campus
116,9.918894503880473,0.5403132895821506,-0.973219637,8.222991331981924E-5,0.04595451,-0.123140052,-59.375,45,0.23452956974506378,2.881124496459961,6.781000137329102,1.2364851236343384,262.18060302734375,160.39999389648438,-86.9110681,40.426932,0.020545613629600175,0.034183952919332884,-0.123485123,9.918894503880473,0.5403132895821506,-0.973219637,0.07962281,-0.057982748,-0.020512346,0.7291620356532243,0.05454236,-0.014595366,0.6812179936812475,0.096635125,-0.059539199,-1.63593785,-107.487244,39.94865531921387,-0.554367986,-42.80638325,-10.09110782,24.105979499816893,Campus
117,9.760381675460964,0.3447145610975409,-0.569756043,-0.104567561,-0.084801019,0.056005206,-60.66666667,45,0.23452956974506378,2.881124496459961,6.781000137329102,1.2364851236343384,262.18060302734375,160.39999389648438,-86.9110681,40.426932,-0.084104178,-0.096567241,0.055659749,9.760381675460964,0.3447145610975409,-0.569756043,-0.156648039,0.045688417,-0.092388074,0.721887356,0.027227973,-0.007034395,0.6904755599290422,0.048077362,-0.03018638,-1.614591021,-106.772324,45.26639118,-4.212537929,-42.09292706,-4.773615899,20.44646759033203,Campus
118,9.752602063336418,0.5451018414053234,-0.349674441,0.079338978,0.020009694,0.072724924,-66.375,45,0.19357548654079437,2.901103973388672,6.122000217437744,1.3109359741210938,271.9264221191406,160.39999389648438,-86.9111147,40.4269466,0.09980236,0.008237541,0.07234833,9.752602063336418,0.5451018414053234,-0.349674441,-0.153058686,-0.091886332,-0.009757626,0.7283419144963755,0.035060234,0.009506016,0.6834159099939957,0.034308893,-0.064212009,-1.633074647,-107.2763058,41.83111503601074,-4.352105901,-42.59690918,-8.208891836,20.308119659423827,Campus
119,9.569579381209154,0.9924576957139204,-0.027408175,0.006535472,0.028054495075337804,0.020144616123130635,-66.22222222,45,0.1890183836221695,2.911132335662842,5.631999969482422,1.3147799968719482,277.71368408203125,160.39999389648438,-86.9111401,40.4269543,0.026998855071865672,0.016267514620337962,0.019768025422608932,9.569579381209154,0.9924576957139204,-0.027408175,-0.249894679,-0.056867778,0.11136119602953345,0.7549629043606878,0.044101942,0.029341010285261114,0.6528933418607249,0.013889902,-0.10528903,-1.714562607,-104.420042,36.1553093,-1.431913985,-39.73966927,-13.88506372,23.226725540161134,Campus
120,9.801251274868122,0.558035854,-0.644682755,-0.12865748,0.017871729984373145,0.010633486937912344,-71.125,45,0.3517496585845947,2.921210289001465,6.585000038146973,1.3534351587295532,275.5028991699219,160.39999389648438,-86.9111717,40.4269639,-0.108194097,0.006090681,0.010267274784267817,9.801251274868122,0.558035854,-0.644682755,-0.104662872,-0.070898668,-0.065807975,0.7337626126206037,0.043164021,8.134321809477326E-4,0.6771220755808561,0.057985601747788273,-0.064302461,-1.649336666,-103.2762919,45.910063133239746,0.11943799786269665,-38.59628525,-4.130553912,24.779785537719725,Campus
121,9.831300943800546,0.8702353313384414,-0.544367149,0.021112779241272257,0.036609321,0.012967161617232758,-71.66666667,45,0.3340610861778259,2.9411253929138184,8.890000343322754,1.2572108507156372,282.5046691894531,160.39999389648438,-86.911212,40.4269776,0.041576162422555095,0.024831236138921773,0.012615775002293217,9.831300943800546,0.8702353313384414,-0.544367149,-0.024868442,0.018978427,-0.075008968,0.7258123900126485,0.047139049,0.012086607886532557,0.6855384400747355,0.047610130863777335,-0.085132774,-1.625750435,-107.3416978,48.27161716461182,-3.458333936,-42.66108109,-1.767413965,21.202257595062257,Campus
122,9.844252378037833,1.0440837627172797,-0.929181815,0.12118269948181339,0.026304609675067835,-0.026743659,-62.88888889,45,0.22248078882694244,2.9511849880218506,9.078000069,1.1675586700439453,279.9595031738281,160.39999389648438,-86.9112311,40.4269828,0.14164607996421041,0.014531116852035316,-0.027100474,9.844252378037833,1.0440837627172797,-0.929181815,0.026205998200636644,0.061321146,-0.100726182,0.7484147921204567,0.065244593,0.00214602,0.6586587022130306,0.084162697,-0.100350028,-1.693560605,-108.7604359,44.21011501312256,-2.927877946,-44.08067307,-5.830135882,21.731493606567383,Campus
123,10.01393376970754,0.5716406801371898,-1.138719322,-0.050053892,0.047011517,-0.017120032,-69.75,45,0.22248078882694244,2.9511849880218506,9.078000069,1.1675586700439453,279.9595031738281,160.39999389648438,-86.9112311,40.4269828,-0.029590509,0.035233433,-0.017487728,10.01393376970754,0.5716406801371898,-1.138719322,0.18545677592453447,-0.045016293,-0.104546078,0.7701601993690417,0.057450722505166696,-0.020289742,0.6340704490837542,0.10485808028685815,-0.06237331,-1.760847402,-108.9295279,43.14944725036621,-2.071437955,-44.24866711,-6.891169889,22.58829957962036,Campus
124,9.876924287925647,0.713630317,-0.934615032,-0.137695647,-0.051145114,0.026804629,-69.625,45,0.26837417483329773,2.961162805557251,9.607000350952148,1.173142910003662,270.4286804199219,160.39999389648438,-86.9112507,40.4269845,-0.117232265,-0.062917269,0.026445832571412607,9.876924287925647,0.713630317,-0.934615032,0.021315343,0.029805080549230853,0.013725047551312493,0.7514921583018257,0.057556334,-0.01330588,0.6566743173645538,0.095938719,-0.068970229,-1.701998807,-108.6913835,42.64936912536621,-3.078059938,-44.01223114,-7.390027847,21.58228755950928,Campus
125,9.885503828525543,0.9677328258896103,-0.957485682,0.015336419446665106,0.042775617,-0.021403377,-64.44444444,45,0.2807319760322571,2.9711740016937256,8.454000473022461,1.1845320463180542,270.1731262207031,160.39999389648438,-86.9112669,40.4269863,0.0357998,0.030999014922643748,-0.021757726,9.885503828525543,0.9677328258896103,-0.957485682,-0.005943474,0.062123932595391874,-0.068476238,0.7400484148738453,0.06430548,-0.001941092,0.6688861893218698,0.089805432,-0.092836507,-1.667413452,-108.4672698,42.01936122894287,-4.102493925,-43.78701904,-8.02235384,20.557731609344483,Campus
126,9.879685888012636,0.4811403043737671,-0.782792772,0.024220391,-0.064610441,-0.018916988,-65.55555556,45,0.22834809124469757,2.981219769,6.815000057220459,1.2306742668151855,272.5480957,160.39999389648438,-86.9112838,40.4269904,0.044683774,-0.076379631,-0.019278755,9.879685888012636,0.4811403043737671,-0.782792772,0.043809849,-0.048961555,0.038518799,0.7582284096375252,0.048269268,-0.015372623,0.6491327731354722,0.086568331,-0.052534456,-1.7231618,-108.4436017,43.19495319366455,-3.848611916,-43.76298504,-6.845297861,20.81173559188843,Campus
127,9.922460495846943,0.47927018264037313,-0.481387132,0.041573195,0.014896073600150717,-0.048463022,-66.875,45,0.22834809124469757,2.981219769,6.815000057220459,1.2306742668151855,272.5480957,160.39999389648438,-86.9112838,40.4269904,0.062036581762424374,0.003125403,-0.048812922,9.922460495846943,0.47927018264037313,-0.481387132,0.010780714090588023,-0.150375212,-0.035187267,0.7724607592647516,0.039793184,0.003423296,0.6330498786805903,0.045416346510623026,-0.065484795,-1.766924678,-110.3555856,41.16426319122314,-6.027287893,-45.70388298,-8.90526782,18.689789600372315,Campus
128,9.792588937629773,0.5855765550135119,-0.774519523,-0.067768805,0.093916298,0.029721535449005805,-67.44444444,45,0.23335179686546326,3.0011250972747803,4.458000183105469,1.207891821861267,273.3864746,160.39999389648438,-86.911311,40.4269989,-0.047305422,0.082135463,0.029355908755230933,9.792588937629773,0.5855765550135119,-0.774519523,-0.065786187,-0.049760383,-0.027340768,0.7826914323063997,0.046658338,-0.008716316,0.6200208234099241,0.072171161,-0.062089945,-1.799198226,-110.0876739,37.79584339141846,-5.494147882,-45.88785919,-12.72398972,20.125851573944093,Campus
129,9.853678536646575,0.41673736279328505,-0.977142819,-0.063872087,0.071480989,-8.60E-05,-70,45,0.2715679705142975,3.0111000537872314,4.399000168,1.209315538406372,274.9450684,160.39999389648438,-86.9113216,40.4270037,-0.043408703,0.059702906004849426,-4.43E-04,9.853678536646575,0.41673736279328505,-0.977142819,0.008367279,0.046401177,0.1431467304530653,0.7854040351886193,0.049563232,-0.032755471,0.6155728032288043,0.11334546416708567,-0.03741208,-1.809832597,-107.1285641,36.90597541809082,-3.371347916,-42.9287492,-13.61397972,22.248651599884035,Campus
130,9.921618382907608,0.2832242408902972,-0.723271295,-0.035203779,-0.078640654,-0.026761634,-65.88888889,45,0.2312696874141693,3.0211069583892822,4.368000030517578,1.2335323095321655,277.5212402,160.39999389648438,-86.9113342,40.4270087,-0.014740397,-0.090411325,-0.02711895,9.921618382907608,0.2832242408902972,-0.723271295,0.052416500535983485,-0.194750983,-0.012259304,0.767953364,0.041655646,-0.011913434,0.6381066707731451,0.071885398,-0.048376576,-1.753369835,-104.8305717,38.533577308654785,-4.549867904,-40.63002518,-11.98637776,21.070131607055664,Campus
131,9.828010762779458,0.26739792726047845,-0.419975224,-0.046863253,-0.052790842,0.018077818,-74.22222222,45,0.2312696874141693,3.0211069583892822,4.368000030517578,1.2335323095321655,277.5212402,160.39999389648438,-86.9113342,40.4270087,-0.02639987,-0.064565962,0.017716053330782546,9.828010762779458,0.26739792726047845,-0.419975224,-0.062047847,-0.14991416,-0.140621082,0.7664334988131106,0.025327787876413974,0.002946468,0.6409311219326501,0.028266669500809055,-0.042205005,-1.748195866,-103.5171201,41.550271072387694,-6.316061864,-39.31706112,-8.969805822,19.303937673568726,Campus
132,9.757723684494312,0.2892324336661169,-0.113618811,-0.05728917,0.06682402,0.017704189929080384,-74.625,45,0.230615035,2.9174911975860596,4.732999801635742,1.2214981317520142,285.15203857421875,161,-86.9113664,40.4270207,-0.036825787,0.055053350642251156,0.017336495290736404,9.757723684494312,0.2892324336661169,-0.113618811,-0.117570447,-0.095149482,-0.064410911,0.7700030387026592,0.016474577159385165,0.010723313418142408,0.6374058636646827,0.004671807,-0.038905136,-1.758492102,-103.0970741,43.06026523590088,-6.921303864,-38.89774712,-7.459811888,18.69869565963745,Campus
133,9.804050645,0.406207774,-0.425004795,0.061547309,0.024571776,-0.015410549,-76.22222222,45,0.2241853028535843,2.927549123764038,5.025000095367432,1.2338895797729492,284.4954528808594,161,-86.9113841,40.4270243,0.082010693,0.012804069140365401,-0.015756006,9.804050645,0.406207774,-0.425004795,-0.104481665,0.050662517,-0.093483905,0.788998022,0.024653589035366272,-0.00228374,0.6129694841440442,0.034420422052295466,-0.035577616,-1.819788345,-102.2771121,41.83123722076416,-5.258687901,-38.07729748,-8.688839812,20.361311588287354,Campus
134,9.748873437492593,0.40945725403364425,-0.594204065,-0.035784974,0.070453523,-0.003951232,-75.375,45,0.25874245166778564,2.9374501705169678,5.3420000076293945,1.220656394958496,283.3227539,161,-86.9114021,40.4270287,-0.015321591,0.058670988,-0.00429817,9.748873437492593,0.40945725403364425,-0.594204065,-0.090016282,-0.06195582,0.46761354977644765,0.8083741809557943,0.050513648,-0.029076157,0.5848429839587906,0.10676741690456289,-0.047615799,-1.886361421,-100.0331665,39.62962528,-2.71925794,-35.83371708,-10.89045173,22.90074155807495,Campus
135,9.756754634449782,0.412056261,-1.320536091,-0.108084723,0.036085508,0.069701196,-78.22222222,45,0.2660278379917145,2.9474902153015137,5.535999774932861,1.1969869136810303,280.1216125488281,161,-86.9114213,40.4270342,-0.087621342,0.024304673776406653,0.069319418,9.756754634449782,0.412056261,-1.320536091,-0.099848137,-0.017993425,-0.112601654,0.77201032,0.055205729,-0.032910553,0.6318690243821877,0.12122743698553397,-0.04365441,-1.767256129,-99.23613983,43.29474918365479,-2.290061944,-35.03656956,-7.225327847,23.329937496185302,Campus
136,9.826948013120484,0.5265051891000996,-1.401839793,6.760828043288976E-4,-0.018331346,-0.049090178,-77.375,45,0.26834553480148315,1.9038563966751099,5.835999965667725,1.2113345861434937,282.98284912109375,159,-86.9114437,40.4270393,0.021139466434319333,-0.030109433,-0.049441563,9.826948013120484,0.5265051891000996,-1.401839793,0.017165226,0.11989587784102819,-0.162245645,0.7842553911857235,0.054887457,-0.036285343,0.6159623178463538,0.1257839201072466,-0.041132561,-1.807068725,-99.06717018,43.40820919036865,-1.586243961,-34.86735519,-7.111867843,24.033755626678467,Campus
137,9.835311223002313,0.6012518673194843,-1.429461791,-0.025750475,0.091547027,0.048909293948808344,-72.33333333,45,0.22433368861675262,1.9137896299362183,5.9629998207092285,1.208716869354248,285.37823486328125,159,-86.9114556,40.4270436,-0.00528709,0.079760048,0.048531223,9.835311223002313,0.6012518673194843,-1.429461791,0.027774051555152078,-0.14126199,-0.216817345,0.7862798010261314,0.06754751,-0.025023716,0.6127061762856049,0.12299451087285014,-0.075090218,-1.813137416,-99.75988617,42.79967327,-1.579289963,-35.5588512,-7.720403862,24.040709590911867,Campus
