ACADEMIC_PERIOD,Department,Subject,Crs .,Title,IType,Sec .,CRN,Min Cr,Max Credit,Stat,Perm,Days,Meeting Time String,Dates,BldgRoom String,Enrl*,Lim**,Graduate Student,INSTRUCTOR_ID,Instructor,Instructor _Title,Grd?,Mode,Link ID,Link Cnct,XList Group,XList Enrl,XList Max Enrl,XList Seats Avail
202410,Computer Information Tech,CNIT,17600,Info Tech Architecture,LEC,008,15166,3,3,,,MW,08:30 AM-09:20 AM,08/21/23-12/09/23,WALC 1018,179,180,No,28061566,"Hiday, Lawrence A.",Professor of Practice,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202410,Computer Information Tech,CNIT,45500,Network Security,LEC,001,13461,3,3,,,MW,02:30 PM-03:20 PM,08/21/23-12/09/23,MATH 175,151,168,No,28061566,"Hiday, Lawrence A.",Professor of Practice,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202410,Computer Graphics Technology,CGT,10501,Introduction To Games,LEC,006,22006,3,3,,,MW,01:30 PM-02:20 PM,08/21/23-12/09/23,LILY G126,119,160,No,32203037,"Howard, Robert T.",Clinical Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202410,Computer Graphics Technology,CGT,24500,Game Development I,LEC,001,21769,3,3,,,MW,04:30 PM-05:20 PM,08/21/23-12/09/23,UC 114,117,189,No,32203037,"Howard, Robert T.",Clinical Assistant Professor,Y,Reg,A1,A2,B8,131.0,189.0,58.0
202410,Computer Graphics Technology,CGT,34500,Game Development III,LEC,001,63387,3,3,,,MW,09:30 AM-10:20 AM,08/21/23-12/09/23,WALC 3122,47,50,No,32203037,"Howard, Robert T.",Clinical Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202410,Computer Graphics Technology,CGT,37500,Game Audio,LEC,001,22592,3,3,,,TR,03:30 PM-04:20 PM,08/21/23-12/09/23,HEAV B020,23,24,No,32203037,"Howard, Robert T.",Clinical Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202410,Computer Information Tech,CNIT,30600,Game Development I,LEC,008,23391,3,3,,,MW,04:30 PM-05:20 PM,08/21/23-12/09/23,UC 114,14,189,No,32203037,"Howard, Robert T.",Clinical Assistant Professor,Y,Reg,A3,A4,B8,131.0,189.0,58.0
202410,Computer Information Tech,CNIT,15501,Intro To Software Dev Concepts,LEC,004,69969,3,3,,,MW,02:30 PM-03:20 PM,08/21/23-12/09/23,WALC 3087,120,126,No,33772934,"Huang, Amanda",Student,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202410,Schl of Construction Mgmt Tech,CM,10000,Intro To Construction Mgmt,LEC,SC1,10921,3,3,,,TR,01:30 PM-02:45 PM,08/21/23-12/09/23,LILY G126,152,170,No,14428261,"Hubbard, Bryan J.",Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202410,Schl of Construction Mgmt Tech,CM,20001,Intermed Pre-Construction Mgmt,LEC,001,13878,6,6,,,MW,09:30 AM-11:20 AM,08/21/23-12/09/23,WTHR 320,87,90,No,14428261,"Hubbard, Bryan J.",Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202410,Schl of Construction Mgmt Tech,CM,37100,Industrial Construction Mgmt,LEC,001,17369,3,3,,,R,02:30 PM-05:20 PM,08/21/23-12/09/23,DUDL 4117A,17,30,No,14428261,"Hubbard, Bryan J.",Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202410,Schl of Aviation & Transp Tech,AT,35900,Airport Management,LEC,003,30258,3,3,,,TR,01:30 PM-02:45 PM,08/21/23-12/09/23,NISW 149,40,45,No,14609192,"Hubbard, Sarah M.",Associate Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202410,Schl of Aviation & Transp Tech,AT,50500,Research Methods In Aviation,LEC,002,59238,3,3,,,MW,12:00 PM-01:15 PM,08/21/23-12/09/23,NISW 220,21,25,No,14609192,"Hubbard, Sarah M.",Associate Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202410,Naval Science,NS,11000,Intro To Naval Science,LEC,003,24198,3,3,,,MWF,02:30 PM-03:20 PM,08/21/23-12/09/23,UNIV 203,13,48,No,35715134,"Hudson, Scott C.",Associate Professor of Naval Science,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202410,Naval Science,NS,11000,Intro To Naval Science,LEC,001,24196,3,3,,,MWF,12:30 PM-01:20 PM,08/21/23-12/09/23,AR 101,20,48,No,35715134,"Hudson, Scott C.",Associate Professor of Naval Science,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202410,Naval Science,NS,21400,Naval Leadership & Mgmt,LEC,001,24205,3,3,,,MWF,09:30 AM-10:20 AM,08/21/23-12/09/23,AR 101,6,25,No,35715134,"Hudson, Scott C.",Associate Professor of Naval Science,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202410,Naval Science,NS,21400,Naval Leadership & Mgmt,LEC,002,24206,3,3,,,MWF,01:30 PM-02:20 PM,08/21/23-12/09/23,AR 102,8,25,No,35715134,"Hudson, Scott C.",Associate Professor of Naval Science,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202410,Naval Science,NS,31100,Naval Operations & Seamanship,LEC,003,21147,3,3,,,TR,07:30 AM-08:45 AM,08/21/23-12/09/23,AR 101,18,20,No,35715134,"Hudson, Scott C.",Associate Professor of Naval Science,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202410,Naval Science,NS,31100,Naval Operations & Seamanship,LEC,002,63275,3,3,,,TR,01:30 PM-02:45 PM,08/21/23-12/09/23,KRAN G004,1,20,No,35715134,"Hudson, Scott C.",Associate Professor of Naval Science,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202410,Naval Science,NS,35000,Naval Ship Systems-Engineering,LEC,001,24208,3,3,,,MWF,11:30 AM-12:20 PM,08/21/23-12/09/23,AR 102,20,20,No,35715134,"Hudson, Scott C.",Associate Professor of Naval Science,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202410,Naval Science,NS,35000,Naval Ship Systems-Engineering,LEC,002,23961,3,3,,,MWF,02:30 PM-03:20 PM,08/21/23-12/09/23,AR 102,21,20,No,35715134,"Hudson, Scott C.",Associate Professor of Naval Science,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202410,Schl of Aviation & Transp Tech,AT,30901,Intro UAS Sensor Tech,LEC,003,16694,3,3,,,F,08:30 AM-10:20 AM,08/21/23-12/09/23,NISW 184,30,30,No,31239229,"Hupy, Joseph P.",Associate Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202410,Schl of Aviation & Transp Tech,AT,58100,Aviation Applications Of GIS,LEC,001,28534,3,3,,,T,03:00 PM-05:50 PM,08/21/23-12/09/23,NISW 145,3,20,No,31239229,"Hupy, Joseph P.",Associate Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202410,Technology Ldrshp & Innovatn,TLI,10000,Org Ldrshp Orientation,LEC,001,26253,1,1,,,M,03:30 PM-04:20 PM,08/21/23-12/09/23,WALC 3090,49,45,No,10372527,"Hutcheson, John S.",Senior Lecturer and Program Coordinator ,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202410,Technology Ldrshp & Innovatn,OLS,38600,Ldrshp For Org Change & Innov,LEC,001,16701,3,3,,,M,06:00 PM-08:50 PM,08/21/23-12/09/23,RAWL 1086,76,112,No,10372527,"Hutcheson, John S.",Senior Lecturer and Program Coordinator ,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202410,Technology Ldrshp & Innovatn,TLI,45800,Leadership For Competitive Adv,LEC,001,25995,3,3,,,T,06:00 PM-08:50 PM,08/21/23-12/09/23,KRAN G004,17,45,No,10372527,"Hutcheson, John S.",Senior Lecturer and Program Coordinator ,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202410,School of Engineering Tech,MET,22000,Heat/Power,LEC,011,55184,3,3,,,MW,08:30 AM-09:20 AM,08/21/23-12/09/23,WALC 2087,89,89,No,10294961,"Hutzel, William J.",Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202410,School of Engineering Tech,MET,42100,Air Conditiong&Refrig,LEC,001,21579,3,3,,,MW,11:30 AM-12:20 PM,08/21/23-12/09/23,KNOY 427,2,12,No,10294961,"Hutzel, William J.",Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202410,School of Engineering Tech,ECET,27700,AC And Power Electronics,LEC,003,16622,3,3,,,MW,12:30 PM-01:20 PM,08/21/23-12/09/23,WALC 2051,33,45,No,10033718,"Jacob, James M.",Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202410,School of Engineering Tech,ECET,38800,Analog IC Applications,LEC,003,13927,3,3,,,TR,02:30 PM-03:20 PM,08/21/23-12/09/23,HAMP 1252,14,26,No,10033718,"Jacob, James M.",Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202410,Schl of Construction Mgmt Tech,CM,10000,Intro To Construction Mgmt,LEC,SC1,10921,3,3,,,TR,01:30 PM-02:45 PM,08/21/23-12/09/23,LILY G126,152,170,No,10336554,"Jenkins, James L.",Associate Professor and Associate Head of Undergraduate Programs,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202410,Schl of Construction Mgmt Tech,CM,30001,Advanced Pre-Construction Mgmt,LEC,001,13885,6,6,,,TR,09:30 AM-11:20 AM,08/21/23-12/09/23,WALC B074,94,90,No,10336554,"Jenkins, James L.",Associate Professor and Associate Head of Undergraduate Programs,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202410,Schl of Aviation & Transp Tech,AT,50800,Qual & Prod Ind & Tech,LEC,001,28464,3,3,,,M,01:30 PM-02:45 PM,08/21/23-12/09/23,NISW 187,13,20,No,21857835,"Johnson, Mary E.",Professor and Associate Head for Graduate Education and Research,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202410,Schl of Aviation & Transp Tech,AT,50800,Qual & Prod Ind & Tech,LEC,001,28464,3,3,,,W,01:30 PM-02:45 PM,08/21/23-12/09/23,NISW 145,13,20,No,21857835,"Johnson, Mary E.",Professor and Associate Head for Graduate Education and Research,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202410,Computer Information Tech,CNIT,18200,System & Org Security,LEC,001,29612,3,3,,,MW,04:30 PM-05:20 PM,08/21/23-12/09/23,MATH 175,179,180,No,28174035,"Josekutty Thomas, Paul",Clinical Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202410,Computer Information Tech,CNIT,38000,Adv Analysis & Design,LEC,004,15654,3,3,,,TR,10:30 AM-11:45 AM,08/21/23-12/09/23,KNOY B031,16,40,No,28174035,"Josekutty Thomas, Paul",Clinical Assistant Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202410,Computer Information Tech,CNIT,48000,Manag Info Tech Projct,LEC,004,15185,3,3,,,TR,01:30 PM-02:45 PM,08/21/23-12/09/23,GRIS 103,78,80,No,28174035,"Josekutty Thomas, Paul",Clinical Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202410,Schl of Construction Mgmt Tech,CM,10000,Intro To Construction Mgmt,LEC,SC1,10921,3,3,,,TR,01:30 PM-02:45 PM,08/21/23-12/09/23,LILY G126,152,170,No,25776193,"Kang, Kyubyung",Assistant Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202410,Schl of Construction Mgmt Tech,CM,25000,Intermediate Const Mgmt,LEC,002,10185,9,9,,,TR,02:30 PM-05:20 PM,08/21/23-12/09/23,MSEE B012,64,85,No,25776193,"Kang, Kyubyung",Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202410,Computer Information Tech,CNIT,25501,Obj-Oriented Prog Introduction,LEC,005,69974,3,3,,,MW,10:30 AM-11:20 AM,08/21/23-12/09/23,MATH 175,180,180,No,31212416,"Kao, Dominic",Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202410,Computer Information Tech,CNIT,58100,Human-Computer Interaction,LEC,047,22190,3,3,,Inst,TR,04:30 PM-05:45 PM,08/21/23-12/09/23,KNOY B031,10,20,No,31212416,"Kao, Dominic",Assistant Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202410,Computer Information Tech,CNIT,32300,Basic Cyberforensics,LEC,006,16325,3,3,,,TR,04:30 PM-05:20 PM,08/21/23-12/09/23,WALC B058,2,100,No,31212157,"Karabiyik, Umit",Associate Professor,Y,Reg,A1,A2,B0,99.0,100.0,1.0
202410,Computer Information Tech,CNIT,42000,Basic Cyber Forensics,LEC,003,15704,3,3,,,TR,04:30 PM-05:20 PM,08/21/23-12/09/23,WALC B058,97,100,No,31212157,"Karabiyik, Umit",Associate Professor,Y,Reg,A1,A2,B0,99.0,100.0,1.0
202410,Computer Information Tech,CNIT,42100,Mobile Forensics,LEC,003,27662,3,3,,,T,01:30 PM-03:20 PM,08/21/23-12/09/23,DUDL 5341,24,40,No,31212157,"Karabiyik, Umit",Associate Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202410,School of Engineering Tech,MFET,21301,Simulation &Visual Applcations,LEC,002,20917,3,3,,,T,09:30 AM-10:20 AM,08/21/23-12/09/23,KNOY 314,15,30,Graduate Student,36791278,"Karanam, Sai Ashish Kumar",Student,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202410,Schl of Aviation & Transp Tech,AT,20300,Aviation Operations Management,LEC,002,13727,3,3,,,TR,09:00 AM-10:15 AM,08/21/23-12/09/23,NISW 214,44,44,No,35531207,"Karanki, Fecri",Assistant Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202410,Schl of Aviation & Transp Tech,AT,20300,Aviation Operations Management,LEC,001,57190,3,3,,,TR,07:30 AM-08:45 AM,08/21/23-12/09/23,NISW 214,38,44,No,35531207,"Karanki, Fecri",Assistant Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202410,Computer Information Tech,CNIT,10500,Intro To C Program,LEC,SC1,13354,3,3,,,MW,03:30 PM-04:20 PM,08/21/23-12/09/23,WALC 1055,246,290,No,31957685,"Karataev, Temirlan",Student,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202410,Military Science,MSL,10100,Introduction To The Army,LEC,009,36149,2,2,,,W,10:30 AM-11:20 AM,08/21/23-12/09/23,AR 102,12,25,No,34061746,"Keaton, Richard A.",Senior Military Science Instructor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202410,Military Science,MSL,10100,Introduction To The Army,LEC,010,17897,2,2,,,R,01:30 PM-02:20 PM,08/21/23-12/09/23,AR 101,9,25,No,34061746,"Keaton, Richard A.",Senior Military Science Instructor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202410,Military Science,MSL,10100,Introduction To The Army,LEC,006,36146,2,2,,,T,09:30 AM-10:20 AM,08/21/23-12/09/23,AR 102,18,25,No,34061746,"Keaton, Richard A.",Senior Military Science Instructor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202410,Military Science,MSL,20100,Leadership And Ethics,LEC,006,36151,3,3,,,TR,12:30 PM-01:20 PM,08/21/23-12/09/23,AR 102,18,32,No,34061746,"Keaton, Richard A.",Senior Military Science Instructor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202410,Military Science,MSL,20100,Leadership And Ethics,LEC,008,39411,3,3,,,TR,09:30 AM-10:20 AM,08/21/23-12/09/23,AR 101,17,40,No,34061746,"Keaton, Richard A.",Senior Military Science Instructor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202410,Military Science,MSL,40100,The Army Officer,LEC,004,16787,4,4,,Dept,TR,10:30 AM-11:45 AM,08/21/23-12/09/23,AR 101,26,32,No,34061746,"Keaton, Richard A.",Senior Military Science Instructor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202410,Schl of Aviation & Transp Tech,AT,32700,Adv Transprt Flight Op,LEC,001,11727,3,3,,,MWF,01:30 PM-02:20 PM,08/21/23-12/09/23,NISW 149,65,65,No,25980133,"Keller, Julius C.",Associate Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202410,Schl of Aviation & Transp Tech,AT,57200,Human Error And Safety,LEC,001,30210,3,3,,,MW,04:30 PM-05:45 PM,08/21/23-12/09/23,NISW 214,23,25,No,25980133,"Keller, Julius C.",Associate Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202410,Computer Graphics Technology,CGT,21500,Comptr Graph Program I,LEC,001,37138,3,3,,,MW,03:30 PM-04:20 PM,08/21/23-12/09/23,RAWL 1057,56,60,No,34005903,"Kesselman, Jeffrey P.",Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202410,Computer Graphics Technology,CGT,24500,Game Development I,LEC,001,21769,3,3,,,MW,04:30 PM-05:20 PM,08/21/23-12/09/23,UC 114,117,189,No,34005903,"Kesselman, Jeffrey P.",Assistant Professor,Y,Reg,A1,A2,B8,131.0,189.0,58.0
202410,Computer Graphics Technology,CGT,38500,Game Production,LEC,001,16199,3,3,,,MWF,05:30 PM-06:20 PM,08/21/23-12/09/23,KNOY 306,27,30,No,34005903,"Kesselman, Jeffrey P.",Assistant Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202410,Computer Information Tech,CNIT,30600,Game Development I,LEC,008,23391,3,3,,,MW,04:30 PM-05:20 PM,08/21/23-12/09/23,UC 114,14,189,No,34005903,"Kesselman, Jeffrey P.",Assistant Professor,Y,Reg,A3,A4,B8,131.0,189.0,58.0
202410,Purdue Polytechnic Inst Admin,TECH,22000,Design Technology For People,LEC,002,19882,3,3,,,MW,09:30 AM-10:20 AM,08/21/23-12/09/23,SHRV C113B,24,40,Graduate Student,36730752,"Khalil, Semal",Student,Y,Reg,A1,A2,71,38.0,40.0,2.0
202410,Purdue Polytechnic Inst Admin,TECH,22000,Design Technology For People,LEC,002,19882,3,3,,,MW,09:30 AM-10:20 AM,08/21/23-12/09/23,SHRV C113A,24,40,Graduate Student,36730752,"Khalil, Semal",Student,Y,Reg,A1,A2,71,38.0,40.0,2.0
202410,Purdue Polytechnic Inst Admin,TECH,22000,Design Technology For People,LEC,004,19892,3,3,,,MW,01:30 PM-02:20 PM,08/21/23-12/09/23,SHRV C113A,17,40,Graduate Student,36730752,"Khalil, Semal",Student,Y,Reg,A3,A4,7E,36.0,40.0,4.0
202410,Purdue Polytechnic Inst Admin,TECH,22000,Design Technology For People,LEC,004,19892,3,3,,,MW,01:30 PM-02:20 PM,08/21/23-12/09/23,SHRV C113B,17,40,Graduate Student,36730752,"Khalil, Semal",Student,Y,Reg,A3,A4,7E,36.0,40.0,4.0
202410,Technology Ldrshp & Innovatn,TLI,36700,Teach Design & Innovation I,LEC,002,19877,3,3,,,MW,09:30 AM-10:20 AM,08/21/23-12/09/23,SHRV C113B,3,40,Graduate Student,36730752,"Khalil, Semal",Student,Y,Reg,A1,A2,71,38.0,40.0,2.0
202410,Technology Ldrshp & Innovatn,TLI,36700,Teach Design & Innovation I,LEC,002,19877,3,3,,,MW,09:30 AM-10:20 AM,08/21/23-12/09/23,SHRV C113A,3,40,Graduate Student,36730752,"Khalil, Semal",Student,Y,Reg,A1,A2,71,38.0,40.0,2.0
202410,Computer Information Tech,CNIT,10500,Intro To C Program,LEC,SC1,13354,3,3,,,MW,03:30 PM-04:20 PM,08/21/23-12/09/23,WALC 1055,246,290,No,34238927,"Khan, Palwasha",Student,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202410,Computer Information Tech,CNIT,15501,Intro To Software Dev Concepts,LEC,004,69969,3,3,,,MW,02:30 PM-03:20 PM,08/21/23-12/09/23,WALC 3087,120,126,No,34238927,"Khan, Palwasha",Student,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202410,School of Engineering Tech,MET,14300,Materials &Processes I,LEC,021,23565,3,3,,,TR,05:30 PM-06:20 PM,08/21/23-12/09/23,WTHR 172,141,141,No,10179033,"Kilaz, Gozdem",Associate Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202410,School of Engineering Tech,ENGT,50100,Graduate Research Seminar,LEC,001,19134,1,1,,,F,03:30 PM-04:20 PM,08/21/23-12/09/23,KNOY B029,20,20,No,10179033,"Kilaz, Gozdem",Associate Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202410,Schl of Aviation & Transp Tech,AT,29000,Design Thinking In Technology,LEC,005,21173,2,2,,,T,09:30 AM-10:20 AM,08/21/23-12/09/23,NISW 187,21,46,No,25806965,"Kim, Garam",Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202410,Schl of Aviation & Transp Tech,AT,47200,Adv Composite Tech,LEC,001,15883,3,3,,Dept,W,11:30 AM-01:20 PM,08/21/23-12/09/23,NISW 187,25,32,No,25806965,"Kim, Garam",Assistant Professor,Y,Reg,A1,A3,Unk,0.0,0.0,0.0
202410,School of Engineering Tech,ECET,32700,Instrmnt Data Aquisitn Design,LEC,005,13893,3,3,,,MW,12:30 PM-01:20 PM,08/21/23-12/09/23,WALC 2124,53,54,No,35574285,"Kim, Noori",Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202410,Computer Information Tech,CNIT,48300,Applied Machine Learning,LEC,002,21427,3,3,,,TR,03:30 PM-04:20 PM,08/21/23-12/09/23,DUDL 5341,41,40,No,22151677,"Kocsis, Jin",Associate Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202410,Computer Information Tech,CNIT,62300,Deep Learn Sec & Priv,LEC,003,16188,3,3,,Inst,TR,01:30 PM-02:45 PM,08/21/23-12/09/23,KNOY B031,5,20,No,22151677,"Kocsis, Jin",Associate Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202410,Naval Science,NS,11000,Intro To Naval Science,LEC,003,24198,3,3,,,MWF,02:30 PM-03:20 PM,08/21/23-12/09/23,UNIV 203,13,48,No,35639717,"Kwiatek, Jennifer L.",Recruiting Officer for Navy ROTC,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202410,Naval Science,NS,11000,Intro To Naval Science,LEC,001,24196,3,3,,,MWF,12:30 PM-01:20 PM,08/21/23-12/09/23,AR 101,20,48,No,35639717,"Kwiatek, Jennifer L.",Recruiting Officer for Navy ROTC,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202410,Technology Ldrshp & Innovatn,TLI,62600,Life Of A Faculty Entrepreneur,LEC,001,21042,3,3,,,T,04:00 PM-06:50 PM,08/21/23-12/09/23,MRGN 121,7,40,No,10019682,"Ladisch, Michael R.",Distinguished Professor Ag and Bio Engineering,Y,Reg,Unk,Unk,68,27.0,40.0,13.0
202410,Computer Graphics Technology,CGT,12300,Animation Foundations,LEC,012,13689,3,3,,,MW,11:30 AM-12:20 PM,08/21/23-12/09/23,HEAV B020,25,25,No,34005474,"Larson, Derek G.",Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202410,Computer Graphics Technology,CGT,12300,Animation Foundations,LEC,001,22209,3,3,,,MW,09:30 AM-10:20 AM,08/21/23-12/09/23,HEAV B020,24,25,No,34005474,"Larson, Derek G.",Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202410,Computer Graphics Technology,CGT,54000,Current Topics In 3D Animation,LEC,001,19063,3,3,,,T,06:00 PM-08:50 PM,08/21/23-12/09/23,KNOY 314,8,20,No,34005474,"Larson, Derek G.",Assistant Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202410,Computer Information Tech,CNIT,13600,PC Tech & Applications,DIS,Y01,51233,3,3,,,Unlisted,,08/21/23-12/09/23,ASYNC ONLINE,292,300,No,21864087,"Laux, Dawn D.",Assistant Dean of Academic Programs and Clinical Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202410,Computer Information Tech,CNIT,38101,Enterprise Info Governance,LEC,001,27657,3,3,,Dept,TR,09:00 AM-10:15 AM,08/21/23-12/09/23,KNOY B031,38,40,No,21864087,"Laux, Dawn D.",Assistant Dean of Academic Programs and Clinical Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202410,School of Engineering Tech,IET,43640,Lean Six Sigma,LEC,004,10885,3,3,,,MW,12:30 PM-01:20 PM,08/21/23-12/09/23,WALC 2088,30,34,No,27435097,"Le, Tho V.",Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202410,School of Engineering Tech,IET,44275,Global Trans & Logistics Mgmt,LEC,001,13125,3,3,,,MWF,10:30 AM-11:20 AM,08/21/23-12/09/23,WTHR 114,19,40,No,27435097,"Le, Tho V.",Assistant Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202410,Computer Information Tech,CNIT,18000,Intro To Systems Devel,LEC,001,13397,3,3,,,MW,11:30 AM-12:20 PM,08/21/23-12/09/23,LILY G126,183,189,No,30890920,"Ledbetter, William C.",Lecturer,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202410,Computer Information Tech,CNIT,32000,"Pol, Reg & Global Info Tech",LEC,001,12384,3,3,,,TR,12:00 PM-01:15 PM,08/21/23-12/09/23,HIKS G980D,68,120,No,30890920,"Ledbetter, William C.",Lecturer,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202410,Computer Information Tech,CNIT,32200,Research Methodology & Design,LEC,003,13204,3,3,,,MW,09:30 AM-10:20 AM,08/21/23-12/09/23,KRAN 140,55,99,No,30890920,"Ledbetter, William C.",Lecturer,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202410,Computer Information Tech,CNIT,37100,Cyberlaw And Ethics,LEC,001,14766,3,3,,,MW,04:30 PM-05:45 PM,08/21/23-12/09/23,STEW 314,94,120,No,30890920,"Ledbetter, William C.",Lecturer,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202410,School of Engineering Tech,MET,21100,Appl Strength Material,LEC,009,65380,4,4,,,MWF,10:30 AM-11:20 AM,08/21/23-12/09/23,BRNG B268,45,45,No,22260629,"Lee, Sunghwan",Associate Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202410,School of Engineering Tech,MET,21100,Appl Strength Material,LEC,010,16366,4,4,,,MWF,11:30 AM-12:20 PM,08/21/23-12/09/23,BRNG B268,46,46,No,22260629,"Lee, Sunghwan",Associate Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202410,School of Engineering Tech,ECET,33900,Digital Signal Processing,LEC,004,18487,3,3,,,TR,12:30 PM-01:20 PM,08/21/23-12/09/23,LWSN 1142,68,60,No,26135183,"Leon-Salas, Walter Daniel",Associate Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202410,School of Engineering Tech,ECET,34900,Advanced Digital Systems,LEC,002,63418,3,3,,,TR,01:30 PM-02:20 PM,08/21/23-12/09/23,WALC 3127,44,45,No,26135183,"Leon-Salas, Walter Daniel",Associate Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202410,Schl of Aviation & Transp Tech,AT,40900,UAS Project Planning And Mgmt,LEC,001,15725,3,3,,,T,09:30 AM-11:20 AM,08/21/23-12/09/23,NISW 145,13,15,No,31265448,"Lercel, Damon J.",Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202410,Schl of Aviation & Transp Tech,AT,44502,Aircraft Electronics,LEC,001,14697,3,3,,,MF,12:30 PM-01:20 PM,08/21/23-12/09/23,TERM 255,14,15,No,31265448,"Lercel, Damon J.",Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
