ACADEMIC_PERIOD,Department,Subject,Crs .,Title,IType,Sec .,CRN,Min Cr,Max Credit,Stat,Perm,Days,Meeting Time String,Dates,BldgRoom String,Enrl*,Lim**,Graduate Student,INSTRUCTOR_ID,Instructor,Instructor _Title,Grd?,Mode,Link ID,Link Cnct,XList Group,XList Enrl,XList Max Enrl,XList Seats Avail
202410,Computer Graphics Technology,CGT,12300,Animation Foundations,LEC,012,13689,3,3,,,MW,11:30 AM-12:20 PM,08/21/23-12/09/23,HEAV B020,25,25,,034005474,"Larson, Derek G.",Assistant Professor,Y,Reg,A1,A2,,,,
202410,Computer Graphics Technology,CGT,12300,Animation Foundations,LEC,001,22209,3,3,,,MW,09:30 AM-10:20 AM,08/21/23-12/09/23,HEAV B020,24,25,,034005474,"Larson, Derek G.",Assistant Professor,Y,Reg,A1,A2,,,,
202410,Computer Graphics Technology,CGT,54000,Current Topics In 3D Animation,LEC,001,19063,3,3,,,T,06:00 PM-08:50 PM,08/21/23-12/09/23,KNOY 314,8,20,,034005474,"Larson, Derek G.",Assistant Professor,Y,Reg,,,,,,
202410,Computer Information Tech,CNIT,13600,PC Tech & Applications,DIS,Y01,51233,3,3,,,,,08/21/23-12/09/23,ASYNC ONLINE,292,300,,021864087,"Laux, Dawn D.",Assistant Dean of Academic Programs and Clinical Professor,Y,Reg,,,,,,
202410,Computer Information Tech,CNIT,38101,Enterprise Info Governance,LEC,001,27657,3,3,,Dept,TR,09:00 AM-10:15 AM,08/21/23-12/09/23,KNOY B031,38,40,,021864087,"Laux, Dawn D.",Assistant Dean of Academic Programs and Clinical Professor,Y,Reg,,,,,,
202410,School of Engineering Tech,IET,43640,Lean Six Sigma,LEC,004,10885,3,3,,,MW,12:30 PM-01:20 PM,08/21/23-12/09/23,WALC 2088,30,34,,027435097,"Le, Tho V.",Assistant Professor,Y,Reg,A1,A2,,,,
202410,School of Engineering Tech,IET,44275,Global Trans & Logistics Mgmt,LEC,001,13125,3,3,,,MWF,10:30 AM-11:20 AM,08/21/23-12/09/23,WTHR 114,19,40,,027435097,"Le, Tho V.",Assistant Professor,Y,Reg,,,,,,
202410,Computer Information Tech,CNIT,18000,Intro To Systems Devel,LEC,001,13397,3,3,,,MW,11:30 AM-12:20 PM,08/21/23-12/09/23,LILY G126,183,189,,030890920,"Ledbetter, William C.",Lecturer,Y,Reg,A1,A2,,,,
202410,Computer Information Tech,CNIT,32000,"Pol, Reg & Global Info Tech",LEC,001,12384,3,3,,,TR,12:00 PM-01:15 PM,08/21/23-12/09/23,HIKS G980D,68,120,,030890920,"Ledbetter, William C.",Lecturer,Y,Reg,,,,,,
202410,Computer Information Tech,CNIT,32200,Research Methodology & Design,LEC,003,13204,3,3,,,MW,09:30 AM-10:20 AM,08/21/23-12/09/23,KRAN 140,55,99,,030890920,"Ledbetter, William C.",Lecturer,Y,Reg,A1,A2,,,,
202410,Computer Information Tech,CNIT,37100,Cyberlaw And Ethics,LEC,001,14766,3,3,,,MW,04:30 PM-05:45 PM,08/21/23-12/09/23,STEW 314,94,120,,030890920,"Ledbetter, William C.",Lecturer,Y,Reg,,,,,,
202410,School of Engineering Tech,MET,21100,Appl Strength Material,LEC,009,65380,4,4,,,MWF,10:30 AM-11:20 AM,08/21/23-12/09/23,BRNG B268,45,45,,022260629,"Lee, Sunghwan",Associate Professor,Y,Reg,A1,A2,,,,
202410,School of Engineering Tech,MET,21100,Appl Strength Material,LEC,010,16366,4,4,,,MWF,11:30 AM-12:20 PM,08/21/23-12/09/23,BRNG B268,46,46,,022260629,"Lee, Sunghwan",Associate Professor,Y,Reg,A1,A2,,,,
202410,School of Engineering Tech,ECET,33900,Digital Signal Processing,LEC,004,18487,3,3,,,TR,12:30 PM-01:20 PM,08/21/23-12/09/23,LWSN 1142,68,60,,026135183,"Leon-Salas, Walter Daniel",Associate Professor,Y,Reg,A1,A2,,,,
202410,School of Engineering Tech,ECET,34900,Advanced Digital Systems,LEC,002,63418,3,3,,,TR,01:30 PM-02:20 PM,08/21/23-12/09/23,WALC 3127,44,45,,026135183,"Leon-Salas, Walter Daniel",Associate Professor,Y,Reg,A1,A2,,,,
202410,Schl of Aviation & Transp Tech,AT,40900,UAS Project Planning And Mgmt,LEC,001,15725,3,3,,,T,09:30 AM-11:20 AM,08/21/23-12/09/23,NISW 145,13,15,,031265448,"Lercel, Damon J.",Assistant Professor,Y,Reg,A1,A2,,,,
202410,Schl of Aviation & Transp Tech,AT,44502,Aircraft Electronics,LEC,001,14697,3,3,,,MF,12:30 PM-01:20 PM,08/21/23-12/09/23,TERM 255,14,15,,031265448,"Lercel, Damon J.",Assistant Professor,Y,Reg,A1,A2,,,,
202410,Schl of Aviation & Transp Tech,AT,41600,Airline Indoctrination,LEC,002,30018,2,2,,,T,07:30 AM-09:20 AM,08/21/23-12/09/23,NISW 157,54,60,,035406168,"Levitt, Stephen J.",Senior Lecturer,Y,Reg,,,,,,
202410,Computer Information Tech,CNIT,37200,Database Programming,LEC,001,13444,3,3,,,TR,10:30 AM-11:20 AM,08/21/23-12/09/23,ARMS B071,57,60,,028177196,"Li, Tianyi",Assistant Professor,Y,Reg,A1,A2,,,,
202410,Computer Information Tech,CNIT,58100,Intro To Web Development,LEC,048,28044,3,3,,Inst,TR,01:30 PM-02:45 PM,08/21/23-12/09/23,KNOY B029,6,20,,028177196,"Li, Tianyi",Assistant Professor,Y,Reg,,,,,,
202410,School of Engineering Tech,MFET,36100,Machine Lrning & Mfg Analytics,LEC,002,20915,3,3,,,TR,09:30 AM-10:20 AM,08/21/23-12/09/23,SC 102,35,30,,027430536,"Li, Xingyu",Assistant Professor,Y,Reg,A1,A2,,,,
202410,School of Engineering Tech,MFET,44000,Smart Mfg Auto Human Robot Sys,LEC,002,20992,3,3,,,MW,11:30 AM-12:20 PM,08/21/23-12/09/23,KNOY B029,9,18,,027430536,"Li, Xingyu",Assistant Professor,Y,Reg,A1,A2,,,,
202410,Computer Graphics Technology,CGT,27000,Intro To Data Visualization,LEC,008,26636,3,3,,,M,11:30 AM-01:20 PM,08/21/23-12/09/23,WALC 1018,104,110,Graduate Student,033797931,"Lima, Vinicius d.",Student,Y,Reg,A9,AA,,,,
202410,Computer Graphics Technology,CGT,27000,Intro To Data Visualization,LEC,LC3,15345,3,3,,,M,11:30 AM-01:20 PM,08/21/23-12/09/23,WALC 1018,4,35,Graduate Student,033797931,"Lima, Vinicius d.",Student,Y,Reg,A3,A4,,,,
202410,Technology Ldrshp & Innovatn,OLS,34600,Critical Thinking And Ethics,LEC,001,24250,3,3,,,MWF,09:30 AM-10:20 AM,08/21/23-12/09/23,KRAN G002,45,49,,015625360,"Linvill, Jennifer S.",Assistant Professor,Y,Reg,,,,,,
202410,Technology Ldrshp & Innovatn,TLI,31500,New Product Development,DIS,003,20874,3,3,,,,,08/21/23-12/09/23,ASYNC ONLINE,71,110,,020301627,"Little, Stacey E.",Limited Term Lecturer,Y,Reg,,,,,,
202410,Schl of Aviation & Transp Tech,AT,41200,Aviation Finance,LEC,001,36634,3,3,,,MWF,10:30 AM-11:20 AM,08/21/23-12/09/23,WALC B066,82,90,,022618414,"Lu, Chien-Tsung",Associate Professor,Y,Reg,,,,,,
202410,Schl of Aviation & Transp Tech,AT,48100,Aviation Safety Problm,LEC,001,11842,3,3,,,TR,03:00 PM-04:15 PM,08/21/23-12/09/23,NISW 157,54,55,,022618414,"Lu, Chien-Tsung",Associate Professor,Y,Reg,,,,,,
202410,Schl of Aviation & Transp Tech,AT,67500,Aviation Safety Prog Devlpmnt,LEC,001,28535,3,3,,,M,06:00 PM-08:50 PM,08/21/23-12/09/23,NISW 149,10,20,,022618414,"Lu, Chien-Tsung",Associate Professor,Y,Reg,,,,,,
202410,School of Engineering Tech,ECET,33300,Power Electronics Energy Sys,LEC,001,30651,3,3,,,MW,07:30 AM-08:20 AM,08/21/23-12/09/23,KNOY B031,9,9,,035565762,"Lu, Xiaonan",Associate Professor,Y,Reg,A1,A2,,,,
202410,School of Engineering Tech,ECET,58100,Adv Appl Power Elec Energy Sys,LEC,011,31274,3,3,,,MW,07:30 AM-08:20 AM,08/21/23-12/09/23,KNOY B031,1,5,,035565762,"Lu, Xiaonan",Associate Professor,Y,Reg,A1,A2,,,,
202410,School of Engineering Tech,MET,31300,Applied Fluid Mechanics,LEC,001,48212,3,3,,,TR,12:00 PM-01:15 PM,08/21/23-12/09/23,SYNC ONLINE,56,100,,025343708,"Lucietto, Anne M.",Associate Professor,Y,Reg,,,,,,
202410,School of Engineering Tech,MET,42200,Power Plnts&Energy Con,LEC,001,18981,3,3,,,TR,10:30 AM-11:45 AM,08/21/23-12/09/23,SYNC ONLINE,7,20,,025343708,"Lucietto, Anne M.",Associate Professor,Y,Reg,,,,,,
202410,Computer Information Tech,CNIT,28000,Syst Analysis & Design,LEC,001,64559,3,3,,,TR,09:00 AM-10:15 AM,08/21/23-12/09/23,WALC B058,100,100,,016371355,"Magana Deleon, Alejandra J.",WC Furnas Professor in Enterprise Excellence. Computer and Information Technology and Professor in Engineering Education,Y,Reg,,,,,,
202410,Computer Information Tech,CNIT,62300,Suppl Qual Resch W/ Comp Mthds,LEC,020,16673,3,3,,,MW,04:30 PM-05:45 PM,08/21/23-12/09/23,KNOY B041,10,15,,016371355,"Magana Deleon, Alejandra J.",WC Furnas Professor in Enterprise Excellence. Computer and Information Technology and Professor in Engineering Education,Y,Reg,,,D5,13,15,2
202410,Purdue Polytechnic Inst Admin,TECH,10000,Tech Freshman Seminar,LEC,001,29316,1,1,,,R,01:30 PM-02:20 PM,08/21/23-12/09/23,KNOY B019,20,45,,031254853,"Maldonado-Ruiz, Allison M.",Associate Director of Retention and Diversity,Y,Reg,,,,,,
202410,School of Engineering Tech,IET,23500,Systems Thinking & Proc Imprv,DIS,016,25093,3,3,,,,,08/21/23-12/09/23,,12,None,,016220182,"Maley, James G.",Assistant Professor of Practice,Y,Reg,,,,,,
202410,School of Engineering Tech,IET,33100,Adv Ind Safety & Health Mgmt,DIS,002,25057,3,3,,,,,08/21/23-12/09/23,ASYNC ONLINE,21,40,,016220182,"Maley, James G.",Assistant Professor of Practice,Y,Reg,,,,,,
202410,Schl of Construction Mgmt Tech,CM,15000,Construction Mgmt Fundamentals,LEC,001,10143,6,6,,,MW,01:30 PM-03:20 PM,08/21/23-12/09/23,WALC B066,75,83,,011457297,"Manuel, Joseph R.",Assistant Professor of Practice,Y,Reg,A1,A2,,,,
202410,Schl of Construction Mgmt Tech,CM,37600,Residential Green Const Mgmt,LEC,001,13894,3,3,,,T,02:30 PM-05:20 PM,08/21/23-12/09/23,DUDL 4117A,27,30,,011457297,"Manuel, Joseph R.",Assistant Professor of Practice,Y,Reg,,,,,,
202410,Schl of Construction Mgmt Tech,CM,45000,Construction Capstone II,LEC,002,11865,6,6,,,MW,03:30 PM-05:20 PM,08/21/23-12/09/23,WALC B074,73,85,,011457297,"Manuel, Joseph R.",Assistant Professor of Practice,Y,Reg,A1,A2,,,,
202410,School of Engineering Tech,MFET,25000,Smart Mfg Cloud Computing App,LEC,001,20957,3,3,,,MW,02:30 PM-03:20 PM,08/21/23-12/09/23,KNOY B031,4,20,,032202836,"Mao, Huachao",Assistant Professor,Y,Reg,A1,A2,,,,
202410,Schl of Aviation & Transp Tech,AT,25200,Aviation Projects,LEC,001,57193,3,3,,,MWF,09:30 AM-10:20 AM,08/21/23-12/09/23,NISW 157,55,60,,028515117,"Marete, Caroline K.",Visiting Assistant Professor,Y,Reg,,,,,,
202410,Schl of Aviation & Transp Tech,AT,25200,Aviation Projects,LEC,002,14774,3,3,,,MWF,12:30 PM-01:20 PM,08/21/23-12/09/23,NISW 157,59,60,,028515117,"Marete, Caroline K.",Visiting Assistant Professor,Y,Reg,,,,,,
202410,Schl of Aviation & Transp Tech,AT,36201,Aviation Operations,LEC,001,17862,3,3,,,F,02:30 PM-03:20 PM,08/21/23-12/09/23,HIKS G980D,53,105,,028515117,"Marete, Caroline K.",Visiting Assistant Professor,Y,Reg,A1,A2,,,,
202410,Schl of Construction Mgmt Tech,CM,30001,Advanced Pre-Construction Mgmt,LEC,001,13885,6,6,,,TR,09:30 AM-11:20 AM,08/21/23-12/09/23,WALC B074,94,90,,034319092,"Martani, Claudio",Assistant Professor,Y,Reg,A1,A2,,,,
202410,Schl of Construction Mgmt Tech,CM,33200,"Arch, Construction And Society",LEC,001,27706,3,3,,,T,03:00 PM-05:50 PM,08/21/23-12/09/23,ABE B061,14,24,,034319092,"Martani, Claudio",Assistant Professor,Y,Reg,,,,,,
202410,Purdue Polytechnic Inst Admin,TECH,10000,Tech Freshman Seminar,LEC,001,29316,1,1,,,R,01:30 PM-02:20 PM,08/21/23-12/09/23,KNOY B019,20,45,,022984762,"Martinez, Benito A.",Assistant Director of Diversity and Retention,Y,Reg,,,,,,
202410,Computer Information Tech,CNIT,32500,OO Application Development,LEC,001,56694,3,3,,,MW,08:30 AM-09:20 AM,08/21/23-12/09/23,KNOY B031,18,40,,022676306,"Matson, Eric T.",Professor,Y,Reg,A1,A2,,,,
202410,Computer Graphics Technology,CGT,21500,Comptr Graph Program I,LEC,001,37138,3,3,,,MW,03:30 PM-04:20 PM,08/21/23-12/09/23,RAWL 1057,56,60,,026868681,"Mcgraw, Tim E.",Associate Professor,Y,Reg,A1,A2,,,,
202410,Computer Graphics Technology,CGT,27001,Topics In Data Visualization,LEC,LC1,26256,1,1,,,T,08:30 AM-09:20 AM,08/21/23-12/09/23,SYNC ONLINE,6,20,,026868681,"Mcgraw, Tim E.",Associate Professor,Y,P/NP,,,,,,
202410,Computer Graphics Technology,CGT,37700,Scientific Visualization,LEC,001,13542,3,3,,,TR,03:30 PM-04:20 PM,08/21/23-12/09/23,KNOY 314,7,24,,026868681,"Mcgraw, Tim E.",Associate Professor,Y,Reg,A1,A2,,,,
202410,Computer Graphics Technology,CGT,52000,Computer Graphics Programming,LEC,004,29202,3,3,,,R,06:00 PM-08:50 PM,08/21/23-12/09/23,DUDL 1383,14,25,,026868681,"Mcgraw, Tim E.",Associate Professor,Y,Reg,,,,,,
202410,Aerospace Studies,AFT,47100,Natl Sec Commission Prep I,LEC,001,10512,3,3,,,TR,10:30 AM-11:45 AM,08/21/23-12/09/23,PHYS 111,23,32,,036947072,"Mckenna, Joseph W.",Professor of Aerospace Studies ,Y,Reg,,,,,,
202410,Aerospace Studies,AFT,47100,Natl Sec Commission Prep I,LEC,003,16765,3,3,,,TR,01:30 PM-02:45 PM,08/21/23-12/09/23,LWSN 1106,22,32,,036947072,"Mckenna, Joseph W.",Professor of Aerospace Studies ,Y,Reg,,,,,,
202410,School of Engineering Tech,MET,30200,CAD In The Enterprise,LEC,002,20062,3,3,,,T,11:30 AM-12:20 PM,08/21/23-12/09/23,HAMP 3144,11,40,,022506334,"Mcpherson, Paul B.",Associate Professor of Practice,Y,Reg,A1,A2,,,,
202410,School of Engineering Tech,MET,45200,Advanced GD&T And Product Qual,LEC,001,13592,3,3,,,T,08:30 AM-10:20 AM,08/21/23-12/09/23,PHYS 014,13,13,,022506334,"Mcpherson, Paul B.",Associate Professor of Practice,Y,Reg,A1,A2,,,,
202410,Aerospace Studies,AFT,35100,Leading Ppl & Effect Comm I,LEC,002,10509,3,3,,,TR,10:30 AM-11:45 AM,08/21/23-12/09/23,KRAN G005,24,30,,035635706,"Meoli, Michael T.",Operations Flight Commander,Y,Reg,,,,,,
202410,Aerospace Studies,AFT,35100,Leading Ppl & Effect Comm I,LEC,003,16767,3,3,,,TR,01:30 PM-02:45 PM,08/21/23-12/09/23,KRAN G005,18,30,,035635706,"Meoli, Michael T.",Operations Flight Commander,Y,Reg,,,,,,
202410,Schl of Construction Mgmt Tech,CM,11000,Construction OSHA Ten-Hour,DIS,001,14648,1,1,,,,,08/21/23-10/17/23,ASYNC ONLINE,66,100,,015302501,"Merchant, Jason L.",Lecturer,Y,Reg,,,,,,
202410,Schl of Construction Mgmt Tech,CM,15000,Construction Mgmt Fundamentals,LEC,001,10143,6,6,,,MW,01:30 PM-03:20 PM,08/21/23-12/09/23,WALC B066,75,83,,015302501,"Merchant, Jason L.",Lecturer,Y,Reg,A1,A2,,,,
202410,Schl of Construction Mgmt Tech,CM,20001,Intermed Pre-Construction Mgmt,LEC,001,13878,6,6,,,MW,09:30 AM-11:20 AM,08/21/23-12/09/23,WTHR 320,87,90,,015302501,"Merchant, Jason L.",Lecturer,Y,Reg,A1,A2,,,,
202410,Schl of Construction Mgmt Tech,CM,35000,Advanced Const Mgmt,LEC,004,13236,9,9,,,MW,02:30 PM-05:20 PM,08/21/23-12/09/23,MSEE B012,62,90,,015302501,"Merchant, Jason L.",Lecturer,Y,Reg,A1,A2,,,,
202410,Military Science,MSL,10100,Introduction To The Army,LEC,006,36146,2,2,,,T,09:30 AM-10:20 AM,08/21/23-12/09/23,AR 102,18,25,,036854603,"Meredith, Tyler J.",Assistant Professor of Military Science,Y,Reg,A1,A2,,,,
202410,Military Science,MSL,10100,Introduction To The Army,LEC,009,36149,2,2,,,W,10:30 AM-11:20 AM,08/21/23-12/09/23,AR 102,12,25,,036854603,"Meredith, Tyler J.",Assistant Professor of Military Science,Y,Reg,A1,A2,,,,
202410,Military Science,MSL,10100,Introduction To The Army,LEC,010,17897,2,2,,,R,01:30 PM-02:20 PM,08/21/23-12/09/23,AR 101,9,25,,036854603,"Meredith, Tyler J.",Assistant Professor of Military Science,Y,Reg,A1,A2,,,,
202410,School of Engineering Tech,ENGT,48000,ET Capstone I,LEC,003,24848,3,3,,,MW,08:30 AM-09:20 AM,08/21/23-12/09/23,LMBS 4247A,95,100,,018919454,"Merrick, David D.",Lecturer,Y,Reg,A1,A2,,,,
202410,School of Engineering Tech,ENGT,48000,ET Capstone I,LEC,020,14758,3,3,,,MW,08:30 AM-09:20 AM,08/21/23-12/09/23,LMBS 4247B,94,100,,018919454,"Merrick, David D.",Lecturer,Y,Reg,A1,A2,,,,
202410,School of Engineering Tech,ENGT,48100,ET Capstone II,LEC,003,24847,3,3,,,R,08:30 AM-09:20 AM,08/21/23-12/09/23,LMBS 4247B,50,75,,018919454,"Merrick, David D.",Lecturer,Y,Reg,A1,A2,,,,
202410,Schl of Aviation & Transp Tech,AT,26200,Bsc Aircrft Pwrplt Tch,LEC,003,10550,4,4,,,MWF,07:30 AM-08:20 AM,08/21/23-12/09/23,NISW 214,22,30,,021924383,"Meyer, Corben D.",Senior Lecturer,Y,Reg,A1,A2,,,,
202410,Schl of Aviation & Transp Tech,AT,30802,Aircraft Materials Processes,LEC,002,11985,3,3,,,MW,01:30 PM-02:20 PM,08/21/23-12/09/23,NISW 220,15,15,,021924383,"Meyer, Corben D.",Senior Lecturer,Y,Reg,A1,A2,,,,
202410,Computer Information Tech,CNIT,35500,Sftwr Dev Mobile Cmptr,LEC,001,15285,3,3,,,MW,10:30 AM-11:20 AM,08/21/23-12/09/23,BHEE 234,19,31,,024147258,"Min, Byung-Cheol",Associate Professor and University Faculty Scholar,Y,Reg,A1,A2,,,,
202410,Computer Information Tech,CNIT,58100,Intro Assistive Tech&Robotics,LEC,044,16151,3,3,,Inst,TR,10:30 AM-11:45 AM,08/21/23-12/09/23,KNOY B029,11,20,,024147258,"Min, Byung-Cheol",Associate Professor and University Faculty Scholar,Y,Reg,,,,,,
202410,Schl of Aviation & Transp Tech,AT,11600,Aircraft Science For Eng Tech,LEC,002,12337,3,3,,Dept,MWF,08:30 AM-09:20 AM,08/21/23-12/09/23,NISW 157,39,40,,034011809,"Mitchell, George G.",Clinical Assistant Professor,Y,Reg,,,,,,
202410,Schl of Aviation & Transp Tech,AT,11600,Aircraft Science For Eng Tech,LEC,001,20901,3,3,,Dept,MWF,07:30 AM-08:20 AM,08/21/23-12/09/23,NISW 157,39,40,,034011809,"Mitchell, George G.",Clinical Assistant Professor,Y,Reg,,,,,,
202410,Schl of Aviation & Transp Tech,AT,20700,Intro Aircraft Systems,LEC,001,25251,3,3,,,TR,07:30 AM-08:20 AM,08/21/23-12/09/23,NISW 184,30,30,,034011809,"Mitchell, George G.",Clinical Assistant Professor,Y,Reg,A1,A2,,,,
202410,Computer Graphics Technology,CGT,14100,"Internet Found,Tch&Dev",LEC,001,13704,3,3,,,TR,07:30 AM-08:20 AM,08/21/23-12/09/23,LILY 1105,179,282,,010316174,"Morales, Carlos R.",Associate Professor,Y,Reg,A1,A2,,,,
202410,Computer Graphics Technology,CGT,14700,Visual Effects Introduction,LEC,003,19486,3,3,,,MW,10:30 AM-11:20 AM,08/21/23-12/09/23,HAMP 1252,60,60,,010316174,"Morales, Carlos R.",Associate Professor,Y,Reg,A1,A2,,,,
202410,Computer Graphics Technology,CGT,41101,Problems In Appl Comp Graph I,LEC,001,11971,2,2,,,MW,01:30 PM-02:20 PM,08/21/23-12/09/23,WALC 1018,170,170,,010316174,"Morales, Carlos R.",Associate Professor,Y,Reg,,,,,,
202410,Naval Science,NS,11000,Intro To Naval Science,LEC,001,24196,3,3,,,MWF,12:30 PM-01:20 PM,08/21/23-12/09/23,AR 101,20,48,,034016700,"Morris, Zachary L.",Professor of Naval Science,Y,Reg,,,,,,
202410,Naval Science,NS,11000,Intro To Naval Science,LEC,003,24198,3,3,,,MWF,02:30 PM-03:20 PM,08/21/23-12/09/23,UNIV 203,13,48,,034016700,"Morris, Zachary L.",Professor of Naval Science,Y,Reg,,,,,,
202410,Computer Graphics Technology,CGT,39000,VR & 3D User Interface,LEC,008,19510,3,3,,,TR,01:30 PM-02:20 PM,08/21/23-12/09/23,DUDL 1383,17,20,,031212732,"Mousas, Christos",Associate Professor,Y,Reg,A5,A6,,,,
202410,Computer Graphics Technology,CGT,51500,Virtual Environments,LEC,001,24513,3,3,,,M,06:00 PM-08:50 PM,08/21/23-12/09/23,DUDL 1383,26,30,,031212732,"Mousas, Christos",Associate Professor,Y,Reg,,,,,,
202410,Purdue Polytechnic Inst Admin,TECH,10100,Women Tech:Expl Possib,LEC,SC1,29317,1,1,,,F,11:30 AM-12:20 PM,08/21/23-12/09/23,WALC 1087,72,85,,010280825,"Munguia, Antonia","Director of Recruitment, Retention, and Diversity",Y,Reg,,,,,,
202410,School of Engineering Tech,ENGT,48000,ET Capstone I,LEC,003,24848,3,3,,,MW,08:30 AM-09:20 AM,08/21/23-12/09/23,LMBS 4247A,95,100,,013691056,"Munguia, Ralph",Continuing Lecturer,Y,Reg,A1,A2,,,,
202410,School of Engineering Tech,ENGT,48000,ET Capstone I,LEC,020,14758,3,3,,,MW,08:30 AM-09:20 AM,08/21/23-12/09/23,LMBS 4247B,94,100,,013691056,"Munguia, Ralph",Continuing Lecturer,Y,Reg,A1,A2,,,,
202410,School of Engineering Tech,ENGT,48100,ET Capstone II,LEC,003,24847,3,3,,,R,08:30 AM-09:20 AM,08/21/23-12/09/23,LMBS 4247B,50,75,,013691056,"Munguia, Ralph",Continuing Lecturer,Y,Reg,A1,A2,,,,
202410,Computer Information Tech,CNIT,48101,Cloud Computing Infrastructure,LEC,019,21511,3,3,,Dept,M,04:30 PM-06:20 PM,08/21/23-12/09/23,KNOY B031,12,20,,034004673,"Nadig Anantha, Deepak",Assistant Professor,Y,Reg,A5,A6,,,,
202410,Computer Information Tech,CNIT,62300,Intro To Cloud Infrastructure,LEC,023,25903,3,3,,Inst,M,06:30 PM-09:20 PM,08/21/23-12/09/23,KNOY B041,14,20,,034004673,"Nadig Anantha, Deepak",Assistant Professor,Y,Reg,,,,,,
202410,School of Engineering Tech,IET,23500,Systems Thinking & Proc Imprv,LEC,014,21897,3,3,,,MW,10:30 AM-11:20 AM,08/21/23-12/09/23,KNOY B029,26,26,,024204598,"Nanda, Gaurav",Assistant Professor,Y,Reg,A1,A2,,,,
202410,School of Engineering Tech,IET,43530,Operations Planning & Mgmt,LEC,001,10350,3,3,,,MWF,01:30 PM-02:20 PM,08/21/23-12/09/23,GRIS 102,46,50,,024204598,"Nanda, Gaurav",Assistant Professor,Y,Reg,,,,,,
202410,School of Engineering Tech,ECET,22700,DC And Pulse Electronics,LEC,006,56369,3,3,,,MW,08:30 AM-09:20 AM,08/21/23-12/09/23,HIKS G980D,88,90,,030437774,"Nawrocki, Robert A.",Assistant Professor,Y,Reg,A1,A3,,,,
202410,Naval Science,NS,41300,Naval Leadership & Ethics,LEC,001,19413,3,3,,Inst,MWF,09:30 AM-10:20 AM,08/21/23-12/09/23,AR 206,9,13,,034211790,"Nelson, Christopher M.",Commanding Officer Navy ROTC,Y,Reg,,,,,,
202410,School of Engineering Tech,ENGT,18200,Gateway To Engineering Tech,LEC,013,26770,4,4,,,MW,02:30 PM-03:20 PM,08/21/23-12/09/23,HIKS G980D,113,120,,015711455,"Newell, Brittany A.",Associate Professor,Y,Reg,A1,A3,,,,
202410,School of Engineering Tech,ENGT,18200,Gateway To Engineering Tech,LEC,SC1,26769,4,4,,,MW,12:30 PM-01:20 PM,08/21/23-12/09/23,HIKS G980D,119,120,,015711455,"Newell, Brittany A.",Associate Professor,Y,Reg,A1,A3,,,,
202410,School of Engineering Tech,ENGT,18200,Gateway To Engineering Tech,LEC,012,26771,4,4,,,MW,01:30 PM-02:20 PM,08/21/23-12/09/23,HIKS G980D,109,120,,015711455,"Newell, Brittany A.",Associate Professor,Y,Reg,A1,A3,,,,
202410,Purdue Polytechnic Inst Admin,TECH,60100,Rsrch Seminar In Tech,LEC,001,59787,1,1,,,R,09:30 AM-10:20 AM,08/21/23-12/09/23,KNOY B019,25,50,,010315218,"Newton, Kathryne A.",Professor and Interim Associate Dean for Research,Y,Reg,,,,,,
202410,School of Engineering Tech,IET,41400,Financial Analysis Tech Sys,LEC,004,10335,3,3,,,MW,09:30 AM-10:20 AM,08/21/23-12/09/23,WALC 3154,20,45,,010315218,"Newton, Kathryne A.",Professor and Interim Associate Dean for Research,Y,Reg,A1,A2,,,,
202410,Military Science,MSL,10100,Introduction To The Army,LEC,010,17897,2,2,,,R,01:30 PM-02:20 PM,08/21/23-12/09/23,AR 101,9,25,,010309265,"Obrien, Kathy M.",Administrative Assistant,Y,Reg,A1,A2,,,,
202410,Military Science,MSL,10100,Introduction To The Army,LEC,006,36146,2,2,,,T,09:30 AM-10:20 AM,08/21/23-12/09/23,AR 102,18,25,,010309265,"Obrien, Kathy M.",Administrative Assistant,Y,Reg,A1,A2,,,,
202410,Military Science,MSL,10100,Introduction To The Army,LEC,009,36149,2,2,,,W,10:30 AM-11:20 AM,08/21/23-12/09/23,AR 102,12,25,,010309265,"Obrien, Kathy M.",Administrative Assistant,Y,Reg,A1,A2,,,,
202410,Military Science,MSL,20100,Leadership And Ethics,LEC,006,36151,3,3,,,TR,12:30 PM-01:20 PM,08/21/23-12/09/23,AR 102,18,32,,010309265,"Obrien, Kathy M.",Administrative Assistant,Y,Reg,A1,A2,,,,
202410,Military Science,MSL,20100,Leadership And Ethics,LEC,008,39411,3,3,,,TR,09:30 AM-10:20 AM,08/21/23-12/09/23,AR 101,17,40,,010309265,"Obrien, Kathy M.",Administrative Assistant,Y,Reg,A1,A2,,,,
202410,Military Science,MSL,30100,Training Mgmt Warfight Functn,LEC,007,17198,4,4,,Dept,TR,01:30 PM-02:45 PM,08/21/23-12/09/23,AR 102,21,32,,010309265,"Obrien, Kathy M.",Administrative Assistant,Y,Reg,A1,A2,,,,
202410,Military Science,MSL,30100,Training Mgmt Warfight Functn,LEC,006,53145,4,4,,Dept,TR,10:30 AM-11:45 AM,08/21/23-12/09/23,AR 102,17,32,,010309265,"Obrien, Kathy M.",Administrative Assistant,Y,Reg,A1,A2,,,,
202410,Military Science,MSL,40100,The Army Officer,LEC,004,16787,4,4,,Dept,TR,10:30 AM-11:45 AM,08/21/23-12/09/23,AR 101,26,32,,010309265,"Obrien, Kathy M.",Administrative Assistant,Y,Reg,A1,A2,,,,
