seconds_elapsed,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,gyroscope_z,gyroscope_y,gyroscope_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,magnetometer_z,magnetometer_y,magnetometer_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,accelerometer_z,accelerometer_y,accelerometer_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,microphone_dBFS,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,class
267,-0.882604381,0.012110827309848035,-0.006350899,0.46991723833732235,1.7140341849845904E-4,0.027350304449356877,2.163096555228372,-0.003694736,4.151388460281983E-5,-1.78E-05,9.958518435654131,-0.266073748,-0.002427669,-60.38877872,-10.13929784,-17.52371363,-103.6491239,48.06092300415039,-50.16347095,0.016653773854079755,0.005730496,-5.16E-04,0,1.5,1,13.081000328063965,0.054707739502191544,0,149.39999389648438,-86.9110073,40.4279909,-95.25,9.958518435654131,-0.266073748,-0.002427669,-0.02507439,0.015465407315822481,1.3492015095481884E-4,Classroom
268,-0.882212309,0.011579421,-0.005902495,0.470671559,4.855994820900378E-4,0.025989908,2.1613924434551826,-7.99E-04,0.001386153,0.001950012,9.968400408920733,-0.258076376,-0.005793303,-60.41647289,-10.25409982,-17.49772766,-103.6768179,47.94465709686279,-50.13821712,0.006193913,0.001175497,-0.001500295,0,1.5,1,13.081000328063965,0.054707739502191544,0,149.39999389648438,-86.9110073,40.4279909,-104.5555556,9.968400408920733,-0.258076376,-0.005793303,-0.022178454,0.016810046871586774,0.002102724,Classroom
269,-0.880131438,0.010660877415132754,-0.004309457,0.47458841760181686,0.002532804,0.022857499751940513,2.1524986896700073,-0.006956542,6.464306034545586E-4,0.001025986,9.966451923,-0.225842965,-0.022389154,-60.5008968,-10.44490779,-17.47259567,-103.7608759,47.75641101837158,-50.11235317,-4.50E-04,0.001955355,0.002918313,0,1.5,1,13.081000328063965,0.054707739502191544,0,149.39999389648438,-86.9110073,40.4279909,-107.125,9.966451923,-0.225842965,-0.022389154,-0.028336196,0.016070324019981024,0.001178698,Classroom
270,-0.881441314,0.011232144669494003,-0.004996242,0.4721325265551076,0.001798475,0.024520864,2.158072487821857,-0.00415732,-3.38E-04,-0.00223582,9.966141200760037,-0.245705715,-0.020815234,-60.53639893,-10.70305981,-17.41196177,-103.7960122,47.496916961669925,-50.05208508,5.645011235209345E-4,-0.001316675,-0.002822486,0,1.5,1,13.081000328063965,0.054707739502191544,0,149.39999389648438,-86.9110073,40.4279909,-94.44444444,9.966141200760037,-0.245705715,-0.020815234,-0.025536974,0.015085851746493751,-0.002083108,Classroom
271,-0.882348485,0.011737861336000915,-0.005470952,0.47041813436063745,0.001389208,0.025863855824019146,2.161956039447229,-0.001168319,3.2618056159936686E-4,-5.87E-04,9.955849693816843,-0.257800505,-0.013735499,-60.50406891,-10.69622777,-17.42696775,-103.7634382,47.50350502,-50.06672512,-0.006202068,-7.91E-05,1.6005491855943088E-4,0,1.5,1,12.904999732971191,0.086728521,0,149.39999389648438,-86.9110074,40.4279829,-74.625,9.955849693816843,-0.257800505,-0.013735499,-0.022547973,0.015750074,-4.34E-04,Classroom
272,-0.882733158,0.011660621374917841,-0.005699504,0.46969517255292353,8.918578517216357E-4,0.025943322,2.1636004424789577,8.89583409411236E-5,-7.29E-04,6.227083775458984E-4,9.912906298270592,-0.259209989,-0.006557254,-60.55713875,-10.73612175,-17.47881775,-103.8168742,47.46409912109375,-50.11833092,-0.021177968,-0.0016064,0.002760723,0,1.5,1,12.904999732971191,0.086728521,0,149.39999389648438,-86.9110074,40.4279829,-84.77777778,9.912906298270592,-0.259209989,-0.006557254,-0.021290695,0.014694435051777989,7.754202035834416E-4,Classroom
273,-0.883371101,0.011827339056553771,-0.006007877,0.46848598498742555,4.6748713705631074E-4,0.026528112,2.1663403302720448,-9.67E-04,-5.93E-06,-4.21E-04,9.905850169728103,-0.265501676,-0.004956976,-60.482841,-10.76381569,-17.48150162,-103.7434297,47.435429077148434,-50.11991707,-0.005626003,-0.002428668,-6.08E-04,0,1.5,1,12.904999732971191,0.086728521,0,149.39999389648438,-86.9110074,40.4279829,-59.125,9.905850169728103,-0.265501676,-0.004956976,-0.022346335,0.015417962873047128,-2.68E-04,Classroom
274,-0.88352368,0.011913992527836157,-0.006006348,0.4681962705352931,5.42805196213857E-4,0.026680019005988407,2.1669942267890114,-7.06E-04,1.4826388197761137E-4,-5.28E-04,9.906306100123137,-0.262832983,-0.004713047,-60.52151474,-10.77174575,-17.40634979,-103.782104,47.427377166748045,-50.0456189,2.0503997802734375E-4,0.001587994,8.330024548272774E-4,0,1.5,1,12.904999732971191,0.086728521,0,149.39999389648438,-86.9110074,40.4279829,-62.66666667,9.906306100123137,-0.262832983,-0.004713047,-0.02208539,0.015572157299634322,-3.75E-04,Classroom
275,-0.883978989,0.012166932198101455,-0.00605483,0.46732846828340324,6.672231606501651E-4,0.027173209356740842,2.168952520611217,-0.006055098,5.634028387699023E-4,-3.74E-04,9.910147953959344,-0.267981616,-0.006321815,-60.54127884,-10.78833775,-17.47771975,-103.8017461,47.41224903106689,-50.11723305,0.001328255,9.993141137280511E-4,4.167227431661585E-4,0,1.5,1,12.904999732971191,0.086728521,0,149.39999389648438,-86.9110074,40.4279829,-70.88888889,9.910147953959344,-0.267981616,-0.006321815,-0.027434752,0.015987296281292022,-2.21E-04,Classroom
276,-0.884340536,0.012105240215303249,-0.006077297,0.46664548672518685,5.489719456041376E-4,0.027085368837980392,2.170499896540225,-4.45E-04,-1.60E-04,-5.75E-04,9.918403801408786,-0.267592493,-0.004498158,-60.56616688,-10.89215976,-17.44502365,-103.8267561,47.30720699310303,-50.08551292,0.004690485,0.001718251,-3.22E-05,0,1.5,1,12.904999732971191,0.086728521,0,149.39999389648438,-86.9110074,40.4279829,-62.375,9.918403801408786,-0.267592493,-0.004498158,-0.021824446,0.015263768423855016,-4.23E-04,Classroom
277,-0.88466822,0.012163507017808465,-0.006314805,0.46601927595642895,1.6379290618628007E-4,0.027410299373933904,2.171918733761861,-0.003065983,1.2921767148117607E-4,4.816295583553326E-4,9.921871046418126,-0.271959976,-0.001524554,-60.46783497,-10.9907358,-17.48625963,-103.7283015,47.20899715423584,-50.12711517,5.831626745370718E-4,-3.89E-05,9.492711217787403E-4,0,1.5,1,12.904999732971191,0.086728521,0,149.39999389648438,-86.9110074,40.4279829,-57.77777778,9.921871046418126,-0.271959976,-0.001524554,-0.024445637,0.015553111107482646,6.343414139477178E-4,Classroom
278,-0.884612808,0.012159163,-0.006157354,0.4661269613261362,4.418206724914094E-4,0.027255870727370086,2.1716727377141565,-1.72E-04,8.895834772259865E-5,-3.85E-04,9.918357293582657,-0.269863351,-0.005067324,-60.49833488,-11.00952384,-17.45441767,-103.7578264,47.19094093322754,-50.0952729,-6.21E-04,6.090741134384303E-4,-6.04E-04,0,1.5,1,12.904999732971191,0.086728521,0,149.39999389648438,-86.9110074,40.4279829,-83.625,9.918357293582657,-0.269863351,-0.005067324,-0.02155164,0.015512851717908985,-2.33E-04,Classroom
279,-0.88530372,0.012738136529416135,-0.006244189,0.46479581397713965,7.8494583304013E-4,0.028362727280959343,2.1746673236772853,-3.14E-04,6.345694780675242E-4,-0.002152792,9.917503561,-0.281069545,-0.008180317,-60.56531292,-11.01623374,-17.34656969,-103.8250481,47.18313297271729,-49.98669292,7.375698645138046E-5,3.9696404077474353E-4,-3.16E-04,0,1.5,1,12.904999732971191,0.086728521,0,149.39999389648438,-86.9110074,40.4279829,-120.2222222,9.917503561,-0.281069545,-0.008180317,-0.021693973,0.016058462870858825,-0.00200008,Classroom
280,-0.884576665,0.011129878425193064,-0.006209812,0.46621473408439784,-6.13E-04,0.025485807215993844,2.171495812610515,0.001203903,-0.00330332,0.006493959,9.920271012389545,-0.252277266,0.007111678,-60.49430893,-11.06832783,-17.5216396,-103.7545322,47.13140499,-50.16212914,-1.16E-04,5.788091316963862E-4,0.001088934,0,1.5,1,12.904999732971191,0.086728521,0,149.39999389648438,-86.9110074,40.4279829,-117.625,9.920271012389545,-0.252277266,0.007111678,-0.020175751,0.012120573749783838,0.006646671,Classroom
281,-0.883691015,0.009427449,-0.006165928,0.4679349831585745,-0.002075294,0.022434234727644227,2.167643265,0.001476708,8.124861622102631E-4,0.001097153,9.925928730231066,-0.226783217,0.021167277007547315,-60.44197063,-11.16970982,-17.55970371,-103.7020723,47.02990093231201,-50.19946106,0.004162927,-0.004278964,0.001246551,45,1.5,1,1600,0,0,149.39999389648438,-86.9140442,40.431746,-120.3333333,9.925928730231066,-0.226783217,0.021167277007547315,-0.019902945,0.01623638,0.001249865,Classroom
282,-0.882653536,0.008943915,-0.005400617,0.46990724558969144,-0.001128614,0.020865473,2.1631745505101474,0.003315181,-5.93E-06,4.15138733003614E-5,9.955367690151178,-0.200050427,0.004660777,-60.46649265,-11.10529382,-17.56555962,-103.726716,47.09346313476563,-50.20482891,0.015915629933181318,0.007471595,-0.005863156,45,1.5,1,1600,0,0,149.39999389648438,-86.9140442,40.431746,-127.375,9.955367690151178,-0.200050427,0.004660777,-0.018064473,0.015417962886610077,1.9422572759405067E-4,Classroom
283,-0.883104409,0.008933365,-0.005630129,0.4690575209057447,-0.001563858,0.021061398,2.165103190153548,-6.46E-04,-6.52E-05,-3.26E-04,9.976011526237414,-0.207847428,0.019032232647589905,-60.45197491,-11.05881181,-17.58520176,-103.7115881,47.14079914093018,-50.22471516,0.009836299,0.001602245,0.002741656,45,1.5,1,1600,0,0,149.39999389648438,-86.9140442,40.431746,-130.7777778,9.976011526237414,-0.207847428,0.019032232647589905,-0.022026084,0.015358657237069988,-1.73E-04,Classroom
284,-0.883159695,0.008841592,-0.005594276,0.4689556802939443,-0.001589003,0.020865501854026202,2.1653350626380696,1.7791665475634694E-5,1.8384723327330595E-4,3.0245835377464014E-4,9.973775502547477,-0.207882275,0.015143896,-60.38926682,-11.10212179,-17.56946365,-103.6493684,47.09809898376465,-50.20922119,8.782414556706993E-4,-2.07E-04,-4.95E-04,45,1.5,1,1600,0,0,149.39999389648438,-86.9140442,40.431746,-131.4444444,9.973775502547477,-0.207882275,0.015143896,-0.021361862,0.015607740666753458,4.5517014986066855E-4,Classroom
285,-0.883426418,0.008921797,-0.005634437,0.4684509183596639,-0.001596802,0.021043952228953538,2.1664771269826057,-4.69E-04,-5.34E-05,-5.87E-04,9.969082850854374,-0.209540408,0.017745799867626172,-60.4362368,-11.07662382,-17.55494568,-103.6967045,47.12408508300781,-50.19567902,-0.00257343,7.913187869544168E-4,0.001428858,45,1.5,1,1600,0,0,149.39999389648438,-86.9140442,40.431746,-102.5,9.969082850854374,-0.209540408,0.017745799867626172,-0.021848168,0.015370518443834724,-4.34E-04,Classroom
286,-0.883605273,0.0089069,-0.005666668,0.46811348772965944,-0.001675703,0.021047202637419105,2.1672417979974012,5.873531559840418E-5,-1.17E-04,3.524118129952023E-5,9.965148083,-0.209842414,0.017728376,-60.39195084,-11.0544198,-17.61069967,-103.652052,47.14531299591064,-50.24972492,-0.002360509,-3.67E-04,0.00110681,45,1.5,1,1600,0,0,149.39999389648438,-86.9140442,40.431746,-102.8888889,9.965148083,-0.209842414,0.017728376,-0.021320918,0.015306422818237199,1.8795299211678168E-4,Classroom
287,-0.88381507,0.00886453,-0.005750269,0.4677170688666186,-0.001872586,0.021049752,2.168140957656416,-1.36E-04,1.7198612597020505E-4,-1.13E-04,9.961637349,-0.209183226,0.018767977,-60.40939682,-11.05905582,-17.57678364,-103.6690104,47.140433082580564,-50.21605312,-0.001531471,4.4365068083827933E-4,2.050921501754557E-4,45,1.5,1,1600,0,0,149.39999389648438,-86.9140442,40.431746,-96.25,9.961637349,-0.209183226,0.018767977,-0.021516056,0.015595879595618225,4.003124618993222E-5,Classroom
288,-0.884024926,0.008871555,-0.005799603,0.4673195744602426,-0.001962723,0.021107453129534583,2.1690409993662416,1.0081945050471616E-4,5.337500320837914E-5,-1.01E-04,9.959656900572545,-0.208811526,0.019883078351182845,-60.5251749,-11.07747782,-17.5982556,-103.7856422,47.122864875793454,-50.23776913,-0.001499158,0.001348366,4.266943348553574E-4,45,1.5,1,1600,0,0,149.39999389648438,-86.9140442,40.431746,-113.5555556,9.959656900572545,-0.208811526,0.019883078351182845,-0.021278834,0.015477268414083615,5.189236140475401E-5,Classroom
289,-0.884123842,0.00882079,-0.005802225,0.4671333411943565,-0.002019251,0.021019715761530746,2.1694632919089307,-8.90E-05,1.3640278597696893E-4,-8.90E-05,9.957444144684134,-0.208788295,0.020022466025728894,-60.47893703,-11.03563181,-17.5350596,-103.7391601,47.164345016479494,-50.17469494,-0.001368893,4.485718254904145E-4,7.722707628046425E-6,45,1.5,1,1600,0,0,149.39999389648438,-86.9140442,40.431746,-88.375,9.957444144684134,-0.208788295,0.020022466025728894,-0.021468612,0.015560296264666956,6.375347266371533E-5,Classroom
290,-0.884226164,0.008837341,-0.005777886,0.46693960729154566,-0.001965348,0.021025807,2.169900940459909,2.965278182070232E-5,2.6687501378140405E-4,1.6012500962513744E-4,9.951807040434618,-0.209187918,0.020845166,-60.41500908,-11.04563581,-17.63473358,-103.6748658,47.15519500732422,-50.27449066,-0.002264402,1.96588270872542E-5,0.001134518,45,1.5,1,1600,0,0,149.39999389648438,-86.9140442,40.431746,-80.44444444,9.951807040434618,-0.209187918,0.020845166,-0.021350001,0.015690768481168932,3.1283681418800964E-4,Classroom
291,-0.884408656,0.009034481,-0.005736558,0.46659035445417013,-0.001716675,0.021335214340281718,2.1706867194870143,1.7791665475634694E-5,3.73625022458654E-4,3.1431947916167455E-4,9.949937422,-0.212577899,0.016375153892033832,-60.44977886,-11.01062178,-17.56263163,-103.710612,47.18984313964844,-50.20226704,-0.002619151,-5.80E-04,-2.46E-04,45,1.5,1,1600,0,0,149.39999389648438,-86.9140442,40.431746,-100.125,9.949937422,-0.212577899,0.016375153892033832,-0.021361862,0.015797518,4.670312950270051E-4,Classroom
292,-0.88430101,0.008923896,-0.005597172,0.4667981753071535,-0.00156832,0.021009839619102987,2.170216791838118,-6.35E-04,2.5501390421781147E-4,-1.84E-04,9.911059814749413,-0.210513218,0.014888351626899906,-60.42513489,-11.0830898,-17.54091572,-103.6849921,47.11725296020508,-50.1816494,-0.019478576,-0.001636693,-4.33E-04,45,1.5,1,1600,0,0,149.39999389648438,-86.9140442,40.431746,-111.4444444,9.911059814749413,-0.210513218,0.014888351626899906,-0.022014223,0.015678907337697966,-3.11E-05,Classroom
293,-0.884757008,0.00914065,-0.00577178,0.4659270875662276,-0.001695926,0.021554583,2.172185159423976,-0.001025986,-1.48E-04,-7.18E-04,9.899693952023405,-0.213785926,0.013482858,-60.43867691,-11.06759585,-17.6191177,-103.699266,47.13091671,-50.25924118,-0.008117102,3.394878026351188E-4,-0.002425811,45,1.5,1,1600,0,0,149.39999389648438,-86.9140442,40.431746,-84.75,9.899693952023405,-0.213785926,0.013482858,-0.02240564,0.015275629526637132,-5.65E-04,Classroom
294,-0.886027539,0.00986179,-0.006187873,0.46348410497591336,-0.001825354,0.023213216,2.1776957164690334,-6.23E-04,-3.26E-04,-0.001713931,9.905420414452413,-0.232063142,0.022714391631047125,-60.38731503,-11.04539179,-17.57409969,-103.6472942,47.15482883453369,-50.21495499,0.003441135,-0.00255057,0.002783663,45,1.5,1,1600,0,0,149.39999389648438,-86.9140442,40.431746,-77.44444444,9.905420414452413,-0.232063142,0.022714391631047125,-0.022002362,0.015097712899571809,-0.001561219,Classroom
295,-0.886644435,0.010249725829523344,-0.006620156,0.46229044605906194,-0.002263539,0.024298875109077647,2.1803893813720117,-2.23E-04,1.9970006094529078E-4,1.5271177891498574E-4,9.909575916031033,-0.241236596,0.021613809,-60.40354065,-11.01611185,-17.60850365,-103.6629103,47.18545108795166,-50.24996929,0.002421938,-5.56E-04,3.4845756510129344E-5,45,1.5,1,1600,0,0,149.39999389648438,-86.9140442,40.431746,-85.77777778,9.909575916031033,-0.241236596,0.021613809,-0.021602848,0.015623593501983963,3.054236429027067E-4,Classroom
296,-0.886916807,0.011362806089150095,-0.006244612,0.4617450989565803,-5.85E-04,0.025925955888860434,2.1815877145933875,-0.001607181,1.1268052842142512E-4,-0.001144597,9.915555028082098,-0.254037037,0.005929786,-60.45160904,-10.99232178,-17.49955765,-103.7120764,47.20765525817871,-50.13955906,0.003614259,0.002962097,1.9030367901313653E-4,45,1.5,1,1600,0,0,149.39999389648438,-86.9140442,40.431746,-65.375,9.915555028082098,-0.254037037,0.005929786,-0.022986835,0.015536574,-9.92E-04,Classroom
297,-0.887017028,0.010424711,-0.006671475,0.4615705745312774,-0.002212708,0.024654923639829875,2.1820104423078517,-1.72E-04,7.70972517219562E-5,-1.36E-04,9.953140425450593,-0.243295467,0.024572894451303354,-60.35535091,-10.98146381,-17.62387556,-103.6150859,47.21765899658203,-50.26387703,0.017935382509694515,0.001664828,0.002665281,45,1.5,1,1600,0,0,149.39999389648438,-86.9140442,40.431746,-96.11111111,9.953140425450593,-0.243295467,0.024572894451303354,-0.02155164,0.015500991,1.6309053623524396E-5,Classroom
298,-0.886847587,0.010082932207190875,-0.006548018,0.4619048431660365,-0.00230043,0.023935313237089556,2.181261185303475,-1.48E-04,1.8384726718068123E-4,1.7791694862026614E-5,9.956877745470955,-0.236430623,0.023335829,-60.40415081,-11.0089138,-17.49626368,-103.6647405,47.19228321,-50.13650913,0.00592304,0.001746741,5.25874926627261E-4,45,1.5,1,1600,0,0,149.39999389648438,-86.9140442,40.431746,-101.125,9.956877745470955,-0.236430623,0.023335829,-0.021527918,0.015607740631715838,1.7050348247121117E-4,Classroom
299,-0.886886318,0.010029196549315476,-0.00655485,0.4618322212719223,-0.002363928,0.023846226030038397,2.1814264232672533,-2.97E-05,6.523610825098834E-5,-2.97E-05,9.964674170200642,-0.235460075,0.025219545405539414,-60.35132481,-10.9953718,-17.63485556,-103.61167,47.20314105987549,-50.2754673,0.002930697,0.001951485,0.001798,45,1.5,1,1600,0,0,149.39999389648438,-86.9140442,40.431746,-102.3333333,9.964674170200642,-0.235460075,0.025219545405539414,-0.021409306,0.01548913,1.2305905325880762E-4,Classroom
300,-0.886665255,0.009724472,-0.006402972,0.46226419233581395,-0.002365056,0.023166200019491528,2.1804551453266328,-6.52E-05,-1.60E-04,3.973472800141978E-4,9.965089983153112,-0.231383626,0.023785934919147815,-60.34254082,-11.03038578,-17.6377837,-103.6017885,47.16849315643311,-50.27790707,4.5536559762306584E-4,-5.21E-04,-5.68E-04,45,1.5,1,1600,0,0,149.39999389648438,-86.9140442,40.431746,-108.375,9.965089983153112,-0.231383626,0.023785934919147815,-0.02144489,0.015263768324958503,5.500590806212096E-4,Classroom
301,-0.88727514,0.009803551,-0.006641202,0.46108839581313643,-0.002745358,0.023523410076944574,2.1831093,-1.13E-04,8.895832963866516E-5,-3.38E-04,9.957914445006733,-0.234258498,0.027015084,-60.38145905,-11.02977583,-17.55165163,-103.6414388,47.17044525146484,-50.19165306,-0.003460606,-1.31E-04,1.1407488107102589E-4,45,1.5,1,1600,0,0,149.39999389648438,-86.9140442,40.431746,-129.8888889,9.957914445006733,-0.234258498,0.027015084,-0.021492334,0.015512851717908985,-1.85E-04,Classroom
302,-0.887533536,0.009896679,-0.006757163,0.4605872266500899,-0.002878681,0.023794037,2.1842390426154275,-7.71E-05,4.1513893644786575E-5,-2.79E-04,9.946673476580278,-0.236430623,0.02857158,-60.34461494,-11.01562384,-17.64412756,-103.6053263,47.18459709,-50.28583706,-0.00567776,7.556067797744159E-4,4.407395834772332E-4,45,1.5,1,1600,0,0,149.39999389648438,-86.9140442,40.431746,-110.875,9.946673476580278,-0.236430623,0.02857158,-0.021456751,0.015465407333906415,-1.26E-04,Classroom
303,-0.887585334,0.009918298,-0.006763492,0.4604868657380632,-0.002872682,0.023837924,2.184464922229063,6.52361150324634E-5,5.930555912042127E-6,1.0081945050471616E-4,9.951819262458283,-0.237235007,0.028223110552768684,-60.408055,-10.9913458,-17.66730772,-103.6677901,47.208753204345705,-50.30633301,0.001651616,-3.54E-04,-1.93E-04,45,1.5,1,1600,0,0,149.39999389648438,-86.9140442,40.431746,-109.6666667,9.951819262458283,-0.237235007,0.028223110552768684,-0.021314417,0.015429824002955145,2.5353124772099035E-4,Classroom
304,-0.887633533,0.009918271,-0.006761181,0.4603939878825958,-0.002871098,0.023835450697403688,2.1846741988108707,-7.05E-05,1.0572356404736638E-4,-1.88E-04,9.953570282574995,-0.235832418,0.028780661419359515,-60.2977668,-11.01647781,-17.63888157,-103.5582339,47.18410900115967,-50.27778515,0.001218805,0.001317155,2.619061762323746E-4,45,1.5,1,1600,0,0,149.39999389648438,-86.9140442,40.431746,-122.6666667,9.953570282574995,-0.235832418,0.028780661419359515,-0.021450136,0.015529617004526349,-3.52E-05,Classroom
305,-0.887624087,0.009933053,-0.006714668,0.460412562,-0.00277439,0.023818918,2.184631338397276,1.0081945050471616E-4,2.0756945692147446E-4,-5.93E-06,9.956053159769299,-0.236816844,0.027410015,-60.33143871,-11.0214798,-17.65803556,-103.5909301,47.178863067626956,-50.29754917,0.001370976,2.0972429548652427E-4,-1.10E-04,45,1.5,1,1600,0,0,149.39999389648438,-86.9140442,40.431746,-108,9.956053159769299,-0.236816844,0.027410015,-0.021278834,0.015631463,1.467812503461988E-4,Classroom
306,-0.887622477,0.009906063,-0.006687427,0.46041663699937097,-0.002750766,0.023745918447531544,2.1846222368258874,5.930555912042127E-6,-2.97E-05,1.2454167415288468E-4,9.952966319704519,-0.236831364,0.027804947297430136,-60.37157681,-11.00757184,-17.55640966,-103.631312,47.192161102294925,-50.19641117,-0.002533302,-5.20E-04,5.183690272777984E-4,45,1.5,1,13.097999572753906,0,0,149.39999389648438,-86.911012,40.427988,-126.1111111,9.952966319704519,-0.236831364,0.027804947297430136,-0.021373723,0.015394240699129777,2.7725348097624856E-4,Classroom
307,-0.885159622,0.009136,-0.004683173,0.46514932681055904,1.9750717713144943E-4,0.020520968263227385,2.1739196453279663,-0.002461181,0.00938807,0.009376209,9.917480320606417,-0.209203554,0.002349264,-60.555065,-11.30817981,-17.44075373,-103.8152881,46.89057701,-50.08099911,-0.018571594,-0.005331538,0.004368329,45,1.5,1,13.097999572753906,0,0,149.39999389648438,-86.911012,40.427988,-111.5,9.917480320606417,-0.209203554,0.002349264,-0.023840835,0.024811964,0.009528921,Classroom
308,-0.875336182,0.008052553,0.003260478,0.48341356637408434,0.013486461053846531,0.010932013509993992,2.1323678146288234,-0.010716515,0.007881709,0.005414598,9.897427760637724,-0.109960554,-0.134021076,-60.83163876,-11.92305985,-16.97385958,-104.0919839,46.277649116516116,-49.614105,-0.01101829,-0.00143219,-0.001531078,45,1.5,1,13.097999572753906,0,0,149.39999389648438,-86.911012,40.427988,-107.8888889,9.897427760637724,-0.109960554,-0.134021076,-0.032096168,0.023305602150729594,0.005567309,Classroom
309,-0.880979135,0.007773054,0.001427928,0.4729377598438448,0.009854666,0.012317136879467849,2.1561800484518403,-0.06443549,-0.003042375,-4.57E-04,9.904441787201224,-0.141202671,-0.074133944,-60.81797455,-12.68202181,-17.11379358,-104.0779542,45.51795505523682,-49.75477093,0.001882211,-0.018425526,0.022569721474230867,45,1.5,1,13.097999572753906,0,0,149.39999389648438,-86.911012,40.427988,-125.5,9.904441787201224,-0.141202671,-0.074133944,-0.085815144,0.012381518183918036,-3.04E-04,Classroom
310,-0.918471159,0.008280064,-9.56E-04,0.3941560905535244,0.004805773,0.016074007413196333,2.3308045100239876,-0.223504861,-8.48E-04,0.002306986,9.910055049414774,-0.130826997,-0.159369538,-60.66669502,-17.49382364,-17.18918961,-103.9263073,40.70590900421143,-49.82967899,0.002851153,0.024312003144940125,-0.105851496,45,1.5,1,13.097999572753906,0,0,149.39999389648438,-86.911012,40.427988,-107.6666667,9.910055049414774,-0.130826997,-0.159369538,-0.244884515,0.014575823970270135,0.002459698,Classroom
311,-0.931283092,0.008493176,0.001883072,0.36414142806553146,0.009676151,0.014419782997190374,2.396070420163349,0.025115904386960042,-0.009364348,-0.007312375,9.912668617,-0.158329938,-0.040776717,-60.39231693,-20.50100163,-17.47967167,-103.651686,37.69897529602051,-50.12003895,0.001914265,-0.012695748,0.048712207,45,1.5,1,13.097999572753906,0,0,149.39999389648438,-86.911012,40.427988,-108,9.912668617,-0.158329938,-0.040776717,0.00373625,0.006059546,-0.007159664,Classroom
312,-0.936410116,0.010375898376613566,-0.004766198,0.3507127547727048,-0.001651419,0.022775305760572257,2.4248966244817938,0.001986736,-8.48E-04,-0.002757709,9.954958212,-0.242467855,0.034907913954139606,-60.18491673,-19.74118568,-17.80772959,-103.4448959,38.45854751586914,-50.44736496,0.021577696198398628,-0.014557421,0.019373992494153745,45,1.5,1,13.097999572753906,0,0,149.39999389648438,-86.911012,40.427988,-85.11111111,9.954958212,-0.242467855,0.034907913954139606,-0.019392918,0.014575824,-0.002604997,Classroom
313,-0.937554712,0.010291946872782249,-0.005319441,0.34764447435736656,-0.002819399,0.022998920301548563,2.4314597959701834,-2.00E-04,-8.34E-04,9.397650137543678E-5,9.968629809,-0.227980243,0.028734198753333207,-60.1444128,-19.73105968,-17.79979967,-103.4043922,38.46781933,-50.43919102,0.008070084,7.353003781575423E-4,9.347600504182852E-4,45,1.5,1,13.097999572753906,0,0,149.39999389648438,-86.911012,40.427988,-97.875,9.968629809,-0.227980243,0.028734198753333207,-0.021579354,0.014589852008682031,2.466883021182954E-4,Classroom
314,-0.937788753,0.010192707388942103,-0.005520232,0.3470127941335289,-0.003280495,0.022950407370780277,2.4328123828739794,1.2454167415288468E-4,1.779166773612638E-5,-1.36E-04,9.965429806014866,-0.22781472,0.032683518,-60.09719898,-19.68689562,-17.88702969,-103.3575438,38.51320346832276,-50.52800697,-1.36E-04,8.034957844076805E-4,9.306720955279268E-5,45,1.5,1,13.097999572753906,0,0,149.39999389648438,-86.911012,40.427988,-116.2222222,9.965429806014866,-0.22781472,0.032683518,-0.021255112,0.015441685119300212,1.63090248022554E-5,Classroom
315,-0.937895433,0.010245518885480547,-0.0055299,0.3467226364080188,-0.003269114,0.023055172787563315,2.4334307758553515,-2.43E-04,1.957083450973902E-4,-5.93E-06,9.958422697863533,-0.230071059,0.032311817,-60.14612099,-19.74179562,-17.84750153,-103.4060999,38.45891345977783,-50.48799084,-0.005024234,-4.54E-04,-1.59E-04,45,1.5,1,13.097999572753906,0,0,149.39999389648438,-86.911012,40.427988,-116.75,9.958422697863533,-0.230071059,0.032311817,-0.021622806,0.015619601783098526,1.4678124921595299E-4,Classroom
316,-0.937927057,0.010258694305943632,-0.005456249,0.346637433,-0.003123989,0.023028387281211836,2.4336108605838516,5.337500320837914E-5,-5.87E-04,-3.62E-04,9.948250308,-0.229031458,0.031080559224401175,-60.1749131,-19.73947763,-17.81041357,-103.4350138,38.46098724365234,-50.4505368,-0.004060005,7.007596562209638E-5,9.004576402960472E-5,0,1.5,1,12.36400032043457,0.043463703244924545,0,149.39999389648438,-86.9110096,40.4279834,-119.3333333,9.948250308,-0.229031458,0.031080559224401175,-0.021326279,0.014836768366541098,-2.09E-04,Classroom
