seconds_elapsed,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,magnetometer_z,magnetometer_y,magnetometer_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,accelerometer_z,accelerometer_y,accelerometer_x,gyroscope_z,gyroscope_y,gyroscope_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,microphone_dBFS,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,class
165,9.907380557754665,0.097376846,0.17218449784135356,45,1.5,5.319819927215576,59.29800033569336,0.9746230840682983,120.9849624633789,155.1999969482422,-86.9100784,40.424661,9.907380557754665,0.097376846,0.17218449784135356,-50.42150105,-18.90402161,8.197057834,-0.021041612,0.012808518267227608,9.058924036968536E-4,-2.69E-04,-0.00154855,-0.001660176,3.26180575162317E-5,-2.67E-04,2.9504513910528525E-4,0.973423652,0.002855511,0.009675569,0.22878946942611805,-0.017532005,-0.009986749,-2.679988317,-81,-113.5411281,6.896049857139587,-18.86254168,Garage
166,9.940346149297861,0.10139585931140643,0.1724672939341802,45,1.5,5.319819927215576,59.29800033569336,0.9746230840682983,120.9849624633789,155.1999969482422,-86.9100784,40.424661,9.940346149297861,0.10139585931140643,0.1724672939341802,-50.44211933,-18.84692562,8.074691829681397,-0.020946723,0.012796657241302209,6.449479492182292E-4,0.017985538371558328,0.002024882,-0.001850301,1.2750695210890574E-4,-2.62E-04,3.410067841030874E-5,0.9734170541022588,0.002863616,0.009686559,0.22881696047713457,-0.017549414,-0.010008052,-2.67993202,-81.66666667,-113.5616235,6.953633871078491,-18.98551773,Garage
167,9.963838466162821,0.10385837630160803,0.17195218512155477,45,1.5,3.728546619415283,61.33300018310547,0.4902605712413788,198.74375915527344,155.1999969482422,-86.9101036,40.4246395,9.963838466162821,0.10385837630160803,0.17195218512155477,-50.55875084,-18.71126177,8.056757864952088,-0.02091114,0.012796657159924507,7.398368426806574E-4,0.010952986559821564,0.001312278,-0.001690911,1.6309028645091264E-4,-2.76E-04,1.2898957526347445E-4,0.973408133,0.003033641,0.009663082,0.22885371686764133,-0.017425533,-0.010328991,-2.679858576,-77,-113.6770354,7.089175887107849,-19.00308569,Garage
168,9.935168071857934,0.1004898395226563,0.1734593151119149,45,1.5,3.728546619415283,61.33300018310547,0.4902605712413788,198.74375915527344,155.1999969482422,-86.9101036,40.4246395,9.935168071857934,0.1004898395226563,0.1734593151119149,-50.63292694,-18.93305767,8.065053844451905,-0.020934862,0.012701768,8.228646169724034E-4,-0.013895396,-0.002621851,-8.93E-04,1.3936806393299E-4,-3.80E-04,2.1201734559935997E-4,0.9733837877662437,0.003021576,0.009713712,0.22895523298133924,-0.017528549,-0.0103305,-2.679650307,-63.88888889,-113.7531642,6.866891899108887,-18.99491161,Garage
169,9.905861808258352,0.098097017,0.1713017090721038,45,1.5,3.728546619415283,61.33300018310547,0.4902605712413788,198.74375915527344,155.1999969482422,-86.9101036,40.4246395,9.905861808258352,0.098097017,0.1713017090721038,-52.84795902,-25.20861555,9.657397804260254,-0.020946723,0.012701768265331833,9.88920181379337E-4,-0.013764863,-0.001783414,-0.00328328,1.2750695210890574E-4,-3.75E-04,3.7807291791801457E-4,0.9734054254096689,0.002887755,0.009703543,0.22886537478386776,-0.017570929,-0.010063698,-2.679833042,-75.125,-115.9674639,0.5915779838338494,-17.40268963,Garage
170,9.904825136499497,0.098538411,0.1724632725264262,45,1.5,3.728546619415283,61.33300018310547,0.4902605712413788,198.74375915527344,155.1999969482422,-86.9101036,40.4246395,9.904825136499497,0.098538411,0.1724632725264262,-53.83823292,-27.83137152,11.361615800857544,-0.020921518,0.012592851327588925,6.8132962713627E-4,-0.002491584,-3.41E-04,-0.001855342,1.5271181473508477E-4,-4.93E-04,7.048235812152807E-5,0.9734074702629676,0.002861313,0.009705919,0.22885694,-0.01758775,-0.010013148,-2.679850042,-72.22222222,-116.9585921,-2.031421958,-15.69834967,Garage
171,9.937711937913617,0.1018837163025893,0.17211480409774965,45,1.5,3.728546619415283,61.33300018310547,0.4902605712413788,198.74375915527344,155.1999969482422,-86.9101036,40.4246395,9.937711937913617,0.1018837163025893,0.17211480409774965,-53.99488106,-28.56141943,12.328343763351441,-0.020982306,0.012749212676460304,9.651979605567832E-4,0.018277436784170206,6.085762627495145E-4,-0.001973532,9.192361663665297E-5,-3.34E-04,3.543506970954607E-4,0.9733961039376491,0.00296352,0.009703564,0.22890404619059515,-0.0175359,-0.01021191,-2.679754611,-74.33333333,-117.1157281,-2.761469946,-14.73186573,Garage
172,9.964732836751105,0.10522902214411393,0.17234711710689138,45,1.5,6.634042263031006,62.12099838256836,0.8629179000854492,288.2344665527344,155.1999969482422,-86.9101627,40.4246608,9.964732836751105,0.10522902214411393,0.17234711710689138,-54.05649094,-28.75979139,12.940661697387695,-0.020934862,0.012701768,7.991423989754641E-4,0.012762486355975993,3.042480031263481E-4,-0.002214275,1.3936806280274414E-4,-3.74E-04,1.882951315582811E-4,0.9733588024250512,0.003125459,0.0097376,0.2290590312874433,-0.017526396,-0.010545558,-2.679438642,-80.625,-117.1767278,-2.960085914,-14.11966968,Garage
173,9.937134020536849,0.10432300174120561,0.17346221816192553,45,1.5,6.634042263031006,62.12099838256836,0.8629179000854492,288.2344665527344,155.1999969482422,-86.9101627,40.4246608,9.937134020536849,0.10432300174120561,0.17346221816192553,-54.05697891,-28.82384144,13.203327741622925,-0.020863695,0.012583157156132957,7.635590635032113E-4,-0.013760104,-0.001287514,-0.002119106,2.105347348774955E-4,-5.01E-04,1.527117943906596E-4,0.973326073,0.00314614,0.009796703,0.22919528345459872,-0.017630518,-0.01061536,-2.679159546,-83.33333333,-117.176606,-3.023403921,-13.85663769,Garage
174,9.908011418122511,0.10105074060937533,0.17357167358008715,45,1.5,6.634042263031006,62.12099838256836,0.8629179000854492,288.2344665527344,155.1999969482422,-86.9101627,40.4246608,9.908011418122511,0.10105074060937533,0.17357167358008715,-53.99305092,-28.81115343,13.236999731063843,-0.020923001,0.012725490516105902,7.042535066432816E-4,-0.013554332,-0.001358921,-0.001655742,1.5122917575707424E-4,-3.48E-04,9.34062369656071E-5,0.9733553424622249,0.003011661,0.009771869,0.229073814,-0.017645072,-0.010339977,-2.679407085,-83.625,-117.1127999,-3.011325915,-13.82345374,Garage
175,9.885569239125669,0.080464469,0.17603508303466353,45,1.5,6.634042263031006,62.12099838256836,0.8629179000854492,288.2344665527344,155.1999969482422,-86.9101627,40.4246608,9.885569239125669,0.080464469,0.17603508303466353,-54.08455112,-28.85702541,13.24383171081543,-0.021148362,0.012488268261540283,0.002922281,-0.020805998,-0.020826491,-0.001199452,-7.41E-05,-5.99E-04,0.002311434,0.9733609632380957,0.002860068,0.009797082,0.22905023439416608,-0.017763632,-0.010056021,-2.679453672,-80.66666667,-117.2043,-3.056099908,-13.81625568,Garage
176,9.953320456939993,0.14444343515590413,0.17112747355572228,45,1.5,6.634042263031006,62.12099838256836,0.8629179000854492,288.2344665527344,155.1999969482422,-86.9101627,40.4246608,9.953320456939993,0.14444343515590413,0.17112747355572228,-53.98780499,-28.93705753,13.254811687469482,-0.020958584,0.013223657176549573,0.001190559,0.034771836,0.018057155884006647,-0.00298913,1.1564583689408395E-4,1.6309030283947738E-4,5.797118093203573E-4,0.9730442258918169,0.004252796,0.010075625,0.2303570461215325,-0.017650577,-0.012918974,-2.676788934,-86.375,-117.1076756,-3.136375945,-13.80551972,Garage
177,9.960649972,0.13087636402365074,0.17246327281576915,45,1.5,6.634042263031006,62.12099838256836,0.8629179000854492,288.2344665527344,155.1999969482422,-86.9101627,40.4246608,9.960649972,0.13087636402365074,0.17246327281576915,-54.01854881,-28.94632948,13.276161785125732,-0.020828112,0.012832241,8.465868377949572E-4,0.011866458411355621,0.002350574,-9.84E-04,2.4611806921950245E-4,-2.31E-04,2.3573956811728263E-4,0.973104977,0.004266347,0.009955299,0.23010719155223625,-0.017413946,-0.012885158,-2.677301437,-78.55555556,-117.1374435,-3.145647962,-13.78380377,Garage
178,9.938606345537798,0.1288552415168401,0.173671301,45,1.5,8.015880584716797,47.678001403808594,12.445215225219727,100.14192962646484,163.5,-86.9091858,40.4245261,9.938606345537798,0.1288552415168401,0.173671301,-54.03880096,-28.94693947,13.255787706375122,-0.020828112,0.012689907,7.754201787180331E-4,-0.011771248,-0.001736015,3.2339917803273616E-4,2.4611807034974825E-4,-3.87E-04,1.6457291356134182E-4,0.9730701625925823,0.004375752,0.009996207,0.2302506526986372,-0.017441368,-0.013119488,-2.677008386,-81.125,-117.159038,-3.146257968,-13.80417771,Garage
179,9.908890603815468,0.12474330435100112,0.1701169125374081,45,1.5,8.015880584716797,47.678001403808594,12.445215225219727,100.14192962646484,163.5,-86.9091858,40.4245261,9.908890603815468,0.12474330435100112,0.1701169125374081,-54.03916691,-28.91887951,13.355095739364623,-0.021027242,0.012792551406444265,7.283178767046103E-4,-0.013255018,-0.001870683,-0.003704121,4.698825068771839E-5,-2.80E-04,1.1747060657049027E-4,0.9731027994018334,0.004196406,0.009976732,0.23011686065449163,-0.017487755,-0.012759064,-2.677280988,-83,-117.1590382,-3.119173942,-13.70486972,Garage
180,9.906195816,0.12434837222099304,0.16890888624978298,45,1.5,8.015880584716797,47.678001403808594,12.445215225219727,100.14192962646484,163.5,-86.9091858,40.4245261,9.906195816,0.12434837222099304,0.16890888624978298,-54.05697903,-28.95377151,13.396697750091553,-0.020839973,0.012737351641492936,7.872812871513797E-4,-0.00313995,-8.35E-04,-0.00280685,2.3425695852566402E-4,-3.31E-04,1.764340180388281E-4,0.9731587923846199,0.004158674,0.009877044,0.22988499946964597,-0.017314077,-0.012635608,-2.677755886,-88.88888889,-117.1764842,-3.153943963,-13.66326771,Garage
181,9.929084416732048,0.12676442573660784,0.1698381375629925,45,1.5,8.015880584716797,47.678001403808594,12.445215225219727,100.14192962646484,163.5,-86.9091858,40.4245261,9.929084416732048,0.12676442573660784,0.1698381375629925,-53.58386292,-29.3046434,13.538949756622314,-0.020851834,0.012488268207288484,9.414757386039834E-4,0.013647746113897527,8.655454493263393E-4,-0.002612476,2.2239584670157977E-4,-6.12E-04,3.3062847570778384E-4,0.9731359800088752,0.004181759,0.009915781,0.22997943362564716,-0.017377639,-0.012700037,-2.677562542,-89.5,-116.7037341,-3.506035926,-13.52077176,Garage
182,9.961410828007077,0.13024911921001175,0.1696290558981664,45,1.5,4.9793267250061035,47.06999969482422,11.487760543823242,285.1733398,155.1999969482422,-86.9100901,40.4247027,9.961410828007077,0.13024911921001175,0.1696290558981664,-54.02501476,-28.97402351,13.391207733154296,-0.020839973,0.012440823814243947,7.872812877165027E-4,0.014612586752882281,4.449157604893434E-4,-0.002902411,2.3425695852566402E-4,-6.51E-04,1.7643401973419686E-4,0.9731042801755146,0.004357509,0.009934389,0.23010946868114102,-0.017331327,-0.013052989,-2.677297599,-89.22222222,-117.1457401,-3.173219974,-13.66887972,Garage
183,9.942796514584469,0.1289133201711453,0.17269737230470547,45,1.5,4.9793267250061035,47.06999969482422,11.487760543823242,285.1733398,155.1999969482422,-86.9100901,40.4247027,9.942796514584469,0.1289133201711453,0.17269737230470547,-54.1206628,-28.96755751,13.425367765426635,-0.020899279,0.012274768248706767,9.177535098697086E-4,-0.00943883,-0.001696254,-0.002559646,1.7495139940524275E-4,-8.21E-04,3.069062396269111E-4,0.9730392399343472,0.004352186,0.010062019214106417,0.23037884391627264,-0.017578576,-0.013106249,-2.676745436,-87.75,-117.2407782,-3.167729969,-13.63435374,Garage
184,9.908112377796359,0.12474330398932244,0.17072092691092816,45,1.5,4.9793267250061035,47.06999969482422,11.487760543823242,285.1733398,155.1999969482422,-86.9100901,40.4247027,9.908112377796359,0.12474330398932244,0.17072092691092816,-54.12017494,-28.92705351,13.410117769241333,-0.020792529,0.012369657107131574,7.991423967149724E-4,-0.015837419,-0.002233152,-0.004243278,1.7495139092839893E-4,-3.26E-04,8.154513757422711E-5,0.9730661083193659,0.00420562,0.010045751956409043,0.23026872057359196,-0.017615843,-0.012811522,-2.676969804,-84.88888889,-117.2398018,-3.127713933,-13.65009175,Garage
185,9.904581163,0.12427867730193347,0.1718795869535613,45,1.5,4.9793267250061035,47.06999969482422,11.487760543823242,285.1733398,155.1999969482422,-86.9100901,40.4247027,9.904581163,0.12427867730193347,0.1718795869535613,-54.0627129,-28.94632944,13.505887746810913,-0.020780667,0.012476407154237182,9.414757301271396E-4,-0.00426448,2.0598576774874937E-4,-8.99E-04,1.4085067804559199E-4,-4.60E-05,1.779166773612638E-4,0.9731484148108843,0.004099773,0.009911548,0.22992829081502933,-0.017407715,-0.012537649,-2.677666581,-71.25,-117.1829498,-3.146745951,-13.55395574,Garage
186,9.929575179387065,0.12458068523013476,0.16932705001344958,45,1.5,4.9793267250061035,47.06999969482422,11.487760543823242,285.1733398,155.1999969482422,-86.9100901,40.4247027,9.929575179387065,0.12458068523013476,0.16932705001344958,-54.02403893,-28.96304354,13.40523775100708,-0.020887417,0.012559434887274954,8.347257333174709E-4,0.014823691358844053,-3.85E-06,-0.001106417,3.410067614981706E-5,3.706599535981139E-5,7.116667094450552E-5,0.9731916275996606,0.004132018,0.00981958,0.22974883077792752,-0.017216211,-0.012554904,-2.678034708,-71,-117.1440319,-3.162727969,-13.65448372,Garage
187,9.971353692915834,0.1255651101610144,0.17556755294660514,45,1.5,4.9793267250061035,47.06999969482422,11.487760543823242,285.1733398,155.1999969482422,-86.9100901,40.4247027,9.971353692915834,0.1255651101610144,0.17556755294660514,-54.60951702,-28.62766537,13.911781749725343,-0.020909771,0.012757310224025367,6.813296198603124E-4,0.022791656,-7.26E-04,0.003605987,1.1747039724678661E-5,2.3494128869900195E-4,-8.22E-05,0.9731036567917237,0.004194561,0.009864584,0.23011766245158818,-0.017270214,-0.012703935,-2.67727795,-40.375,-117.7298755,-2.828203933,-13.14793977,Garage
188,9.937653828593133,0.12202814554352566,0.1736103178869969,45,1.5,3.118563175201416,34.56200027,1.8965998888015747,249.9972381591797,155.1999969482422,-86.910093,40.4246385,9.937653828593133,0.12202814554352566,0.1736103178869969,-53.16747688,-29.16690542,13.420609741210937,-0.020946723,0.012369657143299441,0.001036365,-0.023647577,8.820341628732033E-4,-0.002825274,-2.52E-05,-1.53E-04,2.7280557195393787E-4,0.9730638097790838,0.003880347,0.010014218278229237,0.23028561820104285,-0.017704001,-0.012164215,-2.676930673,-42.11111111,-116.2861275,-3.367077949,-13.63911171,Garage
189,9.914047907857062,0.11955691936303799,0.1742578900048455,45,1.5,3.118563175201416,34.56200027,1.8965998888015747,249.9972381591797,155.1999969482422,-86.910093,40.4246385,9.914047907857062,0.11955691936303799,0.1742578900048455,-53.08439529,-29.2707275,13.605561800003052,-0.020828112,0.012571296057871823,8.703091077832053E-4,-0.016216389,-4.40E-04,-9.13E-04,9.340624148659047E-5,4.892712583295205E-5,1.0675000641675828E-4,0.9731029324161197,0.003850747,0.009968172,0.23012266720382912,-0.017629996,-0.012082456,-2.677264672,-48.375,-116.2040218,-3.469923933,-13.45403779,Garage
190,9.903419596477619,0.11385073444864813,0.1750216184780725,45,1.5,3.118563175201416,34.56200027,1.8965998888015747,249.9972381591797,155.1999969482422,-86.910093,40.4246385,9.903419596477619,0.11385073444864813,0.1750216184780725,-52.903713,-29.2914674,13.727683782577515,-0.021029751,0.012772934927234372,8.465868451415552E-4,-0.008163471,-0.003943928,8.623080635533749E-4,-1.08E-04,2.5056603927508863E-4,8.302778276858978E-5,0.9731119847992091,0.003760894,0.009913966,0.23008824986161538,-0.017566245,-0.011882,-2.677333698,-50.66666667,-116.0241939,-3.490785928,-13.33252571,Garage
191,9.930665493011475,0.12384870388688377,0.1744287180571029,45,1.5,3.118563175201416,34.56200027,1.8965998888015747,249.9972381591797,155.1999969482422,-86.910093,40.4246385,9.930665493011475,0.12384870388688377,0.1744287180571029,-52.68155109,-29.32038147,13.880793714523316,-0.020899279,0.012523851529197785,7.398368268572155E-4,0.014236626115817469,0.002161704,0.00120147,2.2239568281593253E-5,1.4826864483359368E-6,-2.37E-05,0.9730293895434408,0.003848107,0.009949588,0.23043427797197139,-0.01759117,-0.012074396,-2.676624006,-46.88888889,-115.8025192,-3.520431926,-13.17904975,Garage
192,9.961355514896725,0.12841384662586508,0.17431596836563454,45,1.5,3.118563175201416,34.56200027,1.8965998888015747,249.9972381591797,155.1999969482422,-86.910093,40.4246385,9.961355514896725,0.12841384662586508,0.17431596836563454,-52.45109306,-29.37198744,13.958507690429688,-0.020851834,0.012595018204663274,6.568090565213301E-4,0.018529781,0.00451717,-0.001599741,6.968401557793027E-5,7.264936078357899E-5,-1.07E-04,0.9729450454989683,0.004048332,0.009954897,0.23078647689911927,-0.017504751,-0.01247285,-2.675902603,-47.75,-115.5715739,-3.571915927,-13.10121373,Garage
193,9.943821647792186,0.1229370721859984,0.17529748973337192,45,1.5,25.117773056030273,80.61499786376953,2.3678088188171387,298.49285888671875,153.6999969482422,-86.9102194,40.4247,9.943821647792186,0.1229370721859984,0.17529748973337192,-52.39180084,-29.4704414,14.154073724746704,-0.020899279,0.012381518178266807,9.414757306922625E-4,-0.007867295,4.0301203149036295E-5,-8.62E-05,2.2239564890855726E-5,-1.41E-04,1.779166773612638E-4,0.9728396245576802,0.00406718,0.010020514136379204,0.2312272571533629,-0.017618078,-0.012547802,-2.674997506,-47.77777778,-115.5138674,-3.669637909,-12.90601374,Garage
194,9.910017254283128,0.1178261869885389,0.1756314400185659,45,1.5,25.117773056030273,80.61499786376953,2.3678088188171387,298.49285888671875,153.6999969482422,-86.9102194,40.4247,9.910017254283128,0.1178261869885389,0.1756314400185659,-52.33141094,-29.53156338,14.216903715133666,-0.020851834,0.01272549,7.754201657202059E-4,-0.01528539,-4.95E-04,0.001105898,6.968401331743859E-5,2.0312159536948915E-4,1.1861111824084254E-5,0.9727797664484932,0.003952921,0.010004974693710943,0.2314816293785873,-0.017637432,-0.012322898,-2.674472971,-45.75,-115.4510374,-3.731369896,-12.84306173,Garage
195,9.904450527672628,0.11917941022700476,0.1752742593475048,45,1.5,25.117773056030273,80.61499786376953,2.3678088188171387,298.49285888671875,153.6999969482422,-86.9102194,40.4247,9.904450527672628,0.11917941022700476,0.1752742593475048,-52.37984505,-29.54461742,14.129429759979248,-0.020994167,0.012832240432102992,8.347257203196438E-4,-0.002676473,-0.001033945,2.894860158846216E-4,-7.26E-05,3.0987157805108473E-4,7.116667094450552E-5,0.9727544668808724,0.003824529,0.009943865,0.23159273127907687,-0.017576568,-0.012046811,-2.674242281,-47.55555556,-115.5003259,-3.744667881,-12.93029174,Garage
