seconds_elapsed,microphone_dBFS,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,gyroscope_z,gyroscope_y,gyroscope_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,magnetometer_z,magnetometer_y,magnetometer_x,accelerometer_z,accelerometer_y,accelerometer_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,class
291,-141.6666667,9.893395322040448,-0.25892722,-0.194309395,2.3494125343859196E-4,-2.35E-05,7.048237491219949E-5,0,0.12041594833135605,1.199675440788269,9.93500042,0.006260498,0,160.1999969482422,-86.9154943,40.3848548,-103.9471697,-10.01436975,-33.46984535,-40.82754322,-35.81468517,-6.409879904,0.002258356,-0.001538644,-9.52E-04,-0.021450136,0.014331417,5.286178151996305E-4,9.893395322040448,-0.25892722,-0.194309395,-0.995164505,0.013889957255182358,0.00846856,0.096865667,0.019554001,0.026007888910288993,2.947277014072125,Home
292,-135,9.911777098,-0.254606201,-0.193751844,1.334375091511937E-4,5.485764783761889E-5,3.26180575162317E-5,0,0.1345362365245819,1.2097300291061401,10.065999984741211,0.004223693,0,160.1999969482422,-86.9154943,40.3848548,-103.9002001,-9.999607754,-33.53316345,-40.7798415,-35.79919109,-6.473319898,0.012342342,0.001323817,4.277313218533414E-5,-0.021551639,0.014409768377041932,4.907534988958714E-4,9.911777098,-0.254606201,-0.193751844,-0.995162661,0.013810030772414023,0.008486835,0.096894442,0.019575579580172753,0.025844676221169316,2.947220672681494,Home
293,-140.1111111,9.938040150022044,-0.250299701,-0.19384477,1.9274306940186083E-4,2.4463543928345867E-4,-1.57E-04,0,0.16278821229934692,1.2197335958480835,10.065999984741211,0.001848574,0,160.1999969482422,-86.9154943,40.3848548,-103.8643324,-9.973743763,-33.52547745,-40.74446106,-35.7729612,-6.465511899,0.011508987945260353,0.002441982,0.00114308,-0.021492334,0.014599546,3.0097570971052335E-4,9.938040150022044,-0.250299701,-0.19384477,-0.995157374,0.013620617537243852,0.008537891,0.096971017,0.019642325,0.025456206113534066,2.9470701680600064,Home
294,-117.25,9.951415497,-0.250058678,-0.197747625,1.097152855030252E-4,2.327743331106036E-4,8.895818044621389E-6,0,0.16278821229934692,1.229702115058899,10.065999984741211,0.003479672,0,160.1999969482422,-86.9154942,40.3848548,-103.8930022,-10.00900179,-33.52218361,-40.7727655,-35.80907326,-6.461973891,0.00862466,0.001580902,-2.88E-04,-0.021575362,0.014587685063445164,4.670312695964737E-4,9.951415497,-0.250058678,-0.197747625,-0.995146454,0.013554504,0.008651844,0.097082123,0.019859164573469208,0.025300243236486195,2.9468456425713105,Home
295,-132.2222222,9.951691461,-0.249559204,-0.196423443,1.452986198450321E-4,-1.35E-04,9.192361550640712E-5,0,0.16278821229934692,1.239799976348877,10.090999603271484,0.00575129,0,160.1999969482422,-86.9154942,40.3848547,-103.8883653,-9.995337763,-33.4575235,-40.76934948,-35.79601921,-6.39767993,0.001232388,-9.07E-04,-3.05E-04,-0.021539778,0.014219990569772651,5.500590534953093E-4,9.951691461,-0.249559204,-0.196423443,-0.995156387,0.013389358079983192,0.008593618,0.09700841,0.019709179,0.024984297,2.9469993253356046,Home
296,-134.75,9.946656153752254,-0.248433659,-0.194900006,5.782292014241074E-5,1.497465469512763E-4,1.037847250699997E-4,0,0.22671568393707275,1.249726653,10.100000381469727,0.003798335,0,160.1999969482422,-86.9154942,40.3848547,-103.8550598,-9.958737745,-33.46960133,-40.73592129,-35.75868717,-6.409757872,-0.002496219,-4.94E-04,0.001062069,-0.021575362,0.014504657235466739,5.619201596681644E-4,9.946656153752254,-0.248433659,-0.194900006,-0.995158066,0.013358203567636824,0.008588303,0.096995967,0.019692211529438935,0.024923563871568848,2.947025234259448,Home
297,-148.2222222,9.945387081035133,-0.24965213,-0.195447729,-4.30E-05,7.857986922529571E-5,-2.67E-05,0,0.12041594833135605,1.1090433597564697,9.975999832,0.013424686156213284,0,160.1999969482422,-86.9154942,40.3848549,-103.8581101,-9.983991747,-33.51315536,-40.73860527,-35.78479527,-6.453189893,-9.73E-04,-6.24E-04,1.4132087670483637E-4,-0.021575362,0.014433490537396334,4.3144794034057304E-4,9.945387081035133,-0.24965213,-0.195447729,-0.995160524,0.013406955338652852,0.008576924,0.096965057,0.019678276809818537,0.025023432141079487,2.94708645,Home
298,-139,9.93522619,-0.251490305,-0.196330518,1.6309027062747086E-5,1.378854317364545E-4,-2.28E-04,0,0.18384777009487152,1.118902564048767,9.968999862670898,0.010063856840133667,0,160.1999969482422,-86.9154942,40.384855,-103.9100819,-10.0081478,-33.54560757,-40.78972347,-35.80821926,-6.485763917,-0.00533728,2.5757452816639132E-5,-7.82E-05,-0.021516056,0.014492796128163638,2.2980903933114073E-4,9.93522619,-0.251490305,-0.196330518,-0.995158602,0.013547048858791879,0.008584481,0.096964638,0.019720598802115154,0.025300840512641424,2.9470836468113277,Home
299,-133.625,9.937270590402548,-0.251902661,-0.193798307,-4.30E-05,1.1416321034877769E-4,2.07569445619016E-5,0,0.18384777009487152,1.1289149522781372,9.975999832,0.004946753,0,160.1999969482422,-86.9154942,40.384855,-103.8659178,-9.95373579,-33.51193535,-40.74604744,-35.75405136,-6.451725936,6.509058683821299E-4,-1.19E-04,8.694052117542156E-4,-0.021575362,0.014469073967809238,4.7889238368104963E-4,9.937270590402548,-0.251902661,-0.193798307,-0.995164372,0.013551994443880123,0.008529756,0.096909528,0.019611200480495843,0.025322397610226883,2.9471956364159446,Home
300,-137.8888889,9.939855047800009,-0.246059992,-0.194495246,4.0031249580669754E-5,1.4974654582103046E-4,1.1564583576383811E-4,0,0.12041594833135605,1.1389617919921875,9.968999862670898,0.004270114,0,160.1999969482422,-86.9154941,40.384855,-103.8765319,-9.940681763,-33.45666943,-40.75690536,-35.74063107,-6.396703877,0.001242165,0.002129041,4.889762517317985E-4,-0.021492334,0.014504657217382807,5.737812703620027E-4,9.939855047800009,-0.246059992,-0.194495246,-0.995164012,0.013381589855094559,0.008542532,0.09693576,0.019604122410844832,0.024980195,2.9471467883841505,Home
301,-133.625,9.939021611,-0.248876784,-0.193937694,1.1747060992862456E-5,4.6988260762121244E-5,1.5271181473508477E-4,0,0.16970562934875488,1.1489359140396118,9.954999923706055,0.005253309,0,160.1999969482422,-86.9154941,40.3848549,-103.9043481,-9.929457836,-33.48448532,-40.78484322,-35.7292852,-6.424397922,-2.23E-04,-8.54E-04,7.547946790089974E-4,-0.021520618,0.014401899023841206,6.108472544628268E-4,9.939021611,-0.248876784,-0.193937694,-0.995164614,0.013364318364228193,0.008538076,0.096932391,0.019591801047611695,0.024946747061151724,2.947154090954707,Home
302,-133.1111111,9.912752753322565,-0.249257199,-0.193635688,4.4479163689086735E-6,-8.75E-05,1.0378472620024553E-4,0,0.16970562934875488,1.1589258909225464,9.944999694824219,0.003721956,0,160.1999969482422,-86.9154941,40.3848549,-103.8699442,-9.955809774,-33.50803104,-40.74873138,-35.75490513,-6.448065882,-0.015853595,-0.001426044,-6.67E-05,-0.021527917,0.014267435053236854,5.619201664496394E-4,9.912752753322565,-0.249257199,-0.193635688,-0.995170666,0.013365142,0.008490292,0.096874285,0.019495362397825833,0.024958803273231082,2.9472720275804836,Home
303,-137.75,9.884939008546107,-0.254571353,-0.194797253,-1.50E-04,-1.63E-05,-6.23E-05,0,0.16278821229934692,1.168902874,9.946999549865723,0.00181064,0,160.1999969482422,-86.9154941,40.3848549,-103.9176463,-9.96947381,-33.47777527,-40.79789734,-35.76942341,-6.417565899,-0.01259676,-0.002283914,-0.00102192,-0.021682112,0.014338601742265294,3.9586460543344324E-4,9.884939008546107,-0.254571353,-0.194797253,-0.995168355,0.013628748100865814,0.008505951,0.096859921,0.019577471,0.025480782793997563,2.947294048,Home
304,-106,9.883106629825333,-0.259502195,-0.194913409,-1.50E-04,-1.23E-04,-3.35E-04,0,0.16278821229934692,1.178929328918457,9.946999549865723,0.005721753,0,160.1999969482422,-86.9154941,40.3848548,-103.8997118,-10.02827779,-33.50388344,-40.77910942,-35.82908108,-6.443917894,-0.002746314,-0.00177308,-0.001606279,-0.021682112,0.014231851731327553,1.2305903065389076E-4,9.883106629825333,-0.259502195,-0.194913409,-0.995173167,0.013915325885692846,0.008466932,0.096772811,0.019553234,0.026060510191668586,2.9474630471572136,Home
