seconds_elapsed,accelerometer_z,accelerometer_y,accelerometer_x,magnetometer_z,magnetometer_y,magnetometer_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,microphone_dBFS,gyroscope_z,gyroscope_y,gyroscope_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,class
249,0.010041940559461279,0.001773705,0.001130452,31.86444736480713,4.0988339114189145,-1.016381984,-0.143363623,-0.009485591,-0.00855805,0.9895876026847987,-0.021231216,0.01421857,0.28789323568344116,9.916501730391122,-0.138908582,0.21132921767466276,0,0.18601074814796448,1.0379109382629395,9.970000267028809,0.00654161,0,159.39999389648438,-86.9126161,40.3886809,-67.25,-1.53E-04,2.4463544719517953E-4,5.930555912042127E-5,-0.020768806,0.013377851679993486,8.228646248841242E-4,-31.25517939,29.899393463134764,-28.07598148,9.916501730391122,-0.138908582,0.21132921767466276,Drive
250,0.018752079565548203,-1.82E-04,0.002071669,30.20134346008301,6.126473903656006,-0.619393983,-0.143493869,-0.009482886,-0.008339644,0.9895706084168073,-0.021164934,0.013784281665332687,0.2881508596892496,9.956868977222628,-0.137050078,0.21248207089391727,0,0.19416487216949463,1.047820806503296,9.970000267028809,0.007063355,0,159.39999389648438,-86.9126159,40.3886809,-64.77777778,-1.41E-04,1.1416321713025275E-4,-1.19E-05,-0.020756945,0.013247379454449542,7.516979533744957E-4,-32.91913738,31.926301345825195,-27.67948147,9.956868977222628,-0.137050078,0.21248207089391727,Drive
251,4.966698803947967E-4,0.024200800046758744,0.00442657,28.287773456573486,7.052453856468201,-2.257487947,-0.143904583,-0.009545497,-0.008139587,0.9895113070034286,-0.021235649,0.013361438720044002,0.28897680588138913,9.949260767223766,-0.107772847,0.21490393275196112,0,0.25,1.0577841997146606,9.970999717712402,0.00199084,0,159.39999389648438,-86.912616,40.3886809,-49.875,3.7065993664442623E-5,-2.82E-05,1.1861111824084254E-4,-0.020579029,0.013105046094476599,8.821701783533163E-4,-34.83124329,32.85325714111328,-29.31757536,9.949260767223766,-0.107772847,0.21490393275196112,Drive
252,-0.014675576,0.469499791,0.033397805,27.97191560745239,7.504951848983764,-2.314827952,-0.186116176,-0.015064455,0.011150482,0.9817987564698006,-0.024713169,-0.027603798,0.3743374506825382,9.926595687866211,0.7568579329363098,0.2798469973212669,4.078415870666504,0.23345234990119934,1.0677975416183472,9.972000122070312,0.41998225450515747,347.0042419433594,159.39999389648438,-86.9125986,40.3886874,-44.44444444,-6.15E-04,-7.16E-04,0.002787361,-0.02123139,0.012417101653889545,0.00355092,-35.14844341,33.30526748657226,-29.37454937,9.926595687866211,0.7568579329363098,0.2798469973212669,Drive
253,-0.008290658,0.019060199363873556,-7.27E-05,27.805019512176514,7.063921856880188,-2.111819949,-0.284368009,-0.027259843,0.040303487,0.957275737,-0.029264024,-0.092859945,0.5761573205773647,9.913199971023115,0.9396939737704194,0.2914161787739078,5.327668667,0.41773197054862976,1.0778491497039795,9.977999687194824,1.5169070959091187,346.9777526855469,159.39999389648438,-86.912597,40.3886961,-18,-0.002067483,0.002055736,0.003218695,-0.022683578,0.015188952,0.003982254,-35.31485138,32.86362731933594,-29.17166346,9.913199971023115,0.9396939737704194,0.2914161787739078,Drive
254,0.003922425,-0.515768665,-0.037562453,27.968255462646486,6.511871881484986,-1.649561958,-0.183126367,-0.013989395,0.012408785445233344,0.9821639396611926,-0.02198385,-0.029648167,0.36833844254317794,9.924199983911606,-0.221127014,0.1806116483526901,4.871936321258545,0.4318564534187317,1.0371503829956055,9.986000061035156,1.7991477251052856,346.9949035644531,158.89999389648438,-86.9126011,40.388713,-34.88888889,0.001080844,0.002118691,8.42138939509982E-4,-0.019535251,0.015251907253258147,0.001605698,-35.1516151,32.311577339172366,-28.70940542,9.924199983911606,-0.221127014,0.1806116483526901,Drive
255,0.018745783463265133,-0.15263337,-0.008403697,29.37369545,4.900861930847168,-0.042455998,-0.127111116,-0.006461549,-0.012650138,0.9917626971179999,-0.015994972,0.023449113646757256,0.2551289521953435,9.960934453797572,-0.38599075,0.1506723247135614,5.4405694007873535,0.2828427255153656,1.0471298694610596,9.993000030517578,1.540341854095459,347.0019836425781,158.89999389648438,-86.9126057,40.3887292,-47,0.001804372,3.513854349628814E-4,5.574722602529433E-4,-0.018811724,0.013484601659284345,0.001321031,-33.74580917,30.70105541229248,-27.10266548,9.960934453797572,-0.38599075,0.1506723247135614,Drive
256,0.001152964,-0.003542651,2.7255337793850203E-4,29.442991390228272,4.218149907588959,0.1244399993866682,-0.117018797,-0.00533619,-0.018168103,0.9929486599940698,-0.014858303,0.034837995,0.23487622500623315,9.958776798063111,-0.350725656,0.14827659812945765,6.307242393493652,0.4482187032699585,1.057114601135254,10.00100040435791,1.3008536100387573,347.4953308105469,158.89999389648438,-86.9126095,40.3887417,-43,7.250105026313691E-4,6.123298702273265E-4,0.001031917,-0.019891084,0.013745546151061081,0.001795476,-33.67712315,30.017367458343507,-26.93540352,9.958776798063111,-0.350725656,0.14827659812945765,Drive
257,-0.022034302,0.012707251,-9.05E-04,29.632335395812987,4.090171918869019,-0.268399997,-0.116033874,-0.005375085,-0.01674467,0.9930893634129496,-0.014569926,0.032015864,0.2328611532750639,9.913363557595472,-0.305343728,0.14384545314197356,6.646213531494141,0.4244997203350067,1.0670509338378906,10.001999855041504,1.1100190877914429,347.40155029296875,158.89999389648438,-86.9126125,40.3887522,-41.11111111,5.352327055343002E-4,-7.56E-05,-1.42E-04,-0.020080862,0.013057601656222228,6.212257137024794E-4,-33.48875507,29.891097412109374,-27.32812149,9.913363557595472,-0.305343728,0.14384545314197356,Drive
258,-0.004224027,0.0337677,0.005370209,28.718433361053467,3.4917619323730467,-1.577703969,-0.120093193,-0.005975436,-0.016007138,0.9926133809737789,-0.015712753,0.030346713128309805,0.24104157726741532,9.913426501,-0.266175384,0.161312255,8.352532386779785,0.20000000298023224,1.0772042274475098,10,0.8714253902435303,347.0927429199219,158.89999389648438,-86.9126151,40.3887608,-37.75,3.8103824560485275E-4,-5.14E-04,4.7444447296337016E-5,-0.020235057,0.012618740500647176,8.110035045831961E-4,-34.40229122,29.291833324432375,-28.63791353,9.913426501,-0.266175384,0.161312255,Drive
259,9.552946368467461E-4,0.23845937565981762,0.016264237318802804,27.90091148376465,4.451779904,-1.704949951,-0.141146203,-0.008354511,-0.003506372,0.9898599536673537,-0.017386252,0.004571927,0.28330739348837475,9.904650845573943,0.19818611745270492,0.18979962246980772,7.897735595703125,0.2545584440231323,1.0615519285202026,9.991999626159668,0.9160395860671997,346.9646301269531,159.59999084472656,-86.9126173,40.3887679,-41.66666667,4.28482698552419E-4,1.7346876664358436E-4,-5.34E-04,-0.020187612,0.013306685,2.298090331147886E-4,-35.21944756,30.251973342895507,-28.76491543,9.904650845573943,0.19818611745270492,0.18979962246980772,Drive
260,0.022988643461060755,0.076683548,0.008442244,28.18834352493286,4.301353936195373,-1.943337939,-0.177762333,-0.012747238,0.012236938187942921,0.9838719014982575,-0.020695798,-0.028625283,0.3571978387902084,9.955112151729251,0.35549968699879436,0.21394854509136052,5.716546535491943,0.4883646070957184,1.0716887712478638,10.00100040435791,1.241190791130066,346.1328430175781,159.59999084472656,-86.9126202,40.388777,-49.5,4.2848270307340233E-4,-0.00152267,-6.52E-04,-0.020187612,0.011610545995600016,1.1119790244124178E-4,-34.93128326,30.10142536,-29.00342541,9.955112151729251,0.35549968699879436,0.21394854509136052,Drive
261,-3.62E-05,-0.26893239,-0.021421529,29.154827461242675,3.8192099213600157,-1.565991951,-0.152372987,-0.009416699,-0.002693791,0.9881819864878287,-0.019279047,0.002443655,0.3059995856422644,9.953584671020508,-0.293832234,0.16969584503654137,5.407814979553223,0.5445181131362915,1.0814752578735352,10.005999565124512,1.344454288482666,346.67572021484375,159.59999084472656,-86.9126241,40.3887887,-36.55555556,8.105473646607536E-4,-6.70E-04,-0.001303924,-0.019805548,0.012463633615810137,-5.40E-04,-33.96467731,29.62001350402832,-28.62595737,9.953584671020508,-0.293832234,0.16969584503654137,Drive
262,-0.016140956,-0.040552593,0.002058713,28.74197952270508,4.141655941009521,-2.438291956,-0.139729115,-0.007849307,-0.013881172,0.9900605557034317,-0.019430053,0.025295317715522157,0.2806577971838053,9.917671981367093,-0.291999864,0.19518928077903766,6.714052677154541,0.31240999698638916,1.091557264328003,9.998999596,1.1412687301635742,347.1552734,159.59999084472656,-86.9126272,40.3888,-41.375,8.673438439552573E-4,-5.38E-04,4.7444447296337016E-4,-0.019748751,0.012595018240831141,0.001238004,-34.37837925,29.94209333,-29.49825741,9.917671981367093,-0.291999864,0.19518928077903766,Drive
263,-0.004324422,0.2641289622604268,0.014687728606960148,28.87032346725464,4.688093910217285,-2.455493957,-0.160910566,-0.010035264,-0.005170282,0.9867231012548058,-0.021217371,0.006938934,0.3233636218367271,9.907827692,0.19536932318209155,0.22507052443632222,6.400636672973633,0.2690724730491638,1.1014769077301025,9.994999885559082,1.1770318746566772,346.0124816894531,159.59999084472656,-86.9126308,40.3888105,-26.88888889,6.65704942945825E-4,-0.002862976,1.660555610161962E-4,-0.01995039,0.010270240296184728,9.296146358218659E-4,-34.24991344,30.48828742980957,-29.51533743,9.907827692,0.19536932318209155,0.22507052443632222,Drive
264,0.009201448,0.28029758258930687,0.022536066695324427,28.58313539505005,5.562223901748657,-2.981923935,-0.233621248,-0.018927592,0.018335511,0.9715911751811944,-0.027891975,-0.044568694,0.47132087824414076,9.923996749433499,0.7227776328336846,0.29918123655093526,4.420234203338623,0.6762396097183228,1.0358123779296875,10.01099967956543,1.5888653993606567,344.2854309082031,159.5,-86.9126352,40.388823,-41.75,7.605938358431302E-4,-0.00280367,6.167778103313979E-4,-0.019855501,0.010329545895993998,0.001380337,-34.53624722,31.36107542037964,-30.04164551,9.923996749433499,0.7227776328336846,0.29918123655093526,Drive
265,0.017401269,0.13379818201065063,0.006811014,28.011321544647217,6.420615887641906,-3.435153933,-0.340726851,-0.032531625,0.036126999,0.9384355556617663,-0.036371775,-0.090253646,0.6949117212619597,9.955745187777918,1.0339926753229307,0.36850630318366207,3.135467052459717,0.8655633926391602,1.0457943677902222,10.031000137329102,2.3931002616882324,343.1891174316406,159.5,-86.9126421,40.3888433,-36.44444444,9.740938503720155E-4,-0.007951393,-2.13E-04,-0.019642001,0.005181823,5.500591037912493E-4,-35.1086713,32.220443134307864,-30.49524137,9.955745187777918,1.0339926753229307,0.36850630318366207,Drive
266,-0.008441897,-0.299826595,-0.0248455,28.48394943237305,6.971811838150025,-2.902867937,-0.324186031,-0.032490301,0.027089393028573504,0.944618091,-0.043542377,-0.072318168,0.6596446118308502,9.952031254768372,0.41998638788600845,0.4079503742977977,1.6627850532531738,0.11313708126544952,1.0557810068130493,10.012999534606934,3.6148998737335205,346.97650146484375,159.5,-86.9126508,40.3888727,-46.5,8.792049608654478E-4,-0.009576365,2.490833392638026E-4,-0.01973689,0.003556851,0.001012642,-34.63567741,32.771639308929444,-29.9628335,9.952031254768372,0.41998638788600845,0.4079503742977977,Drive
267,-0.007488279,0.073932386,0.006012891,27.20416940689087,8.020889863967895,-2.501243951,-0.287563756,-0.030541613,0.012656698862398133,0.9569642497497854,-0.051078093,-0.041883329,0.5827459554070408,9.938005197395398,0.4955436967661405,0.5195300003278602,1.5014445781707764,0.14866068959236145,1.0657658576965332,10.001999855041504,4.046350002288818,345.9959411621094,159.5,-86.9126615,40.3889067,-48.55555556,7.605938431897282E-4,-0.011580893,0.004009056,-0.019855501,0.001552323,0.004772615,-35.91618927,33.82157123565674,-29.56133133,9.938005197395398,0.4955436967661405,0.5195300003278602,Drive
268,0.010045329343925402,0.35140279369446836,-0.15600186,26.465459575653075,6.886411862373352,-2.259317944,-0.368218531,-0.041878736,0.029273727,0.9277974702779529,-0.055850347,-0.085227594,0.7533144024969305,9.926412721,1.2076117078077446,0.3887668885561882,1.224563479423523,0.11313708126544952,1.0758219957351685,9.996999740600586,5.070447922,345.0113525390625,159.5,-86.912675,40.3889453,-31.44444444,0.029630539797526757,-0.00365767,0.002407806,0.009014445,0.009475546,0.003171365,-36.6547773,32.68623928070068,-29.31916143,9.926412721,1.2076117078077446,0.3887668885561882,Drive
269,0.095241398,-0.064324361,-0.814860731,27.369235496520997,2.731701955795288,-0.716627973,-0.081775596,0.003264483,0.057017145,0.9669146827123698,0.015798901884479775,-0.125326329,0.16805783571060567,10.082573446255285,1.1932779938271902,-0.99065761,1.088926911354065,0.24041630327701569,1.1142555475234985,9.973999977111816,6.181397438049316,336.10919189453125,159.59999084472656,-86.9126969,40.388992,-25.375,0.21520949444435175,0.010338441582930102,0.023662918098090055,0.1945934004141289,0.023471658,0.024426477173460845,-35.75112328,28.532017459869383,-27.77647154,10.082573446255285,1.1932779938271902,-0.99065761,Drive
270,-0.021651185,-0.312516462,-0.709793671,27.151465511322023,-1.123009968,0.7147979757376015,0.48012586769003135,0.087700266,0.030235853,0.8693886364881809,0.12548809312283993,-0.139205687,-1.00042907,10.054135442937461,1.109993834518692,-1.98213414,1.0496258735656738,0.4327816963195801,1.1241538524627686,9.946000099182129,6.936081409454346,318.3172302246094,159.59999084472656,-86.912741,40.3890411,-26.11111111,0.3576745643065526,-0.001738565,0.010819044429808855,0.33705846908000797,0.011394650994379144,0.011582603675868506,-35.96925919,24.677305507659913,-26.34504549,10.054135442937461,1.109993834518692,-1.98213414,Drive
271,0.069175952,-0.813324744,-0.517721051,27.523931407928465,-6.582265854,4.123355897665024,0.5911804588095656,0.10270653983342995,-0.009009968,0.7997971217609147,0.17690170404401798,-0.107273033,-1.263573041,10.071143705868026,0.28024773533541925,-2.305844702,0.985199511,0.098994948,1.1341501474380493,9.944999694824219,7.379657745361328,295.39263916015625,159.59999084472656,-86.9128134,40.3890816,-26.5,0.3694158109646399,-0.019515977,0.017518862,0.3487997136069733,-0.006382761,0.018282421177379715,-35.59569523,19.21841558456421,-22.93636557,10.071143705868026,0.28024773533541925,-2.305844702,Drive
272,-0.056739566,-0.193208424,-0.195387019,27.898715572357176,-13.29958577,6.066571893692017,0.6781425667040556,0.10115097246123748,-0.012787197,0.725946127,0.16583107571000033,-0.119175067,-1.492862248,10.009813123536341,1.0286814240756834,-1.880232992,0.9176854491233826,0.5522680282592773,1.1442127227783203,9.949000358581543,7.867145538330078,277.9644470214844,159.59999084472656,-86.9129071,40.389102,-26,0.33479322449674886,-0.001510809,0.007840195,0.3141771303218545,0.011622407071821356,0.008603754,-35.22066738,12.499509744644165,-20.99327158,10.009813123536341,1.0286814240756834,-1.880232992,Drive
273,-0.018108757,-0.193157139,0.3656900585855095,28.22884754180908,-19.80291758,6.057543883323669,0.7799952226935081,0.095688234,0.003161232,0.6174060713897631,0.11498442946851832,-0.152886149,-1.793560518,10.006830724697668,1.3628083259156607,-0.793993145,0.8267096877098083,0.5730619430541992,1.1541450023651123,9.949999809265137,9.322939873,263.0915527,159.59999084472656,-86.9130162,40.3890985,-21,0.20056102265721387,-0.01293306,0.012833723065994897,0.1799449262399118,2.0015630102490338E-4,0.013597282047555285,-34.89151146,5.996421909332275,-21.00229954,10.006830724697668,1.3628083259156607,-0.793993145,Drive
274,-0.070867881,-0.054980201,0.43699650017960556,27.984969444274903,-22.25218946,5.275279884338379,0.8545539720544537,0.068496017,0.040112663,0.5118739480532489,0.001642862,-0.158009938,-2.062061382,9.883568439668823,1.5318798330223675,0.4195076905154777,0.7701016068458557,0.11313708126544952,1.1641745567321777,9.949999809265137,11.560301780700684,258.1837158203125,159.59999084472656,-86.9131454,40.3890764,-21.44444444,0.057112735958353984,-0.008461421,-0.001055639,0.036496641,0.004671795,-2.92E-04,-35.134291,3.547393944263458,-21.78444149,9.883568439668823,1.5318798330223675,0.4195076905154777,Drive
275,0.024694127943909284,-0.145810386,0.21228473105476897,27.882123470306396,-22.72347561,5.035793905258179,0.8845930927008101,0.037757327762043595,0.058266494,0.4607805019443475,-0.068769069,-0.120652153,-2.185247264,9.916972912274874,1.0613548858807638,0.8935265661432192,0.6452444195747375,0.3465544581413269,1.1741597652435303,9.951000213623047,12.77902603149414,255.9264678955078,159.59999084472656,-86.9132908,40.3890458,-22.375,0.014151788899873934,-0.003918615,2.3722223648168508E-5,-0.006464306,0.009214601,7.87281328970476E-4,-35.23799129,3.0753759241104124,-22.02404951,9.916972912274874,1.0613548858807638,0.8935265661432192,Drive
276,0.012899333990893318,0.001043448,-0.04244284,27.92665340423584,-23.07520155,4.946611924171448,0.9150587337688335,0.039210362884315474,0.062484114566474284,0.39632375784290647,-0.084026152,-0.121630794,-2.329266513,9.965699751400253,1.2172817286935824,0.7935662712286977,0.5112574100494385,0.1063014566898346,1.1842387914657593,9.951000213623047,14.324505805969238,255.0313262939453,159.59999084472656,-86.9134497,40.3890113,-19.44444444,0.017413595,0.001501913,0.001150528,-0.0032025,0.014635129457054823,0.001914087,-35.19260746,2.724259941577911,-22.11335356,9.965699751400253,1.2172817286935824,0.7935662712286977,Drive
277,0.018262816864309958,0.010542687281821539,-0.063098052,27.931655464172362,-23.54136358,4.928555955886841,0.9264268551057983,0.043481701,0.056930619,0.36934678820730416,-0.074065486,-0.12298778,-2.387417323,9.971731204431034,1.2396331325318048,0.6762656905118701,0.4181669354438782,0.078102499,1.1941615343093872,9.949000358581543,15.733908653259277,254.02960205078125,159.59999084472656,-86.9136195,40.3889728,-19.875,0.024126983835425192,0.002094969,0.003261806,0.003510889,0.015228185125115753,0.004025365,-35.18736137,2.259195953607559,-22.13128759,9.971731204431034,1.2396331325318048,0.6762656905118701,Drive
278,-0.027871465,-0.592776045,-0.095615002,28.01424945831299,-24.06901354,4.807897915840149,0.8905015466282669,0.010740959,0.037179748,0.4495412582911334,-0.058924581,-0.052480524,-2.208344589,9.945343387937083,-0.068700726,0.49101649799827235,0.40546151995658875,0.092195444,1.204192876815796,9.942999839782715,15.965738296508789,252.03741455078125,159.59999084472656,-86.9138035,40.3889279,-27.55555556,0.02792254,6.953576467795641E-4,-0.001375889,0.007306445,0.013828573889750083,-6.12E-04,-35.10635334,1.7309359574317933,-22.25218958,9.945343387937083,-0.068700726,0.49101649799827235,Drive
279,0.020301176951481745,0.23750280789457834,0.038353306,28.134419498443602,-24.59812744,4.848035941123962,0.9010268214803475,0.004932756,0.033846927287343606,0.4305816570726725,-0.057427742,-0.037966246,-2.251126984,9.963423099332642,0.6181468162143114,0.6106982841653731,0.385358602,0.3383784890174866,1.214141845703125,9.944000244140625,16.597888946533203,250.96673583984375,159.59999084472656,-86.913987,40.3888785,-21.44444444,0.02135616,-0.004205448,0.00355936,7.400649483315647E-4,0.008927768,0.004322919,-34.98630516,1.2020659917593002,-22.21168564,9.963423099332642,0.6181468162143114,0.6106982841653731,Drive
280,-0.020944364,-0.089395185,0.006925634,28.192613468170165,-25.22837952,4.675649909973145,0.9308534617562896,0.014419226373717623,0.038983531,0.3629787494835344,-0.062255435,-0.055170504,-2.399708546,9.962032151453704,0.4631621834360859,0.6292775088143581,0.36143919825553894,0.092195444,1.2242891788482666,9.940999984741211,17.309873580932617,249.0344696044922,159.59999084472656,-86.9141777,40.3888236,-22.25,0.019904428062219065,0.00947258,0.001636833,-7.12E-04,0.022605797,0.002400393,-34.92750118,0.5710819900035858,-22.38419348,9.962032151453704,0.4631621834360859,0.6292775088143581,Drive
281,0.00527118,0.012537938009188013,-0.006307342,28.31729751586914,-25.58827951,4.8576739358901975,0.9369391648514757,0.010480862852294468,0.034886046593050356,0.347362022,-0.058204884,-0.043881376,-2.432808323,9.943426761812377,0.44969675031680506,0.5727732103426479,0.32206934690475464,0.092195444,1.2341910600662231,9.940999984741211,17.960744857788086,248.0162353515625,159.59999084472656,-86.914369,40.3887648,-22.44444444,0.019418122463868658,-0.002566448,0.001482639,-0.001197972,0.010566768070877286,0.002246198,-34.80220715,0.21154799638316035,-22.20253555,9.943426761812377,0.44969675031680506,0.5727732103426479,Drive
282,0.025458688,-0.059156463,-0.015940133,28.423803443908692,-26.05126945,4.965155901908875,0.9450514438082871,0.01135165,0.030332664606495967,0.3252838572252144,-0.050005292,-0.041204049,-2.47963507,9.975311742245573,0.3515213283086286,0.48195920096149725,0.3316248059272766,0.098994948,1.2441821098327637,9.940999984741211,18.550426483154297,247.01771545410156,159.59999084472656,-86.9145691,40.3887007,-22,0.018718317,0.008025525,0.003012722,-0.001897778,0.021158740980645588,0.003776282,-34.69740929,-0.25083199,-22.09480955,9.975311742245573,0.3515213283086286,0.48195920096149725,Drive
283,-0.065385633,0.058247179,0.026566922085956464,28.417947425842286,-26.61966755,4.7775199460983275,0.9549438183747448,0.00999649,0.032344051,0.2944082533850253,-0.056042694,-0.038105435,-2.544563085,9.932609640634977,0.4392871494548252,0.5885135780733365,0.32046109437942505,0.078102499,1.2541314363479614,9.940999984741211,19.102041244506836,245.03273010253906,159.59999084472656,-86.9147739,40.3886318,-23.55555556,0.016286789222611387,-0.003633948,4.507222583571684E-4,-0.004329306,0.009499268,0.001214281,-34.70265526,-0.819351968,-22.28268957,9.932609640634977,0.4392871494548252,0.5885135780733365,Drive
284,0.037799178,-0.120085908,0.056774668,28.572887420654297,-26.65114355,5.059583916664123,0.962640598,0.012844232742864531,0.030691001,0.2686752141679375,-0.0522363,-0.041224139,-2.598314093,9.92554448,0.28060782115761806,0.5732697751915571,0.31126347184181213,0.11313708126544952,1.2641799449920654,9.939000129699707,19.728057861328125,244.99961853027344,159.59999084472656,-86.9149832,40.3885569,-23.375,0.010059705492362235,0.010848469,-2.85E-04,-0.01055639,0.023981685651855055,4.788924158930561E-4,-34.54686142,-0.851803973,-22.00074764,9.92554448,0.28060782115761806,0.5732697751915571,Drive
285,0.054261286,-0.277237409,0.019520540839260064,28.45332748413086,-26.85561546,5.4575479173660275,0.9569361111492787,-0.013789002,0.025129482330917156,0.28856656186788987,-0.056261527,0.011894298632611131,-2.555500355,9.897890614074411,-0.393825502,0.57293002,0.28615066409111023,0.070710681,1.2742308378219604,9.939000129699707,19.580835342407227,244.0116729736328,159.59999084472656,-86.9151939,40.3884814,-22,0.007557011,-7.04E-04,-0.002395945,-0.013059084,0.012428962789448791,-0.001632385,-34.66764118,-1.055787964,-21.60241755,9.897890614074411,-0.393825502,0.57293002,Drive
286,0.045273790081727855,0.02368451,0.055545701,27.98423749923706,-27.00079552,7.016463837623596,0.9576192174143004,-0.017717152,0.021361935,0.2866569604109792,-0.051115463,0.021676496,-2.559325836,9.873195675970281,-0.183637522,0.5574405589728679,0.30290812253952026,0.11313708126544952,1.2842413187026978,9.939000129699707,19.609466552734375,244.00013732910156,159.59999084472656,-86.9154031,40.3884042,-24.5,0.005030594,0.018724247706981684,9.488890815562415E-5,-0.015585501,0.031857464,8.584479434026893E-4,-35.13538921,-1.200845977,-20.04386773,9.873195675970281,-0.183637522,0.5574405589728679,Drive
287,0.1293881379284905,0.12523244353897364,-0.007227444,27.92921546936035,-27.10315346,6.904345855712891,0.9612808812011793,-0.00906349,0.015031270104125865,0.2748966274909603,-0.033934655,0.00914678,-2.584359924,10.010611668373775,0.033110392668727534,0.3248343862846349,0.3017224371433258,0.1526433825492859,1.2941275835037231,9.939000129699707,19.805591583251953,243.0198974609375,159.59999084472656,-86.9156111,40.3883276,-20.66666667,0.008683816,0.012117608399492082,0.005420528,-0.011932279,0.025250825,0.006184087,-35.19077755,-1.302593975,-20.15598562,10.010611668373775,0.033110392668727534,0.3248343862846349,Drive
288,0.005468965,-0.090825868,0.069392314,28.395621376037596,-27.77317753,8.019425811767578,0.9671037552448419,-0.0046733,0.015898285,0.25381370175343293,-0.03312148,9.718363661914526E-4,-2.628256608,9.995383549662469,-0.10166302,0.40317609631320805,0.30032816529273987,0.215406597,1.304206371307373,9.93999958,19.980926513671875,242.99456787109375,159.59999084472656,-86.9158229,40.3882477,-24.22222222,-6.58E-04,0.009221444,0.002043989,-0.021273931,0.02235466,0.002807548,-34.72315128,-1.972983961,-19.04102764,9.995383549662469,-0.10166302,0.40317609631320805,Drive
289,-0.039034575,-0.151822774,0.00170005,29.008427352905272,-27.83820339,7.968795876502991,0.9660719725692156,-0.015622679,0.012729455581278477,0.25743344599760853,-0.032680454,0.023636889246120615,-2.620363541,9.945796327683532,-0.387904426,0.3281767866709857,0.280696839,0.13892443478107452,1.3141413927078247,9.93999958,19.833528518676758,243.00128173828125,159.59999084472656,-86.9160326,40.3881692,-23.75,-0.001753962,0.003838552,-1.07E-04,-0.022370057,0.016971769,6.568090938194428E-4,-34.11168736,-2.038985956,-19.09153564,9.945796327683532,-0.387904426,0.3281767866709857,Drive
290,0.013872146606445312,-0.142487767,-9.19E-04,28.95438148498535,-28.01400551,8.569401817321777,0.96403541,-0.027908812,0.008853861,0.2641243865189043,-0.03186829,0.049153361,-2.605975197,9.966983267404501,-0.63236146,0.3164072362570436,0.2820202708244324,0.13892443478107452,1.3242567777633667,9.940999984741211,19.429718017578125,243.00421142578125,159.59999084472656,-86.9162427,40.3880915,-22.77777778,-0.00226399,-7.52E-04,8.184166525680463E-4,-0.022880085,0.012381518233648855,0.001581976,-34.16585552,-2.213933954,-18.49056364,9.966983267404501,-0.63236146,0.3164072362570436,Drive
291,-0.030487375,0.005575858,-0.091658536,27.88773555755615,-27.87797539,8.493151836395263,0.9626475387406581,-0.034156747,0.003645528,0.2685413346128556,-0.025417899,0.063859024,-2.596689308,9.894257712132722,-0.629251373,0.16070824101097086,0.3052459955215454,0.12041594833135605,1.3341178894042969,9.940999984741211,18.959516525268555,243.0021973,159.59999084472656,-86.9164462,40.3880166,-23,0.005433872,0.00349458,-0.003000861,-0.015182223,0.016627796374609496,-0.002237302,-35.23237926,-2.078513952,-18.56693565,9.894257712132722,-0.629251373,0.16070824101097086,Drive
292,0.013835814392682418,0.013484463529679382,0.032604376,28.268253479003906,-28.06646547,8.308443818092346,0.962363767,-0.030491111,-0.002193211,0.2699056933227095,-0.01226145,0.059946595,-2.59435272,9.963903335,-0.587199252,0.1561345521477051,0.2880125939846039,0.20615528523921967,1.3441327810287476,9.940999984741211,18.54010009765625,243.01548767089844,159.59999084472656,-86.9166444,40.387943,-25,0.006133677,-0.006587365,0.001838472,-0.014482418,0.006545851,0.002602031,-34.85149529,-2.266027949,-18.75164359,9.963903335,-0.587199252,0.1561345521477051,Drive
293,-0.002273504,-0.094961383,0.068901589,29.72969139099121,-28.4807774,8.564643855094909,0.9687352267283837,-0.036238426,0.007130263,0.24529822546880223,-0.031660115,0.066771945,-2.644524248,9.942314601638943,-0.759988351,0.38377216277481285,0.291886568,0.20615528523921967,1.3541988134384155,9.940999984741211,18.033472061157227,243.01873779296875,159.59999084472656,-86.9168379,40.3878704,-25.375,-0.005751157,-0.001166837,-5.57E-04,-0.026367252,0.011966379271205333,2.0608685806719135E-4,-33.39054533,-2.681559942,-18.4950777,9.942314601638943,-0.759988351,0.38377216277481285,Drive
