seconds_elapsed,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,gyroscope_z,gyroscope_y,gyroscope_x,microphone_dBFS,accelerometer_z,accelerometer_y,accelerometer_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,magnetometer_z,magnetometer_y,magnetometer_x,class
46,-0.072593456,-4.50E-05,0.001415351,0.997130541,3.111101862142604E-4,-0.002669901,0.14541218429803848,10.008184941915365,-0.154132867,-0.469801389,-103.3393659,79.12614875793457,-27.27578348,0.042771169219563886,-0.038103822,0.008655646,0.063387263,-0.051244452,0.007852057,-37.11111111,0.044227151037419886,-0.169840637,-0.467888287,10.008184941915365,-0.154132867,-0.469801389,28.366287231445312,0.8514693379402161,2.8810391426086426,3.9000000953674316,1.2087187767028809,355.048584,154.39999389648438,-86.9104339,40.4260512,-40.21925129,53.32595516204834,-0.215696001,Campus
47,-0.04913121,-7.34E-06,-0.002643623,0.9986253826363573,-1.65E-04,0.005309512,0.098361478,10.021402576594676,-0.293193376,-0.083394513,-103.275804,80.16461219787598,-27.52771349,0.052449837,0.047600124166934814,-0.015852375,0.073068897,0.03444022,-0.016664862,-30.44444444,0.094035982,-0.232026049,-0.083712202,10.021402576594676,-0.293193376,-0.083394513,30.475412368774414,0.9360021352767944,2.8910555839538574,3.9000000953674316,1.3454022407531738,334.62677001953125,154.39999389648438,-86.9104379,40.4260633,-40.15483509,54.36466278076172,-0.467381987,Campus
48,-0.060033939,0.028380049898931125,-0.002265757,0.9974562971337327,0.056545476,0.008192664,0.11984897705102429,9.955518634573927,-0.558215906,-0.584804112,-103.025338,79.93134834,-25.63781155,-0.056233532,0.011647611572203741,-0.033205182,-0.035617436,-0.001510808,-0.034017668,-32.125,0.11455496538032606,-0.489272042,-0.011085128,9.955518634573927,-0.558215906,-0.584804112,29.910511016845703,0.9300537705421448,2.9011168479919434,3.9000000953674316,1.4330750703811646,347.8810729980469,154.39999389648438,-86.9104396,40.426076,-39.90485729,54.13188682556152,1.4219099609181285,Campus
49,-0.069737925,0.025619839426317677,-0.023447303,0.9965720547055735,0.048186768,0.0504341,0.13823765798390492,9.886425921060507,-0.823845349,-0.652456527,-102.3737363,82.00534828186035,-27.17623144,-0.026284224,0.035451381332218396,-0.054839849,-0.005668128,0.022294442085730073,-0.055640476,-32.44444444,0.025390467597442925,-0.331043808,-0.179027495,9.886425921060507,-0.823845349,-0.652456527,27.760051727294922,0.8459905385971069,4.223601818084717,3.9000000953674316,1.5392053127288818,352.62322998046875,154.29998779296875,-86.9104396,40.4260906,-39.25410934,56.20515491485596,-0.116632001,Campus
50,-0.055117782,0.046080225,-0.029759095,0.9967307975659003,0.089005966,0.064270802,0.10747083369642496,9.662821857674608,-0.761550654,-0.852997718,-102.2874814,82.94474853515625,-25.06611952,0.010713320637408357,0.046688702,0.048810514325920776,0.031329415541572064,0.033526118262670934,0.047986752,-30.625,-0.245390103,-0.116428897,0.022097055728618916,9.662821857674608,-0.761550654,-0.852997718,29.42822266,0.9080198407173157,4.233404159545898,3.9000000953674316,1.545389175415039,349.77301025390625,154.29998779296875,-86.9104432,40.4261043,-39.16736736,57.144920921325685,1.9937239544838667,Campus
51,-0.061318796,0.06508533,-0.00135041,0.9956283158468968,0.13021513407380836,0.010995838021434555,0.12244798879600266,9.659563634002094,-0.183710122,-1.294458965,-104.1598161,78.69426856994629,-22.94429558,-0.015229667,-0.03277077,-0.005376048,0.005386427,-0.045918813,-0.006191501,-20.22222222,-0.168164952,-0.073820598,-0.007231948,9.659563634002094,-0.183710122,-1.294458965,28.19050407409668,0.8709190487861633,4.2434821128845215,3.9000000953674316,1.5873010158538818,358.57781982421875,154.29998779296875,-86.9104445,40.4261187,-41.04018902,52.894440994262695,4.115791902542115,Campus
52,-0.092363123,0.013647926837664767,-0.021953233,0.9949097685443545,0.023111905005774053,0.046130716999612964,0.18447309197152703,9.739034999921484,-0.615428758,-0.236096676,-103.1119576,80.71007438659667,-28.27276747,-0.154289344,-0.067046417,0.033575843,-0.133673248,-0.080197424,0.032760391,-19.625,-0.174492077,-0.156803115,-0.006717032,9.739034999921484,-0.615428758,-0.236096676,28.80896568,0.8514693379402161,4.253479957580566,3.9000000953674316,1.5473284721374512,357.2486572265625,154.29998779296875,-86.9104425,40.4261328,-39.99184326,54.91000278,-1.212801976,Campus
53,-0.082621076,0.005461282,-0.016803794,0.9958134773865487,0.008899715,0.034612389,0.165538948,10.08451913166972,-0.406846636,-0.12465909,-103.0919501,80.53707901000976,-29.07845547,0.04672092,0.017201577231866643,-0.022851913,0.067337015,0.004052052,-0.023651058,-21.22222222,0.1826065998632931,-0.063574075,-0.036466499,10.08451913166972,-0.406846636,-0.12465909,22.099952697753906,0.7424957752227783,1.4751871824264526,3.9000000953674316,1.5212600231170654,343.3877868652344,155.6999969482422,-86.9104446,40.4261466,-39.97146912,54.737495002746584,-2.018123953,Campus
54,-0.101619851,-0.002877884,-0.011723289,0.9945689451347277,-0.007903879,0.022845322381506123,0.2037436117246313,9.948186049094566,-0.289105895,-0.003223986,-103.4034157,80.70421882629394,-30.96725941,-0.11842134,0.001043778,0.038646467843825374,-0.097805245,-0.012102781,0.037836947,-22,0.006301695,-0.065205649,-0.083409496,9.948186049094566,-0.289105895,-0.003223986,32.816619873046875,0.9940322041511536,1.485312819480896,3.9000000953674316,1.5030025243759155,335.7145690917969,155.6999969482422,-86.9104518,40.4261595,-40.28366718,54.904391021728514,-3.907415922,Campus
55,-0.106155,0.005193521,-0.016813933,0.9934655914028871,0.00656189,0.034805084,0.21261251703338716,10.082637328546024,-0.249640517,-0.051593787,-103.5998358,81.15415466308593,-31.53785341,0.06081192,-0.015856825,-0.00116832,0.081432464,-0.029004867,-0.001968944,-23.66666667,0.15930003101385912,0.10083266586354635,-0.003707957,10.082637328546024,-0.249640517,-0.051593787,26.73872184753418,0.8514693379402161,1.4951796531677246,3.9000000953674316,1.6421092748641968,351.7318115234375,155.6999969482422,-86.9104564,40.4261736,-40.47935532,55.35359489440918,-4.477887907,Campus
56,-0.105193184,0.00235686,-0.012124787,0.9941314435699611,0.002263619,0.024662254188459555,0.21072375557376344,10.170341315778714,-0.451363595,-0.047356981,-104.2260621,79.40870018005371,-31.50113146,-0.160907842,0.047051547,-0.021029751,-0.140291749,0.033894608348825024,-0.021836307,-16.625,0.2559018135070801,-0.199007136,-0.011563327,10.170341315778714,-0.451363595,-0.047356981,31.06206512451172,0.9381364583969116,1.5051294565200806,3.9000000953674316,1.5341423749923706,347.81427001953125,155.6999969482422,-86.9104594,40.4261877,-41.10655727,53.60814098358154,-4.441043911,Campus
57,-0.109310964,0.013722467918536124,-0.008524024,0.9935382922876228,0.025170051769095755,0.020245012622643083,0.21880786063022983,9.850559697567839,-0.272909557,-0.275563728,-104.2518042,78.83859451293945,-30.39324936,0.012572778411462758,0.049560171,0.005417563,0.033188874,0.036397303637112625,0.004613973,-28.11111111,-0.073885112,-0.069678018,-0.027393716,9.850559697567839,-0.272909557,-0.275563728,33.460968017578125,1.024158239364624,1.515307068824768,3.878000020980835,1.522162914276123,342.1827697753906,155.6999969482422,-86.9104653,40.4262004,-41.1316893,53.03888908,-3.333527926,Campus
58,-0.113205051,0.012842431472808339,-0.001232553,0.9932761100622324,0.025394527,0.005579347,0.22699461189600137,9.94288082,-0.125115006,-0.232742658,-104.4173581,77.37154434204102,-30.39056528,-0.04806898,0.070638024,0.010261058984234786,-0.027452885,0.057478377,0.009468133,-20.66666667,0.019764382105607253,-0.080065173,0.029830720490561083,9.94288082,-0.125115006,-0.232742658,28.122514724731445,0.8598255515098572,1.5252056121826172,3.8559999465942383,1.5874614715576172,356.8162536621094,155.6999969482422,-86.9104682,40.4262139,-41.29748722,51.571473121643066,-3.330599933,Campus
59,-0.118972064,0.030594542369391155,9.106388134719099E-4,0.9922559417567207,0.061023167940308744,0.005598799,0.23844831617711817,9.739595455,-0.113592288,-0.66627914,-103.9672996,77.36044242858887,-28.91302345,-0.055023698,3.662110279196674E-4,-0.031655824,-0.034407604,-0.012790727,-0.032452,-25.5,-0.160610592,-0.057503466,-0.06139765,9.739595455,-0.113592288,-0.66627914,27.51447868347168,0.8514693379402161,1.2338534593582153,3.862999916,1.6223199367523193,2.1696290969848633,155.59999084472656,-86.9104681,40.4262285,-40.84633125,51.56024906158447,-1.853057952,Campus
60,-0.118004227,0.015477095403749771,2.513488529146043E-4,0.9926129469593752,0.030581060289566347,0.003331621,0.2363698472386425,9.739081489229665,-0.117962665,-0.298887939,-103.8688462,77.97800636291504,-30.40422939,-0.026877279,-0.041628054,0.040373742494515134,-0.006261185,-0.054767201,0.039568669,-29.55555556,-0.189234752,-0.084735548,0.004860334,9.739081489229665,-0.117962665,-0.298887939,29.777732849121094,0.8598255515098572,1.2437890768051147,3.8559999465942383,1.519257664680481,0.31608468294143677,155.59999084472656,-86.9104682,40.4262421,-40.74958523,52.17854484558106,-3.34401994,Campus
61,-0.135297973,0.002918671,-0.008315496,0.9904953096676798,0.003434636,0.017072972,0.27140752406953605,9.890563946325802,-0.0268757,-0.086156133,-103.6798682,79.01805595,-32.44077538,-0.089302311,-9.76E-04,-0.017920656,-0.068686215,-0.014119171,-0.018716835,-40.125,-0.0337106,0.1430640393524494,-0.051959388,9.890563946325802,-0.0268757,-0.086156133,32.1003418,0.9708244204521179,1.2538082599639893,3.8559999465942383,1.531224250793457,349.14630126953125,155.59999084472656,-86.910472,40.4262552,-40.5595092,53.21737506866455,-5.380565898,Campus
62,-0.147742826,0.009625583,-0.007510491,0.9887678536396582,0.016959488992319326,0.017880936221895485,0.29651317521206383,10.00318930699275,-0.250018331,-0.253460889,-103.6110601,79.40113609313966,-32.79750351,0.005740777,0.03815275,0.038591609,0.026356873640483156,0.024998777,0.037789502488539635,-38.66666667,0.064193263,-0.074757631,-0.093493487,10.00318930699275,-0.250018331,-0.253460889,29.69897461,0.8736703991889954,1.263749122619629,3.8450000286102295,1.5267584323883057,357.6239929199219,155.59999084472656,-86.9104744,40.4262684,-40.49082325,53.60130893707275,-5.737781892,Campus
63,-0.113747029,0.009584128,0.002974585,0.9931509946156474,0.020076404515545345,-0.003719337,0.22810781276920467,9.820814929,0.025876752,-0.210675836,-104.4754301,78.30630851745606,-31.4794154,-0.004103945,0.012620224,-0.003874136,0.016515116102753875,-5.14E-04,-0.004673278,-37.625,-0.106344941,-0.012530456,0.001729102,9.820814929,0.025876752,-0.210675836,30.328235626220703,0.8514693379402161,1.273810863494873,3.878000020980835,1.4697678089141846,354.51995849609375,155.59999084472656,-86.910475,40.4262812,-41.35494953,52.5063591,-4.419327912,Campus
64,-0.114741816,0.006098051,0.016247655,0.9930005848986431,0.015817982340115687,-0.030760787,0.23013499798705278,9.792644084078594,0.29686391577395854,-0.262409012,-105.8307281,76.36016456604004,-32.24350128,0.034658169355785966,0.014501691651779218,-0.009343591,0.055274263,0.001359581,-0.010141251,-42.44444444,-0.122652656,-0.003442641,-0.113641519,9.792644084078594,0.29686391577395854,-0.262409012,27.24466323852539,0.8459905385971069,2.066821575164795,3.881000042,1.6135739088058472,359.32244873046875,155.59999084472656,-86.9104743,40.4262973,-42.7107349,50.56070313,-5.183535883,Campus
65,-0.115790592,0.022099457028462072,-0.005615556,0.992843035,0.042739919,0.016385637,0.23185904714667682,10.261390505485164,-0.127502017,-0.390451157,-104.5649781,77.93896652,-31.0437534,-0.072483254,0.049233993,-4.31E-04,-0.05186716,0.036088915,-0.001221694,-45.25,0.33914895196562833,0.030203360508114677,0.044942569,10.261390505485164,-0.127502017,-0.390451157,29.551700592041016,0.8514693379402161,2.0768778324127197,3.878000020980835,1.5185480117797852,359.9176025390625,155.59999084472656,-86.9104729,40.4263131,-41.44474102,52.138894958496095,-3.983909929,Campus
66,-0.107924705,0.017892052724234348,0.012078643403163789,0.9937129450532106,0.038210136,-0.019838977,0.21674297033594206,9.833063607076996,0.17983049247413874,-0.486515436,-104.7978756,76.27757019042969,-30.73753338,0.027781802654946938,0.033136996,0.010852818431046147,0.048397896533760316,0.019993500587028954,0.010067232042694321,-46.77777778,-0.062130754,-0.015879631,-0.112265679,9.833063607076996,0.17983049247413874,-0.486515436,30.619033813476562,0.840595007,2.086836099624634,3.881000042,1.4444891214370728,1.7412065267562866,155.59999084472656,-86.9104689,40.4263283,-41.6781274,50.477376823425296,-3.677445917,Campus
67,-0.095707723,0.022057278506747147,0.006736386,0.9948469614519656,0.045135485,-0.009326345,0.19208189382136448,9.934462357,0.026422683068198487,-0.401427942,-104.6411057,76.95381629943847,-29.85413136,-0.047669808,-0.036978498,-0.041931995,-0.027053714,-0.050117645,-0.042723725,-47,0.008384945,-0.065860446,0.047154888,9.934462357,0.026422683068198487,-0.401427942,26.821170806884766,0.840595007,2.096903085708618,3.9000000953674316,1.628172516822815,358.4533996582031,155.59999084472656,-86.9104689,40.4263459,-41.5209911,51.15313507080078,-2.794043939,Campus
68,-0.117452777,0.002392126,0.001584015,0.9928997089561907,0.005353869,-0.00259431,0.2354853710213911,10.000456661853976,0.057125736,-0.186117464,-104.132244,77.92274055480956,-32.77212736,0.003107612,0.015545469536943343,0.00714632,0.023723705,0.002403358,0.006333833,-42.55555556,0.069158086,0.03192792,-0.133134919,10.000456661853976,0.057125736,-0.186117464,29.793865203857422,0.8514693379402161,2.106750726699829,3.9000000953674316,1.513097882270813,358.0756530761719,155.59999084472656,-86.9104691,40.4263621,-41.01225128,52.12242504119873,-5.712405877,Campus
69,-0.109563187,-0.001643644,0.001336497,0.9938047435677168,-0.002866054,-0.002946902,0.21960976835593438,10.076966017195321,0.025133351460822576,-0.035715202,-103.9703501,77.91712807,-33.55012123,0.003843001,-0.013890844,-0.005988379,0.024459094894163817,-0.027024061,-0.006784556,-37.77777778,0.15532013976458206,-0.003788563,-0.063960714,10.076966017195321,0.025133351460822576,-0.035715202,30.471986770629883,0.8459905385971069,1.4350016117095947,3.9000000953674316,1.451552391052246,359.7372741699219,155.5,-86.9104693,40.4263767,-40.84901527,52.11669109344482,-6.490155902,Campus
70,-0.094746798,0.004614215,0.008926828,0.9952963029296653,0.010939910774202836,-0.016739434,0.1899019339420263,9.958099557803227,0.15439170205858177,-0.055083812,-103.5981279,77.07362060546875,-32.94719742,-0.027031473,0.006975816,5.97503603644018E-4,-0.006415379,-0.006160364,-2.02E-04,-46.875,0.051153331,-0.008492487,0.059930223,9.958099557803227,0.15439170205858177,-0.055083812,28.79210854,0.8570297360420227,1.4448628425598145,3.9000000953674316,1.526444435119629,358.23724365234375,155.5,-86.9104685,40.4263915,-40.47776939,51.27330490112305,-5.887231894,Campus
71,-0.127877133,-0.0010197,-0.007868041,0.9914247520918985,-0.004263413,0.015354449,0.25653829997025646,9.853483903755262,-0.151848406,-0.062698341,-102.7026482,78.70134452819825,-35.18906937,-0.068391172,-0.018172707,-0.073037763,-0.047775075,-0.031305922,-0.07383542,-45,-0.065306048,0.001705591,-0.098947644,9.853483903755262,-0.151848406,-0.062698341,29.513080596923828,0.8626703023910522,1.4548622369766235,3.9000000953674316,1.5041402578353882,2.351393938064575,155.5,-86.9104672,40.4264061,-39.58289921,52.90212692260742,-8.128615818,Campus
72,-0.129503461,2.1696457920414598E-4,-0.025157503,0.9908460598547482,-0.005732458,0.050422142,0.2602096807609484,9.957118696,-0.45680552,0.11660654490216843,-102.1649943,80.68799263000489,-35.68646328,-0.019891085,-0.010959668,-0.001997115,7.250099804577897E-4,-0.02411809,-0.002799221,-39.375,0.041045916,0.04663785,0.050840471,9.957118696,-0.45680552,0.11660654490216843,31.497102737426758,0.9220086932182312,1.464884638786316,3.9000000953674316,1.460571527481079,0.3682674467563629,155.5,-86.9104649,40.4264214,-39.04536701,54.88755512237549,-8.626131802,Campus
73,-0.126621442,-0.013327312,-0.025262977,0.9913132838832522,-0.032690075,0.046784761,0.25476391092666145,9.941884790809409,-0.519338343,0.26920706901735475,-102.4459599,80.04639465,-36.16787521,0.017934001647659296,0.006891306,0.017155615742277645,0.038550095,-0.006255253,0.016344611573675016,-39.11111111,0.007400906,-0.046418764,-0.061373432,9.941884790809409,-0.519338343,0.26920706901735475,27.62467384338379,0.8459905385971069,1.4749469757080078,3.9000000953674316,1.5885422229766846,3.5586657524108887,155.5,-86.9104632,40.4264381,-39.32560108,54.247420959472656,-9.108031859,Campus
74,-0.11160626,-0.017150466,-0.003480822,0.9934874987139285,-0.034791661,0.00310523,0.22378616686006195,9.808766610414079,-0.082264893,0.2660388989572965,-103.7497736,77.33677444458007,-34.40302319,-0.011362945,-5.35E-04,0.036010334,0.009253149,-0.013680309,0.035203779866756164,-43.5,-0.10943523,-0.065660952,-0.068130168,9.808766610414079,-0.082264893,0.2660388989572965,31.529720306396484,0.8626703023910522,1.3810579776763916,3.9000000953674316,1.4194070100784302,353.7640075683594,154.59999084472656,-86.9104639,40.4264535,-40.62965942,51.537435150146486,-7.342935829,Campus
75,-0.087233641,-0.012922616,-0.016877621,0.9956434174225881,-0.028630783,0.031461387,0.17504087104820287,9.885357245658208,-0.326733546,0.20086352252265782,-102.9150498,79.46250228881836,-33.61624531,0.032010746,0.062316699,-0.04527171,0.052626841,0.049161458251406796,-0.046060232,-43.77777778,-0.0442809,-0.007709479,-0.093483229,9.885357245658208,-0.326733546,0.20086352252265782,31.13340187072754,0.8962700366973877,1.3911123275756836,3.9000000953674316,1.4453948736190796,353.10711669921875,154.59999084472656,-86.9104656,40.4264674,-39.79639946,53.663040771484376,-6.556157894,Campus
76,-0.081900069,0.008254301,-0.014433483,0.9962487272845889,0.01426103,0.030312886061508535,0.1639580647054228,9.921086987,-0.270505112,-0.22619434,-103.0516901,80.17046905517579,-32.25265162,-0.023176613,0.03951826,0.046824705,-0.002560519,0.026374665070867654,0.046021114,-44.25,-0.004607687,0.030958263330089237,-0.084279323,9.921086987,-0.270505112,-0.22619434,29.658931732177734,0.840595007,1.401023030281067,3.878000020980835,1.4813520908355713,0.8334711194038391,154.59999084472656,-86.9104656,40.4264812,-39.9310873,54.369909057617186,-5.192685888,Campus
77,-0.071113405,0.013759629112030877,-0.014695154,0.9971158944287346,0.025346985,0.031306548236792416,0.1419193067596954,9.839063095814973,-0.270981358,-0.168650437,-102.505496,78.78820846557618,-30.96799131,-0.058451559,-0.005714089,-0.040161725,-0.037835464,-0.018851755,-0.040956419,-44.88888889,-0.074633001,0.040317219,0.082283953,9.839063095814973,-0.270981358,-0.168650437,31.34224510192871,0.9300537705421448,1.411051869392395,3.878000020980835,1.4713878631591797,355.85906982421875,154.59999084472656,-86.910466,40.4264946,-39.38611317,52.988380928039554,-3.907903922,Campus
78,-0.095172776,0.00210913,-0.009223955,0.9952495103900872,0.00258492,0.018804507443649712,0.19070368281845906,9.748879279905152,-0.153027397,-0.100527593,-101.8027763,80.62674835205078,-33.14715515,-0.030957502,-0.015414998,0.025732683,-0.010341408,-0.028554144,0.024932057,-51.25,-0.17643867,0.033906415,-0.074900817,9.748879279905152,-0.153027397,-0.100527593,29.988948822021484,0.8514693379402161,1.4210151433944702,3.881000042,1.4784400463104248,356.84368896484375,154.59999084472656,-86.9104672,40.4265075,-38.6835154,54.82655487060547,-6.087189884,Campus
79,-0.096942411,0.001098222,-0.01464932,0.9949119102607653,-2.98E-04,0.029459788,0.19420658833193546,9.836321551,-0.217542667,-0.081617684,-105.3217443,80.49938056945801,-33.96516537,-0.001091223,0.00900555,-0.024825306,0.019524871900641512,-0.004132114,-0.025608141,-50.55555556,-0.050141441,0.066810507,-0.082407403,9.836321551,-0.217542667,-0.081617684,28.708057403564453,0.840595007,1.1588773727416992,3.878000020980835,1.5306565761566162,351.75115966796875,154.59999084472656,-86.9104702,40.4265224,-42.20211723,54.70004093170166,-6.905199852,Campus
80,-0.076473848,0.007188901,-0.03100591,0.9963694064362535,0.009676582,0.063085052,0.15276740809667458,9.858995553359245,-0.636316583,-0.173328634,-103.5482301,80.63004257202148,-31.67607935,-0.035357974,0.036711623499427644,0.018974814,-0.014737432,0.023563580738394114,0.018171223956476718,-46,-0.069780873,-0.004677567,-0.070814438,9.858995553359245,-0.636316583,-0.173328634,31.708356857299805,0.9381364583969116,1.1689016819000244,3.878000020980835,1.4898545742034912,350.27569580078125,154.59999084472656,-86.9104741,40.4265366,-40.42811535,54.82972690582275,-4.615869923,Campus
81,-0.089593869,0.012069978645846736,-0.00929337,0.9957316569911624,0.02234951,0.020846468853669295,0.17917739259965212,9.928291607828973,-0.229019838,-0.203485753,-104.62244,79.69552230834961,-30.78218536,-0.035761253,-0.001771754,0.043429461502225944,-0.015145157,-0.014913865,0.042616975,-46.66666667,-0.010421461,-0.025188565,0.013488481490357408,9.928291607828973,-0.229019838,-0.203485753,31.686988830566406,0.8459905385971069,1.1787657737731934,3.881000042,1.3935856819152832,359.51910400390625,154.59999084472656,-86.9104725,40.4265496,-41.50256935,53.89557300567627,-3.722097938,Campus
82,-0.078967531,0.003868032,-0.005773009,0.9965375875963748,0.00690746,0.012369327178197794,0.1580700343384326,9.996974894144003,-0.061650027,-0.11320897,-105.9412597,79.30341461181641,-31.31776548,0.023864557600390274,0.019103802953060103,-0.002077177,0.044482134,0.005961693,-0.00288225,-44.75,0.059872461,0.063522412,-0.050670978,9.996974894144003,-0.061650027,-0.11320897,28.02504539489746,0.840595007,1.1887754201889038,3.9000000953674316,1.5516555309295654,358.2130432128906,154.59999084472656,-86.9104697,40.4265638,-42.82126705,53.50370895385742,-4.257677898,Campus
83,-0.064915372,0.00591577,-7.77E-04,0.9977002218365669,0.011892882,0.002398218,0.12991886206257802,9.925718682483563,-0.026483671,-0.26799904,-106.411814,76.76471633911133,-30.3310294,-0.043417143,0.00340518,0.012600194161327986,-0.022796643,-0.009738315,0.011782303559952058,-39.77777778,0.024404759590442363,0.001056144,-0.145536827,9.925718682483563,-0.026483671,-0.26799904,33.26080322265625,1.0290286540985107,1.198810338973999,3.9000000953674316,1.5501384735107422,343.3237305,154.59999084472656,-86.9104722,40.4265794,-43.29157711,50.96452278137207,-3.271185923,Campus
84,-0.070836025,-0.003675207,-0.012685351,0.9971832505707602,-0.009042164,0.024971727,0.14186738105942903,9.939370021,-0.170485713,0.003054918,-104.5138602,79.19300461,-31.15355343,-0.031123558,-0.022574662,-0.043548072,-0.010507462,-0.035718255,-0.044348698,-41.88888889,0.026211915,0.077875039,-0.086386284,9.939370021,-0.170485713,0.003054918,27.94521141052246,0.8626703023910522,1.8524113893508911,3.9000000953674316,1.5796706676483154,354.3791198730469,154.59999084472656,-86.9104757,40.4265956,-41.3943552,53.394153099060055,-4.093587928,Campus
85,-0.058314381,-0.009137204,-0.022363009,0.9976605136417648,-0.02064401,0.043895063,0.1171579714683653,10.150005155396693,-0.434230516,0.2857680711488339,-104.9687979,78.63790420532227,-31.61495729,0.018740555963216766,-0.006559195,-0.015996191,0.0393611,-0.019705755,-0.016795333,-46.125,0.23856367648226542,0.001939225,0.081307522,10.150005155396693,-0.434230516,0.2857680711488339,34.33683395385742,1.0264989137649536,1.8624149560928345,3.9000000953674316,1.5180470943450928,351.66558837890625,154.59999084472656,-86.9104765,40.4266115,-41.8484391,52.83734497070313,-4.554869907,Campus
86,-0.055668734,-0.011947339,-0.010911742,0.9981316258606402,-0.024783928,0.020388982380238514,0.11164810725496811,10.005654672974522,-0.274643187,0.2744950879618381,-102.454134,78.2667807,-31.55920341,-0.077144672,0.047161264114479705,0.018291318,-0.056528576,0.034025082,0.017483279,-47.22222222,0.078429634,-0.071413105,0.02818045,10.005654672974522,-0.274643187,0.2744950879618381,34.10277557373047,1.0322790145874023,1.8723359107971191,3.9000000953674316,1.511581540107727,343.7402344,154.59999084472656,-86.9104799,40.4266267,-39.33389729,52.46622112,-4.499359903,Campus
87,-0.068038618,-0.007537272,-0.008952393,0.9974896942527549,-0.016215807,0.016866217,0.1363619863986969,9.895776872451489,-0.12329651,0.21730108304361168,-104.6647744,78.76271041870118,-32.0989312,-0.01130364,0.039407062158892746,-0.031752197,0.009312455,0.026267915,-0.03254689,-46.5,-0.046889851,0.058470149,0.053539901,9.895776872451489,-0.12329651,0.21730108304361168,28.10647201538086,0.8823264837265015,1.882308006286621,3.9000000953674316,1.5811229944229126,355.3394470214844,154.59999084472656,-86.91048,40.4266425,-41.54453709,52.962760848999025,-5.038965888,Campus
88,-0.075457875,-0.012975262,-0.008465501,0.996885936,-0.027066641,0.014948972046784423,0.15120682214359635,9.887590389807247,-0.347792701,0.1490954988753622,-102.739126,77.63103851,-32.46798134,-0.05045717,0.010882570445017654,0.014910899238317336,-0.029841075,-0.002258059,0.014102864205764913,-46.55555556,0.003353744,-0.209555922,-0.114569754,9.887590389807247,-0.347792701,0.1490954988753622,29.628719329833984,0.9021086692810059,1.8923194408416748,3.9000000953674316,1.547908902168274,359.3554992675781,154.59999084472656,-86.9104776,40.4266596,-39.61925522,51.83121105194092,-5.408137875,Campus
89,-0.055779148,-0.006980998,-0.013643799,0.9980153059496463,-0.015124727,0.026596988287830085,0.11185530399523892,9.637671044729288,-0.224817884,0.1934498359349746,-102.4269282,80.69397048950195,-31.26274345,0.024137363475250098,0.001504878,0.004570976,0.044756421,-0.011628337,0.003759972,-44.625,-0.259415451,0.032563222,0.038544372248562796,9.637671044729288,-0.224817884,0.1934498359349746,29.496957778930664,0.8459905385971069,1.079848289489746,3.9000000953674316,1.507808804512024,355.6266784667969,154.59999084472656,-86.9104765,40.4266754,-39.30742325,54.89414302825928,-4.202899914,Campus
90,-0.058819159,-0.021803554,-0.019337876,0.9976118259059573,-0.045706781,0.03624757,0.11862394792362324,9.877153711411559,-0.296376056,0.30464930364916337,-105.0235761,81.35033081054688,-32.77005337,-0.026106307,-0.011560132,0.009975194,-0.005490211,-0.024711143,0.00916864,-45,-0.042437919,0.058286902,-0.149485085,9.877153711411559,-0.296376056,0.30464930364916337,29.59057617,0.949999988,1.0899251699447632,3.9000000953674316,1.5689582824707031,340.6219177246094,154.59999084472656,-86.9104806,40.4266899,-41.90407112,55.55025894165039,-5.709843874,Campus
91,-0.049309396,-0.024516772,-0.019232721,0.9978578199560826,-0.050476749,0.035839533,0.09964649,9.863665099282867,-0.351233841,0.5691752658308669,-105.3657863,80.35810447692872,-32.46859144,-0.042042738,-0.003397837,-0.007755998,-0.021425174,-0.016551611,-0.008575355,-52.125,-0.07402631,0.017457571,0.06959049,9.863665099282867,-0.351233841,0.5691752658308669,30.472932815551758,0.840595007,1.0997577905654907,3.9000000953674316,1.4449422359466553,359.8585205078125,154.59999084472656,-86.9104817,40.4267038,-42.24554909,54.55778873443604,-5.408625882,Campus
92,-0.073719049,-0.023906981,-0.016904137,0.9964915247796808,-0.049935503,0.030451852101516158,0.14852919812920024,9.915360455374115,-0.262679073,0.47950830067806305,-105.7356898,79.71980010986329,-33.47692127,-0.048654281,0.068921956,-0.002920799,-0.028038185,0.055766498,-0.00372439,-52.66666667,0.005572287,0.040211348,-0.015779267,9.915360455374115,-0.262679073,0.47950830067806305,29.541200637817383,0.8823264837265015,1.1098008155822754,3.9000000953674316,1.5077403783798218,358.2880554199219,154.59999084472656,-86.9104778,40.4267179,-42.61569729,53.91936287,-6.416955886,Campus
