seconds_elapsed,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,magnetometer_z,magnetometer_y,magnetometer_x,microphone_dBFS,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,gyroscope_z,gyroscope_y,gyroscope_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,accelerometer_z,accelerometer_y,accelerometer_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,class
98,0.9993381205114346,-0.010279183,0.032250698077157865,0.013324580489865784,-0.064790502,0.019686574441860023,-3.11428942,-53.37646294,-13.80917968,-3.05914993,-152.8888889,9.934526295337863,-0.197056495,0.6447088932528079,-0.021219528,0.016200796330293404,4.0031251841161433E-5,9.934526295337863,-0.197056495,0.6447088932528079,1.6012500962513744E-4,1.3343773972134567E-5,4.0031251841161433E-5,0,0.1063014566898346,1.124686837,10.354999542236328,0.018641643226146698,0,160.09999084472656,-86.9154833,40.3848651,-0.001208166,-0.001134185,1.8523098195640786E-4,-114.9366856,29.810821418762206,-31.37888733,Home
99,0.9993344180792281,-0.010305463,0.032292691,0.013479306697122101,-0.064878338,0.019727917297661882,-3.113977516,-53.33620289,-13.83833767,-3.038897932,-137,9.932681496,-0.19671763,0.6454409045668749,-0.021172084,0.016165212999342135,2.8170140017077183E-5,9.932681496,-0.19671763,0.6454409045668749,2.0756945692147446E-4,-2.22E-05,2.8170140017077183E-5,0,0.1063014566898346,1.134803056716919,10.361000061035156,0.005722743,0,160.09999084472656,-86.9154833,40.3848652,-0.001254619,-4.32E-04,1.472090054484247E-4,-114.8961818,29.781663494110106,-31.3587574,Home
100,0.9993318979022572,-0.010277033,0.032326236982079384,0.013607004874394936,-0.064947153,0.019661872331233857,-3.113723382,-53.35974918,-13.8604197,-3.082329946,-151.25,9.930123875,-0.196150475,0.6441978042565503,-0.021278834,0.015963574129979587,6.375347548932994E-5,9.930123875,-0.196150475,0.6441978042565503,1.0081945050471616E-4,-2.24E-04,6.375347548932994E-5,0,0.1063014566898346,1.1447046995162964,10.378000259399414,0.002963078,0,160.09999084472656,-86.9154832,40.3848652,-0.001606913,-4.57E-04,-0.001491421,-114.9196056,29.759093475341796,-31.40218937,Home
101,0.9993287174447069,-0.010430008,0.032347378,0.01367319,-0.064995264,0.019962746,-3.113580607,-53.39305492,-13.81784171,-2.99888191,-144.2222222,9.895300244822085,-0.201168432,0.6443836538537034,-0.021255112,0.016070324122833397,-3.11E-05,9.895300244822085,-0.201168432,0.6443836538537034,1.2454167415288468E-4,-1.17E-04,-3.11E-05,0,0.086023256,1.1546286344528198,10.38599967956543,0.00431772,0,160.09999084472656,-86.9154831,40.3848652,-0.018727284,-0.002945394,-9.14E-04,-114.9533996,29.802403450012207,-31.31874136,Home
102,0.999317463,-0.010691505,0.032451885019980586,0.014041276965109468,-0.065219597,0.020458501,-3.112825364,-53.36206707,-13.83492175,-2.930683908,-133.75,9.875576769263999,-0.204722819,0.6457543031683246,-0.021373723,0.016188935277242106,-1.14E-04,9.875576769263999,-0.204722819,0.6457543031683246,5.930555912042127E-6,1.4826548014523334E-6,-1.14E-04,0,0.1063014566898346,1.1645692586898804,10.406000137329102,0.003140053,0,160.09999084472656,-86.9154831,40.3848652,-0.010331895,-0.002178655,1.807936186929351E-4,-114.9218015,29.78520139694214,-31.25139738,Home
103,0.9993171252093269,-0.010800916,0.032443601710414424,0.014001128697785938,-0.065205472,0.020680058837949652,-3.112898614,-53.42550713,-13.85907767,-2.998393912,-140.7777778,9.877946316617207,-0.205001595,0.6444068863553908,-0.021480473,0.016141490793777902,-1.50E-04,9.877946316617207,-0.205001595,0.6444068863553908,-1.01E-04,-4.60E-05,-1.50E-04,0,0.086023256,1.1745803356170654,10.395000457763672,0.001554515,0,160.09999084472656,-86.9154831,40.3848652,-4.81E-04,-1.85E-04,-4.43E-04,-114.9860957,29.76165536880493,-31.31715544,Home
104,0.9993158596066328,-0.010825484,0.032455737,0.014044303527603356,-0.06523139,0.020726002018468883,-3.112810403,-53.39073708,-13.84211973,-2.984485912,-142.75,9.884637009,-0.204188499,0.6456846073993201,-0.021426642,0.016163958,-3.52E-05,9.884637009,-0.204188499,0.6456846073993201,-4.70E-05,-2.35E-05,-3.52E-05,0,0.086023256,1.184617280960083,10.37600040435791,5.951207131147385E-4,0,160.09999084472656,-86.9154831,40.3848652,0.003513969,8.33227657354795E-4,2.696428161401015E-4,-114.9498618,29.778613471984862,-31.30385738,Home
105,0.9993156837028208,-0.010766251,0.032464489485453635,0.014081974206401886,-0.065247895,0.020604895120396198,-3.112738806,-53.36999687,-13.84663373,-3.005835912,-128.8888889,9.887703636317577,-0.204072342,0.6453361354985283,-0.021504195,0.016153351837787235,-1.14E-04,9.887703636317577,-0.204072342,0.6453361354985283,-1.25E-04,-3.41E-05,-1.14E-04,0,0.086023256,1.1945487260818481,10.369000434875488,1.742398162605241E-4,0,160.09999084472656,-86.9154831,40.3848652,0.001930181,-3.25E-05,-4.86E-04,-114.930464,29.773977546691896,-31.32545139,Home
106,0.9993227928587534,-0.010692502,0.032388599,0.013805085133073979,-0.06508815,0.020477688084672957,-3.113298844,-53.37817085,-13.83797166,-3.024867904,-139.875,9.923322946,-0.201540133,0.6452664455163826,-0.021326278,0.016177074106645237,-1.38E-04,9.923322946,-0.201540133,0.6452664455163826,5.337500320837914E-5,-1.04E-05,-1.38E-04,0,0.086023256,1.2046700716018677,12.236000061035156,0.011395929381251335,0,160.09999084472656,-86.915483,40.3848654,0.018792106109915427,0.001622329,-1.92E-04,-114.938272,29.781541481018067,-31.34375135,Home
107,0.9993304801218718,-0.010546381,0.032313152,0.013535758914444054,-0.064927396,0.020205247,-3.113848466,-53.35364914,-13.8186957,-3.091845925,-157.6666667,9.933312462,-0.199704861,0.6464977032929948,-0.021361862,0.016319407,4.447915803785753E-6,9.933312462,-0.199704861,0.6464977032929948,1.779166773612638E-5,1.319548922129771E-4,4.447915803785753E-6,0,0.086023256,1.2147074937820435,12.18999958,0.008682106,0,160.09999084472656,-86.915483,40.3848654,0.007212352,0.001188768,0.001235244,-114.9136277,29.800939540863038,-31.41243736,Home
108,0.9993361483499842,-0.010355279,0.03226616,0.013376085747720546,-0.064824642,0.019834918123715132,-3.114181151,-53.349501,-13.81857369,-3.10258194,-136,9.945468384,-0.196406019,0.6453129064689562,-0.021290695,0.016248240804715642,2.8170140017077183E-5,9.945468384,-0.196406019,0.6453129064689562,8.89583386806319E-5,6.07882190079799E-5,2.8170140017077183E-5,0,0.086023256,1.224662423,12.152999877929688,0.010458734817802906,0,160.09999084472656,-86.9154829,40.3848655,0.005754832,0.001071861,1.963162885128873E-4,-114.9093581,29.801915550231932,-31.42231951,Home
109,0.9993372733153186,-0.010318614,0.032256611,0.013343432059204116,-0.064803834,0.019764009392955927,-3.11424904,-53.36096901,-13.79051374,-3.001687934,-136,9.943567386040321,-0.19738486,0.6450497679985486,-0.021278834,0.016177074142813105,-4.30E-05,9.943567386040321,-0.19738486,0.6450497679985486,1.0081945050471616E-4,-1.04E-05,-4.30E-05,0,0.086023256,1.2346829175949097,12.130999565124512,0.006088372,0,160.09999084472656,-86.9154829,40.3848655,-1.10E-04,-5.08E-04,-9.14E-05,-114.9214359,29.829609432220458,-31.3210593,Home
110,0.9993346275635135,-0.010337222,0.032286594540459436,0.013453904186709992,-0.064866554,0.019793215035958198,-3.114026345,-53.3724371,-13.8276017,-2.960939903,-134.5555556,9.939370174,-0.197010032,0.6450573645749138,-0.021338139,0.01612963,2.8170140582200103E-5,9.939370174,-0.197010032,0.6450573645749138,4.151389138429489E-5,-5.78E-05,2.8170140582200103E-5,0,0.086023256,1.2446333169937134,12.095999717712402,0.005734464,0,160.09999084472656,-86.9154828,40.3848655,-0.001751178,-3.45E-05,-5.73E-04,-114.9327819,29.79215551376343,-31.28043339,Home
111,0.9993331264523626,-0.010328105,0.032305653,0.013525833113534936,-0.064905863,0.019769788656419922,-3.113882752,-53.37987881,-13.86090768,-2.9710659,-147.875,9.919065873599747,-0.198891766,0.6454987589595387,-0.021243251,0.016105907508036466,4.0031251276038514E-5,9.919065873599747,-0.198891766,0.6454987589595387,1.3640278597696893E-4,-8.15E-05,4.0031251276038514E-5,0,0.086023256,1.1039928197860718,10.130000114440918,0.036693078,0,160.09999084472656,-86.9154827,40.3848661,-0.012459366,-0.002053978,1.2067220743420054E-4,-114.9402242,29.75970354,-31.29055941,Home
112,0.9993318325107537,-0.010482859,0.032303991,0.013506828707832735,-0.064906634,0.020080405,-3.113910657,-53.33168903,-13.83052973,-2.992537909,-137,9.911065601608128,-0.199007923,0.6432685504839258,-0.021326278,0.016236379688370575,-5.49E-05,9.911065601608128,-0.199007923,0.6432685504839258,5.337500320837914E-5,4.8927106618772724E-5,-5.49E-05,0,0.086023256,1.1140536069869995,10.079000473022461,0.025331221520900726,0,160.09999084472656,-86.9154827,40.3848662,-0.001093939,3.363148680011046E-4,-8.48E-04,-114.8911797,29.789593448638914,-31.31300745,Home
113,0.999337814,-0.010386297,0.032242397526995495,0.013284790875891654,-0.064776165,0.019903484,-3.11436215,-53.39671501,-13.82162375,-3.012301936,-135,9.925021653036469,-0.197916052,0.6445695040295425,-0.0213914,0.016422393794458073,-6.16E-12,9.925021653036469,-0.197916052,0.6445695040295425,-1.17E-05,2.3494128254242241E-4,-6.16E-12,0,0.086023256,1.1239955425262451,10.048999786376953,0.017090207,0,160.09999084472656,-86.9154827,40.3848663,0.003958299,-1.72E-04,0.001050084,-114.9568157,29.798011550903322,-31.33167341,Home
114,0.9993370534146874,-0.010365165,0.032254076445276295,0.013330143632240665,-0.064799832,0.019857985247830744,-3.114272615,-53.3037508,-13.83614174,-3.058905916,-114.6666667,9.932966806,-0.198130941,0.6450834968715038,-0.021219528,0.016200796,1.2305903008876784E-4,9.932966806,-0.198130941,0.6450834968715038,1.6012500962513744E-4,1.3343777927995017E-5,1.2305903008876784E-4,0,0.12727922201156616,1.1340662240982056,10.015000343322754,0.009107241,0,160.09999084472656,-86.9154826,40.3848663,0.004751168,-6.46E-04,9.532744444689705E-4,-114.8634861,29.78312749862671,-31.37925339,Home
115,0.9993385747798438,-0.01029616,0.032243222,0.013295259,-0.06477545,0.019722613,-3.114347094,-53.393909,-13.82955365,-3.020963919,-119.25,9.932176932547856,-0.196568638,0.6444998105752815,-0.021397445,0.016319407,-3.11E-05,9.932176932547856,-0.196568638,0.6444998105752815,-1.78E-05,1.3195489277810003E-4,-3.11E-05,0,0.086023256,1.1440738439559937,9.965999603271484,0.004069357,0,160.09999084472656,-86.9154826,40.3848663,9.219160357725272E-5,-3.59E-04,3.62861503675146E-4,-114.9538873,29.79154544830322,-31.34155535,Home
116,0.999331272,-0.010446338,0.032314872,0.013550460410928264,-0.064928232,0.020004271,-3.113825592,-53.41623489,-13.84004569,-2.913603923,-150.7777778,9.900713152098424,-0.2007735,0.6441048788792879,-0.021338139,0.016011018541108056,-9.04E-05,9.900713152098424,-0.2007735,0.6441048788792879,4.151389138429489E-5,-1.76E-04,-9.04E-05,0,0.10000000149011612,1.1539870500564575,9.965000153,0.001521753,0,160.09999084472656,-86.9154826,40.3848663,-0.017901347,-0.002031474,-6.79E-04,-114.9765796,29.778979473114013,-31.23309746,Home
117,0.9993217089801159,-0.010679583,0.032403062,0.013860146017763222,-0.065117827,0.020447877,-3.113189308,-53.41794296,-13.87213168,-2.968381925,-142.125,9.877365565994412,-0.204049112,0.6445230419195972,-0.02123139,0.016141490793777902,-3.11E-05,9.877365565994412,-0.204049112,0.6445230419195972,1.482638978010532E-4,-4.60E-05,-3.11E-05,0,0.10000000149011612,1.164007544517517,9.960000038146973,0.006698165,0,160.09999084472656,-86.9154825,40.3848664,-0.011518127,-0.001504002,-2.10E-04,-114.9775558,29.748113555908205,-31.28750923,Home
118,0.9993184729687219,-0.010775339,0.032430516682492874,0.013954491869917193,-0.065177558,0.020632345,-3.112993812,-53.40025311,-13.8628597,-2.965697911,-123.1111111,9.877111590825594,-0.205092509,0.6450497708641566,-0.021421167,0.016070324,-7.41E-06,9.877111590825594,-0.205092509,0.6450497708641566,-4.15E-05,-1.17E-04,-7.41E-06,0,0.12041594833135605,1.174009919166565,9.956000328063965,0.00899591,0,160.09999084472656,-86.9154825,40.3848665,-0.001306626,-9.37E-04,3.7075825107907783E-4,-114.9603532,29.758361415863035,-31.2875094,Home
119,0.9993126357643349,-0.010812004,0.032495021,0.014191950336822029,-0.065312648,0.020688275074206508,-3.112515278,-53.42575077,-13.85431968,-3.054635928,-146.375,9.884125848,-0.2049319,0.6450108995715391,-0.021314417,0.016117768561087764,-9.04E-05,9.884125848,-0.2049319,0.6450108995715391,6.52361150324634E-5,-6.97E-05,-9.04E-05,0,0.12041594833135605,1.1840335130691528,9.954000473022461,0.005355034,0,160.09999084472656,-86.9154825,40.3848665,0.002962511,-9.21E-05,-0.00124219,-114.9859736,29.76641347885132,-31.37449539,Home
120,0.9993152427441866,-0.01083548,0.032461886,0.014066379200847983,-0.065244453,0.020744366,-3.112765497,-53.41050098,-13.80588575,-3.049023924,-148.7777778,9.888400448178782,-0.204420813,0.6457543020109529,-0.021302556,0.016117769,-1.50E-04,9.888400448178782,-0.204420813,0.6457543020109529,7.709722685654765E-5,-6.97E-05,-1.50E-04,0,0.10000000149011612,1.1940025091171265,9.953000069,0.007376223,0,160.09999084472656,-86.9154825,40.3848666,0.002793849,9.739137100941926E-4,7.220726568722031E-5,-114.9706017,29.813871517181397,-31.36961544,Home
121,0.9993114957531679,-0.010745502,0.032515829302442886,0.014275243062779162,-0.065353981,0.020549308544802435,-3.112352686,-53.45942287,-13.82186766,-3.038043919,-153.2222222,9.905940166954855,-0.20202799,0.6469390988349915,-0.021290695,0.016011018595359857,2.817013888683134E-5,9.905940166954855,-0.20202799,0.6469390988349915,8.89583386806319E-5,-1.76E-04,2.817013888683134E-5,0,0.12727922201156616,1.204039216041565,11.98799991607666,0.010375235229730606,0,160.09999084472656,-86.9154824,40.3848667,0.011548662648617643,0.001539762,-3.36E-04,-115.0196458,29.798133487701417,-31.3581473,Home
122,0.9993232615943094,-0.010501414,0.032404372,0.013880018497482665,-0.065115562,0.020090399599335725,-3.113161247,-53.3636528,-13.81332771,-3.02999193,-150.25,9.943778297276173,-0.197753433,0.6457310695092655,-0.021433028,0.016153351892039036,-6.67E-05,9.943778297276173,-0.197753433,0.6457310695092655,-5.34E-05,-3.41E-05,-6.67E-05,0,0.12727922201156616,1.2140867710113525,12.001999855041504,0.009017119,0,160.09999084472656,-86.9154823,40.3848667,0.017449675,0.001906241,-0.001542424,-114.9235101,29.804843502044676,-31.34863134,Home
123,0.9993346557021141,-0.010414691,0.032277559,0.013413761554357525,-0.064849911,0.019950916793627236,-3.114101729,-53.35974884,-13.84870775,-3.028161922,-150.7777778,9.947056825878551,-0.198032209,0.6455916831794294,-0.021297424,0.016281429078215018,-1.06E-04,9.947056825878551,-0.198032209,0.6455916831794294,8.222943870350718E-5,9.397652376299867E-5,-1.06E-04,0,0.12041594833135605,1.2240597009658813,12.03499984741211,0.005028516,0,160.09999084472656,-86.9154823,40.3848667,0.003648996,7.469950673671869E-4,1.7149517169365517E-5,-114.9198501,29.771171493530275,-31.3472893,Home
124,0.9993331710111748,-0.01041697,0.032295323,0.013479914715133825,-0.064886843,0.019950691,-3.113968956,-53.42013905,-13.84651173,-2.988389914,-125.625,9.943885738409838,-0.19824129,0.6457775339339543,-0.021409306,0.016200796303167505,-6.67E-05,9.943885738409838,-0.19824129,0.6457775339339543,-2.97E-05,1.3343777362872096E-5,-6.67E-05,0,0.12727922201156616,1.2340021133422852,11.76200008392334,0.008243075,0,160.09999084472656,-86.9154822,40.3848668,-5.78E-04,4.857373469084212E-4,-2.70E-04,-114.9799951,29.773489437103272,-31.30934731,Home
125,0.9993346964271324,-0.01035189,0.032284099,0.013443370367789153,-0.064861775,0.019823285651583117,-3.1140465,-53.40196095,-13.8178417,-2.993635924,-132.1111111,9.940668171,-0.197291712,0.6449644386189656,-0.021338139,0.016070324050497662,1.4678125599742802E-4,9.940668171,-0.197291712,0.6449644386189656,4.151389138429489E-5,-1.17E-04,1.4678125599742802E-4,0,0.092195444,1.244012475013733,12.109000205993652,0.0050931,0,160.09999084472656,-86.9154822,40.3848668,-0.001887433,1.3055182197718946E-4,-7.10E-04,-114.9615734,29.802647552490235,-31.31508139,Home
126,0.9993325020503072,-0.010345772,0.032311287428279524,0.013545443,-0.064918024,0.019803678653049238,-3.113842272,-53.35523506,-13.84175365,-2.976921911,-142.625,9.931735594,-0.197640181,0.6455452181760547,-0.021278834,0.016082185203010597,8.7475695181638E-5,9.931735594,-0.197640181,0.6455452181760547,1.0081945050471616E-4,-1.05E-04,8.7475695181638E-5,45,0.10000000149011612,1.103633165359497,10.102999687194824,0.10624074190855026,262.8031311035156,160.1999969482422,-86.9154845,40.3848666,-0.004464446,-5.38E-04,-2.79E-04,-114.9148478,29.77727148,-31.29775732,Home
127,0.9993298777098795,-0.010285922,0.032344792,0.013701947604857602,-0.064986389,0.019672923368736377,-3.113532622,-53.4269709,-13.82223366,-3.033163922,-128,9.932764970339262,-0.19690457,0.6454984196103536,-0.021266973,0.015738213,5.026146158060619E-4,9.932764970339262,-0.19690457,0.6454984196103536,1.1268056232880041E-4,-4.49E-04,5.026146158060619E-4,0,0.1414213627576828,1.1136071681976318,10.095999717712402,0.075748481,0,160.1999969482422,-86.9154851,40.3848665,2.4273326096025487E-4,-0.00124047,-0.001064311,-114.9873159,29.797401485443114,-31.35277931,Home
128,0.9993207159551601,-0.010137953,0.032505114,0.014096738,-0.065310534,0.019346899145002504,-3.112749864,-53.37621906,-13.87530374,-3.120393944,-144.375,9.933448911870567,-0.192410237,0.6481296987209505,-0.021243251,0.016011018523024122,2.8170137191462576E-5,9.933448911870567,-0.192410237,0.6481296987209505,1.3640278597696893E-4,-1.76E-04,2.8170137191462576E-5,0,0.10000000149011612,1.1236188411712646,10.097000122070312,0.03275178,0,160.1999969482422,-86.9154851,40.3848665,2.854171308498938E-4,2.0697228248836924E-4,-0.001079692,-114.9365635,29.74494141,-31.44061947,Home
129,0.9993058917591873,-0.010206801,0.032407134,0.015228362,-0.06513846,0.019413221012620094,-3.11048463,-53.28593891,-13.86066373,-3.055123918,-100.3333333,9.933341470736902,-0.193461452,0.6471656019826537,-0.021397445,0.015702629629726007,1.2305903347950537E-4,9.933341470736902,-0.193461452,0.6471656019826537,-1.78E-05,-4.85E-04,1.2305903347950537E-4,0,0.12727922201156616,1.133558988571167,10.093999862670898,0.011365246959030628,0,160.1999969482422,-86.915485,40.3848666,-6.28E-04,-4.03E-04,-8.61E-04,-114.8459177,29.75836145401001,-31.37534939,Home
130,0.9992780089378357,-0.010241438,0.032681957,0.016445482,-0.065713202,0.019394361,-3.108043407,-53.34205906,-13.90592566,-3.014741919,-149.6666667,9.929734767061992,-0.193943502,0.65330447,-0.021421167,0.016212657,-6.67E-05,9.929734767061992,-0.193943502,0.65330447,-4.15E-05,2.520488127523545E-5,-6.67E-05,0,0.12727922201156616,1.1436660289764404,10.06499958,0.003885662,0,160.1999969482422,-86.9154849,40.3848666,-0.001176251,-8.95E-04,-1.07E-04,-114.9020379,29.714563522338867,-31.3338694,Home
131,0.9992695358193037,-0.010406358,0.032759087,0.016700783654034716,-0.065878347,0.019704567865260595,-3.107520471,-53.42135921,-13.89653169,-3.005347924,-145.125,9.899365721397029,-0.19824129,0.6528630708027812,-0.02123139,0.015939851915373386,9.93368109615827E-5,9.899365721397029,-0.19824129,0.6528630708027812,1.482638978010532E-4,-2.48E-04,9.93368109615827E-5,0,0.12041594833135605,1.1535654067993164,10.057000160217285,0.015470864251255989,0,160.1999969482422,-86.9154846,40.3848666,-0.017264477,-0.002566622,-0.001207382,-114.9812151,29.72456745147705,-31.32593935,Home
132,0.999255647,-0.010655217,0.032878662137171395,0.017134754,-0.066135179,0.020169197026496895,-3.106633769,-53.38256287,-13.88115967,-3.033041954,-108.2222222,9.873857711125346,-0.201981527,0.6538387890000945,-0.021309171,0.016069981985940382,-5.87E-05,9.873857711125346,-0.201981527,0.6538387890000945,7.048237603157759E-5,-1.17E-04,-5.87E-05,0,0.12041594833135605,1.1635607481002808,10.055000305175781,0.011320464313030243,0,160.1999969482422,-86.9154845,40.3848666,-0.012365791,-0.002173279,-9.14E-04,-114.9429075,29.74030539,-31.3539994,Home
133,0.9992565258035382,-0.010777063,0.032868082662230555,0.017027161,-0.066116231,0.020420215915418365,-3.106840965,-53.38732101,-13.88091571,-3.04389992,-105.5,9.875646480078837,-0.202190608,0.6540014055168745,-0.021361862,0.01634313,4.447915238662831E-6,9.875646480078837,-0.202190608,0.6540014055168745,1.779166773612638E-5,1.5567711699139146E-4,4.447915238662831E-6,0,0.092195444,1.1735728979110718,10.055000305175781,0.007617814,0,160.1999969482422,-86.9154845,40.3848667,-6.28E-04,-1.63E-04,1.9209130296429384E-4,-114.9472998,29.738719482421875,-31.36327133,Home
134,0.9992524020880171,-0.010774448,0.032914102,0.017181350569267874,-0.066211367,0.02040318,-3.106531905,-53.39866695,-13.89689766,-3.047803919,-123.1111111,9.881198697877162,-0.201470439,0.6552094307917993,-0.021350001,0.016058463,-1.14E-04,9.881198697877162,-0.201470439,0.6552094307917993,2.9652779560210635E-5,-1.29E-04,-1.14E-04,0,0.10000000149011612,1.1835790872573853,10.043999671936035,0.004172089,0,160.1999969482422,-86.9154845,40.3848667,0.002544718,4.387087034947664E-4,2.9903418809464836E-4,-114.9581577,29.72200553894043,-31.3677853,Home
135,0.999249762,-0.010773835,0.032952067704455364,0.017262200454195725,-0.066288962,0.020395258730910356,-3.106369502,-53.34449898,-13.91556367,-3.06427393,-87.75,9.886629076837336,-0.202530367,0.6555956497933101,-0.021160223,0.015963574075727786,1.8236458751382035E-4,9.886629076837336,-0.202530367,0.6555956497933101,2.194305687455587E-4,-2.24E-04,1.8236458751382035E-4,0,0.10000000149011612,1.1935518980026245,10.038999557495117,0.004748101,0,160.1999969482422,-86.9154844,40.3848667,0.003033203,-5.84E-04,-4.26E-04,-114.9047216,29.704559421539308,-31.38486538,Home
136,0.999253363,-0.010645838,0.032933320994805365,0.017167479270002218,-0.066244878,0.020146354110640228,-3.10656785,-53.30436096,-13.88067165,-3.079645951,-115,9.908187819916067,-0.198159981,0.6544515102812387,-0.021361862,0.016117768,4.4479163689086735E-6,9.908187819916067,-0.198159981,0.6544515102812387,1.779166773612638E-5,-6.97E-05,4.4479163689086735E-6,0,0.092195444,1.2035727500915527,12.335000038146973,0.013009976595640182,0,160.1999969482422,-86.9154843,40.3848669,0.013763649949749697,0.00153693,-0.001845669,-114.8648276,29.739451465606688,-31.40023741,Home
137,0.9992702609127008,-0.010497797,0.032791994078066745,0.016535156976106097,-0.065944132,0.019897135697956224,-3.107844899,-53.30911903,-13.91641771,-3.078669932,-116.5,9.943728391940777,-0.196375388,0.6549201607704163,-0.021207667,0.016117768479710064,4.447912978171145E-6,9.943728391940777,-0.196375388,0.6549201607704163,1.719861214492217E-4,-6.97E-05,4.447912978171145E-6,0,0.092195444,1.2135447263717651,12.012999534606934,0.009378745,0,160.1999969482422,-86.9154843,40.3848669,0.016300562515999508,0.001459895,-4.71E-04,-114.8692199,29.701997489929198,-31.39804138,Home
138,0.9992734112785858,-0.010383152,0.032775654773978355,0.016449483220004342,-0.065905723,0.019674196,-3.108024169,-53.30997311,-13.90726771,-3.025965917,-133,9.938954798,-0.195569693,0.6556275926747368,-0.021183945,0.016200796312209473,-1.02E-04,9.938954798,-0.195569693,0.6556275926747368,1.957083450973902E-4,1.334377566750333E-5,-1.02E-04,0,0.12041594833135605,1.2235275506973267,12.036999702453613,0.004626374,0,160.1999969482422,-86.9154843,40.3848669,-5.92E-04,3.4722410938114795E-4,-4.24E-04,-114.8701953,29.712733383178712,-31.34704542,Home
139,0.9992755992898663,-0.010394481,0.032754374,0.016351599101592035,-0.065861606,0.019704001,-3.108219547,-53.31473083,-13.88982167,-3.064151947,-132.1111111,9.939201642,-0.196220169,0.6553023561690617,-0.02123139,0.016082185212052562,-3.11E-05,9.939201642,-0.196220169,0.6553023561690617,1.482638978010532E-4,-1.05E-04,-3.11E-05,0,0.086023256,1.233671784,12.37399959564209,0.006568827,0,160.1999969482422,-86.9154843,40.384867,0.001096494,-2.37E-05,-6.00E-05,-114.8745879,29.73042341,-31.3843774,Home
140,0.9992789186320259,-0.010362844,0.032738329,0.016200035,-0.06582543,0.019651282,-3.108525017,-53.36096893,-13.87664568,-3.121369946,-146.75,9.939901537,-0.19536061,0.6537458642015179,-0.021361862,0.016224518572025507,-7.41E-06,9.939901537,-0.19536061,0.6537458642015179,1.779166773612638E-5,3.706599592493431E-5,-7.41E-06,0,0.10000000149011612,1.2436692714691162,12.38599967956543,0.003970445,0,160.1999969482422,-86.9154843,40.384867,4.3130152433821297E-4,2.745566437545332E-4,-0.001183027,-114.9215579,29.743111534118654,-31.44061954,Home
141,0.9992779842936076,-0.010357802,0.032757260299359374,0.016222133,-0.065863576,0.019639112771703646,-3.108480797,-53.35218517,-13.91202569,-3.019499922,-154.6666667,9.928041782,-0.195407073,0.6555346707695896,-0.02127393,0.01611697,-4.48E-12,9.928041782,-0.195407073,0.6555346707695896,1.0572356404736638E-4,-7.05E-05,-4.48E-12,0,0.10000000149011612,1.1027053594589233,10.090999603271484,0.005045721,0,160.1999969482422,-86.9154844,40.3848669,-0.007245926,2.871167201262254E-5,2.448977186129643E-4,-114.9122855,29.70980556488037,-31.33887133,Home
142,0.9992752815913228,-0.010414322,0.032787052,0.01629294,-0.065926527,0.019746435715735536,-3.108334863,-53.30497101,-13.86420168,-3.050609925,-154.5,9.914303399984119,-0.19752112,0.6532580053922042,-0.021243251,0.016105907489952533,7.56145873134142E-5,9.914303399984119,-0.19752112,0.6532580053922042,1.3640278597696893E-4,-8.15E-05,7.56145873134142E-5,0,0.12041594833135605,1.112729549407959,10.085000038146973,0.00806403,0,160.1999969482422,-86.9154843,40.3848668,-0.006515855,-0.001283536,-0.001612217,-114.865316,29.755555477142334,-31.3698595,Home
143,0.9992763677847039,-0.010489972,0.032763244,0.016225579,-0.065880169,0.019902869371823895,-3.108464989,-53.42282288,-13.91446567,-3.020597928,-135.8888889,9.907287699504963,-0.198798841,0.653234776,-0.021314417,0.016177074,1.2305903460975122E-4,9.907287699504963,-0.198798841,0.653234776,6.52361150324634E-5,-1.04E-05,1.2305903460975122E-4,0,0.086023256,1.1227062940597534,10.083999633789062,0.005692389,0,160.1999969482422,-86.9154844,40.3848668,-0.004810991,-0.001180567,-5.98E-04,-114.9836555,29.70431543,-31.34106731,Home
144,0.9992738991107756,-0.010520107,0.032797709,0.016288371,-0.065951426,0.019957818,-3.108336743,-53.40891483,-13.88555169,-3.075619931,-150.375,9.910470323655211,-0.198705916,0.6542104881944009,-0.021314417,0.016105907,7.561458674829128E-5,9.910470323655211,-0.198705916,0.6542104881944009,6.52361150324634E-5,-8.15E-05,7.561458674829128E-5,0,0.10000000149011612,1.1327687501907349,10.076000213623047,0.003267891,0,160.1999969482422,-86.9154844,40.3848669,0.002193525,-6.17E-04,-7.88E-05,-114.9690161,29.73481544494629,-31.39450331,Home
