seconds_elapsed,magnetometer_z,magnetometer_y,magnetometer_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,accelerometer_z,accelerometer_y,accelerometer_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,microphone_dBFS,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,gyroscope_z,gyroscope_y,gyroscope_x,class
241,7.342203812599182,-39.76675335,-3.351339924,0.9692965138417023,0.065734065,0.067478671,0.2269519970107537,-0.10246247,-0.158658733,-2.689768993,-0.029795454,-0.181771947,-0.462339596,-0.061930515,0.00444039,0.00108073,-16.77777778,0.522296131,0.5586591362953186,2.5,9.987000465393066,18.552331924438477,256.9980469,130.63446044921875,-86.9183794,40.4083055,9.848759225,1.406895502678399,0.5461733857694181,9.848759225,1.406895502678399,0.5461733857694181,-52.71754112,-9.827343807,-38.93190731,-0.040703572,-0.008234691,1.6445883599002488E-4,Garage
242,8.222067838,-41.06568733,-3.052317948,0.9688210713053212,0.061760223,0.043880519,0.2358475337618763,-0.056491369,-0.140831117,-2.66801076,0.013242823,-0.253611239,-0.423957708,-0.035713808,0.001315101,0.002341087,-19.125,0.578120232,0.5825804471969604,2.5,9.994999885559082,17.88283348083496,259.9989929199219,131.05328369140625,-86.9185925,40.4082764,9.923546578,1.153633813762549,0.1364141216646265,9.923546578,1.153633813762549,0.1364141216646265,-51.837677,-11.12578979,-38.63203121,-0.014486865,-0.01135998,0.001424816,Garage
243,7.758467831611633,-40.51729721,-3.65389992,0.9705217700560116,0.056306143264168676,0.035822138,0.2314862274718516,-0.043826188,-0.12622741,-2.676118191,0.035390048,-0.32266003,-0.541568567,-0.016190418,0.006818657,0.001700587,-17.11111111,0.5945063829421997,0.6519202589988708,2.5,10.008000373840332,16.946603775024414,260.0035095214844,131.2548828,-86.9187958,40.4082534,9.959624781191927,0.9379806695053878,-0.106500936,9.959624781191927,0.9379806695053878,-0.106500936,-52.30176498,-10.57739977,-39.23385746,0.005036525,-0.005856424,7.843158916497911E-4,Garage
244,8.314299831,-40.19594917,-4.150927894,0.9727974510887294,0.044180781,0.015869146276229214,0.226810224,-0.010870721,-0.093296151,-2.683986122,0.082082406,-0.238111166,-0.1206664,-0.01973689,0.005751157,0.001297309,-17.25,0.5869768857955933,0.32249030470848083,2.5,10.013999938964844,15.702166557312012,260.0010070800781,131.5177001953125,-86.9189801,40.4082304,10.017932410379059,0.6917174041216958,-0.012655246,10.017932410379059,0.6917174041216958,-0.012655246,-51.745933,-10.25617379,-39.73051903,0.001490052,-0.006923924,3.810381308848997E-4,Garage
245,8.077497839927673,-40.19338737,-3.915711913,0.9748895388205074,0.029401474,0.013441766539895997,0.22013174778628117,-0.013260052,-0.063292442,-2.697860894,0.033578233811461806,-0.425157452,-0.074911252,-0.018372862,0.002406323,-0.003055719,-15.66666667,0.6843928098678589,0.2408318966627121,2.5,10.008000373840332,14.181511878967285,260.0005187988281,132.0339355,-86.9191527,40.4082076,10.031184159792387,0.20833087433913114,0.065138269,10.031184159792387,0.20833087433913114,0.065138269,-51.98273514,-10.25324584,-39.49640125,0.00285408,-0.010268758,-0.00397199,Garage
246,7.689415855407715,-39.95731709,-4.705051928,0.9768545673888864,0.0096523,0.009330493,0.21343675660855563,-0.014099816,-0.022843205,-2.71152754,0.048067278,-0.264335297,0.013989525150905536,-0.021195807,0.012464546102316128,-3.99E-04,-19.66666667,0.7667510509490967,0.28319603204727173,2.5,10.005999565124512,12.252617835998535,260.0013732910156,132.2510986328125,-86.9193042,40.4081873,10.110872055720357,-0.038215467,0.15102660200712317,10.110872055720357,-0.038215467,0.15102660200712317,-52.37045097,-10.01680981,-40.2852533,3.1135398193795996E-5,-2.11E-04,-0.001315101,Garage
247,7.513491835594177,-40.52229931,-4.576585894,0.978075835,-0.01077887,0.004490764,0.20781839024094703,-0.013250088,0.019218946597990987,-2.722746634,0.087394483,-0.254444754,0.002654934,-0.023876418,0.014824907337224962,0.002115726,-24.75,0.891477644,0.3935733735561371,2.5,9.996999740600586,10.065783500671387,260.0046691894531,132.3912353515625,-86.9194284,40.4081709,10.244626193370634,-0.453300504,0.13901893062589382,10.244626193370634,-0.453300504,0.13901893062589382,-52.54649715,-10.58252378,-40.15654324,-0.002649476,0.002149826,0.001199455,Garage
248,8.670173811912537,-39.20726116,-3.843121922,0.9788821866879096,-0.027332841,6.040729268848876E-4,0.202539752,-0.012259522,0.053293315,-2.733204954,0.012609197543217586,-0.126466776,-0.005746185,-0.022460384,0.010114221101573024,0.001068983,-29.66666667,1.004310131072998,0.411460817,2.5,9.996000289916992,7.517280101776123,260.0084533691406,132.6079102,-86.9195232,40.4081588,10.24574711253342,-0.674404286,0.11577893003767122,10.24574711253342,-0.674404286,0.11577893003767122,-51.3893269,-9.266997814,-39.42283535,-0.001233442,-0.00256086,1.527117509305334E-4,Garage
249,8.596851854,-39.04451324,-4.785449901,0.9804887893130478,-0.023539928,0.001649204,0.1950879305311777,-0.01245436,0.045534526712252096,-2.748498044,-0.041261404,0.20011408670434674,-0.003528723,-0.021160223,0.013804851575117124,-3.04E-04,-31,1.4512656927108765,0.2765863239765167,2.5,9.984000205993652,4.783530235290527,260.0057678222656,132.6879883,-86.9195883,40.4081505,10.168988024146811,-0.265385519,0.12364852858833897,10.168988024146811,-0.265385519,0.12364852858833897,-51.46325882,-9.104859791,-40.36418716,6.671877492002202E-5,0.001129771,-0.001220212,Garage
250,9.460855818,-39.3143771,-4.576463914,0.9824567350369056,8.565113694556521E-4,0.006797261,0.18607843023480722,-0.013095097,-0.004212029,-2.767256285,-0.082190199,0.39134570276274266,0.002977097,-0.020460418,0.011966379,0.00259017,-39.77777778,2.834212064743042,0.3047950267791748,2.5,9.984999656677246,2.4935810565948486,260.0116271972656,132.5043945,-86.9196237,40.4081459,10.029603254447863,0.4331096101877759,0.13538032940739214,10.029603254447863,0.4331096101877759,0.13538032940739214,-50.59901096,-9.374723849,-40.1553233,7.665243561524283E-4,-7.09E-04,0.001673899,Garage
251,8.142157812,-36.1044352,-5.287967896,0.9834213447802275,0.034801652365662517,0.013810184,0.17721722528193762,-0.014908926,-0.073414785,-2.78556165,-0.077862915,0.3196127542014261,0.006014926,-0.021041612,0.011990101596575629,0.002210615,-48.75,7.409943103790283,0.32649654150009155,2.5,9.987999916,0.8828810453414917,259.03125,132.45953369140625,-86.9196354,40.4081444,9.880917188033317,1.0516600707202282,0.15454323859252397,9.880917188033317,1.0516600707202282,0.15454323859252397,-51.91795315,-6.164659867,-40.86938934,1.8532988524914366E-4,-6.85E-04,0.001294344,Garage
252,6.697311854362487,-36.2957312,-6.009353881,0.9824213483958568,0.075060204,0.020980741,0.1689821607568889,-0.016122129,-0.155227288,-2.802178677,-0.097249133,0.5156313331381789,0.008026392,-0.021160223,0.013140629398301967,0.001676865,-47.66666667,45,0.28301942348480225,2.5,9.980999946594238,0.881682277,259.01861572265625,132.5679931640625,-86.919635,40.4081445,9.687020338498629,2.046435691989385,0.16616887864298546,9.687020338498629,2.046435691989385,0.16616887864298546,-53.36279911,-6.355467877,-41.58992119,6.67187743548991E-5,4.655486865656324E-4,7.605938341477614E-4,Garage
253,6.257501873970032,-36.15726116,-6.040707865,0.9816025674921794,0.098274934,0.024594993737426775,0.16181564924207706,-0.016833172,-0.202271834,-2.816543808,-0.007534796,0.095259982,0.00186005,-0.021302556,0.012891546072601115,7.872812803699047E-4,-53.77777778,45,0.3328663408756256,2.5,9.979999542236328,0.45503002405166626,262.6716003417969,132.5789794921875,-86.9196337,40.4081453,9.709287337886478,2.087563513552101,0.16517155219628973,9.709287337886478,2.087563513552101,0.16517155219628973,-53.80248703,-6.217119846,-41.6200552,-7.56E-05,2.1646537216723832E-4,-1.29E-04,Garage
254,6.626673855781555,-36.09638332,-6.007035875,0.9822543246074787,0.10226958736921977,0.024545213,0.15527768794772695,-0.016831272,-0.210074658,-2.829796224,-0.001130326,0.015739722,0.001296016,-0.021160223,0.012749212748796037,7.991423927591119E-4,-49.5,45,0.12206555902957916,3.271450996398926,10.02400016784668,0.10859948396682739,269.67681884765625,132.579834,-86.9196314,40.4081458,9.713701257,2.090037654904486,0.16529061305291445,9.713701257,2.090037654904486,0.16529061305291445,-53.43355873,-6.156363893,-41.58796902,6.671876079194899E-5,7.413198958937694E-5,-1.17E-04,Garage
255,6.486129870414734,-36.11968521,-6.135501919,0.9831717957570715,0.10314638818641311,0.023996444798788978,0.14884460001315886,-0.016856507,-0.211539652,-2.842879712,6.183050211193492E-4,0.003699777,6.745658019214001E-4,-0.021361862,0.012832241,9.058923873082888E-4,-39.44444444,0,0.2080865204334259,3.1920998096466064,10.053000450134277,0.010586450807750225,0,132.5744629,-86.9196301,40.4081459,9.711749873115021,2.0885740854207753,0.16452688441693203,9.711749873115021,2.0885740854207753,0.16452688441693203,-53.57361485,-6.179787917,-41.71545925,-1.35E-04,1.5715980287460448E-4,-1.04E-05,Garage
256,6.533587832450866,-36.01854725,-6.19686789,0.9840918710598578,0.10348459490789817,0.023370009739525043,0.14249392212010348,-0.016883344,-0.211920204,-2.855792463,-0.017799066,1.7167857060065636E-4,0.001870824,-0.021379653,0.012722069012502639,7.988002370648945E-4,-44.25,0,0.18601074814796448,3.005894422531128,10.038000106811523,0.026393834501504898,0,132.57391357421875,-86.9196297,40.4081459,9.679016974365826,2.086558772522269,0.16527318961701346,9.679016974365826,2.086558772522269,0.16527318961701346,-53.52591278,-6.078039908,-41.777313,-1.53E-04,4.698832008916025E-5,-1.17E-04,Garage
257,6.585559878349304,-36.28975319,-6.149409857,0.9849761064770153,0.10366133520904097,0.022754651,0.13621801528537159,-0.016965149,-0.211992074,-2.868549576,-0.011828237,-0.001273273,5.50054737086435E-4,-0.021183945,0.012879684956256047,7.279757150331313E-4,-49.33333333,0,0.18601074814796448,2.8593146800994873,10.034000396728516,0.019274048507213593,0,132.5605469,-86.9196295,40.4081459,9.658410840821498,2.0803386019271555,0.164735966,9.658410840821498,2.0803386019271555,0.164735966,-53.47479496,-6.350221868,-41.73083118,4.299654222988677E-5,2.0460424338946643E-4,-1.88E-04,Garage
258,6.314841866493225,-35.97182114,-6.236029887,0.9857944817218965,0.10386736039976471,0.022044316657538553,0.1301218334910939,-0.016809025,-0.212108219,-2.88090561,0.001672467,0.003212023,5.070780521457635E-4,-0.021302556,0.012879684983381948,8.34725719189398E-4,-51,0,0.19416487216949463,2.768421173095703,10.048999786376953,0.011385788209736347,0,132.5561523,-86.9196296,40.4081458,9.664752932428156,2.084453438092204,0.16304008149116941,9.664752932428156,2.084453438092204,0.16304008149116941,-53.74551304,-6.032289906,-41.81635326,-7.56E-05,2.0460424338946643E-4,-8.15E-05,Garage
259,6.848957862854004,-36.29182732,-6.351563859,0.9865786832513161,0.10396116414984453,0.021393598,0.12407158452619627,-0.016792482,-0.21202609,-2.893174248,0.015862456,-6.52E-04,0.001260635,-0.021266973,0.012832240463749877,9.177534957416356E-4,-50.11111111,0,0.20000000298023224,2.739647626876831,10.00100040435791,0.007538813,0,132.5549316,-86.9196296,40.4081459,9.693255516198965,2.0817557000196896,0.16375304708400598,9.693255516198965,2.0817557000196896,0.16375304708400598,-53.21139713,-6.351685882,-41.93213097,-4.00E-05,5.040974446653741E-5,1.0823265669722725E-4,Garage
260,6.440745878219604,-36.04721725,-6.5219979,0.9873190504833332,0.10399523919936522,0.02081041,0.11811011067582565,-0.016905977,-0.211850555,-2.905267574,0.015304148775859944,0.002494826,-1.39E-04,-0.021195806,0.012749212757838004,0.001036365,-49.375,0,0.18601074814796448,2.5993599891662598,9.994999885559082,0.005882086,0,132.56280517578125,-86.9196296,40.408146,9.724619958,2.091024975174839,0.16394900588445294,9.724619958,2.091024975174839,0.16394900588445294,-53.61960892,-6.107563896,-42.10268719,3.1135429840679596E-5,-7.86E-05,2.7280557195393787E-4,Garage
261,6.642899870872498,-36.66734348,-5.737293878,0.9879950840496322,0.10412900178756529,0.020212215470891554,0.11230203002980611,-0.016930852,-0.211879938,-2.917031457,-0.014653104,-0.004941604,-5.89E-04,-0.021207667,0.012713629,8.584479450980581E-4,-50.77777778,0,0.19416487216949463,2.5763533115386963,9.968999862670898,0.004615524,0,132.5701904296875,-86.9196297,40.4081459,9.693002191562098,2.0856324249100915,0.16424810886383057,9.693002191562098,2.0856324249100915,0.16424810886383057,-53.41745506,-6.726713862,-41.31834927,1.927431293048905E-5,-1.14E-04,9.488889459267403E-5,Garage
262,6.531147875785828,-36.14579334,-6.078039875,0.988589842,0.10437402592121976,0.019663211826271225,0.10680318978226301,-0.016964102,-0.212154825,-2.928162019,-0.010988634,-9.69E-04,-3.65E-04,-0.021302556,0.012772934981486172,0.001000781,-50.5,0,0.19416487216949463,2.5,9.970000267028809,0.001711998,0,132.57000732421875,-86.9196297,40.4081459,9.669515378266862,2.0833615585438254,0.1644136319750721,9.669515378266862,2.0833615585438254,0.1644136319750721,-53.52859699,-6.205895905,-41.65726521,-7.56E-05,-5.49E-05,2.3722223648168508E-4,Garage
263,6.2700678873062134,-36.0900391,-6.10439188,0.989165896,0.10450563508157547,0.019069566,0.10130753855292614,-0.016932117,-0.212200084,-2.939273408,-9.25E-04,-5.76E-04,5.054796974246318E-4,-0.021297424,0.012804298482548732,8.105472986174461E-4,-49,0,0.19416487216949463,2.5,9.970999717712402,0.00572568,0,132.5684814453125,-86.9196298,40.408146,9.669701252168823,2.083509654674715,0.16381542652266698,9.669701252168823,2.083509654674715,0.16381542652266698,-53.78955471,-6.150141864,-41.68508114,-7.05E-05,-2.35E-05,4.698825068771839E-5,Garage
264,6.535173859596252,-36.30768738,-6.115737925,0.9897067679942233,0.10456494017712122,0.018542455274213866,0.095918954,-0.017025995,-0.212122046,-2.950175688,0.016483011,0.001485433,-6.23E-04,-0.021207667,0.012642463,9.296146109564573E-4,-48.44444444,0,0.19416487216949463,2.5,9.970000267028809,0.003409742,0,132.56524658203125,-86.9196297,40.408146,9.699181667809347,2.0871105101502057,0.16433813003371062,9.699181667809347,2.0871105101502057,0.16433813003371062,-53.52469303,-6.367667871,-41.69606129,1.927432027708703E-5,-1.85E-04,1.6605556553717955E-4,Garage
265,6.308131890296936,-36.13139732,-6.174541879,0.9902178315283026,0.10450953758746676,0.018005065,0.090663708,-0.017090198,-0.211820184,-2.960799942,0.012104080718697853,0.001179724,-0.001020931,-0.021160223,0.012713629363592967,8.940312822656797E-4,-48.25,0,0.18601074814796448,2.5,9.968999862670898,0.0083372,0,132.5682373046875,-86.9196296,40.4081461,9.725223985690516,2.0903019210667284,0.16503506888029645,9.725223985690516,2.0903019210667284,0.16503506888029645,-53.75161266,-6.191255865,-41.75376713,6.67187743548991E-5,-1.14E-04,1.304722300649268E-4,Garage
266,6.389993882,-36.26425529,-6.181617866,0.9906711873498936,0.10464094875796327,0.017449016058907925,0.085523002,-0.017056521,-0.211896737,-2.971176925,-0.01124282,0.001197785,-0.001324751,-0.021314418,0.012559434914400855,9.889201870305663E-4,-49.66666667,0,0.2140093445777893,2.5,9.970000267028809,0.004158422,0,132.5697021484375,-86.9196297,40.4081461,9.701239274098324,2.091088280081749,0.1636063730200896,9.701239274098324,2.091088280081749,0.1636063730200896,-53.6688969,-6.324479861,-41.76255112,-8.75E-05,-2.68E-04,2.2536112465760082E-4,Garage
267,6.425739865,-36.23509724,-6.257013869,0.9910813379056246,0.10484187673885846,0.016923267014541672,0.080482529,-0.017051886,-0.212125421,-2.981350107,-0.013274035,-0.005662242,-9.23E-04,-0.021266973,0.012666184907254664,9.058923940897639E-4,-50.625,0,0.18601074814796448,2.5,9.968999862670898,0.00336956,0,132.57147216796875,-86.9196297,40.408146,9.672256710459886,2.0802747080626998,0.16562746631578334,9.672256710459886,2.0802747080626998,0.16562746631578334,-53.63449272,-6.294833879,-41.83599541,-4.00E-05,-1.62E-04,1.4233334188901105E-4,Garage
268,6.341681885719299,-36.18251534,-6.315085902,0.9914654180841539,0.10495916558700857,0.016431638862467506,0.075550398,-0.0171079,-0.212198903,-2.991307138,-0.004808954,-0.001836124,-1.83E-04,-0.021302556,0.012678046118540382,7.991423876730056E-4,-50.77777778,0,0.18601074814796448,2.5,9.968000411987305,0.003003246,0,132.56964111328125,-86.9196297,40.408146,9.669724473675478,2.082551377490886,0.16489858527496024,9.669724473675478,2.082551377490886,0.16489858527496024,-53.7184288,-6.243105874,-41.89382298,-7.56E-05,-1.50E-04,3.558333547225276E-5,Garage
269,6.8171158790588375,-36.45701538,-6.312157903,0.9918274381785717,0.10498941479956062,0.015907250534634567,0.070714669,-0.017089679,-0.212099672,-3.001058058,0.018336907173823386,0.005287243,-7.31E-04,-0.021160223,0.012820379379051693,9.889201808142142E-4,-50.625,0,0.20000000298023224,2.5,9.968000411987305,0.00157451,0,132.56634521484375,-86.9196297,40.408146,9.698740283262383,2.090641672171435,0.16385317713166903,9.698740283262383,2.090641672171435,0.16385317713166903,-53.24250706,-6.51736187,-41.89272507,6.671876983391572E-5,-7.41E-06,2.2536112465760082E-4,Garage
270,6.8955618762969975,-36.5970713,-6.381575909,0.9921709356399683,0.10492790977542217,0.015412092038716834,0.065935763,-0.017129477,-0.211826179,-3.010696776,0.011418764407818135,-0.002244828,-3.62E-05,-0.021285677,0.012581104238051921,9.280179354111449E-4,-51.33333333,0,0.2140093445777893,2.5,9.970000267028809,0.004005305,0,132.57012939453125,-86.9196298,40.408146,9.725247225715119,2.087000162856093,0.167332062,9.725247225715119,2.087000162856093,0.167332062,-53.16418304,-6.656563888,-41.96177727,-5.87E-05,-2.47E-04,1.6445887740701437E-4,Garage
271,7.314875864982605,-37.00430744,-6.007401867,0.9924622924582472,0.10502194417911825,0.014974771555766318,0.061343791777069126,-0.017225068,-0.211880002,-3.019962072,-0.012330129,-0.002279956,-0.001873266,-0.021302556,0.012606879357176208,9.296146222589158E-4,-50.5,0,0.2080865204334259,2.5,9.970000267028809,0.002764979,0,132.5773926,-86.9196298,40.408146,9.701179624761192,2.087528667403656,0.1655084066888661,9.701179624761192,2.087528667403656,0.1655084066888661,-52.74486908,-7.064287872,-41.58613907,-7.56E-05,-2.21E-04,1.6605556553717955E-4,Garage
272,7.322683835029602,-37.11996338,-5.94371789,0.9927114132538583,0.10519675027976916,0.014520889102906278,0.056967227638346475,-0.017231614,-0.212101483,-3.028781777,-0.01181171,-8.41E-04,4.964061443088124E-4,-0.021326279,0.012701768,8.940312856564171E-4,-50.55555556,0,0.18601074814796448,2.5,9.970000267028809,0.005599318,0,132.57061767578125,-86.9196297,40.4081461,9.675183796188206,2.085519169140788,0.16747435442741634,9.675183796188206,2.085519169140788,0.16747435442741634,-52.73742687,-7.180065861,-41.52538311,-9.93E-05,-1.26E-04,1.304722300649268E-4,Garage
273,7.323659849,-37.08360737,-5.854657874,0.9929417487487052,0.10528090205586073,0.014019879837999644,0.052769331,-0.017115159,-0.212143247,-3.037225985,-0.002072566,6.283591094526272E-4,-0.001230712,-0.021326279,0.012891545977660464,8.465868434461865E-4,-51.44444444,0,0.19416487216949463,2.5,9.970000267028809,0.003912249,0,132.5695801,-86.9196298,40.4081461,9.672488925526443,2.084726405375212,0.16439911180618896,9.672488925526443,2.084726405375212,0.16439911180618896,-52.73632912,-7.143587852,-41.43522518,-9.93E-05,6.375354217383467E-5,8.302778276858978E-5,Garage
274,7.442731857299805,-37.22110149,-5.735829902,0.993153322,0.10530851238850251,0.01354454,0.048701024,-0.017028608,-0.212080845,-3.045410166,0.013279924114930976,-0.001001137,0.001385436,-0.02144489,0.012950851586511701,7.516979488535124E-4,-51,0,0.2163330763578415,2.5,9.970999717712402,0.002306438,0,132.5644531,-86.9196298,40.4081461,9.695188201,2.0844993854944525,0.16653988091275096,9.695188201,2.0844993854944525,0.16653988091275096,-52.61713505,-7.280471835,-41.31554298,-2.18E-04,1.2305909338253504E-4,-1.19E-05,Garage
275,7.1873858499526975,-37.12423328,-5.802075891,0.9933528338821189,0.10522364051017946,0.013092153805118162,0.044782200195256944,-0.016965867,-0.211801302,-3.053293395,0.014158498893663721,0.003238955,9.042964253610778E-4,-0.021421168,0.013010157082338356,6.923923914284599E-4,-50.875,0,0.23853720724582672,2.5926427841186523,9.972000122070312,0.008536589,0,132.56683349609375,-86.91963,40.4081461,9.727802628452338,2.0915796316943123,0.16500312534784808,9.727802628452338,2.0915796316943123,0.16500312534784808,-52.87235905,-7.183969836,-41.38239899,-1.94E-04,1.823646677612752E-4,-7.12E-05,Garage
276,7.473109846115112,-37.27709923,-5.7019139,0.9935206082260725,0.1052398293921091,0.012734026449180922,0.040963829,-0.017062912,-0.211737979,-3.060990621,-0.011905328,-0.002213782,-6.72E-04,-0.021172084,0.012666184857523846,8.228646197980179E-4,-50.11111111,0,0.32249030470848083,2.738670825958252,10.022000312805176,0.005558992,0,132.57135009765625,-86.9196299,40.4081462,9.706569282753954,2.087563520496331,0.16640861856850606,9.706569282753954,2.087563520496331,0.16640861856850606,-52.5872448,-7.336957855,-41.28162712,5.485765687958563E-5,-1.62E-04,5.930555912042127E-5,Garage
277,7.369653873443603,-37.0923914,-5.820497875,0.9936485181634243,0.10545477743905324,0.012400111873061039,0.0372422,-0.017173679,-0.212080074,-3.068495214,-0.011260803,0.002504379,-0.001234545,-0.021367907,0.012710321905055584,8.810296908800061E-4,-50.11111111,0,0.3138470947742462,2.8334028720855713,10.081000328063965,0.00525581,0,132.5728759765625,-86.91963,40.4081462,9.677088746746767,2.0889109523550977,0.164509461,9.677088746746767,2.0889109523550977,0.164509461,-52.69021297,-7.151761842,-41.40167526,-1.41E-04,-1.17E-04,1.1747062671929598E-4,Garage
278,7.3768518972396855,-37.11325321,-5.834283876,0.9937698789013242,0.10557807945800059,0.012039708751208574,0.033595674607938934,-0.017222788,-0.212239626,-3.075840432,-0.004284979,-0.003931032,1.767326182532079E-4,-0.021350001,0.012666184848481879,8.58447952444656E-4,-49.5,0,0.2080865204334259,2.824427604675293,10.142999649047852,0.008278836,0,132.5721435546875,-86.9196299,40.408146,9.671141531860943,2.0813317275741725,0.1668645331943498,9.671141531860943,2.0813317275741725,0.1668645331943498,-52.68350273,-7.172867851,-41.41424103,-1.23E-04,-1.62E-04,9.488889459267403E-5,Garage
279,7.517029843330383,-37.24476921,-5.827939878,0.9938877682084019,0.10557051306789361,0.011684156158595409,0.030073758,-0.017263496,-0.212141113,-3.082931782,0.012652489745501176,3.481293187558072E-4,0.001499414,-0.021361862,0.012820379288632024,9.414757352132459E-4,-50.44444444,0,0.2163330763578415,2.999112367630005,10.279000282287598,0.011190897785127163,0,132.5692138671875,-86.9196297,40.408146,9.693652708553573,2.085818272192501,0.16867657327680913,9.693652708553573,2.085818272192501,0.16867657327680913,-52.5428371,-7.304871845,-41.40850723,-1.35E-04,-7.41E-06,1.779166773612638E-4,Garage
280,7.232159852981567,-36.99527924,-5.840505896,0.9939965906652432,0.10550009271184217,0.011312964182455563,0.026675109,-0.017248297,-0.211919901,-3.08976763,0.013528796075617225,0.001779226,-0.001572999,-0.021243251,0.012678045996473831,7.991423882381286E-4,-50.375,0,0.2163330763578415,3.0698251724243164,10.380000114440918,0.007193912,0,132.5731201171875,-86.9196297,40.408146,9.724852311958387,2.091536090211961,0.16597012824659207,9.724852311958387,2.091536090211961,0.16597012824659207,-52.82782879,-7.05501585,-41.42058525,-1.63E-05,-1.50E-04,3.558333547225276E-5,Garage
281,7.504585871696472,-37.2159774,-5.827573881,0.9940855537803428,0.10548839609599808,0.010914203,0.023368140899585287,-0.017153405,-0.211819709,-3.096410555,-0.006105414,-0.00104836,-0.001033281,-0.021302556,0.012618740405706525,8.703090642687404E-4,-50.11111111,0,0.2080865204334259,3.135668992996216,10.437000274658203,0.006990649,0,132.5786133,-86.9196296,40.408146,9.714744888819181,2.0910767798240366,0.16600782288095126,9.714744888819181,2.0910767798240366,0.16600782288095126,-52.55576912,-7.275591841,-41.40801929,-7.56E-05,-2.09E-04,1.0675000641675828E-4,Garage
282,7.303285837173462,-37.12106129,-5.843311887,0.9941442880815673,0.10563023981538791,0.010581138254441683,0.020163724452112484,-0.017163824,-0.212035524,-3.102859786,-0.014725472,8.256539557743998E-4,-5.09E-04,-0.021385584,0.01283224,7.516979562001104E-4,-49.25,0,0.2163330763578415,3.2213594913482666,10.491999626159668,0.003932506,0,132.5825195,-86.9196296,40.408146,9.678412965,2.0867330136808375,0.16467207972213482,9.678412965,2.0867330136808375,0.16467207972213482,-52.75682503,-7.181407857,-41.42509918,-1.59E-04,4.448001137346897E-6,-1.19E-05,Garage
283,7.4726218461990355,-37.14680321,-5.820253906,0.9941956337215831,0.1057230218955614,0.010293618920575646,0.017056644252203042,-0.017248773,-0.212158049,-3.109120251,-0.004842554,-0.003556517,-0.001273062,-0.021350001,0.012571296,9.296146233891616E-4,-50.66666667,0,0.22472205758094788,3.350114583969116,10.505999565124512,0.00206146,0,132.579834,-86.9196297,40.408146,9.672581904142806,2.080469268039592,0.1674482188395505,9.672581904142806,2.080469268039592,0.1674482188395505,-52.58736702,-7.206661835,-41.39947914,-1.23E-04,-2.56E-04,1.6605556553717955E-4,Garage
284,7.477989840507507,-37.15839317,-5.863197894,0.9942426583141957,0.10575394759189735,0.010004669961347742,0.014028157469210694,-0.01731619,-0.212159057,-3.115219598,0.008633688,1.8622690034144132E-4,5.97818311557029E-4,-0.021373723,0.012595018191100324,9.770590718157445E-4,-50.11111111,0,0.2080865204334259,3.4836087226867676,10.543000221252441,0.009644721,0,132.5734863,-86.9196299,40.408146,9.687055032230118,2.0864426071204027,0.16722461772919858,9.687055032230118,2.0864426071204027,0.16722461772919858,-52.58138908,-7.218007846,-41.44291134,-1.47E-04,-2.33E-04,2.1350001283351657E-4,Garage
285,7.2843758535385135,-37.04273724,-5.850997887,0.9942912063919581,0.10568132881934826,0.009621107,0.011097720752541836,-0.017171745,-0.211953194,-3.121097388,0.016661378,4.178606546842135E-4,-0.002359059,-0.021121218,0.012733816012489395,9.750062000910895E-4,-49.375,0,0.22472205758094788,3.4621827602386475,10.555000305175781,0.008300298,0,132.57208251953125,-86.9196299,40.4081461,9.724759370377921,2.0892361691854533,0.16466336816693972,9.724759370377921,2.0892361691854533,0.16466336816693972,-52.77573517,-7.102839856,-41.43022312,1.0572358139772684E-4,-9.40E-05,2.1144712809473276E-4,Garage
286,7.606455841064453,-37.20829147,-5.777187915,0.9943283055592509,0.10561892759163403,0.009324866,0.008261383,-0.017183556,-0.211773371,-3.126802407,-0.003991201,-3.93E-04,-4.90E-04,-0.021266973,0.012547573712157103,8.703090761363217E-4,-49.88888889,0,0.2163330763578415,3.6534974575042725,10.560999870300293,0.007586425,0,132.5823974609375,-86.9196297,40.4081459,9.716047638828314,2.089744368803154,0.16657994976900156,9.716047638828314,2.089744368803154,0.16657994976900156,-52.45365513,-7.267905841,-41.35738911,-4.00E-05,-2.80E-04,1.0675000641675828E-4,Garage
