seconds_elapsed,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,microphone_dBFS,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,accelerometer_z,accelerometer_y,accelerometer_x,gyroscope_z,gyroscope_y,gyroscope_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,magnetometer_z,magnetometer_y,magnetometer_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,class
136,-103.2633602,45.45475929260254,-36.04843719,-97.33333333,9.949228916353393,-0.242342985,0.12203976316648779,-0.001063347,-0.001155183,-9.28E-04,3.113542814531083E-5,-5.34E-05,6.968402122915948E-5,-2.32E-04,-0.006141597,-0.012095676,0.9999079443876026,-0.012291577,0.024188651187905988,6.122842350856285E-4,-43.20373741,15.514251670837403,-0.46847999,45,1.5,2.5827736854553223,34.51300048828125,0,0,167.39999389648438,-86.913114,40.4274974,9.949228916353393,-0.242342985,0.12203976316648779,-0.021195806,0.012927129430678284,6.805312875160966E-4,Classroom
137,-103.2484762,45.50209491729736,-36.06466331,-113.6666667,9.944513034,-0.240740027,0.12435708404744714,-0.002809589,1.3299648044178786E-4,0.002255013,-9.93E-05,1.2454167415288468E-4,-1.48E-06,-2.53E-04,-0.00613414,-0.012115599,0.9999077464770345,-0.012277193,0.024228238,6.549386224241529E-4,-43.18836529,15.562441701889037,-0.484339986,45,1.5,2.5827736854553223,34.51300048828125,0,0,167.39999389648438,-86.913114,40.4274974,9.944513034,-0.240740027,0.12435708404744714,-0.021326278,0.013105046058308732,6.093646160064681E-4,Classroom
138,-103.2932497,45.49489711761475,-36.03001514,-84.875,9.942526715473065,-0.241332424,0.12405507649900843,-0.001436502,3.123801310085556E-4,9.877764918271778E-4,1.4974654356053876E-4,-2.97E-05,-1.33E-05,-1.40E-04,-0.00617333,-0.012144569,0.9999071741567075,-0.012352885,0.024287549742651217,4.309195358658948E-4,-43.23301727,15.554877672195435,-0.449447987,45,1.5,2.5827736854553223,34.51300048828125,0,0,167.39999389648438,-86.913114,40.4274974,9.942526715473065,-0.241332424,0.12405507649900843,-0.021077195,0.012950851654326453,5.975035070079985E-4,Classroom
139,-103.3143561,45.51124496459961,-36.08955132,-78.33333333,9.939727320254427,-0.239775928,0.12296320686062563,-0.001513169,1.3753986702515528E-4,-0.001044618,6.716268566938547E-12,-1.53E-04,1.1747061272706979E-4,6.920827473230965E-5,-0.00624652,-0.01207827,0.9999075319904548,-0.012494188,0.024157531272906523,1.2492954847577774E-5,-43.25424538,15.571469631195068,-0.509227985,45,1.5,2.5827736854553223,34.51300048828125,0,0,167.39999389648438,-86.913114,40.4274974,9.939727320254427,-0.239775928,0.12296320686062563,-0.021226942,0.012827792581027517,7.283178795030556E-4,Classroom
140,-103.3225295,45.48867527008056,-36.08833111,-70.75,9.939187170232383,-0.241579258,0.12194683800623254,-5.90E-04,-6.90E-04,-8.43E-04,4.299654336013262E-5,-4.15E-05,2.2239576193314153E-5,-1.41E-04,-0.00617323,-0.012117842,0.9999074993781674,-0.012352675,0.024234083652930352,4.3147580560701687E-4,-43.26217518,15.548533668518067,-0.507763992,45,1.5,2.5827736854553223,34.51300048828125,0,0,167.39999389648438,-86.913114,40.4274974,9.939187170232383,-0.241579258,0.12194683800623254,-0.021183945,0.012938990537981384,6.330868424802512E-4,Classroom
141,-103.3217974,45.48025703430176,-36.10358162,-56.22222222,9.938995518730682,-0.243054445,0.12030612760521833,1.439585269076153E-4,-6.44E-04,-0.001294987,7.857987205091032E-5,-1.01E-04,5.782290770970647E-5,-3.18E-04,-0.006111369,-0.012197108,0.9999068553007923,-0.012233291,0.024390512,7.852419766651702E-4,-43.26180912,15.539871664047242,-0.522525989,45,1.5,2.5827736854553223,34.51300048828125,0,0,167.39999389648438,-86.913114,40.4274974,9.938995518730682,-0.243054445,0.12030612760521833,-0.021148362,0.012879684956256047,6.686701751268893E-4,Classroom
142,-103.2788541,45.48440521240234,-35.92753536,-52.375,9.910914634037944,-0.245920604,0.12231853785156047,-0.016597248,-0.002408135,3.2285036681925207E-4,5.4857646142250124E-5,-2.97E-05,1.0378458152877764E-5,-2.33E-04,-0.006140872,-0.012265667,0.9999058767429834,-0.012290309,0.024528635340263543,6.166537241369952E-4,-43.21935349,15.543775663375854,-0.34672399,45,1.5,2.5827736854553223,34.51300048828125,0,0,167.39999389648438,-86.913114,40.4274974,9.910914634037944,-0.245920604,0.12231853785156047,-0.021172084,0.012950851627200553,6.212257278305523E-4,Classroom
143,-103.3238718,45.48403926849365,-36.05392723,-44.77777778,9.886895775794983,-0.247320653,0.12314983929452585,-0.011292106,-7.25E-04,5.799553637365693E-4,-2.82E-05,-2.67E-04,1.0378461543615292E-5,-9.06E-05,-0.006190046,-0.012457558,0.9999032165240316,-0.012385302,0.024914184,3.354867468413506E-4,-43.2643713,15.544385719299317,-0.473603989,45,1.5,2.5827736854553223,34.51300048828125,0,0,167.39999389648438,-86.913114,40.4274974,9.886895775794983,-0.247320653,0.12314983929452585,-0.021255112,0.012713629,6.212257295259211E-4,Classroom
144,-103.3338758,45.48562511444092,-35.96498932,-57.625,9.886173201996145,-0.248972615,0.12522244920899855,-0.001970578,8.787547500388136E-5,9.922112510042283E-4,-3.60E-04,-5.34E-05,-7.26E-05,1.7154369318199563E-4,-0.006280992,-0.01257783,0.9999011020058567,-0.01256072,0.025158041,-1.85E-04,-43.27400936,15.545239696502685,-0.385397987,45,1.5,2.5827736854553223,34.51300048828125,0,0,167.39999389648438,-86.913114,40.4274974,9.886173201996145,-0.248972615,0.12522244920899855,-0.021587223,0.012927129421636317,5.381979450619626E-4,Classroom
145,-103.2955678,45.482819061279294,-35.96059727,-95.22222222,9.890816632983753,-0.24916137,0.12427577470402115,0.001980856,-0.001173738,-4.35E-04,1.61607655384623E-4,8.89583386806319E-5,2.120173619879247E-4,2.660531578301531E-4,-0.006313925,-0.012556006,0.9999011818645069,-0.012624223,0.025115549528193705,-3.74E-04,-43.23570148,15.54231164932251,-0.37978599,45,1.5,2.5827736854553223,34.51300048828125,0,0,167.39999389648438,-86.913114,40.4274974,9.890816632983753,-0.24916137,0.12427577470402115,-0.021065334,0.013069462772567295,8.228646254492472E-4,Classroom
146,-103.2533562,45.4550032,-35.98402122,-73.77777778,9.894336256008703,-0.248513796,0.12554187924393173,0.001999142,5.466885937070383E-4,7.355503954933685E-4,-7.56E-05,-1.78E-05,1.0378450806279784E-5,2.3386580496044542E-4,-0.006302679,-0.01257892,0.9999009758523367,-0.012602548,0.02516097,-3.09E-04,-43.19324528,15.514861688613891,-0.404185991,45,1.5,1.4495091438293457,43.41299819946289,0,0,167.39999389648438,-86.9131043,40.427498,9.894336256008703,-0.248513796,0.12554187924393173,-0.021302556,0.012962712734503654,6.21225723309569E-4,Classroom
147,-103.2965439,45.529788970947266,-36.05197525,-86.875,9.903501066189367,-0.247317385,0.12456906905162682,0.005986278,6.182241038634226E-4,-3.80E-04,-2.23E-04,8.222943870350718E-5,-4.70E-05,2.518901557008436E-4,-0.006309082,-0.012524359,0.999901624,-0.012614904,0.025052059513445083,-3.46E-04,-43.23631126,15.590257635116577,-0.471651987,45,1.5,1.4495091438293457,43.41299819946289,0,0,167.39999389648438,-86.9131043,40.427498,9.903501066189367,-0.247317385,0.12456906905162682,-0.021450136,0.013062733879241232,5.638590032154192E-4,Classroom
148,-103.2744624,45.483916969299315,-36.04258125,-96.66666667,9.943310728,-0.243344835,0.12510629280388935,0.020097954759320007,0.002247912,8.434911520735732E-4,-1.23E-04,1.6012500962513744E-4,-2.52E-05,1.0892179202042843E-4,-0.006259678,-0.012373488,0.999903832,-0.012519614,0.024748499333424476,-6.29E-05,-43.21447365,15.543409643173218,-0.463111986,45,1.5,1.4495091438293457,43.41299819946289,0,0,167.39999389648438,-86.9131043,40.427498,9.943310728,-0.243344835,0.12510629280388935,-0.021350001,0.013140629470637702,5.856423917931767E-4,Classroom
149,-103.2521358,45.47244907,-36.02635521,-72.375,9.942683507,-0.242136808,0.12472588091510013,4.4651401853098454E-4,6.679601750327546E-4,4.91599796466457E-4,-1.23E-04,1.482638978010532E-4,8.154513079275206E-5,7.271688656429141E-5,-0.006247439,-0.012209812,0.9999059253525966,-0.012495966,0.024420678235807465,7.145601575227807E-6,-43.19165936,15.532673654556275,-0.447129983,45,1.5,1.4495091438293457,43.41299819946289,0,0,167.39999389648438,-86.9131043,40.427498,9.942683507,-0.242136808,0.12472588091510013,-0.021350001,0.013128768363334601,6.923923970796891E-4,Classroom
150,-103.2872721,45.44560920715332,-36.08052315,-90.11111111,9.947907670030316,-0.241349849,0.12523406494445014,0.003773282,5.167903541361244E-4,7.781329953554765E-4,-2.06E-04,4.15138891238032E-5,5.782290657946062E-5,9.567191517700266E-5,-0.006255549,-0.012161309,0.9999064583222843,-0.012511624,0.024323957095157753,-3.92E-05,-43.2271611,15.505833663940429,-0.501541989,45,1.5,1.4495091438293457,43.41299819946289,0,0,167.39999389648438,-86.9131043,40.427498,9.947907670030316,-0.241349849,0.12523406494445014,-0.021433028,0.013022018307187026,6.686701745617664E-4,Classroom
151,-103.2778777,45.51441719055176,-36.06380928,-83.5,9.942885747,-0.241542791,0.1235783606982575,-0.003193355,-7.63E-05,2.1084246126193445E-4,-1.82E-04,1.8384723327330595E-4,3.41006851917838E-5,-8.08E-05,-0.006194126,-0.012135827,0.9999071504305868,-0.012393029,0.024270803911738026,3.1200676038264366E-4,-43.21788925,15.573909645080567,-0.483851985,45,1.5,1.4495091438293457,43.41299819946289,0,0,167.39999389648438,-86.9131043,40.427498,9.942885747,-0.241542791,0.1235783606982575,-0.021409306,0.013164351640034069,6.449479526089667E-4,Classroom
152,-103.2765358,45.524543113708496,-36.02184124,-113.7777778,9.942727107,-0.242032268,0.1259135795594419,7.048301326418386E-4,-5.93E-05,0.001930251,-1.11E-04,2.3129168056964296E-4,-4.89E-05,2.8328810352372916E-5,-0.006232073,-0.01216699,0.9999065416530498,-0.012466296,0.024334479,9.502972707460923E-5,-43.21630329,15.583547668457031,-0.441395985,45,1.5,1.4495091438293457,43.41299819946289,0,0,167.39999389648438,-86.9131043,40.427498,9.942727107,-0.242032268,0.1259135795594419,-0.02133814,0.013211796141582207,5.619201687101311E-4,Classroom
153,-103.282392,45.497458915710446,-35.98036114,-117.5,9.942889732064552,-0.241526987,0.12508015819255588,2.4230734815875303E-4,-4.48E-04,0.001865228,-1.47E-04,1.3640278597696893E-4,2.223957054208494E-5,-7.16E-05,-0.006197315,-0.012136417,0.9999071359634399,-0.012399184,0.024272080944869125,2.937688362896013E-4,-43.22289124,15.556707592010499,-0.402233991,45,1.5,1.4495091438293457,43.41299819946289,0,0,167.39999389648438,-86.9131043,40.427498,9.942889732064552,-0.241526987,0.12508015819255588,-0.021373723,0.013116907210821666,6.330868396546367E-4,Classroom
154,-103.2396919,45.49038311004639,-36.07698536,-92.55555556,9.943348495705614,-0.241576351,0.12486817203100445,-2.30E-04,3.8939584227441586E-4,6.328457333509204E-4,-1.23E-04,1.719861214492217E-4,-1.48E-06,5.964379423265887E-5,-0.006242974,-0.012169969,0.9999064403830222,-0.012487341,0.024340821,3.269025311735798E-5,-43.18031319,15.549509649276734,-0.497393988,45,1.5,1.4495091438293457,43.41299819946289,0,0,167.39999389648438,-86.9131043,40.427498,9.943348495705614,-0.241576351,0.12486817203100445,-0.021350001,0.013152490632192603,6.09364616571591E-4,Classroom
155,-103.3028883,45.47171733856201,-36.03355343,-104.8888889,9.940732131883935,-0.24129177,0.12443839360788031,-9.17E-04,0.001101078,0.001350698,-3.29E-04,4.698825068771839E-4,-7.05E-05,-9.28E-05,-0.006189846,-0.012178165,0.9999066688693486,-0.012384783,0.024355329304503705,3.364930179390495E-4,-43.24277691,15.532185678482056,-0.455303993,45,1.5,1.4495091438293457,43.41299819946289,0,0,167.39999389648438,-86.9131043,40.427498,9.940732131883935,-0.24129177,0.12443839360788031,-0.021555859,0.013450386969802471,5.4036487787156E-4,Classroom
156,-103.284222,45.468911247253416,-36.03757915,-128,9.939219159987367,-0.241826091,0.12532408549947646,-0.001260674,-3.32E-04,0.001668539,5.4857645577127204E-5,-2.97E-05,1.4085068878292748E-4,-1.71E-05,-0.006216302,-0.012150545,0.9999068437270748,-0.012435853,0.024301022,1.8523217938344564E-4,-43.22459934,15.528769636154175,-0.457743988,45,1.5,1.4495091438293457,43.41299819946289,0,0,167.39999389648438,-86.9131043,40.427498,9.939219159987367,-0.241826091,0.12532408549947646,-0.021172084,0.012950851618158586,7.516979550698645E-4,Classroom
157,-103.2884921,45.44072937011719,-36.03452942,-124.5555556,9.919065892117695,-0.243739767,0.1255476873331857,-0.012713423,-0.001921229,8.435563265698627E-4,1.0230209400371006E-4,5.337500320837914E-5,1.2898958091470366E-4,1.5756206355556801E-4,-0.00627708,-0.012173662,0.9999061770809506,-0.012553192,0.024349432095017248,-1.62E-04,-43.22862553,15.501319694519044,-0.455181986,45,1.5,1.4495091438293457,43.41299819946289,0,0,167.39999389648438,-86.9131043,40.427498,9.919065892117695,-0.243739767,0.1255476873331857,-0.02112464,0.013033879423532093,7.39836845506272E-4,Classroom
158,-103.3100861,45.46134724,-35.99402542,-101,9.888679263661208,-0.247387079,0.12430190982170475,-0.014315633,-0.002311642,1.5944683725394092E-4,4.2996532057674184E-5,5.930555912042127E-6,1.8829514286073957E-4,1.309133202402804E-4,-0.006267331,-0.01237482,0.9999037720624683,-0.012534379,0.024751431136889365,-1.07E-04,-43.2504631,15.520839672088623,-0.413579989,45,1.5,1.4495091438293457,43.41299819946289,0,0,167.39999389648438,-86.9131043,40.427498,9.888679263661208,-0.247387079,0.12430190982170475,-0.021183945,0.012986434967193788,7.991424046266932E-4,Classroom
159,-103.2539663,45.48001300811767,-35.99548916,-97.55555556,9.886153688797584,-0.247769306,0.1264485980455692,-0.002694917,-9.15E-04,5.087717933562196E-4,-2.54E-04,-4.15E-05,9.340624487732799E-5,4.10247927540642E-4,-0.006364298,-0.012481169,0.9999017599716927,-0.01272141,0.024967713842114197,-6.62E-04,-43.19422119,15.539993648529054,-0.415775992,45,1.5,1.4495091438293457,43.41299819946289,0,0,167.39999389648438,-86.9131043,40.427498,9.886153688797584,-0.247769306,0.1264485980455692,-0.021480473,0.012938990556065318,7.042535105991421E-4,Classroom
160,-103.2542102,45.47098507,-35.96340305,-98.625,9.891002479108792,-0.247622297,0.1261458933642767,0.0018471,-0.001128074,-2.17E-04,-1.63E-05,-1.72E-04,2.0015625185920921E-4,5.155260461604096E-4,-0.006401006,-0.012456575,0.9999017894846721,-0.012792232,0.024919885093147316,-8.72E-04,-43.19458717,15.53096565246582,-0.383445988,45,1.5,1.4495091438293457,43.41299819946289,0,0,167.39999389648438,-86.9131043,40.427498,9.891002479108792,-0.247622297,0.1261458933642767,-0.021243251,0.012808518267227608,8.110035147554088E-4,Classroom
161,-103.2970321,45.455125160217285,-36.05563541,-103.1111111,9.895858014671548,-0.246208091,0.12557672658591595,0.002581689,1.3622641563415527E-4,-0.001255083,-1.94E-04,-2.43E-04,1.1712847304647987E-4,5.130240664302E-4,-0.006400181,-0.012440009,0.9999020030197588,-0.012790653,0.024886718869787976,-8.67E-04,-43.23692127,15.51583770751953,-0.477141992,45,1.5,2.062542200088501,41.85200119018555,0,0,167.39999389648438,-86.9131165,40.4274989,9.895858014671548,-0.246208091,0.12557672658591595,-0.021421167,0.012737351605325069,7.279757359426794E-4,Classroom
162,-103.3164296,45.50172908782959,-36.04855927,-94.22222222,9.907543256,-0.245996107,0.12538797263670892,0.007671041,6.929618641010766E-6,-0.001393886,-2.82E-05,-1.25E-04,9.340624148659047E-5,5.427346558047874E-4,-0.006410569,-0.012421906,0.999902137,-0.012810702,0.024850909788053013,-9.26E-04,-43.25680706,15.56219765663147,-0.469089987,45,1.5,2.062542200088501,41.85200119018555,0,0,167.39999389648438,-86.9131165,40.4274989,9.907543256,-0.245996107,0.12538797263670892,-0.021255112,0.012855962687398045,7.042535089037734E-4,Classroom
163,-103.233836,45.50404712677002,-36.06490707,-85.875,9.947660817,-0.241044938,0.12528633499897798,0.019763854833749626,0.002125017,5.257209189809286E-4,-1.64E-04,1.6445887740701437E-4,-2.35E-05,1.8157517232326043E-4,-0.00628524,-0.012259192,0.9999050738719794,-0.012568936,0.024520802275779154,-2.09E-04,-43.17348141,15.563905677795411,-0.484217982,45,1.5,2.062542200088501,41.85200119018555,0,0,167.39999389648438,-86.9131165,40.4274989,9.947660817,-0.241044938,0.12528633499897798,-0.0213914,0.013144963313467227,5.873531313577237E-4,Classroom
164,-103.2649458,45.49672718048096,-36.07100731,-99.88888889,9.956602003967877,-0.240554178,0.1255128407507267,0.006001713,7.014074950542265E-4,8.792736142584421E-4,7.413200541281874E-6,4.151389138429489E-5,6.96840189686678E-5,1.1003032669341601E-4,-0.006260639,-0.012125368,0.9999068749761119,-0.012521461,0.02425224,-6.82E-05,-43.20459137,15.555731649398803,-0.492025986,45,1.5,2.062542200088501,41.85200119018555,0,0,167.39999389648438,-86.9131165,40.4274989,9.956602003967877,-0.240554178,0.1255128407507267,-0.021219528,0.013022018361438825,6.805312863858508E-4,Classroom
165,-103.2256618,45.478305168151856,-36.05941734,-87.25,9.952870462,-0.239761409,0.12542862727225407,-0.001000219,-2.71E-04,-1.30E-04,1.9274310104874443E-5,-2.97E-05,2.0015624507773415E-4,2.4343866021208494E-4,-0.006307347,-0.012030831,0.999907699,-0.012611657,0.024064840134052398,-3.35E-04,-43.16616127,15.53852967262268,-0.48006999,45,1.5,2.062542200088501,41.85200119018555,0,0,167.39999389648438,-86.9131165,40.4274989,9.952870462,-0.239761409,0.12542862727225407,-0.021207667,0.012950852,8.110035113646712E-4,Classroom
166,-103.2740962,45.47732902526855,-36.03550529,-104.1111111,9.939477532,-0.242610147,0.1253008548785182,-0.007798019,-0.002036485,-2.31E-05,-5.19E-05,-4.15E-05,9.340624487732799E-5,2.1925300069535332E-4,-0.006298766,-0.012093699,0.9999070040230612,-0.012595076,0.024190271580682217,-2.86E-04,-43.21398533,15.53743164,-0.45554799,45,1.5,2.062542200088501,41.85200119018555,0,0,167.39999389648438,-86.9131165,40.4274989,9.939477532,-0.242610147,0.1253008548785182,-0.021278834,0.012938990547023351,7.042535105991421E-4,Classroom
167,-103.2790983,45.48367305755615,-36.06478539,-63.125,9.937214236993055,-0.241741235,0.12522342722289836,-6.48E-07,4.00769189723487E-4,6.7460406752466E-4,-1.35E-04,1.3640278597696893E-4,-3.71E-05,1.3453504579757968E-4,-0.006269039,-0.012183477,0.9999061099533896,-0.012537676,0.024368769407851026,-1.16E-04,-43.21886532,15.543775672912597,-0.485681983,45,1.5,2.062542200088501,41.85200119018555,0,0,167.39999389648438,-86.9131165,40.4274989,9.937214236993055,-0.241741235,0.12522342722289836,-0.021361862,0.013116907210821666,5.737812799690924E-4,Classroom
168,-103.2815385,45.48769894,-36.03965321,-104.1111111,9.943720271286455,-0.239973396,0.12584098211480577,0.002621753,5.812997956877774E-4,0.001812642,-1.94E-04,3.143194633382327E-4,1.1712846965574235E-4,3.3102966305254863E-5,-0.006233846,-0.012119484,0.9999071209176073,-0.012469718,0.024239506120386632,8.492707764700965E-5,-43.22167122,15.547801637649536,-0.460549986,45,1.5,2.062542200088501,41.85200119018555,0,0,167.39999389648438,-86.9131165,40.4274989,9.943720271286455,-0.239973396,0.12584098211480577,-0.021421167,0.013294824,7.279757342473107E-4,Classroom
169,-103.2891019,45.44207118988037,-36.0464854,-81.25,9.942785170471783,-0.242003229,0.12585259836564944,-7.06E-04,-0.001169823,0.001599276,-8.75E-05,1.6012500962513744E-4,1.0378455892386077E-5,1.0908113557385697E-4,-0.006260336,-0.012109807,0.9999070537900462,-0.012520857,0.024221116,-6.65E-05,-43.2291132,15.501563701629639,-0.46664999,45,1.5,2.062542200088501,41.85200119018555,0,0,167.39999389648438,-86.9131165,40.4274989,9.942785170471783,-0.242003229,0.12585259836564944,-0.021314417,0.013140629434469834,6.212257267003065E-4,Classroom
170,-103.2662881,45.486357,-36.05185337,-99.55555556,9.941713684970892,-0.241628625,0.12265539201862603,-4.97E-04,4.321300926116797E-4,-4.21E-04,-4.70E-05,1.8795300275087357E-4,-8.22E-05,-1.49E-04,-0.006170301,-0.012161697,0.9999069863787065,-0.012347047,0.024321699067233846,4.482562924819761E-4,-43.20629913,15.546825637817383,-0.472017991,45,1.5,2.062542200088501,41.85200119018555,0,0,167.39999389648438,-86.9131165,40.4274989,9.941713684970892,-0.241628625,0.12265539201862603,-0.02127393,0.013168457438811086,5.286178174383866E-4,Classroom
171,-103.27617,45.48611312866211,-36.02379326,-66.625,9.940125233918717,-0.241689606,0.12409282815687865,-7.57E-04,-6.72E-05,0.001042971,-1.35E-04,1.6012500962513744E-4,2.2239568281593253E-5,-1.05E-04,-0.006185658,-0.012156898,0.9999069594642491,-0.012376694,0.024312631778636025,3.6044303639746697E-4,-43.21642544,15.546093664169312,-0.443713992,45,1.5,2.062542200088501,41.85200119018555,0,0,167.39999389648438,-86.9131165,40.4274989,9.940125233918717,-0.241689606,0.12409282815687865,-0.021361862,0.013140629443511801,6.330868385243908E-4,Classroom
172,-103.3038644,45.516369094848635,-36.02318325,-70.77777778,9.923831180461402,-0.242836652,0.12481590114461566,-0.010492075,-0.001125941,0.001181298,1.1416320356730263E-4,-2.97E-05,1.6457291695207935E-4,-5.67E-06,-0.00622023,-0.012168321,0.9999066099379826,-0.012443441,0.024336702922738873,1.6276883739849227E-4,-43.24387531,15.576715660095214,-0.44359199,45,1.5,2.062542200088501,41.85200119018555,0,0,167.39999389648438,-86.9131165,40.4274989,9.923831180461402,-0.242836652,0.12481590114461566,-0.021112778,0.012950851672410387,7.754201804134019E-4,Classroom
173,-103.2533559,45.47830501556396,-36.00561516,-58.77777778,9.889910605347271,-0.248844842,0.12426996672327079,-0.015872678,-0.002519062,1.2112842890822771E-4,-1.35E-04,5.337500320837914E-5,-1.48E-06,1.2827382261976594E-4,-0.006266279,-0.012433613,0.9999030481264429,-0.012532354,0.024868989218641252,-1.01E-04,-43.19336716,15.538651638031006,-0.425291989,45,1.5,2.062542200088501,41.85200119018555,0,0,167.39999389648438,-86.9131165,40.4274989,9.889910605347271,-0.248844842,0.12426996672327079,-0.021361862,0.013033879,6.093646177018369E-4,Classroom
174,-103.2933718,45.47427902,-35.98902325,-75.625,9.884658208,-0.24864073,0.12443828160086504,-0.0041364,-3.98E-04,0.001075269,7.413202236650638E-6,1.482638978010532E-4,9.340624148659047E-5,5.2328348791650446E-5,-0.006239546,-0.012568306,0.999901538,-0.012480818,0.025137447290918203,5.2210620199209355E-5,-43.23326122,15.534137649536133,-0.408943985,45,1.5,2.062542200088501,41.85200119018555,0,0,167.39999389648438,-86.9131165,40.4274989,9.884658208,-0.24864073,0.12443828160086504,-0.021219528,0.013128768,7.042535089037734E-4,Classroom
175,-103.2234667,45.48623516082764,-36.01854755,-102.1111111,9.890816642242727,-0.248319235,0.12292835984415221,0.002069742,-4.07E-04,-5.17E-04,-8.75E-05,-1.13E-04,9.340624374708215E-5,5.792454637729446E-5,-0.006241613,-0.01251539,0.9999021610010017,-0.012484795,0.025031709,4.040600727209485E-5,-43.16347721,15.546581707000733,-0.439443987,45,1.5,2.062542200088501,41.85200119018555,0,0,167.39999389648438,-86.9131165,40.4274989,9.890816642242727,-0.248319235,0.12292835984415221,-0.021314417,0.012867824,7.042535100340192E-4,Classroom
176,-103.3354618,45.49343304,-36.0540493,-84.375,9.895021623778112,-0.247070553,0.1250772535511591,0.002069779,-3.86E-04,0.00128414,-1.47E-04,1.3640278597696893E-4,-1.48E-06,5.1203757203279784E-5,-0.006239366,-0.012472245,0.9999027425803028,-0.012480445,0.024945295099349854,5.325776064372565E-5,-43.27535118,15.552559661865235,-0.473847984,45,1.5,2.062542200088501,41.85200119018555,0,0,167.39999389648438,-86.9131165,40.4274989,9.895021623778112,-0.247070553,0.1250772535511591,-0.021373723,0.013116907,6.093646182669598E-4,Classroom
177,-103.2872722,45.49989887237549,-35.9749934,-76,9.900155771125867,-0.247177999,0.12247534942569084,0.003510651,0.001080345,-0.001360593,-1.23E-04,7.709722685654765E-5,1.0378462673861135E-5,1.1016829961749643E-4,-0.006259793,-0.012513011,0.999902097,-0.012519848,0.025027578967867545,-6.37E-05,-43.22691734,15.560123624801635,-0.39686599,45,1.5,2.1318695545196533,43.00299835205078,0,0,167.39999389648438,-86.913123,40.4274968,9.900155771125867,-0.247177999,0.12247534942569084,-0.021350001,0.013057601647180261,6.21225730091044E-4,Classroom
178,-103.3120374,45.500630912780764,-36.08186543,-106.875,9.932400694171202,-0.244744521,0.12521083327462373,0.017193335753220778,0.001694154,0.002302279,-3.05E-04,2.2319419076666236E-4,-1.06E-04,-6.34E-05,-0.006199522,-0.012445021,0.9999033287167549,-0.012403574,0.024889427,2.8124849045350577E-4,-43.25180508,15.560001707077026,-0.500931986,45,1.5,2.1318695545196533,43.00299835205078,0,0,167.39999389648438,-86.913123,40.4274968,9.932400694171202,-0.244744521,0.12521083327462373,-0.021532365,0.013203698631304387,5.051236932139056E-4,Classroom
179,-103.2970319,45.51002521514893,-36.01964516,-94.33333333,9.941931447,-0.240644198,0.12319551921874575,0.006254474,0.003407308,7.562507124780451E-4,-3.96E-04,3.73625022458654E-4,-1.56E-04,-1.84E-04,-0.006157917,-0.012280076,0.999905599,-0.012323206,0.024558054952366837,5.191589233379877E-4,-43.2370433,15.570493602752686,-0.439443988,45,1.5,2.1318695545196533,43.00299835205078,0,0,167.39999389648438,-86.913123,40.4274968,9.941931447,-0.240644198,0.12319551921874575,-0.021622806,0.013354129465387284,4.551701645538645E-4,Classroom
180,-103.2507938,45.495628929138185,-36.01195923,-102.875,9.953735823770172,-0.243341931,0.12486817188633298,0.005846885,-4.43E-04,0.002188147,-2.18E-04,3.380416869864012E-4,-8.45E-05,-1.74E-04,-0.006161573,-0.01220719,0.9999064837844627,-0.012330215,0.024412386951226633,4.981789595316937E-4,-43.19104939,15.555121631622315,-0.431025989,45,1.5,2.1318695545196533,43.00299835205078,0,0,167.39999389648438,-86.913123,40.4274968,9.953735823770172,-0.243341931,0.12486817188633298,-0.02144489,0.013318546125394048,5.263368338030012E-4,Classroom
181,-103.2898338,45.473669090270995,-36.03038128,-100.4444444,9.951915019,-0.240539658,0.12362239357915897,-1.98E-04,0.002082362,6.129653419105752E-4,-2.18E-04,2.0756945692147446E-4,3.4100678975431667E-5,-1.30E-04,-0.006176714,-0.012188448,0.9999066209330142,-0.012359435,0.024375428,4.115817452074428E-4,-43.22972328,15.53377163887024,-0.449569989,45,1.5,2.1318695545196533,43.00299835205078,0,0,167.39999389648438,-86.913123,40.4274968,9.951915019,-0.240539658,0.12362239357915897,-0.02144489,0.013188073890808137,6.449479486531063E-4,Classroom
182,-103.3458321,45.415596923828126,-36.01208122,-90,9.947536220917335,-0.242983661,0.12537585485440034,-0.002338021,-0.001097576,1.982514140675369E-4,7.41319941103603E-6,-6.52E-05,2.2387847324688602E-4,1.9544354905272625E-4,-0.006290356,-0.01214124,0.9999064507993679,-0.012578831,0.024285093546637052,-2.38E-04,-43.28596523,15.47594367980957,-0.431635992,45,1.5,2.1318695545196533,43.00299835205078,0,0,167.39999389648438,-86.913123,40.4274968,9.947536220917335,-0.242983661,0.12537585485440034,-0.021219528,0.012915268314333216,8.347257395338231E-4,Classroom
