seconds_elapsed,accelerometer_z,accelerometer_y,accelerometer_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,microphone_dBFS,gyroscope_z,gyroscope_y,gyroscope_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,magnetometer_z,magnetometer_y,magnetometer_x,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,class
374,8.993889521626593E-4,0.001165018,-4.84E-04,9.938742850590678,-0.252738986,-0.194681096,0.9988781763511954,-0.01232343,-0.010326901,0.044540674,0.019540464,0.025541919509618028,-3.052719866,-138.5555556,-1.62E-04,1.6605556553717955E-4,-2.49E-04,0,0.14422205090522766,1.1185179948806763,9.93500042,0.007245588,0,160.1999969482422,-86.9155029,40.3848284,-104.8761997,-12.54245378,-30.95676731,-0.021693973,0.013757407276448115,5.144757214137941E-4,-44.81596691,-42.48222919,4.624775924682617,9.938742850590678,-0.252738986,-0.194681096,Drive
375,2.661306881210179E-4,0.001684126,7.456176489302256E-4,9.940009043054673,-0.252207569,-0.193682151,0.9988785490248967,-0.012319892,-0.01033637,0.044531128,0.019559945350567116,0.025535505,-3.052739157,-139.875,-7.41E-06,9.488889459267403E-5,-2.49E-04,0,0.086023256,1.128517985343933,9.984000205993652,0.003526886,0,160.1999969482422,-86.9155029,40.3848284,-104.8378922,-12.52464174,-30.93322144,-0.021539778,0.013686240614545576,5.144757197184253E-4,-44.77778099,-42.46502716,4.646735916137695,9.940009043054673,-0.252207569,-0.193682151,Drive
376,-3.15E-04,0.001117987,4.9058094765376116E-6,9.938731230578377,-0.251507728,-0.193844769,0.9988781294776398,-0.012258273,-0.010305673,0.044564648,0.019503185308529337,0.025410311,-3.052670194,-136.5555556,8.747569857237554E-5,7.116667094450552E-5,-9.49E-05,0,0.086023256,1.138517976,10.069000244140625,0.001340433,0,160.1999969482422,-86.9155029,40.3848284,-104.8710762,-12.50109579,-30.98116741,-0.021444889,0.013662518399939375,6.686701689105373E-4,-44.81120914,-42.44148117,4.598545928001403,9.938731230578377,-0.251507728,-0.193844769,Drive
377,-0.003744246,4.921896943768251E-4,-1.30E-04,9.932670015555162,-0.251801443,-0.194163753,0.9988785958984523,-0.01224824,-0.010315904,0.044554552696283584,0.019524775445461273,0.025390977,-3.052690492,-138.625,-4.30E-05,5.930555912042127E-5,-1.19E-04,0,0.09433981,1.1485179662704468,10.187999725341797,3.8088762084953487E-4,0,160.1999969482422,-86.9155029,40.3848284,-104.8241062,-12.52903379,-30.99812532,-0.021575362,0.013650657310720208,6.449479497833521E-4,-44.76399517,-42.4696632,4.581953907,9.932670015555162,-0.251801443,-0.194163753,Drive
378,-0.011948169,-8.08E-04,-2.35E-04,9.912561101820863,-0.254173518,-0.194448784,0.9988789431099753,-0.0123013,-0.01034186,0.044526173,0.019572684034994504,0.025498748530895964,-3.0527489,-143.3333333,-1.50E-04,-4.74E-05,-4.74E-05,0,0.086023256,1.1585179567337036,10.246000289916992,0.003720895,0,160.1999969482422,-86.9155028,40.3848284,-104.8907181,-12.55855779,-30.89442528,-0.021682112,0.013543907,7.16114618467366E-4,-44.83072906,-42.49869911,4.685409936904907,9.912561101820863,-0.254173518,-0.194448784,Drive
379,-0.013049885,-8.99E-04,9.040770310800052E-4,9.884172384021351,-0.25687125,-0.194332627,0.9988798273419871,-0.012472804,-0.010420221,0.044440144,0.01971638,0.025846688366196687,-3.052926158,-143.5,-1.85E-04,3.795555783706961E-4,-1.66E-04,0,0.086023256,1.1685179471969604,10.465999603271484,0.005575874,0,160.1999969482422,-86.9155028,40.3848285,-104.8964516,-12.52220178,-30.98372946,-0.021717695,0.013970907289281633,5.975035007916463E-4,-44.83621887,-42.46258709,4.597569918632507,9.884172384021351,-0.25687125,-0.194332627,Drive
380,-0.002652835,-8.38E-05,-6.38E-04,9.882360291712493,-0.25690029,-0.196934531,0.9988816820302056,-0.012537722,-0.010493563,0.044362993675817565,0.019859242949236945,0.025981375531664172,-3.053083674,-141.6666667,-1.72E-04,5.7822934270483774E-5,6.078818623085045E-5,0,0.086023256,1.1785179376602173,10.60200023651123,0.003824452,0,160.1999969482422,-86.9155028,40.3848285,-104.8973062,-12.48743179,-30.87417332,-0.021812584,0.013757407312615983,7.161146150766284E-4,-44.83731697,-42.42793915,4.705783920288086,9.882360291712493,-0.25690029,-0.196934531,Drive
381,0.00224169,1.471684974374123E-4,-1.76E-04,9.887587399158663,-0.25620916,-0.195772967,0.9988807868031622,-0.0125117,-0.010459745,0.044398426,0.019793021682541347,0.025927089733406176,-3.05301139,-136.7777778,7.41319489005266E-5,-1.65E-04,2.2239565455978646E-5,0,0.086023256,1.1885180473327637,10.597000122070312,0.001842944,0,160.1999969482422,-86.9155028,40.3848285,-104.8741264,-12.5103678,-30.90125744,-0.021610945,0.013579490621691769,6.330868362638991E-4,-44.81425907,-42.44989925,4.678943915367126,9.887587399158663,-0.25620916,-0.195772967,Drive
382,0.003964011,4.5861275150225713E-4,0.001869373,9.894649838938296,-0.254684608,-0.194239702,0.9988819853617594,-0.012440307,-0.01047189,0.044388514,0.019823838,0.025785305214902528,-3.053030296,-136.25,1.0572356516674448E-4,-1.17E-04,1.7620591433324778E-4,0,0.086023256,1.1985180377960205,10.605999946594238,6.923225009813905E-4,0,160.1999969482422,-86.9155028,40.3848285,-104.8857168,-12.45144175,-30.95237534,-0.021579353,0.013626592914358927,7.870531844673678E-4,-44.82572712,-42.39158321,4.627215886116028,9.894649838938296,-0.254684608,-0.194239702,Drive
383,0.012647091763690837,2.528706800590441E-4,-0.003501138,9.912866055386738,-0.25764079,-0.198165789,0.9988778551805366,-0.012570242,-0.010397544,0.044459955784880996,0.019662045611484536,0.026039621241173698,-3.052887669,-107.8888889,8.599307541780681E-5,1.4826836227213295E-6,-6.08E-05,0,0.14422205090522766,1.2085180282592773,11.008000373840332,1.8437772814650089E-4,0,160.1999969482422,-86.9155028,40.3848285,-104.8973063,-12.51841976,-31.02618534,-0.021599084,0.013745546,5.500591020958806E-4,-44.83768307,-42.45819515,4.553039885,9.912866055386738,-0.25764079,-0.198165789,Drive
384,0.017211914,0.003526098,0.001951259,9.952034024358953,-0.249321085,-0.19746885,0.9988878757050894,-0.012264147,-0.010586981,0.044277122515497855,0.020072237452835713,0.025441244172239766,-3.053253178,-94.625,2.6687514036893845E-5,4.522049363286605E-4,-2.74E-04,0,0.10816653817892075,1.2185180187225342,10.916000366210938,3.626007310231216E-5,0,160.1999969482422,-86.9155028,40.3848285,-104.8081242,-12.5103678,-30.96689341,-0.02165839,0.014196268337082516,3.365590203173676E-4,-44.74837898,-42.45026527,4.614039902687073,9.952034024358953,-0.249321085,-0.19746885,Drive
385,0.003586927,9.765018826549493E-4,-9.63E-04,9.954429857939193,-0.248023036,-0.202370652,0.9988927268287511,-0.012049878,-0.010660709,0.044209201359054415,0.020240100697406286,0.025018276538229682,-3.053387179,-124.1111111,3.854861455851967E-5,2.0312156541797433E-4,3.410066315198986E-5,0,0.086023256,1.228518009185791,10.869999885559082,9.321101060777437E-6,0,160.1999969482422,-86.9155028,40.3848285,-104.835574,-12.46510573,-30.97409149,-0.021646528,0.013947185092759364,6.449479413065083E-4,-44.77534092,-42.40524715,4.606475892066956,9.954429857939193,-0.248023036,-0.202370652,Drive
386,-0.001727021,-6.30E-04,-0.001164261,9.950052637320299,-0.249250441,-0.200836046,0.9988895562088606,-0.012031668,-0.010564489,0.044308179899037466,0.020046938,0.024975359873864258,-3.053186289,-128.5,2.9652869979878072E-6,7.264935117648933E-5,6.968398619153835E-5,0,0.10816653817892075,1.2385179996490479,10.814000129699707,1.084043560695136E-5,0,160.1999969482422,-86.9155028,40.3848285,-104.8161758,-12.48840779,-30.98092331,-0.021682112,0.013816712831047554,6.805312773438839E-4,-44.75630898,-42.4287933,4.598545918,9.950052637320299,-0.249250441,-0.200836046,Drive
387,-0.005455286,-7.66E-04,-2.15E-04,9.940758158859698,-0.247715221,-0.200860619,0.9988929125869158,-0.011939818,-0.010633126,0.044241207,0.020193843189084414,0.024796554547490426,-3.053320438,-139.3333333,2.1646529644076684E-4,-5.32E-04,1.7643399938977169E-4,0,0.10816653817892075,1.2485179901123047,10.871000289916992,6.579058663191972E-6,0,160.1999969482422,-86.9155028,40.3848285,-104.8322797,-12.48901773,-30.9180934,-0.021468612,0.013211796141582207,7.872812752837984E-4,-44.7722908,-42.42928143,4.662351918,9.940758158859698,-0.247715221,-0.200860619,Drive
388,-0.009004843,-0.001153954,-0.001190803,9.925207665823038,-0.249196216,-0.19853749,0.9988866587287014,-0.012038322,-0.010482665,0.044391547917451674,0.019880708,0.024983116561203327,-3.053017413,-133.25,1.2157639845735529E-4,-5.32E-04,-2.74E-04,0,0.15000000596046448,1.1079679727554321,10.437999725341797,0.009870476,0,160.1999969482422,-86.9155028,40.3848287,-104.9021861,-12.50475574,-30.92492546,-0.021563501,0.013211796096372373,3.365590350105635E-4,-44.84219696,-42.44550732,4.654909896850586,9.925207665823038,-0.249196216,-0.19853749,Drive
389,0.004231823,0.001273023,1.2124640849030134E-4,9.931782028,-0.247840089,-0.198560721,0.9988878317249631,-0.012103321,-0.010535835,0.044334947845889525,0.019982669900343256,0.025116563349672893,-3.053133228,-140.1111111,1.6902084575369232E-4,1.438160159046427E-4,2.5946179289569696E-4,0,0.09433981,1.117967963218689,10.416999816894531,0.007129028,0,160.1999969482422,-86.9155028,40.3848287,-104.81825,-12.43936374,-30.95383936,-0.021516056,0.013887879483908126,8.703090614431258E-4,-44.75838329,-42.37938328,4.625385890007019,9.931782028,-0.247840089,-0.198560721,Drive
390,0.003261974,-8.24E-04,-9.30E-04,9.939082572,-0.248688031,-0.199513205,0.9988887240585772,-0.011997545,-0.010529379,0.044345228,0.019978815382256092,0.024904852479840946,-3.053110613,-138.375,1.097152855030252E-4,-1.17E-04,-4.89E-05,0,0.086023256,1.1279679536819458,10.40999984741211,0.003489489,0,160.1999969482422,-86.9155028,40.3848287,-104.8703441,-12.46156775,-30.8946694,-0.021575362,0.013626935050904173,5.619201602332873E-4,-44.81023293,-42.40195339,4.685531930923462,9.939082572,-0.248688031,-0.199513205,Drive
391,1.0219904092641977E-4,9.185865234870177E-4,-3.11E-04,9.938586031,-0.246742411,-0.199048578,0.9988892554090574,-0.012006038,-0.010547159,0.044326762991169326,0.020014065908841215,0.024923021976764385,-3.053148171,-142.5555556,1.5271181697384096E-4,-1.29E-04,5.8735281457372294E-5,0,0.10000000149011612,1.1379679441452026,10.383999824523926,0.004017109,0,160.1999969482422,-86.9155027,40.3848287,-104.8275219,-12.44595177,-30.92480337,-0.021532365,0.013614845847209485,6.695825549496266E-4,-44.76753296,-42.38584938,4.655397915840149,9.938586031,-0.246742411,-0.199048578,Drive
392,-0.005540135,-8.38E-04,-7.44E-04,9.930315517684788,-0.248966806,-0.199675823,0.9988891713827559,-0.012028909,-0.010551591,0.044321436,0.020021043,0.024969009,-3.053159336,-136.375,3.8548613428273825E-5,-9.34E-05,3.41006772800629E-5,0,0.13601469993591309,1.1479679346084595,10.354000091552734,0.002741887,0,160.1999969482422,-86.9155027,40.3848287,-104.81825,-12.45668767,-30.9654294,-0.021646528,0.013650657292636275,6.449479486531063E-4,-44.75850491,-42.39682911,4.613551907539367,9.930315517684788,-0.248966806,-0.199675823,Drive
393,-0.010788695,-0.00462416,-0.002097747,9.911175894505769,-0.256214968,-0.201511095,0.9988887298454359,-0.012217283,-0.010597513,0.044268012625499835,0.020097662,0.025348349,-3.053270877,-121.7777778,1.5715973958083728E-4,4.8927123572460364E-5,1.0378428766485845E-5,0,0.13601469993591309,1.1579680442810059,10.331999778747559,0.002454313,0,160.1999969482422,-86.9155028,40.3848287,-104.843382,-12.47596379,-31.01849939,-0.021527917,0.013792990589315452,6.212257216142002E-4,-44.78290504,-42.41598328,4.561579904556274,9.911175894505769,-0.256214968,-0.201511095,Drive
394,-0.011697686,0.002575158,1.1773407459259033E-4,9.886902179532838,-0.252207574,-0.198305176,0.9988860684691123,-0.01240846,-0.010579661,0.04427959,0.020044861921986328,0.025729021726592072,-3.053250621,-123.2222222,1.5715973392960806E-4,-5.56E-04,-2.98E-04,0,0.10816653817892075,1.1679680347442627,10.35099983215332,0.001530569,0,160.1999969482422,-86.9155027,40.3848287,-104.8131261,-12.53476783,-30.9942214,-0.021527917,0.013188073895329121,3.128368006250595E-4,-44.75362495,-42.47527531,4.585369901657105,9.886902179532838,-0.252207574,-0.198305176,Drive
395,-0.002723777,2.363272083615794E-4,-9.59E-04,9.882524306957539,-0.256929332,-0.199087445,0.9988856738053479,-0.012522549,-0.010604167,0.044250623,0.02008458,0.025958565506830955,-3.053311295,-125.125,2.046041823561909E-4,-2.48E-04,2.2239546241799316E-5,0,0.26419690251350403,1.1779680252075195,10.444000244140625,0.00153243,0,160.1999969482422,-86.9155027,40.3848287,-104.8552158,-12.50804979,-30.94420135,-0.021480473,0.013496462798234328,6.330868306126698E-4,-44.79510502,-42.44819122,4.635267906188965,9.882524306957539,-0.256929332,-0.199087445,Drive
396,0.003310379,-2.95E-05,-0.001163885,9.891284155614168,-0.253276212,-0.199141503,0.9988856060991009,-0.01237555,-0.010555678,0.04430522,0.019999153695060213,0.025661669309856822,-3.053198101,-137.3333333,2.7577085330069643E-4,-1.88E-04,2.4760067429013767E-4,0,0.1526433825492859,1.1879680156707764,10.585000038146973,8.649922092445195E-4,0,160.1999969482422,-86.9155027,40.3848287,-104.8753458,-12.45473574,-30.92480337,-0.021409306,0.013555768352833767,8.584479496190415E-4,-44.81499115,-42.39475529,4.654787926673889,9.891284155614168,-0.253276212,-0.199141503,Drive
397,0.001624802,1.893437024459098E-4,-6.57E-04,9.89366249,-0.254109634,-0.200442455,0.9988883114555507,-0.012342634,-0.010623387,0.044237208,0.020139116106681454,0.02560051,-3.053335421,-121.625,2.9652790862669064E-6,-1.17E-04,-4.40E-04,0,0.14422205090522766,1.1979680061340332,10.72700023651123,3.7068992969579995E-4,0,160.1999969482422,-86.9155027,40.3848287,-104.8528979,-12.44094971,-30.9534734,-0.021682112,0.013626935014736306,1.7050346608264643E-4,-44.79315304,-42.38121346,4.626117935180664,9.89366249,-0.254109634,-0.200442455,Drive
398,0.007070708,-1.62E-04,-0.003325328,9.904491128273381,-0.256368878,-0.20178987,0.9988857270444481,-0.01253083,-0.010608427,0.044245975,0.020092477,0.025975395,-3.053320855,-114.3333333,2.4018752460991873E-4,-5.78E-05,3.410065524026896E-5,0,0.23021729290485382,1.207967997,11.399999618530273,1.1203615576960146E-4,0,160.1999969482422,-86.9155027,40.3848287,-104.8597301,-12.53867176,-30.91211536,-0.02144489,0.013686241,6.44947928873804E-4,-44.79949703,-42.4788134,4.668329925537109,9.904491128273381,-0.256368878,-0.20178987,Drive
399,0.021305047,0.002996986,0.001136031,9.947167063222349,-0.249959946,-0.197747625,0.9988867090743723,-0.012294259,-0.010562248,0.044301333,0.02001953,0.025499734683956915,-3.053204601,-97.125,1.2157640071784698E-4,-2.36E-04,-3.10E-04,0,0.15811388194561005,1.2179679870605469,11.513999938964844,2.7034373488277197E-5,0,160.1999969482422,-86.9155027,40.3848287,-104.8258141,-12.47779379,-30.99873529,-0.021563501,0.013508323819638745,3.009756888009752E-4,-44.76558109,-42.41769131,4.580855917930603,9.947167063222349,-0.249959946,-0.197747625,Drive
400,0.006366235,0.003921382,-3.60E-04,9.955164409,-0.247375465,-0.198676878,0.9988867457096393,-0.012154691,-0.010520866,0.044348482,0.019947924,0.025218132274368636,-3.053106698,-72.88888889,2.4668833178181487E-4,-1.53E-04,1.8795295517730454E-4,0,0.15811388194561005,1.2279679775238037,11.62399959564209,2.1509951864118193E-7,0,160.1999969482422,-86.9155027,40.3848287,-104.7551761,-12.51768781,-31.02984541,-0.021438389,0.013591351623360354,7.98800253855566E-4,-44.69494297,-42.45758511,4.550111904144287,9.955164409,-0.247375465,-0.198676878,Drive
401,-0.001390494,-0.002776858,-6.68E-04,9.951856890928399,-0.252059472,-0.198560721,0.9988864521378452,-0.012063969,-0.010484347,0.044388936,0.019881878916210342,0.025034454226204494,-3.053023137,-83.875,-6.82E-05,2.505660206260322E-4,-1.33E-05,0,0.15811388194561005,1.2379679679870605,11.798999786376953,0.003626284,0,160.1999969482422,-86.9155026,40.3848287,-104.810198,-12.48718775,-30.93761341,-0.021753279,0.013994629494845867,5.97503488924065E-4,-44.75008682,-42.42720718,4.6431978940963745,9.951856890928399,-0.252059472,-0.198560721,Drive
402,-0.002570449,7.978191653501641E-4,6.48001009978137E-4,9.947245468,-0.245911892,-0.19872334,0.9988902541040217,-0.011938212,-0.0105557,0.044320396500305066,0.020037264,0.024788120273247505,-3.053159931,-105.3333333,1.2157639732710945E-4,-9.34E-05,2.0015622925429233E-4,0,0.1835756003856659,1.2479679584503174,11.854000091552734,0.002726383,0,160.1999969482422,-86.9155026,40.3848287,-104.88535,-12.49865577,-30.90857746,-0.021563501,0.013650657229342507,8.110035034529504E-4,-44.82487289,-42.43830936,4.6717459058761595,9.947245468,-0.245911892,-0.19872334,Drive
403,-0.002193182,6.394065120845165E-4,1.7532113107662756E-4,9.943606895,-0.24706184,-0.197004226,0.9988860568953949,-0.011998355,-0.010453351,0.044422887,0.019824844323894353,0.024901276436245557,-3.052953209,-127.2222222,7.41319489005266E-5,-4.61E-04,-3.34E-04,0,0.10816653817892075,1.1077280044555664,11.170999526977539,0.005016462,0,160.1999969482422,-86.9155026,40.3848288,-104.8640002,-12.49682577,-30.96628338,-0.021610945,0.013282962776358846,2.7725348210649436E-4,-44.80413307,-42.43745525,4.613307886123657,9.943606895,-0.24706184,-0.197004226,Drive
404,-0.001846813,-6.25E-05,-3.57E-04,9.939871614,-0.2492792,-0.195015046,0.9988809280025149,-0.012089078,-0.010334255,0.044541414,0.019575859067364802,0.025074328612355354,-3.052714501,-140.375,1.6902084575369232E-4,-1.29E-04,1.0526733918260168E-4,0,0.14422205090522766,1.1177279949188232,11.142999649047852,0.008403429,0,160.1999969482422,-86.9155026,40.3848289,-104.872662,-12.50426773,-31.04790138,-0.021516056,0.013615073988810905,7.161146111207679E-4,-44.81242882,-42.44453098,4.532665910720826,9.939871614,-0.2492792,-0.195015046,Drive
405,-8.84E-04,-0.001047937,-0.001824514,9.938664455,-0.249974465,-0.197492083,0.9988830720336692,-0.012058148,-0.010385839,0.044489792,0.019682979,0.025016095073333064,-3.052818636,-142.5555556,1.690208434932006E-4,-2.22E-05,3.410066993346492E-5,0,0.1526433825492859,1.127727985,11.104000091552734,0.005395595,0,160.1999969482422,-86.9155026,40.3848289,-104.8430157,-12.51134377,-30.97543348,-0.021516056,0.013721824,6.449479441321228E-4,-44.7829052,-42.45209515,4.605011897087097,9.938664455,-0.249974465,-0.197492083,Drive
406,-1.30E-04,-5.43E-04,-3.20E-04,9.938635400198038,-0.249091674,-0.196214361,0.9988836750243474,-0.012060627,-0.010403807,0.044471346,0.019719134509852788,0.025022279037144577,-3.052856068,-139.375,8.599306298510253E-5,-9.34E-05,9.340623018413203E-5,0,0.1526433825492859,1.137727975845337,11.095000267028809,0.002517753,0,160.1999969482422,-86.9155026,40.3848289,-104.8890102,-12.48987177,-30.91760536,-0.021599084,0.013650657301678241,7.042535026874213E-4,-44.82902115,-42.42940319,4.662839899,9.938635400198038,-0.249091674,-0.196214361,Drive
407,-9.34E-04,0.001443775,7.780117606653751E-4,9.93632961,-0.247657144,-0.195656811,0.9988841767449981,-0.012083144,-0.010424799,0.044449104556759586,0.019759657675201454,0.025068693767184194,-3.052901511,-145.3333333,1.6902084462344646E-4,8.451045113299223E-5,-4.89E-05,0,0.1526433825492859,1.1477279663085938,11.045999526977539,9.197801700793207E-4,0,160.1999969482422,-86.9155026,40.3848289,-104.8408202,-12.48987175,-31.03143133,-0.021516056,0.013828573929308688,5.619201641891477E-4,-44.78083103,-42.43001335,4.548281879425049,9.93632961,-0.247657144,-0.195656811,Drive
408,-0.010642394,-0.001248604,-0.001701462,9.920329075415157,-0.24954178,-0.197677932,0.9988840806831434,-0.012026735,-0.01040513,0.044471181,0.019724773224985715,0.024954671908206154,-3.052855809,-140.625,2.0460417896545337E-4,-3.78E-04,-1.48E-06,0,0.10816653817892075,1.1577279567718506,11.130999565124512,2.3680846788920462E-4,0,160.1999969482422,-86.9155026,40.3848289,-104.8547281,-12.53635377,-30.97470133,-0.021480473,0.013365990599816285,6.093646092249931E-4,-44.79486095,-42.47649517,4.605743904113769,9.920329075415157,-0.24954178,-0.197677932,Drive
409,-0.01664147,-0.003021191,-0.001740152,9.884729940914413,-0.255157945,-0.196702219,0.9988812431693077,-0.012288015,-0.010403426,0.044463761,0.019698498125832815,0.025476438996310417,-3.052875198,-148,1.5271181473508477E-4,-3.76E-04,-2.35E-05,0,0.14422205090522766,1.1677279472351074,11.164999961853027,1.1902004189323634E-5,0,160.1999969482422,-86.9155026,40.3848289,-104.865586,-12.51536977,-30.90540531,-0.021532365,0.013368157544531502,5.87353122962388E-4,-44.80584091,-42.45477913,4.675283946990967,9.884729940914413,-0.255157945,-0.196702219,Drive
410,-0.003087405,5.415611475416758E-4,-4.39E-04,9.882337042428915,-0.254681702,-0.194797253,0.9988790420652593,-0.012453827,-0.010391739,0.044469882,0.019660351978777683,0.025806833980876267,-3.052865547,-145.875,2.0460418009569923E-4,-2.95E-04,-1.08E-04,0,0.10816653817892075,1.1777279376983643,11.234000205993652,3.679142537293956E-5,0,160.1999969482422,-86.9155026,40.3848289,-104.8648542,-12.53903777,-30.93614941,-0.021480473,0.013449018369021924,5.02614608459464E-4,-44.80474285,-42.4790572,4.643929901123047,9.882337042428915,-0.254681702,-0.194797253,Drive
411,0.002339308,-1.44E-04,-0.002290758,9.887145959057854,-0.256476319,-0.196957763,0.9988790646340083,-0.012511044,-0.010410288,0.044448942380044064,0.019692923,0.025922391039219873,-3.052908948,-148.1111111,1.4826389780105317E-5,-1.76E-04,-6.08E-05,0,0.1526433825492859,1.1877280473709106,11.277000427246094,2.932176721515134E-5,0,160.1999969482422,-86.9155026,40.3848289,-104.8576557,-12.53000978,-30.95591337,-0.021670251,0.013567629532472602,5.500590563209239E-4,-44.79754498,-42.47063908,4.624165878295899,9.887145959057854,-0.256476319,-0.196957763,Drive
412,0.001472501,7.482263648394242E-5,-1.69E-04,9.890212614559433,-0.256792845,-0.195145722,0.9988792712248645,-0.012531793,-0.010422719,0.044435525837453825,0.019716286850930416,0.025964688256527615,-3.052936487,-147.25,9.78541725486951E-5,-1.53E-04,2.2239560369872353E-5,0,0.1166190356016159,1.1977280378341675,11.29800033569336,1.5449541024281643E-5,0,160.1999969482422,-86.9155026,40.3848289,-104.8524099,-12.51671175,-30.89991543,-0.021587223,0.013591351692827002,6.330868345685303E-4,-44.79242104,-42.4567313,4.679553904533386,9.890212614559433,-0.256792845,-0.195145722,Drive
413,0.010647958922154695,4.033081739851572E-4,-9.70E-04,9.905638204037565,-0.25609881,-0.1965396,0.9988803510527009,-0.012504181,-0.010445007,0.044413734,0.019763829331230193,0.025911062829268788,-3.052980219,-146.3333333,3.8548613428273825E-5,2.520488579621882E-5,6.96840110569469E-5,0,0.1526433825492859,1.2077280282974243,12.04699993133545,5.812701147078769E-6,0,160.1999969482422,-86.9155026,40.3848289,-104.9059682,-12.56514576,-30.9301713,-0.021646528,0.013769268410877116,6.805312824299903E-4,-44.84573494,-42.50589733,4.648809905052185,9.905638204037565,-0.25609881,-0.1965396,Drive
414,0.017907846,0.002051877,-9.31E-05,9.944996696252089,-0.251154344,-0.196533568,0.9988825969325686,-0.012292711,-0.010443531,0.044422637,0.019779291,0.025488567,-3.052958662,-144.2222222,2.668750160418957E-5,2.5204887491587586E-5,-7.26E-05,0,0.10816653817892075,1.2177280187606812,12.159000396728516,1.8764216065392247E-6,0,160.1999969482422,-86.9155026,40.3848289,-104.8655862,-12.45705373,-30.92333942,-0.021658389,0.013769268410877116,5.381979411061021E-4,-44.80571865,-42.39658546,4.657349910736084,9.944996696252089,-0.251154344,-0.196533568,Drive
415,0.005047715,0.001143533,9.763563431582405E-4,9.951369155957861,-0.249504031,-0.195331573,0.998883194,-0.012155183,-0.010418591,0.044452925,0.019740803,0.025212158096357455,-3.052894977,-142.5,1.571597327993622E-4,2.3870490541121045E-4,-7.26E-05,0,0.1166190356016159,1.227728009223938,12.041000366210938,3.487699018478452E-7,0,160.1999969482422,-86.9155026,40.3848289,-104.8760783,-12.46559377,-30.99641731,-0.021527917,0.013982768,5.38197942236348E-4,-44.81596699,-42.40561314,4.584515933990478,9.951369155957861,-0.249504031,-0.195331573,Drive
416,-6.57E-04,5.319254490935687E-4,2.3822254926255605E-4,9.948134172309949,-0.248595106,-0.195261878,0.9988824129104614,-0.012068111,-0.010370051,0.044505574,0.019650149764945207,0.025034910321090984,-3.052786804,-145.8888889,-8.90E-06,-1.17E-04,-2.52E-05,0,0.1166190356016159,1.2377279996871948,12.034000396728516,9.323401428673606E-8,0,160.1999969482422,-86.9155026,40.3848289,-104.846676,-12.47523171,-30.9837294,-0.021693973,0.013626935,5.856423906629309E-4,-44.78668686,-42.41500729,4.595373902320862,9.948134172309949,-0.248595106,-0.195261878,Drive
417,-0.004938681,-0.001034862,-4.81E-04,9.940052550973244,-0.25102568,-0.195749735,0.9988816490451109,-0.012121506,-0.010364445,0.044509429,0.019634136369506134,0.025141172,-3.052779881,-147.625,-5.63E-05,7.26493398740309E-5,1.037844572017349E-5,0,0.1166190356016159,1.2477279901504517,12.031000137329102,1.330334669091826E-7,0,160.1999969482422,-86.9155026,40.3848289,-104.9002343,-12.52476377,-30.93212341,-0.021741417,0.013816713,6.212257176583398E-4,-44.84048897,-42.46551529,4.647101922035217,9.940052550973244,-0.25102568,-0.195749735,Drive
418,-0.004253516,0.001042436,7.899680103246982E-4,9.931967966764876,-0.250099331,-0.195006334,0.998882434,-0.012179844,-0.010404411,0.044466549351524845,0.019709944653396424,0.025260442026102774,-3.052867752,-145.4444444,1.2921769051060366E-4,-1.29E-04,-2.35E-05,0,0.10816653817892075,1.1069979667663574,11.197999954223633,0.009666491,0,160.1999969482422,-86.9155026,40.3848291,-104.8592421,-12.52207976,-30.99324535,-0.021555859,0.013614845865119535,5.87353122402699E-4,-44.79900906,-42.46185516,4.586711897850036,9.931967966764876,-0.250099331,-0.195006334,Drive
419,0.002687917,-9.66E-05,-1.02E-04,9.935798237624677,-0.251629693,-0.196237592,0.9988827936857649,-0.012206432,-0.010422822,0.044446812,0.019744897550604875,0.02531481,-3.052908205,-142,2.9652779560210635E-6,2.5204882970604213E-5,5.7822887930404214E-5,0,0.15811388194561005,1.1169979572296143,11.151000022888184,0.007122722,0,160.1999969482422,-86.9155026,40.3848291,-104.8646102,-12.47779373,-30.99251333,-0.021682112,0.013769268447044984,6.68670163259308E-4,-44.80425468,-42.41805737,4.587809906,9.935798237624677,-0.251629693,-0.196237592,Drive
420,0.001105216,0.001258077,-2.11E-04,9.938411805236225,-0.249782806,-0.196841605,0.99888379,-0.012176189,-0.010442037,0.044428239024958564,0.019786436273490342,0.025255719,-3.052945343,-139.4444444,6.227083707644234E-5,3.706600440177813E-5,-8.45E-05,0,0.22472205758094788,1.126997947692871,11.041999816894531,0.003567439,0,160.1999969482422,-86.9155026,40.3848291,-104.7986081,-12.54257574,-30.91260344,-0.021622806,0.013781129,5.263368298471408E-4,-44.73825302,-42.48235126,4.667475914955139,9.938411805236225,-0.249782806,-0.196841605,Drive
